hostname,http_status,mx
2016.feuerwehr-burghaslach.de,ConnectException,5 smtpin.rzone.de.
aa1.de,200,none
aachen.de,301,none
aachen.ihk.de,301,none
abvt.wsv.de,301,none
abwasserverband-bs.de,301,none
acatech.de,301,20 mx2.mas.t-systems-service.com.; 10 mx1.mas.t-systems-service.com.; 30 mx3.mas.t-systems-service.com.
adenauerhaus.de,200,none
adk.de,502,none
adlkofen.feuerwehren.bayern,200,none
ae.mpg.de,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
aei.mpg.de,301,none
aelf-an.bayern.de,200,none
aesthetics.mpg.de,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
afw.lff-rlp.de,HttpConnectTimeoutException: HTTP connect timed out,none
ag-aachen.nrw.de,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ag-aachen.nrw.de found.,none
ag-ahaus.nrw.de,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ag-ahaus.nrw.de found.,none
ag-ahlen.nrw.de,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ag-ahlen.nrw.de found.,none
ag-altena.nrw.de,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ag-altena.nrw.de found.,60 relay7v.it.nrw.de.; 40 relay7m.it.nrw.de.
ag-arnsberg.nrw.de,HttpConnectTimeoutException: HTTP connect timed out,none
ag-asl.sachsen-anhalt.de,HttpConnectTimeoutException: HTTP connect timed out,none
ag-badberleburg.nrw.de,HttpConnectTimeoutException: HTTP connect timed out,none
ag-badfreienwalde.brandenburg.de,HttpConnectTimeoutException: HTTP connect timed out,none
ag-badhersfeld.justiz.hessen.de,HttpConnectTimeoutException: HTTP connect timed out,none
ag-badoeynhausen.nrw.de,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ag-badoeynhausen.nrw.de found.,none
ag-bbg.sachsen-anhalt.de,400,none
ag-beckum.nrw.de,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ag-beckum.nrw.de found.,40 relay7m.it.nrw.de.; 60 relay7v.it.nrw.de.
ag-bergheim.nrw.de,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ag-bergheim.nrw.de found.,none
ag-bergisch-gladbach.nrw.de,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ag-bergisch-gladbach.nrw.de found.,40 relay7m.it.nrw.de.; 60 relay7v.it.nrw.de.
ag-bernau.brandenburg.de,302,none
ag-bielefeld.nrw.de,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ag-bielefeld.nrw.de found.,none
ag-blomberg.nrw.de,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ag-blomberg.nrw.de found.,none
ag-bocholt.nrw.de,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ag-bocholt.nrw.de found.,none
ag-bochum.nrw.de,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ag-bochum.nrw.de found.,none
