subdomain,parent_domain,http_status,mx
1.imzo.gov.ua,gov.ua,SSL: no alternative certificate subject name matches target hostname '1.imzo.gov.ua',none
123.dffd.gov.ua,gov.ua,Could not resolve host: 123.dffd.gov.ua,none
1551.gov.ua,gov.ua,200,10 fml.kmda.gov.ua.
1551.kyivcity.gov.ua,gov.ua,403,none
1588-admin.mkrada.gov.ua,gov.ua,301,none
1588.mkrada.gov.ua,gov.ua,301,none
2.imzo.gov.ua,gov.ua,SSL: no alternative certificate subject name matches target hostname '2.imzo.gov.ua',none
2016.bc-rada.gov.ua,gov.ua,SSL: no alternative certificate subject name matches target hostname '2016.bc-rada.gov.ua',none
272b5d7e2f4f52e3eae9294d82176faa.nais.gov.ua,gov.ua,Connection timed out after 3002 milliseconds,none
3.imzo.gov.ua,gov.ua,SSL: no alternative certificate subject name matches target hostname '3.imzo.gov.ua',none
300.cert.gov.ua,gov.ua,Could not resolve host: 300.cert.gov.ua,none
8253ec7b2a4bf6acf65732954f18a607.nais.gov.ua,gov.ua,Could not resolve host: 8253ec7b2a4bf6acf65732954f18a607.nais.gov.ua,none
9f22fecb2a798dd870ef499eaafb2a17.nais.gov.ua,gov.ua,Connection timed out after 3002 milliseconds,none
accounts.kyivcity.gov.ua,gov.ua,403,none
ad.dzi.gov.ua,gov.ua,SSL certificate problem: self-signed certificate,dig error
adm-km.gov.ua,gov.ua,301,10 ems.adm-km.gov.ua.
adm.dniprorada.gov.ua,gov.ua,200,none
admin.chapl.gov.ua,gov.ua,Could not resolve host: admin.chapl.gov.ua,none
admin.cnap-pl.gov.ua,gov.ua,Could not resolve host: admin.cnap-pl.gov.ua,none
admin.es.kievcity.gov.ua,gov.ua,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
admin.gis.kievcity.gov.ua,gov.ua,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
admin.gis.kyivcity.gov.ua,gov.ua,Connection timed out after 3002 milliseconds,15 mail.kievcity.gov.ua.
admin.gromada.dmsu.gov.ua,gov.ua,Connection timed out after 3002 milliseconds,none
admin.medical.kievcity.gov.ua,gov.ua,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
admin.nazk.gov.ua,gov.ua,Could not resolve host: admin.nazk.gov.ua,none
admin.re.kievcity.gov.ua,gov.ua,Could not resolve host: admin.re.kievcity.gov.ua,none
admincher.gov.ua,gov.ua,200,10 mail.admincher.gov.ua.
adminposluga.lis.gov.ua,gov.ua,301,none
agrex.gov.ua,gov.ua,SSL certificate problem: EE certificate key too weak,10 mail.agrex.gov.ua.
agro-id.gov.ua,gov.ua,Could not resolve host: agro-id.gov.ua,10 relay.agro-id.gov.ua.
agro.gov.ua,gov.ua,SSL certificate problem: certificate has expired,none
aias.energy.gov.ua,gov.ua,Could not resolve host: aias.energy.gov.ua,none
aisf.dec.gov.ua,gov.ua,Connection timed out after 3002 milliseconds,none
ak.gov.ua,gov.ua,200,0 ak.gov.ua.
akimorg.gov.ua,gov.ua,Could not resolve host: akimorg.gov.ua,none
aku.gov.ua,gov.ua,Could not resolve host: aku.gov.ua,none
alt.sergiivka-rada.gov.ua,gov.ua,Could not resolve host: alt.sergiivka-rada.gov.ua,none
andrrada.gov.ua,gov.ua,Could not resolve host: andrrada.gov.ua,none
anticorruption.dpsu.gov.ua,gov.ua,Could not resolve host: anticorruption.dpsu.gov.ua,none
api.contacts.300.cert.gov.ua,gov.ua,Could not resolve host: api.contacts.300.cert.gov.ua,none
api.gromada.dmsu.gov.ua,gov.ua,Could not resolve host: api.gromada.dmsu.gov.ua,none
app.saiodessa.gov.ua,gov.ua,Connection timed out after 3002 milliseconds,none
apu.gov.ua,gov.ua,Connection timed out after 3002 milliseconds,none
arabat-rada.gov.ua,gov.ua,301,none
archive.ukc.gov.ua,gov.ua,Could not resolve host: archive.ukc.gov.ua,none
arciz-rada.gov.ua,gov.ua,403,10 mail.arciz-rada.gov.ua.
arfile.odessa.gov.ua,gov.ua,Resolving timed out after 3001 milliseconds,none
ark.molod-kredit.gov.ua,gov.ua,Could not resolve host: ark.molod-kredit.gov.ua,none
arma.gov.ua,gov.ua,200,10 mail.arma.gov.ua.; 20 mail2.arma.gov.ua.
artemivsk-rada.gov.ua,gov.ua,Could not resolve host: artemivsk-rada.gov.ua,none
artemrada.gov.ua,gov.ua,200,none
askaniya.chapl.gov.ua,gov.ua,Could not resolve host: askaniya.chapl.gov.ua,none
askod.admincher.gov.ua,gov.ua,Could not resolve host: askod.admincher.gov.ua,none
asteiska-rada.gov.ua,gov.ua,Could not resolve host: asteiska-rada.gov.ua,none
asv.gov.ua,gov.ua,Could not resolve host: asv.gov.ua,10 mail.asv.gov.ua.
asvpweb.nais.gov.ua,gov.ua,Connection timed out after 3002 milliseconds,none
auth.sign.dzk.gov.ua,gov.ua,Could not resolve host: auth.sign.dzk.gov.ua,none
authorities.rokitne-rda.gov.ua,gov.ua,Could not resolve host: authorities.rokitne-rda.gov.ua,none
autodiscover.bank.gov.ua,gov.ua,302,none
autodiscover.desna-buvr.gov.ua,gov.ua,400,none
autodiscover.economy-mk.gov.ua,gov.ua,400,none
autodiscover.koryukivka-rada.gov.ua,gov.ua,Could not resolve host: autodiscover.koryukivka-rada.gov.ua,none
autodiscover.nas.gov.ua,gov.ua,302,none
autodiscover.pereyaslav-rda.gov.ua,gov.ua,Could not resolve host: autodiscover.pereyaslav-rda.gov.ua,none
autodiscover.rdaberyslav.gov.ua,gov.ua,SSL: no alternative certificate subject name matches target hostname 'autodiscover.rdaberyslav.gov.ua',none
autodiscover.sunpp.atom.gov.ua,gov.ua,Connection timed out after 3001 milliseconds,none
autodiscover.zarrda.gov.ua,gov.ua,Could not resolve host: autodiscover.zarrda.gov.ua,none
av.apu.gov.ua,gov.ua,Connection timed out after 3001 milliseconds,none
av.nas.gov.ua,gov.ua,503,none
av.sim.gov.ua,gov.ua,Could not resolve host: av.sim.gov.ua,none
ba47de784f43bf7fb4e451fa5c8e0f49.nais.gov.ua,gov.ua,Could not resolve host: ba47de784f43bf7fb4e451fa5c8e0f49.nais.gov.ua,none
backend.contacts.300.cert.gov.ua,gov.ua,Could not resolve host: backend.contacts.300.cert.gov.ua,none
backend.nazk.gov.ua,gov.ua,Could not resolve host: backend.nazk.gov.ua,none
bank.gov.ua,gov.ua,200,none
baryshivska-rada.gov.ua,gov.ua,Could not resolve host: baryshivska-rada.gov.ua,none
bc-mvs.gov.ua,gov.ua,Could not resolve host: bc-mvs.gov.ua,none
bc-rada.gov.ua,gov.ua,200,10 mail.bc-rada.gov.ua.
bcrada.gov.ua,gov.ua,403,none
belozirmvk.gov.ua,gov.ua,SSL: no alternative certificate subject name matches target hostname 'belozirmvk.gov.ua',none
beregovo-beregszasz.gov.ua,gov.ua,Could not resolve host: beregovo-beregszasz.gov.ua,none
berislav-mr.gov.ua,gov.ua,200,none
best.lebrada.gov.ua,gov.ua,Could not resolve host: best.lebrada.gov.ua,none
bezpeka.gov.ua,gov.ua,403,20 mx20.ukraine.com.ua.; 15 mx15.ukraine.com.ua.
bhrr.gov.ua,gov.ua,Could not resolve host: bhrr.gov.ua,none
bibrka-rada.gov.ua,gov.ua,SSL: no alternative certificate subject name matches target hostname 'bibrka-rada.gov.ua',none
bilozerka-rda.gov.ua,gov.ua,523,none
bind.bmr.gov.ua,gov.ua,Could not resolve host: bind.bmr.gov.ua,none
bitrix24.dzk.gov.ua,gov.ua,Could not resolve host: bitrix24.dzk.gov.ua,none
blv-rada.gov.ua,gov.ua,Could not resolve host: blv-rada.gov.ua,none
bmr.gov.ua,gov.ua,Could not resolve host: bmr.gov.ua,none
bmuvg.desna-buvr.gov.ua,gov.ua,Could not resolve host: bmuvg.desna-buvr.gov.ua,none
bmuvg.gov.ua,gov.ua,Could not resolve host: bmuvg.gov.ua,none
