subdomain,mx
102.gov.il,5 mail.tehila.gov.il.
120.gov.il,none
360.mosa.gov.il,none
4future.csc.gov.il,none
500230008.justice.gov.il,none
500250006.justice.gov.il,none
512160128.justice.gov.il,none
70.gov.il,none
aa.gov.il,5 mail.tehila.gov.il.
abarbanel.health.gov.il,none
access.knesset.gov.il,none
accessibility.justice.gov.il,none
account.gov.il,none
account.moia.gov.il,none
actionbase.edu.gov.il,none
ad.caa.gov.il,none
ada.antidrugs.gov.il,none
adfs.rbc.gov.il,none
adi.gov.il,none
adv.gov.il,none
ae.tourism.gov.il,none
agent.cma.gov.il,none
agent.mof.gov.il,none
agmon.tehila.gov.il,none
agri.gov.il,9 agri-gov-il.mail.protection.outlook.com.
ags.iplan.gov.il,none
ags.moin.gov.il,none
aispsb.iaa.gov.il,none
aliluiaisrael.70.gov.il,none
alpha.gov.il,none
amit.iaa.gov.il,none
amlogin.education.gov.il,none
anafa.mof.gov.il,none
animal.health.gov.il,none
antidrugs.gov.il,none
apacforms.justice.gov.il,none
api.doris.soreq.gov.il,none
api.ims.gov.il,none
apot.justice.gov.il,none
apotsc.justice.gov.il,none
app.boi.gov.il,none
app.moia.gov.il,none
app.police.gov.il,none
app1.boi.gov.il,none
app1.mof.gov.il,none
app3.mof.gov.il,none
application.police.gov.il,none
applinx.iaa.gov.il,none
apps.moital.gov.il,dig error
apps2.edu.gov.il,none
apps2.education.gov.il,none
arb.police.gov.il,none
archives.gov.il,5 skywalker2.pmo.gov.il.; 10 skywalker3.pmo.gov.il.; 5 skywalker1.pmo.gov.il.
archmapi.gov.il,20 mail.tehila.gov.il.
as.education.gov.il,none
asa.antidrugs.gov.il,none
asaf.health.gov.il,1 mx1.hc2197-48.eu.iphmx.com.; 100 mx.bezeqint.net.; 2 mx2.hc2197-48.eu.iphmx.com.
ashra.gov.il,20 mx1.cybo-cloud.com.; 50 mail.ashra.gov.il.; 0 ashra-gov-il.mail.protection.outlook.com.; 5 antispam.cybo-cloud.com.; 80 mx.bezeqint.net.
atirot.bechirot.gov.il,none
atudot.gov.il,none
auditors-council.justice.gov.il,none
auth.govforms.gov.il,none
auth.most.gov.il,none
autodiscover.agri.gov.il,none
autodiscover.antidrugs.gov.il,none
autodiscover.cbs.gov.il,none
autodiscover.education.gov.il,none
autodiscover.emus.gov.il,none
autodiscover.ext-mail.gov.il,none
autodiscover.iaa.gov.il,none
autodiscover.idf.gov.il,none
autodiscover.israc.gov.il,none
autodiscover.jtmt.gov.il,none
autodiscover.mail.tel-aviv.gov.il,none
autodiscover.molsa.gov.il,none
autodiscover.mot.gov.il,none
autodiscover.rambam.health.gov.il,none
autodiscover.rbc.gov.il,none
autodiscover.sheba.health.gov.il,none
autodiscover.soreq.gov.il,none
autodiscover.volcani.agri.gov.il,none
av.court.gov.il,none
av.knesset.gov.il,none
av.sheba.health.gov.il,none
awm.gmc.gov.il,none
b2b.btl.gov.il,none
back.health.gov.il,none
baror.iaa.gov.il,none
barzi.health.gov.il,none
bi.land.gov.il,none
bike.police.gov.il,none
biznext.gov.il,none
blog.madeinisrael.gov.il,none
bmc.gov.il,none
box.iaa.gov.il,none
briut.btl.gov.il,none
btl.gov.il,0 btl-gov-il.mail.protection.outlook.com.; 2 nioi-gov-il.mail.protection.outlook.com.; 1 mail.nioi.gov.il.
bus.gov.il,none
caa.gov.il,none
callkav.gov.il,none
campus.gov.il,none
candidate.mof.gov.il,none
cbs.gov.il,none
cbsmail.cbs.gov.il,none
cdn.tel-aviv.gov.il,none
cerberus.iaa.gov.il,none
cert.gov.il,none
chat.mot.gov.il,none
cl.police.gov.il,none
claim.most.gov.il,none
clearpass.guests.mni.gov.il,none
clms.health.gov.il,none
club.shivyon.gov.il,none
cma.gov.il,none
cmc.mot.gov.il,none
cmm.mot.gov.il,none
committees.justice.gov.il,none
committes.justice.gov.il,none
community.csc.gov.il,none
community.health.gov.il,none
con.sheba.health.gov.il,none
conanim105.police.gov.il,none
connect.pim.gov.il,none
consularappointment.mfa.gov.il,none
consultation.gov.il,none
contactinfo.mof.gov.il,none
court.gov.il,none
cpa-sc.justice.gov.il,none
cpa.justice.gov.il,none
cpanel.abarbanel.health.gov.il,none
cpanel.ad.caa.gov.il,dig error
cpanel.caa.gov.il,none
cpanel.edutoolbox.edu.gov.il,none
cpanel.en.caa.gov.il,none
cpanel.jda.gov.il,none
cpanel.lapam.gov.il,none
cpcalendars.edutoolbox.edu.gov.il,none
cpcalendars.jda.gov.il,none
cpcontacts.edutoolbox.edu.gov.il,none
cpcontacts.jda.gov.il,none
cppm.guest.pmo.gov.il,none
cppm.wifiguest.cbs.gov.il,none
cps.igcas.gov.il,none
ctep.iaa.gov.il,none
ctet.iaa.gov.il,none
ctip.iaa.gov.il,none
ctit.iaa.gov.il,none
cyber.gov.il,none
cybernet.cert.gov.il,none
d2397.moin.gov.il,none
d922.shivyon.gov.il,none
dalpak.btl.gov.il,none
dat.gov.il,5 mail.tehila.gov.il.
