subdomain,http_status
acc-idp-backoffice.gov.gd,"Could not resolve host: acc-idp-backoffice.gov.gd"
acc-login-tax.gov.gd,"Could not resolve host: acc-login-tax.gov.gd"
acc-mts-cr.gov.gd,"Could not resolve host: acc-mts-cr.gov.gd"
acc-mts-main.gov.gd,"Could not resolve host: acc-mts-main.gov.gd"
acc-reports.gov.gd,"Could not resolve host: acc-reports.gov.gd"
acc-tax.gov.gd,"Could not resolve host: acc-tax.gov.gd"
acme-cert.gov.gd,"Could not resolve host: acme-cert.gov.gd"
admin.elandregistry.gov.gd,"404"
aml.gov.gd,"200"
amlportal.gov.gd,"404"
api.pay.gov.gd,"301"
archives.gov.gd,"521"
asycuda.customs.gov.gd,"SSL certificate problem: certificate has expired"
asycudaapp.customs.gov.gd,"SSL certificate problem: certificate has expired"
audit.gov.gd,"200"
autodiscover.cannabiscommission.gov.gd,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.cannabiscommission.gov.gd'"
autodiscover.cardtp.gov.gd,"400"
autodiscover.cbi.gov.gd,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.cbi.gov.gd'"
autodiscover.cd.gov.gd,"400"
autodiscover.csirt.gov.gd,"400"
autodiscover.gazettes.gov.gd,"400"
autodiscover.laws.gov.gd,"400"
backoffice.gov.gd,"Could not resolve host: backoffice.gov.gd"
backoffice.psc.gov.gd,"405"
backoffice.publiclibrary.gov.gd,"405"
cabinet.gov.gd,"Could not resolve host: cabinet.gov.gd"
cannabiscommission.gov.gd,"200"
cardtp.gov.gd,"200"
cbi.gov.gd,"301"
cbs.grenada.gov.gd,"Could not resolve host: cbs.grenada.gov.gd"
cbsgrenada.gov.gd,"Could not resolve host: cbsgrenada.gov.gd"
cd.gov.gd,"200"
chat.gov.gd,"Could not resolve host: chat.gov.gd"
cis.gov.gd,"Could not resolve host: cis.gov.gd"
climatefinance.gov.gd,"520"
climateresilience.gov.gd,"200"
cors.gov.gd,"Operation timed out after 3001 milliseconds with 0 bytes received"
covid19.gov.gd,"SSL: no alternative certificate subject name matches target hostname 'covid19.gov.gd'"
covidpass.gov.gd,"Operation timed out after 3001 milliseconds with 0 bytes received"
cpanel.cannabiscommission.gov.gd,"Could not resolve host: cpanel.cannabiscommission.gov.gd"
cpanel.cardtp.gov.gd,"Could not resolve host: cpanel.cardtp.gov.gd"
cpanel.cbi.gov.gd,"200"
cpanel.cd.gov.gd,"Could not resolve host: cpanel.cd.gov.gd"
cpanel.csirt.gov.gd,"200"
cpanel.gazettes.gov.gd,"200"
cpanel.laws.gov.gd,"200"
cpanel.sea.gov.gd,"Could not resolve host: cpanel.sea.gov.gd"
cpcalendars.cannabiscommission.gov.gd,"Could not resolve host: cpcalendars.cannabiscommission.gov.gd"
cpcalendars.cardtp.gov.gd,"503"
cpcalendars.cbi.gov.gd,"Could not resolve host: cpcalendars.cbi.gov.gd"
cpcalendars.cd.gov.gd,"503"
cpcalendars.csirt.gov.gd,"Could not resolve host: cpcalendars.csirt.gov.gd"
cpcalendars.gazettes.gov.gd,"Could not resolve host: cpcalendars.gazettes.gov.gd"
cpcalendars.laws.gov.gd,"503"
cpcalendars.sea.gov.gd,"Could not resolve host: cpcalendars.sea.gov.gd"
cpcontacts.cannabiscommission.gov.gd,"503"
cpcontacts.cardtp.gov.gd,"503"
cpcontacts.cbi.gov.gd,"Could not resolve host: cpcontacts.cbi.gov.gd"
cpcontacts.cd.gov.gd,"503"
cpcontacts.csirt.gov.gd,"Could not resolve host: cpcontacts.csirt.gov.gd"
cpcontacts.gazettes.gov.gd,"Could not resolve host: cpcontacts.gazettes.gov.gd"
cpcontacts.laws.gov.gd,"503"
cpcontacts.sea.gov.gd,"Could not resolve host: cpcontacts.sea.gov.gd"
creativeaffairs.gov.gd,"Operation timed out after 3001 milliseconds with 0 bytes received"
csirt.gov.gd,"200"
cso.g.gov.gd,"Could not resolve host: cso.g.gov.gd"
customs.gov.gd,"Operation timed out after 3001 milliseconds with 0 bytes received"
dg4r.gov.gd,"520"
dhis.g.gov.gd,"Could not resolve host: dhis.g.gov.gd"
dhis.gov.gd,"302"
dhisdev.gov.gd,"Could not resolve host: dhisdev.gov.gd"
directory.creativeaffairs.gov.gd,"200"
dmvmis.gov.gd,"Could not resolve host: dmvmis.gov.gd"
edcard.gov.gd,"Could not resolve host: edcard.gov.gd"
edcard.immigration.gov.gd,"Could not resolve host: edcard.immigration.gov.gd"
elandregistry.gov.gd,"200"
elandv.gov.gd,"Could not resolve host: elandv.gov.gd"
eservice.gov.gd,"405"
eservices.gov.gd,"Could not resolve host: eservices.gov.gd"
esign.gov.gd,"Could not resolve host: esign.gov.gd"
gazettes.gov.gd,"200"
gcf.gov.gd,"Could not resolve host: gcf.gov.gd"
genihcalert.gov.gd,"Connection timed out after 3002 milliseconds"
genihciis.gov.gd,"Could not resolve host: genihciis.gov.gd"
gfnc.gov.gd,"Operation timed out after 3001 milliseconds with 0 bytes received"
gistv.gov.gd,"Could not resolve host: gistv.gov.gd"
gndembassyprc.mofa.gov.gd,"200"
gndembusa.gov.gd,"500"
gov.gd,"301"
grenadaaeoi.gov.gd,"200"
grenadacbs.gov.gd,"Could not resolve host: grenadacbs.gov.gd"
grennode.gov.gd,"Could not resolve host: grennode.gov.gd"
grip.gov.gd,"SSL certificate problem: certificate has expired"
health.gov.gd,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
homeaffairsportal.gov.gd,"404"
idp-backoffice.gov.gd,"Could not resolve host: idp-backoffice.gov.gd"
infarm.moa.gov.gd,"410"
infosafe.gov.gd,"Could not resolve host: infosafe.gov.gd"
kiosk.elandregistry.gov.gd,"200"
laws.gov.gd,"200"
learn.grenadacbs.gov.gd,"Could not resolve host: learn.grenadacbs.gov.gd"
learncbs.grenada.gov.gd,"Could not resolve host: learncbs.grenada.gov.gd"
llca.gov.gd,"200"
login-tax.gov.gd,"Could not resolve host: login-tax.gov.gd"
login.tax.gov.gd,"Could not resolve host: login.tax.gov.gd"
mail.cannabiscommission.gov.gd,"200"
mail.cardtp.gov.gd,"Could not resolve host: mail.cardtp.gov.gd"
mail.cbi.gov.gd,"SSL: no alternative certificate subject name matches target hostname 'mail.cbi.gov.gd'"
mail.cd.gov.gd,"200"
mail.csirt.gov.gd,"200"
mail.gazettes.gov.gd,"200"
mail.gov.gd,"Could not resolve host: mail.gov.gd"
mail.laws.gov.gd,"200"
mail.pek.gov.gd,"Could not resolve host: mail.pek.gov.gd"
mail.sea.gov.gd,"Could not resolve host: mail.sea.gov.gd"
mailserver.gov.gd,"Could not resolve host: mailserver.gov.gd"
managewp.gov.gd,"Could not resolve host: managewp.gov.gd"
mgov.gov.gd,"Could not resolve host: mgov.gov.gd"
mis.cbi.gov.gd,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
motcec.gov.gd,"200"
mpid.gov.gd,"Could not resolve host: mpid.gov.gd"
mts-cr.gov.gd,"Could not resolve host: mts-cr.gov.gd"
mts-main.gov.gd,"Could not resolve host: mts-main.gov.gd"
my.gov.gd,"200"
ocrs.gov.gd,"Could not resolve host: ocrs.gov.gd"
online.gov.gd,"Could not resolve host: online.gov.gd"
pay.gov.gd,"200"
plmis.gov.gd,"Failed to connect to plmis.gov.gd port 443 after 206 ms: Could not connect to server"
portal.aml.gov.gd,"404"
portal.creativeaffairs.gov.gd,"Operation timed out after 3002 milliseconds with 0 bytes received"
probate.gov.gd,"521"
process.pay.gov.gd,"404"
procurement.gov.gd,"Could not resolve host: procurement.gov.gd"
ptax.gov.gd,"Could not resolve host: ptax.gov.gd"
publiclibrary.gov.gd,"Operation timed out after 3001 milliseconds with 0 bytes received"
receipt.pay.gov.gd,"200"
receiptapi.pay.gov.gd,"301"
reports.gov.gd,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
saep.gov.gd,"200"
saepmis.gov.gd,"Operation timed out after 3001 milliseconds with 0 bytes received"
sea.gov.gd,"200"
seedmis.gov.gd,"Connection timed out after 3002 milliseconds"
service.gov.gd,"Could not resolve host: service.gov.gd"
staff.eservice.gov.gd,"Could not resolve host: staff.eservice.gov.gd"
staff.service.gov.gd,"302"
staff.valuation.gov.gd,"200"
staging2.climatefinance.gov.gd,"Could not resolve host: staging2.climatefinance.gov.gd"
stats.gov.gd,"200"
statsurvey.gov.gd,"302"
support.gov.gd,"Operation timed out after 3002 milliseconds with 0 bytes received"
tax.gov.gd,"200"
taxservices.gov.gd,"308"
taxserviceslegacy.gov.gd,"308"
totobeta.cbi.gov.gd,"Could not resolve host: totobeta.cbi.gov.gd"
totobeta.laws.gov.gd,"SSL: no alternative certificate subject name matches target hostname 'totobeta.laws.gov.gd'"
tradedirectory.gov.gd,"Could not resolve host: tradedirectory.gov.gd"
travelauth2.gov.gd,"Could not resolve host: travelauth2.gov.gd"
valuation.gov.gd,"200"
webdisk.cannabiscommission.gov.gd,"Could not resolve host: webdisk.cannabiscommission.gov.gd"
webdisk.cardtp.gov.gd,"401"
webdisk.cbi.gov.gd,"Could not resolve host: webdisk.cbi.gov.gd"
webdisk.cd.gov.gd,"401"
webdisk.csirt.gov.gd,"401"
webdisk.gazettes.gov.gd,"401"
webdisk.laws.gov.gd,"401"
webdisk.sea.gov.gd,"Could not resolve host: webdisk.sea.gov.gd"
webmail.cannabiscommission.gov.gd,"200"
webmail.cardtp.gov.gd,"200"
webmail.cbi.gov.gd,"Could not resolve host: webmail.cbi.gov.gd"
webmail.cd.gov.gd,"Could not resolve host: webmail.cd.gov.gd"
webmail.csirt.gov.gd,"200"
webmail.gazettes.gov.gd,"200"
webmail.laws.gov.gd,"200"
webmail.sea.gov.gd,"Could not resolve host: webmail.sea.gov.gd"
weboffice.gov.gd,"Could not resolve host: weboffice.gov.gd"
www.amlportal.gov.gd,"Could not resolve host: www.amlportal.gov.gd"
www.backoffice.gov.gd,"Could not resolve host: www.backoffice.gov.gd"
www.backoffice.psc.gov.gd,"Could not resolve host: www.backoffice.psc.gov.gd"
www.backoffice.publiclibrary.gov.gd,"Could not resolve host: www.backoffice.publiclibrary.gov.gd"
www.cabinet.gov.gd,"Could not resolve host: www.cabinet.gov.gd"
www.cannabiscommission.gov.gd,"200"
www.cardtp.gov.gd,"200"
www.cbi.gov.gd,"301"
www.cd.gov.gd,"200"
www.chat.gov.gd,"Could not resolve host: www.chat.gov.gd"
www.climatefinance.gov.gd,"520"
www.climateresilience.gov.gd,"Could not resolve host: www.climateresilience.gov.gd"
www.cors.gov.gd,"Could not resolve host: www.cors.gov.gd"
www.covid19.gov.gd,"Could not resolve host: www.covid19.gov.gd"
www.csirt.gov.gd,"200"
www.cso.gov.gd,"Could not resolve host: www.cso.gov.gd"
www.directory.creativesaffairs.gov.gd,"Could not resolve host: www.directory.creativesaffairs.gov.gd"
www.dmvmis.gov.gd,"Could not resolve host: www.dmvmis.gov.gd"
www.edcard.gov.gd,"Could not resolve host: www.edcard.gov.gd"
www.edcard.immigration.gov.gd,"Could not resolve host: www.edcard.immigration.gov.gd"
www.elandregistry.gov.gd,"Could not resolve host: www.elandregistry.gov.gd"
www.elections.gov.gd,"Could not resolve host: www.elections.gov.gd"
www.eservices.gov.gd,"Could not resolve host: www.eservices.gov.gd"
www.gazettes.gov.gd,"Could not resolve host: www.gazettes.gov.gd"
www.gcf.gov.gd,"Could not resolve host: www.gcf.gov.gd"
www.genihciis.gov.gd,"Could not resolve host: www.genihciis.gov.gd"
www.gfnc.gov.gd,"520"
www.gistv.gov.gd,"Could not resolve host: www.gistv.gov.gd"
www.gndembassyprc.mofa.gov.gd,"Could not resolve host: www.gndembassyprc.mofa.gov.gd"
www.gndembusa.gov.gd,"Could not resolve host: www.gndembusa.gov.gd"
www.gov.gd,"200"
www.grenadaaeoi.gov.gd,"Could not resolve host: www.grenadaaeoi.gov.gd"
www.grennode.gov.gd,"Could not resolve host: www.grennode.gov.gd"
www.homeaffairsportal.gov.gd,"Could not resolve host: www.homeaffairsportal.gov.gd"
www.infosafe.gov.gd,"Could not resolve host: www.infosafe.gov.gd"
www.kiosk.elandregistry.gov.gd,"Could not resolve host: www.kiosk.elandregistry.gov.gd"
www.laws.gov.gd,"200"
www.mail.gov.gd,"Could not resolve host: www.mail.gov.gd"
www.mgov.gov.gd,"Could not resolve host: www.mgov.gov.gd"
www.mis.cbi.gov.gd,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
www.motcec.gov.gd,"Could not resolve host: www.motcec.gov.gd"
www.portal.aml.gov.gd,"Could not resolve host: www.portal.aml.gov.gd"
www.portal.creativeaffairs.gov.gd,"Could not resolve host: www.portal.creativeaffairs.gov.gd"
www.procurement.gov.gd,"Could not resolve host: www.procurement.gov.gd"
www.publiclibrary.gov.gd,"Could not resolve host: www.publiclibrary.gov.gd"
www.reports.gov.gd,"Could not resolve host: www.reports.gov.gd"
www.saep.gov.gd,"520"
www.sea.gov.gd,"Could not resolve host: www.sea.gov.gd"
www.seedmis.gov.gd,"Could not resolve host: www.seedmis.gov.gd"
www.stats.gov.gd,"Could not resolve host: www.stats.gov.gd"
www.support.gov.gd,"Could not resolve host: www.support.gov.gd"
www.taxservices.gov.gd,"Could not resolve host: www.taxservices.gov.gd"
www.tradedirectory.gov.gd,"Could not resolve host: www.tradedirectory.gov.gd"
www.weboffice.gov.gd,"Could not resolve host: www.weboffice.gov.gd"
www.youthelections.gov.gd,"Could not resolve host: www.youthelections.gov.gd"
www.youthemployment.gov.gd,"Could not resolve host: www.youthemployment.gov.gd"
youthelections.gov.gd,"Could not resolve host: youthelections.gov.gd"
youthemployment.gov.gd,"Could not resolve host: youthemployment.gov.gd"
