subdomain,parent_domain,http_status,mx
admin.denmark.dk,denmark.dk,403,none
aeldremin.dk,aeldremin.dk,200,10 mx04.statens-it.dk.; 10 mx05.statens-it.dk.; 10 mx07.statens-it.dk.; 10 mx01.statens-it.dk.; 10 mx08.statens-it.dk.; 10 mx02.statens-it.dk.; 10 mx03.statens-it.dk.; 10 mx06.statens-it.dk.
bm.dk,bm.dk,200,10 mx03.statens-it.dk.; 10 mx01.statens-it.dk.; 10 mx06.statens-it.dk.; 10 mx05.statens-it.dk.; 10 mx08.statens-it.dk.; 10 mx07.statens-it.dk.; 10 mx02.statens-it.dk.; 10 mx04.statens-it.dk.
denmark.dk,denmark.dk,200,10 qmail.itadel.dk.
edit.denmark.dk,denmark.dk,Could not resolve host: edit.denmark.dk,none
em.dk,em.dk,301,10 mx01.statens-it.dk.; 10 mx08.statens-it.dk.; 10 mx02.statens-it.dk.; 10 mx04.statens-it.dk.; 10 mx06.statens-it.dk.; 10 mx03.statens-it.dk.; 10 mx05.statens-it.dk.; 10 mx07.statens-it.dk.
fm.dk,fm.dk,200,10 mx02.statens-it.dk.; 10 mx03.statens-it.dk.; 10 mx07.statens-it.dk.; 10 mx05.statens-it.dk.; 10 mx01.statens-it.dk.; 10 mx04.statens-it.dk.; 10 mx06.statens-it.dk.; 10 mx08.statens-it.dk.
fmn.dk,fmn.dk,301,10 mail-proxy1.mil.dk.; 10 mail-proxy2.mil.dk.
folkatingid.dk,folkatingid.dk,403,none
folketingi.dk,folketingi.dk,403,none
ft.dk,ft.dk,403,20 mx3-dk.centerasecurity.dk.; 10 mx1-dk.centerasecurity.dk.; 10 mx2-dk.centerasecurity.dk.
ism.dk,ism.dk,301,0 .
justitsministeriet.dk,justitsministeriet.dk,301,0 .
kefm.dk,kefm.dk,301,10 mx02.statens-it.dk.; 10 mx01.statens-it.dk.; 10 mx04.statens-it.dk.; 10 mx05.statens-it.dk.; 10 mx06.statens-it.dk.; 10 mx07.statens-it.dk.; 10 mx08.statens-it.dk.; 10 mx03.statens-it.dk.
km.dk,km.dk,200,0 km-dk.mail.protection.outlook.com.
kum.dk,kum.dk,200,10 mx02.statens-it.dk.; 10 mx05.statens-it.dk.; 10 mx04.statens-it.dk.; 10 mx08.statens-it.dk.; 10 mx01.statens-it.dk.; 10 mx07.statens-it.dk.; 10 mx06.statens-it.dk.; 10 mx03.statens-it.dk.
mgtp.dk,mgtp.dk,200,10 mx08.statens-it.dk.; 10 mx06.statens-it.dk.; 10 mx02.statens-it.dk.; 10 mx07.statens-it.dk.; 10 mx03.statens-it.dk.; 10 mx04.statens-it.dk.; 10 mx01.statens-it.dk.; 10 mx05.statens-it.dk.
mssb.dk,mssb.dk,200,10 mx04.statens-it.dk.; 10 mx01.statens-it.dk.; 10 mx06.statens-it.dk.; 10 mx08.statens-it.dk.; 10 mx07.statens-it.dk.; 10 mx02.statens-it.dk.; 10 mx05.statens-it.dk.; 10 mx03.statens-it.dk.
regeringen.dk,regeringen.dk,200,10 .
skm.dk,skm.dk,200,10 skm-dk.i-v1.mx.microsoft.
stm.dk,stm.dk,200,10 mx01.statens-it.dk.; 10 mx07.statens-it.dk.; 10 mx03.statens-it.dk.; 10 mx02.statens-it.dk.; 10 mx04.statens-it.dk.; 10 mx08.statens-it.dk.; 10 mx06.statens-it.dk.; 10 mx05.statens-it.dk.
thedanishparliament.dk,thedanishparliament.dk,403,10 mx4.pub.mailpod11-cph3.one.com.; 10 mx1.pub.mailpod11-cph3.one.com.; 10 mx2.pub.mailpod11-cph3.one.com.; 10 mx3.pub.mailpod11-cph3.one.com.
trm.dk,trm.dk,301,10 mx01.sitnet.dk.; 10 mx06.sitnet.dk.; 10 mx03.sitnet.dk.; 10 mx07.sitnet.dk.; 10 mx05.sitnet.dk.; 10 mx04.sitnet.dk.; 10 mx08.sitnet.dk.; 10 mx02.sitnet.dk.
video.denmark.dk,denmark.dk,SSL: no alternative certificate subject name matches target hostname 'video.denmark.dk',none
www.admin.denmark.dk,denmark.dk,Could not resolve host: www.admin.denmark.dk,none
