subdomain,mx
2020.mines.gouv.ml,none
a-ns.cpanel.gouv.ml,none
a-ns.gouv.ml,none
a.tourisme.gouv.ml,none
accesuniversel.gouv.ml,none
adm.gouv.ml,none
administration.gouv.ml,0 administration.gouv.ml.
aedd.gouv.ml,10 smtpcitad.gouv.ml.; 5 smtpag.gouv.ml.
affaires-etrangeres.gouv.ml,none
agefau.gouv.ml,none
ageroute.gouv.ml,0 smtpag.gouv.ml.; 5 smtpcitad.gouv.ml.
agetic-adm.gouv.ml,none
agetic-communication.gouv.ml,none
agetic.gouv.ml,5 smtpcitad.gouv.ml.; 0 smtpag.gouv.ml.
agtic.gouv.ml,none
amam.gouv.ml,10 domino3.gouv.ml.; 20 domino2.gouv.ml.; 0 domino1.gouv.ml.
anict.gouv.ml,10 smtpcitad.gouv.ml.; 5 smtpag.gouv.ml.
ap.gouv.ml,none
apex-mali.gouv.ml,10 relais1.gouv.ml.; 0 relais.gouv.ml.
api.sigap.gouv.ml,none
aptm.gouv.ml,none
archive.collab.gouv.ml,none
archivesmali.gouv.ml,10 smtpcitad.gouv.ml.; 5 smtpag.gouv.ml.
armds.gouv.ml,none
artisanat.gouv.ml,none
authsrv.gouv.ml,none
autodiscover.artisanat.gouv.ml,none
autodiscover.carfip.finances.gouv.ml,none
autodiscover.developpementlocal.gouv.ml,none
autodiscover.finances.gouv.ml,none
autodiscover.investir.gouv.ml,none
autodiscover.mines.gouv.ml,none
autodiscover.securite.gouv.ml,none
autodiscover.tourisme.gouv.ml,none
b-ns.cpanel.gouv.ml,none
budget.gouv.ml,10 smtpcitad.gouv.ml.; 5 smtpag.gouv.ml.
bv.gouv.ml,none
caisff.finances.gouv.ml,none
cap.gouv.ml,none
carfip.finances.gouv.ml,none
cdi.gouv.ml,10 smtpcitad.gouv.ml.; 5 smtpag.gouv.ml.
cemapi.gouv.ml,10 relais1.gouv.ml.; 0 relais.gouv.ml.
cercleansongo.gouv.ml,none
cerclesegou.gouv.ml,none
certification.gouv.ml,10 smtpcitad.gouv.ml.; 0 smtpag.gouv.ml.
cigma.gouv.ml,5 smtpcitad.gouv.ml.; 0 smtpag.gouv.ml.
citad.gouv.ml,0 mta1.citad.gouv.ml.; 5 mta2.citad.gouv.ml.
clone.tourisme.gouv.ml,none
cnlcp.gouv.ml,10 smtpcitad.gouv.ml.; 0 smtpag.gouv.ml.
collab.gouv.ml,none
communication.gouv.ml,5 smtpag.gouv.ml.; 10 smtpcitad.gouv.ml.
connections.collab.gouv.ml,none
core-laposte.gouv.ml,none
core-poste.gouv.ml,none
core.gouv.ml,none
cpanel.accesuniversel.gouv.ml,none
cpanel.adm.gouv.ml,none
cpanel.administration.gouv.ml,none
cpanel.aedd.gouv.ml,none
cpanel.affaires-etrangeres.gouv.ml,none
cpanel.agefau.gouv.ml,none
cpanel.ageroute.gouv.ml,none
cpanel.agetic.gouv.ml,none
cpanel.agtic.gouv.ml,none
cpanel.anict.gouv.ml,none
cpanel.archivesmali.gouv.ml,none
cpanel.artisanat.gouv.ml,none
cpanel.budget.gouv.ml,none
cpanel.carfip.finances.gouv.ml,none
cpanel.cdi.gouv.ml,none
cpanel.cerclesegou.gouv.ml,none
cpanel.certification.gouv.ml,none
cpanel.cigma.gouv.ml,none
cpanel.cnlcp.gouv.ml,none
