subdomain,http_status
annuaire.tresor.gouv.ci,"200"
a.tresor.gouv.ci,"Could not resolve host: a.tresor.gouv.ci"
autodiscover.deplacement-aerien.gouv.ci,"Could not resolve host: autodiscover.deplacement-aerien.gouv.ci"
decfinex.tresor.gouv.ci,"302"
dcpcommunity.tresor.gouv.ci,"302"
bourses.diplomatie.gouv.ci,"200"
clients.tresor.gouv.ci,"Could not resolve host: clients.tresor.gouv.ci"
adfs.gouv.ci,"Could not resolve host: adfs.gouv.ci"
dgpe.gouv.ci,"301"
assurances.tresor.gouv.ci,"302"
baobab.tresor.gouv.ci,"302"
diplomatie.gouv.ci,"Could not resolve host: diplomatie.gouv.ci"
dfsps.tresor.gouv.ci,"Could not resolve host: dfsps.tresor.gouv.ci"
cmpabb.tresor.gouv.ci,"302"
agents.tresor.gouv.ci,"302"
dge.gouv.ci,"301"
autodiscover.telecom.gouv.ci,"Could not resolve host: autodiscover.telecom.gouv.ci"
ditt.interieur.gouv.ci,"Could not resolve host: ditt.interieur.gouv.ci"
autodiscover.fonctionpublique.gouv.ci,"Could not resolve host: autodiscover.fonctionpublique.gouv.ci"
audiences.justice.gouv.ci,"Could not resolve host: audiences.justice.gouv.ci"
autodiscover.bourses.diplomatie.gouv.ci,"Could not resolve host: autodiscover.bourses.diplomatie.gouv.ci"
courrier.commerce.gouv.ci,"Could not resolve host: courrier.commerce.gouv.ci"
autoecoles.transports.gouv.ci,"SSL certificate problem: certificate has expired"
audiences-bo.justice.gouv.ci,"Could not resolve host: audiences-bo.justice.gouv.ci"
cpanel.prixinnovation.energie.gouv.ci,"Could not resolve host: cpanel.prixinnovation.energie.gouv.ci"
e-plaintefonciere.gouv.ci,"Could not resolve host: e-plaintefonciere.gouv.ci"
csp.communication.gouv.ci,"200"
cp.ogp.gouv.ci,"Could not resolve host: cp.ogp.gouv.ci"
fonctionpublique.egouv.ci,"Could not resolve host: fonctionpublique.egouv.ci"
apps.gouv.ci,"Could not resolve host: apps.gouv.ci"
cc.gouv.ci,"SSL certificate problem: certificate has expired"
acces.gouv.ci,"Could not resolve host: acces.gouv.ci"
econsultation.dgi.gouv.ci,"Could not resolve host: econsultation.dgi.gouv.ci"
fournisseurs.tresor.gouv.ci,"Could not resolve host: fournisseurs.tresor.gouv.ci"
bibliotheque.tresor.gouv.ci,"SSL certificate problem: unable to get local issuer certificate"
bdpr.finances.gouv.ci,"SSL certificate problem: unable to get local issuer certificate"
dev.sisa.defense.gouv.ci,"Could not resolve host: dev.sisa.defense.gouv.ci"
backend.efournisseur.gouv.ci,"Could not resolve host: backend.efournisseur.gouv.ci"
affairesmaritimes.gouv.ci,"SSL: no alternative certificate subject name matches target hostname 'affairesmaritimes.gouv.ci'"
edemarches.gouv.ci,"SSL: no alternative certificate subject name matches target hostname 'edemarches.gouv.ci'"
agriculture.gouv.ci,"403"
cief.tresor.gouv.ci,"200"
cepici.gouv.ci,"301"
armees.gouv.ci,"302"
dsi.gouv.ci,"SSL certificate problem: certificate has expired"
associations.jeunesse.gouv.ci,"TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name"
e-agent.dge.gouv.ci,"302"
amatci.tresor.gouv.ci,"200"
backend.sigomap.gouv.ci,"200"
gupc.construction.gouv.ci,"Could not resolve host: gupc.construction.gouv.ci"
cicg.gouv.ci,"403"
idufci.construction.gouv.ci,"Could not resolve host: idufci.construction.gouv.ci"
idufci-app.construction.gouv.ci,"Could not resolve host: idufci-app.construction.gouv.ci"
igt.tresor.gouv.ci,"302"
autorisation.securite.gouv.ci,"SSL certificate problem: self-signed certificate"
commissiondelaconcurrence.gouv.ci,"200"
indicateurs.tresor.gouv.ci,"200"
data.gouv.ci,"200"
