hostname,indegree,indegree_tech
www.gov.ie,19,0
per.gov.ie,5,1
creativeireland.gov.ie,3,0
oireachtas.ie,3,0
irishstatutebook.ie,2,0
neh.gov.ie,2,0
agriculture.gov.ie,1,0
assets.gov.ie,1,0
budget.gov.ie,1,0
citizensinformation.ie,1,0
corkcoco.ie,1,0
courts.ie,1,0
cso.ie,1,0
foi.gov.ie,1,0
garda.ie,1,0
hse.ie,1,0
justice.ie,1,0
psi.gov.ie,1,0
revenue.ie,1,0
ria.gov.ie,1,0
singlepensionscheme.gov.ie,1,0
whodoeswhat.gov.ie,1,0
yourcouncil.ie,1,0
services.gov.ie,0,1
