subdomain,http_status,mx
adminbiblioteca.miteco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
api.miteco.gob.es,ConnectException > UnresolvedAddressException,
areaprivada.pre-prtr-es.miteco.gob.es,ConnectException > UnresolvedAddressException,
areaprivada.prtr-es.miteco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
biblioteca.miteco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
ca.pre-prtr-es.miteco.gob.es,ConnectException > UnresolvedAddressException,
ca.prtr-es.miteco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
canaldenuncias.miteco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
comunidadesusuariosdga.miteco.gob.es,ConnectException > UnresolvedAddressException,
contrataciondga.miteco.gob.es,ConnectException > UnresolvedAddressException,
datosabiertos.miteco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
des-ignis.miteco.gob.es,ConnectException > UnresolvedAddressException,
des-sirma.miteco.gob.es,ConnectException > UnresolvedAddressException,
des.api.miteco.gob.es,ConnectException > UnresolvedAddressException,
des.comunidadesusuariosdga.miteco.gob.es,ConnectException > UnresolvedAddressException,
des.contrataciondga.miteco.gob.es,ConnectException > UnresolvedAddressException,
des.devops.miteco.gob.es,ConnectException > UnresolvedAddressException,
des.esir.miteco.gob.es,ConnectException > UnresolvedAddressException,
des.lbda.miteco.gob.es,ConnectException > UnresolvedAddressException,
des.pphh.miteco.gob.es,ConnectException > UnresolvedAddressException,
des.raee.miteco.gob.es,ConnectException > UnresolvedAddressException,
desa-sede.miteco.gob.es,ConnectException > UnresolvedAddressException,
desa-servicios.miteco.gob.es,ConnectException > UnresolvedAddressException,
devops.miteco.gob.es,ConnectException > UnresolvedAddressException,
