subdomain,http_status,mx
agentes-ia.mineco.gob.es,ConnectException > UnresolvedAddressException,
agentesdelcambio.mineco.gob.es,SSLHandshakeException > CertificateException: No subject alternative DNS name matching agentesdelcambio.mineco.gob.es found.,
alertia.mineco.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
appportal.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
avancedigital.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
bdsice.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
capacitacion.mineco.gob.es,SSLHandshakeException > CertificateException: No subject alternative DNS name matching capacitacion.mineco.gob.es found.,
catalogoapp.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
cibsede.mineco.gob.es,ConnectException > UnresolvedAddressException,
comunidad.mineco.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
conectemos.mineco.gob.es,SSLHandshakeException > CertificateException: No subject alternative DNS name matching conectemos.mineco.gob.es found.,
cuadrodemandosgd.mineco.gob.es,ConnectException > UnresolvedAddressException,
cursos.capacitacion.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
datos.mineco.gob.es,403,
des-agentes-ia.mineco.gob.es,ConnectException > UnresolvedAddressException,
dev.conectemos.unico.mineco.gob.es,ConnectException > UnresolvedAddressException,
dgsfp.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
extranet.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
facturae.mineco.gob.es,ConnectException > UnresolvedAddressException,
fire.mineco.gob.es,SSLHandshakeException > SocketException: Connection reset,
formacion-pre.mineco.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
formacion.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
gentes-ia.mineco.gob.es,ConnectException > UnresolvedAddressException,
informantes.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
ipv6.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
lssi.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
mineco.gob.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
p3a.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
plantl.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
portal.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
portalayudas.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
pre-agentes-ia.mineco.gob.es,ConnectException > UnresolvedAddressException,
pre-cibsede.mineco.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
pre-sedia.mineco.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
sead.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
sede.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
sedeaplicaciones.mineco.gob.es,403,
sedediatid.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
serviciosede-pre.mineco.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
serviciosede.mineco.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
spainaudiovisualhub.mineco.gob.es,SSLHandshakeException > CertificateException: No subject alternative DNS name matching spainaudiovisualhub.mineco.gob.es found.,
srvfire-pre.mineco.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
srvfire.mineco.gob.es,403,
teleco.mineco.gob.es,ConnectException > UnresolvedAddressException,
