subdomain,http_status,mx
060.gob.es,ConnectException > UnresolvedAddressException,
acceso.funciona.gob.es,ConnectException > UnresolvedAddressException,
access.igae.hacienda.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acelerapyme.gob.es,308,
admin.tecnologiaeinnovacion.defensa.gob.es,401,
administracion.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
administraciondejusticia.gob.es,ConnectException > UnresolvedAddressException,
administracionelectronica.gob.es,302,
administracionespublicas.gob.es,ConnectException > ClosedChannelException,
aea.gob.es,ConnectException > UnresolvedAddressException,
aecid.gob.es,SSLHandshakeException > CertificateException: No subject alternative DNS name matching aecid.gob.es found.,
aei.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
aemps.gob.es,ConnectException > UnresolvedAddressException,
aepsad.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
aesan.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
agenciatributaria.gob.es,ConnectException > UnresolvedAddressException,
agenda2030.gob.es,SSLHandshakeException > CertificateException: No subject alternative DNS name matching agenda2030.gob.es found.,
agendadigital.gob.es,308,
agendaurbana.gob.es,ConnectException > UnresolvedAddressException,
agregacion.contrataciondelsectorpublico.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
agregacion.test-contratacionsectorpublico.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
aica.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
ajcampos.gob.es,SSLHandshakeException > CertificateException: No subject alternative DNS name matching ajcampos.gob.es found.,
alcexpe.vc.hacienda.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
allexpe.vc.hacienda.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
alreco.inclusion.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
apc.gob.es,SSLHandshakeException > SocketException: Connection reset,
api.cnmc.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
apipre.cnmc.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
aplicaciones.csd.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
aplicaciones.economia.gob.es,ConnectException > UnresolvedAddressException,
aplicaciones.fomento.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
aplicaciones.rtic.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
app.sgc.presidencia.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
apps.fomento.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
archiva.minhap.gob.es,ConnectException > UnresolvedAddressException,
asistencia.covid19.gob.es,ConnectException > UnresolvedAddressException,
aue.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
autodiscover.cultura.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
autodiscover.igae.hacienda.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
autodiscover.inclusion.gob.es,ConnectException > ClosedChannelException,
autodiscover.lab.educacion.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
autodiscover.mapateco.gob.es,ConnectException > NoRouteToHostException: Host is unreachable,
autodiscover.mites.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
autodiscover.mitramiss.gob.es,ConnectException > UnresolvedAddressException,
autodiscover.oepm.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
autodiscover.sepg.hacienda.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
avancedigital.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
ayudas.televisiondigital.gob.es,ConnectException > UnresolvedAddressException,
bddi.cnmc.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
becaseducacion.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
bmps.puertoalicante.gob.es,ConnectException > UnresolvedAddressException,
boe.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
bonificaciontransporte.fomento.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
bonosocial.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
boveda.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
box.mites.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
bpms.puertoalicante.gob.es,ConnectException > UnresolvedAddressException,
burujon.toledo.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
buscadorcdi.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
buscadorcdi.minhap.gob.es,ConnectException > ClosedChannelException,
ca.seguro.empleo.gob.es,ConnectException > UnresolvedAddressException,
ca2.seguro.empleo.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
capacitacion.mineco.gob.es,SSLHandshakeException > CertificateException: No subject alternative DNS name matching capacitacion.mineco.gob.es found.,
capacitacionespana.gob.es,ConnectException > UnresolvedAddressException,
capn.gob.es,ConnectException > UnresolvedAddressException,
carpetaciudadana.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
cartaderechosdigitales.gob.es,ConnectException > UnresolvedAddressException,
catalogocentralizado.hacienda.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
catalogocentralizadomigradows.hacienda.gob.es,ConnectException > UnresolvedAddressException,
