subdomain,http_status,mx
accesible-pre.mites.gob.es,ConnectException > UnresolvedAddressException,
accesible.mites.gob.es,ConnectException > UnresolvedAddressException,
autodiscover.externos.mites.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
autodiscover.funprl.mites.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
autodiscover.insst.mites.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
autodiscover.mites.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
box.mites.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
collab-edge.mites.gob.es,ConnectException > UnresolvedAddressException,
correo.mites.gob.es,ConnectException > UnresolvedAddressException,
correoweb.ces.mites.gob.es,ConnectException > UnresolvedAddressException,
correoweb.externos.mites.gob.es,ConnectException > UnresolvedAddressException,
correoweb.funprl.mites.gob.es,ConnectException > UnresolvedAddressException,
correoweb.insst.mites.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
correoweb.mites.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
correoweb.oeitss.mites.gob.es,ConnectException > UnresolvedAddressException,
extranet.mites.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
ftps.mites.gob.es,ConnectException > UnresolvedAddressException,
mites.gob.es,ConnectException,10 mail1.correo.gob.es.; 10 mail2.correo.gob.es.
mitexpe.mites.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
portalwifi1.mites.gob.es,ConnectException > UnresolvedAddressException,
portalwifi2.mites.gob.es,ConnectException > UnresolvedAddressException,
portalwifi3.mites.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
portalwifi4.mites.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
reaitss.mites.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
sede.fogasa.mites.gob.es,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
video.mites.gob.es,ConnectException > UnresolvedAddressException,
vmedge.mites.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
vmedge01.mites.gob.es,ConnectException > UnresolvedAddressException,
vmedge02.mites.gob.es,ConnectException > UnresolvedAddressException,
vmedge1.mites.gob.es,ConnectException > UnresolvedAddressException,
vmedge2.mites.gob.es,ConnectException > UnresolvedAddressException,
vmpexiped.mites.gob.es,ConnectException > UnresolvedAddressException,
vmpexiped.video.mites.gob.es,ConnectException > UnresolvedAddressException,
vmpexiped01.mites.gob.es,ConnectException > UnresolvedAddressException,
vmpexiped01.video.mites.gob.es,ConnectException > UnresolvedAddressException,
vmpexiped02.mites.gob.es,ConnectException > UnresolvedAddressException,
vmpexiped02.video.mites.gob.es,ConnectException > UnresolvedAddressException,
vpn.mites.gob.es,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.mites.gob.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
