field,text
country_name,"Republic of Liberia"
government_type,"presidential republic"
capital,"Monrovia"
chief_of_state,"President Joseph BOAKAI (since 22 January 2024)"
head_of_government,"President Joseph BOAKAI (since 22 January 2024)"
judicial_highest_courts,"Supreme Court (consists of a chief justice and 4 associate justices)"
constitution_history,"previous 1847 (at independence); latest drafted 19 October 1983, revision adopted by referendum 3 July 1984, effective 6 January 1986"
