subdomain,http_status,mx
accreditationpresse.gov.bf,Connection timed out after 3002 milliseconds,none
action-sociale.gov.bf,301,10 mg01.gov.bf.; 10 mg02.gov.bf.
admin.gov.bf,Could not resolve host: admin.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
agrementtechnique.mdenp.gov.bf,SSL certificate problem: self-signed certificate,none
agriculture.gov.bf,301,10 mg02.gov.bf.; 10 mg01.gov.bf.
alias.gov.bf,200,none
ambabf-afriquedusud.gov.bf,301,10 mg01.gov.bf.; 10 mg02.gov.bf.
anpe.gov.bf,Resolving timed out after 3000 milliseconds,10 mg02.gov.bf.; 10 mg01.gov.bf.
anptic.gov.bf,Operation timed out after 3001 milliseconds with 0 bytes received,10 mg01.gov.bf.; 10 mg02.gov.bf.
aobop.fonction-publique.gov.bf,SSL certificate problem: self-signed certificate,none
api-sintax-homologation.impots.gov.bf,Could not resolve host: api-sintax-homologation.impots.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
api-sintax.impots.gov.bf,Could not resolve host: api-sintax.impots.gov.bf,none
api.erile.amp.sante.gov.bf,Connection timed out after 3000 milliseconds,none
apiv2.erile.amp.sante.gov.bf,Resolving timed out after 3000 milliseconds,dig error
arcop.gov.bf,Could not resolve host: arcop.gov.bf,none
asbc.sante.gov.bf,Connection timed out after 3002 milliseconds,10 mg02.gov.bf.; 10 mg01.gov.bf.
asmp.fonction-publique.gov.bf,SSL certificate problem: self-signed certificate,none
assembleenationale.gov.bf,Could not resolve host: assembleenationale.gov.bf,none
assises-nationales.education.gov.bf,Failed to connect to assises-nationales.education.gov.bf port 443 after 356 ms: Could not connect to server,10 mg02.gov.bf.; 10 mg01.gov.bf.
assises-resina.gov.bf,Operation timed out after 3001 milliseconds with 0 bytes received,10 mg01.gov.bf.; 10 mg02.gov.bf.
assistant-peogo.gov.bf,Connection timed out after 3002 milliseconds,none
ati.gov.bf,200,none
attestationtravail.fonction-publique.gov.bf,SSL certificate problem: self-signed certificate,none
autodiscover.gov.bf,Could not resolve host: autodiscover.gov.bf,none
autorisationdenseigner.menapln.gov.bf,SSL certificate problem: self-signed certificate,none
autorisationdenseigner.mesrsi.gov.bf,Could not resolve host: autorisationdenseigner.mesrsi.gov.bf,none
av.gov.bf,Could not resolve host: av.gov.bf,none
bbb-demo.gov.bf,TLS connect error: error:0A0000C6:SSL routines::packet length too long,none
biblio.enp.gov.bf,Connection timed out after 3001 milliseconds,10 mg02.gov.bf.; 10 mg01.gov.bf.
bina.gov.bf,404,none
bitrix-crm.corus-insp.gov.bf,Could not resolve host: bitrix-crm.corus-insp.gov.bf,none
bncedeao.gov.bf,Failed to connect to bncedeao.gov.bf port 443 after 1496 ms: Could not connect to server,10 mg02.gov.bf.; 10 mg01.gov.bf.
bncedeao.integration.gov.bf,Could not resolve host: bncedeao.integration.gov.bf,none
bondon.gov.bf,Could not resolve host: bondon.gov.bf,none
bondoo-sig.gov.bf,Operation timed out after 3002 milliseconds with 0 bytes received,10 mg01.gov.bf.; 10 mg02.gov.bf.
bondoo-test.gov.bf,Operation timed out after 3002 milliseconds with 0 bytes received,dig error
bondoo.gov.bf,302,none
calendar.gov.bf,Operation timed out after 3002 milliseconds with 0 bytes received,10 mg02.gov.bf.; 10 mg01.gov.bf.
carteau.gov.bf,Connection timed out after 3002 milliseconds,none
casierjudiciaire.justice.gov.bf,SSL certificate problem: self-signed certificate,none
catalogue.sante.gov.bf,Could not resolve host: catalogue.sante.gov.bf,none
catalogues.ms.sante.gov.bf,Connection timed out after 3002 milliseconds,none
cenamafs.education.gov.bf,Operation timed out after 3001 milliseconds with 0 bytes received,none
cenou.gov.bf,301,10 mg01.gov.bf.; 10 mg02.gov.bf.
certificatnationalite.justice.gov.bf,SSL certificate problem: certificate has expired,none
ces.gov.bf,Could not resolve host: ces.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
chubogodogo.gov.bf,Connection timed out after 3000 milliseconds,10 mg01.gov.bf.; 10 mg02.gov.bf.
cim.gov.bf,200,none
ciospb.gov.bf,301,10 mg01.gov.bf.; 10 mg02.gov.bf.
cloud.gov.bf,Could not resolve host: cloud.gov.bf,none
cnes.gov.bf,200,10 mg02.gov.bf.; 10 mg01.gov.bf.
cnpe.gov.bf,200,10 mg01.gov.bf.; 10 mg02.gov.bf.
cod.matd.gov.bf,Could not resolve host: cod.matd.gov.bf,none
collabo.gov.bf,Connection timed out after 3000 milliseconds,none
commcare-vaccination.sante.gov.bf,Could not resolve host: commcare-vaccination.sante.gov.bf,none
commcare.sante.gov.bf,Connection timed out after 3001 milliseconds,none
commerce.gov.bf,Could not resolve host: commerce.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
communication.gov.bf,Could not resolve host: communication.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
conference.gov.bf,Failed to connect to conference.gov.bf port 443 after 1464 ms: Could not connect to server,none
conseil-constitutionnel.gov.bf,301,10 mg01.gov.bf.; 10 mg02.gov.bf.
conseil-etat.gov.bf,SSL certificate problem: certificate has expired,10 mg01.gov.bf.; 10 mg02.gov.bf.
copil-bodi.gov.bf,200,none
copil-eburkina.gov.bf,Connection timed out after 3000 milliseconds,none
copil-gcloud.gov.bf,Connection timed out after 3003 milliseconds,none
copil-resina.gov.bf,Connection timed out after 3002 milliseconds,10 mg02.gov.bf.; 10 mg01.gov.bf.
corev-telecomtic.gov.bf,Connection timed out after 3001 milliseconds,none
corus-insp.gov.bf,Could not resolve host: corus-insp.gov.bf,none
corus.gov.bf,SSL certificate problem: certificate has expired,none
cour-cassation.gov.bf,SSL certificate problem: certificate has expired,10 mg02.gov.bf.; 10 mg01.gov.bf.
cour-comptes.gov.bf,Operation timed out after 3000 milliseconds with 0 bytes received,10 mg02.gov.bf.; 10 mg01.gov.bf.
courriers.sante.gov.bf,SSL certificate problem: certificate has expired,none
covidinfo.sante.gov.bf,Connection timed out after 3002 milliseconds,none
cps-pnlp.sante.gov.bf,Could not resolve host: cps-pnlp.sante.gov.bf,none
crm.corus-insp.gov.bf,Could not resolve host: crm.corus-insp.gov.bf,none
csc.gov.bf,Resolving timed out after 3000 milliseconds,none
culture.gov.bf,Resolving timed out after 3001 milliseconds,none
dascle.education.gov.bf,Could not resolve host: dascle.education.gov.bf,none
dashboard.gov.bf,Connection timed out after 3002 milliseconds,10 mg02.gov.bf.; 10 mg01.gov.bf.
data.gov.bf,200,none
dec.gov.bf,Failed to connect to dec.gov.bf port 443 after 1443 ms: Could not connect to server,none
defense.gov.bf,301,10 mg01.gov.bf.; 10 mg02.gov.bf.
