subdomain,http_status
abiastate.gov.ng,"403"
adegbenro-dada.egbedore.os.gov.ng,"Could not resolve host: adegbenro-dada.egbedore.os.gov.ng"
akinrefon-akinropo.egbedore.os.gov.ng,"Could not resolve host: akinrefon-akinropo.egbedore.os.gov.ng"
anambrastate.gov.ng,"403"
akintaro-yomi.egbedore.os.gov.ng,"Could not resolve host: akintaro-yomi.egbedore.os.gov.ng"
autodiscover.ijedelcda.lg.gov.ng,"Could not resolve host: autodiscover.ijedelcda.lg.gov.ng"
autodiscover.ncat.gov.ng,"Could not resolve host: autodiscover.ncat.gov.ng"
akeem-rauf.egbedore.os.gov.ng,"Could not resolve host: akeem-rauf.egbedore.os.gov.ng"
apapalgc.lg.gov.ng,"Could not resolve host: apapalgc.lg.gov.ng"
advancedmicrochips.nnmda.gov.ng,"Could not resolve host: advancedmicrochips.nnmda.gov.ng"
adeniyi-japhet.egbedore.os.gov.ng,"Could not resolve host: adeniyi-japhet.egbedore.os.gov.ng"
autodiscover.lagosstate.gov.ng,"Could not resolve host: autodiscover.lagosstate.gov.ng"
agriculture.kwarastate.gov.ng,"SSL: no alternative certificate subject name matches target hostname 'agriculture.kwarastate.gov.ng'"
autodiscover.ncc.gov.ng,"Failed to connect to autodiscover.ncc.gov.ng port 443 after 68 ms: Could not connect to server"
autodiscover.internal.firs.gov.ng,"Could not resolve host: autodiscover.internal.firs.gov.ng"
autodiscover.lasrab.gov.ng,"Could not resolve host: autodiscover.lasrab.gov.ng"
armti.gov.ng,"Could not resolve host: armti.gov.ng"
assembly.kanostate.gov.ng,"Could not resolve host: assembly.kanostate.gov.ng"
autodiscover.1-gnet.gov.ng,"Could not resolve host: autodiscover.1-gnet.gov.ng"
autodiscover.lagosresidents.gov.ng,"400"
abidoye-hamzat.egbedore.os.gov.ng,"Could not resolve host: abidoye-hamzat.egbedore.os.gov.ng"
autodiscover.ndic.gov.ng,"Failed to connect to autodiscover.ndic.gov.ng port 443 after 44 ms: Could not connect to server"
adeniran-bola.egbedore.os.gov.ng,"Could not resolve host: adeniran-bola.egbedore.os.gov.ng"
akande-ibraheem.egbedore.os.gov.ng,"Could not resolve host: akande-ibraheem.egbedore.os.gov.ng"
autodiscover.enugustate.gov.ng,"521"
autodiscover.ogfza.gov.ng,"Failed to connect to autodiscover.ogfza.gov.ng port 443 after 71 ms: Could not connect to server"
autodiscover.nddc.gov.ng,"403"
autodiscover.rea.gov.ng,"Could not resolve host: autodiscover.rea.gov.ng"
babatunde-rasaq.egbedore.os.gov.ng,"Could not resolve host: babatunde-rasaq.egbedore.os.gov.ng"
autodiscover.houseofassembly.ab.gov.ng,"Could not resolve host: autodiscover.houseofassembly.ab.gov.ng"
autodiscover.nbrri.gov.ng,"Failed to connect to autodiscover.nbrri.gov.ng port 443 after 171 ms: Could not connect to server"
agriculture.senate.gov.ng,"Could not resolve host: agriculture.senate.gov.ng"
autodiscover.cpn.gov.ng,"400"
autodiscover.ceaplateau.gov.ng,"Could not resolve host: autodiscover.ceaplateau.gov.ng"
balogun-omotayo.egbedore.os.gov.ng,"Could not resolve host: balogun-omotayo.egbedore.os.gov.ng"
adebayo-folake.egbedore.os.gov.ng,"Could not resolve host: adebayo-folake.egbedore.os.gov.ng"
autodiscover.fctseb.gov.ng,"Could not resolve host: autodiscover.fctseb.gov.ng"
adigunsa.egbedore.os.gov.ng,"Could not resolve host: adigunsa.egbedore.os.gov.ng"
autodiscover.oot.lg.gov.ng,"Could not resolve host: autodiscover.oot.lg.gov.ng"
autodiscover.edostate.gov.ng,"403"
autodiscover.rmafc.gov.ng,"400"
bayelsa.gov.ng,"Could not resolve host: bayelsa.gov.ng"
beninowena.gov.ng,"Could not resolve host: beninowena.gov.ng"
bir.ondostate.gov.ng,"Could not resolve host: bir.ondostate.gov.ng"
23rd.ncmm.gov.ng,"Could not resolve host: 23rd.ncmm.gov.ng"
apply.npower.gov.ng,"Could not resolve host: apply.npower.gov.ng"
autodiscover.nodec.gov.ng,"400"
blog.itf.gov.ng,"Could not resolve host: blog.itf.gov.ng"
akwaibomstate.gov.ng,"200"
autodiscover.moh.yb.gov.ng,"Could not resolve host: autodiscover.moh.yb.gov.ng"
africa-nepad.senate.gov.ng,"Could not resolve host: africa-nepad.senate.gov.ng"
abiagis.gov.ng,"SSL certificate problem: certificate has expired"
autodiscover.imofirstlady.gov.ng,"Could not resolve host: autodiscover.imofirstlady.gov.ng"
by.bayelsa.gov.ng,"Could not resolve host: by.bayelsa.gov.ng"
bsp.ekitistate.gov.ng,"Could not resolve host: bsp.ekitistate.gov.ng"
appropriation.senate.gov.ng,"Could not resolve host: appropriation.senate.gov.ng"
acd.gov.ng,"Failed to connect to acd.gov.ng port 443 after 413 ms: Could not connect to server"
cac.gov.ng,"403"
av.sec.gov.ng,"Could not resolve host: av.sec.gov.ng"
cas02.crossriverstate.gov.ng,"Could not resolve host: cas02.crossriverstate.gov.ng"
cas01.crossriverstate.gov.ng,"Could not resolve host: cas01.crossriverstate.gov.ng"
autodiscover.senate.gov.ng,"Could not resolve host: autodiscover.senate.gov.ng"
badejoko-hameed.egbedore.os.gov.ng,"Could not resolve host: badejoko-hameed.egbedore.os.gov.ng"
bosema.gov.ng,"Could not resolve host: bosema.gov.ng"
autodiscover.ekitistatebpp.gov.ng,"Could not resolve host: autodiscover.ekitistatebpp.gov.ng"
autodiscover.ncdmb.gov.ng,"Failed to connect to autodiscover.ncdmb.gov.ng port 443 after 357 ms: Could not connect to server"
ccb.gov.ng,"Could not resolve host: ccb.gov.ng"
aviation.senate.gov.ng,"Could not resolve host: aviation.senate.gov.ng"
burubali.pfm.yb.gov.ng,"Could not resolve host: burubali.pfm.yb.gov.ng"
apps.firs.gov.ng,"200"
autodiscover.ncwd.gov.ng,"Could not resolve host: autodiscover.ncwd.gov.ng"
admin.enugustate.gov.ng,"200"
