hostname,score,sources,label,level
limerick.ie,4,wikidata,Limerick City and County Council,central-1
waterfordcouncil.ie,4,wikidata,Waterford City and County Council,central-1
dcu.ie,4,wikidata,Dublin City University,university
ollscoilnagaillimhe.ie,4,wikidata,University of Galway,university
riam.ie,4,wikidata,Royal Irish Academy of Music,university
tcd.ie,4,wikidata,University of Dublin,university
ucc.ie,4,wikidata,University College Cork,university
ucd.ie,4,wikidata,University College Dublin,university
universityofgalway.ie,4,wikidata,University of Galway,university
dublincity.ie,7,wikidata;wikidata;wikidata,Dublin Fire Brigade | Dublin City Council,local
clarearts.ie,4,wikidata,Clare County Council Arts Office,local
corkcity.ie,4,wikidata,Cork City Council,local
galwaycity.ie,4,wikidata,Galway City Council,local
southernassembly.ie,4,wikidata,Southern Regional Assembly,local
swra.ie,4,wikidata,South West Regional Authority,local
eurofound.europa.eu,3,wikidata,European Foundation for the Improvement of Living and Working Conditions,local
