hostname,score,sources,label,level,http_status,mx
citizensinformationboard.ie,7,wikidata;wikidata,Citizens Information Board,,301,10 mail.citizensinformationboard.ie.
coru.ie,7,wikidata;wikidata,CORU | Health and Social Care Professionals Council (CORU),central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 coru-ie.mail.protection.outlook.com.
courts.ie,7,wikidata;wikidata,Courts Service | Special Criminal Court,central,200,10 courts-ie.mail.protection.outlook.com.
epa.ie,7,wikidata;wikidata,Radiological Protection Institute of Ireland | Environmental Protection Agency,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 epa-ie.mail.protection.outlook.com.
garda.ie,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Garda National Economic Crime Bureau | Garda National Cyber Crime Bureau | Garda Crime and Security Branch | Special Detective Unit | Garda Síochána,central,301,1 garda-ie.mail.protection.outlook.com.
german-irish.ie,7,wikidata;wikidata,German-Irish Chamber of Industry and Commerce,,301,0 germanirish-ie01e.mail.protection.outlook.com.
ihrec.ie,7,wikidata;wikidata,Irish Human Rights Commission | Irish Human Rights and Equality Commission,,301,10 cwext.gn.gov.ie.; 10 gbext.gn.gov.ie.
nationalarchives.ie,7,wikidata;wikidata,National Archives of Ireland,,200,5 eu-smtp-inbound-1.mimecast.com.; 5 eu-smtp-inbound-2.mimecast.com.
ireland.representation.ec.europa.eu,6,wikidata;wikidata,European Commission Representation in Ireland,,302,none
supremecourt.ie,6,wikidata,Supreme Court of Ireland,central,200,none
aaiu.ie,4,wikidata,Air Accident Investigation Unit,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 gbext.gn.gov.ie.; 10 cwext.gn.gov.ie.
airnav.ie,4,wikidata,Irish Air Navigation Service,,HttpConnectTimeoutException: HTTP connect timed out,0 airnav-ie.mail.protection.outlook.com.
artscouncil.ie,4,wikidata,Arts Council of Ireland,,HttpConnectTimeoutException: HTTP connect timed out,10 de-smtp-inbound-2.mimecast.com.; 10 de-smtp-inbound-1.mimecast.com.
cab.ie,4,wikidata,Criminal Assets Bureau,,301,10 cab-ie.mail.protection.outlook.com.
ccpc.ie,4,wikidata,Competition and Consumer Protection Commission,,301,0 ccpc-ie.mail.protection.outlook.com.
centralbank.ie,4,wikidata,Central Bank of Ireland,,301,12 mail2.centralbank.ie.; 10 mail1.centralbank.ie.; 20 mail3.centralbank.ie.; 30 mail4.centralbank.ie.
cer.ie,4,wikidata,Commission for Regulation of Utilities,,301,5 eu-smtp-inbound-2.mimecast.com.; 5 eu-smtp-inbound-1.mimecast.com.
chambers.ie,4,wikidata,The Chambers of Commerce of Ireland,,200,10 chambers-ie.mail.protection.outlook.com.
charitiesregulator.ie,4,wikidata,Charities Regulator,,301,10 dojmxp01.jsec.ie.; 10 dojmxp02.jsec.ie.
childlawproject.ie,4,wikidata,Child Law Project,,301,10 alt4.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.
cil.ie,4,wikidata,Commissioners of Irish Lights,,HttpConnectTimeoutException: HTTP connect timed out,10 mx2.topsec.com.; 10 mx1.topsec.com.
cnam.ie,4,wikidata,Coimisiún na Meán,,301,0 cnam-ie.mail.protection.outlook.com.
corkcityfirebrigade.ie,4,wikidata,Cork City Fire Brigade,,SSLHandshakeException: Remote host terminated the handshake,none
criminalcode.ie,4,wikidata,Criminal Law Codification Advisory Committee,,301,none
crr.ie,4,wikidata,Railway Safety Commission,,301,10 mxcluster-01.customer.mailwall.com.; 20 mxcluster-02.customer.mailwall.com.
cso.ie,4,wikidata,Central Statistics Office,central,301,10 mx1-eu.topsec.com.; 10 mx2-eu.topsec.com.
cultureireland.ie,4,wikidata,Culture Ireland,,403,5 eu-smtp-inbound-1.mimecast.com.; 5 eu-smtp-inbound-2.mimecast.com.
daa.ie,4,wikidata,Airport Police,,301,10 daa-ie.mail.protection.outlook.com.
dataprotection.ie,4,wikidata,Data Protection Commission,central,HttpConnectTimeoutException: HTTP connect timed out,10 dojmxp02.jsec.ie.; 10 dojmxp01.jsec.ie.
decisionsupportservice.ie,4,wikidata,Decision Support Service,central,301,10 mx2.topsec.com.; 10 mx1.topsec.com.
dentalcouncil.ie,4,wikidata,Dental Council,central,301,0 dentalcouncil-ie.mail.protection.outlook.com.
dppireland.ie,4,wikidata,Director of Public Prosecutions,,200,0 dppireland-ie.mail.protection.outlook.com.
dri.ie,4,wikidata,Digital Repository of Ireland,,403,2 alt1.aspmx.l.google.com.; 5 alt3.aspmx.l.google.com.; 8 alt4.aspmx.l.google.com.; 1 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.
dublin.mfa.gov.hu,4,wikidata,embassy of Hungary in Ireland,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
education.ie,4,wikidata,Irish National Commission for UNESCO,,302,none
electoralcommission.ie,4,wikidata,Electoral Commission,central,301,10 cwext.gn.gov.ie.; 10 gbext.gn.gov.ie.
emergencyplanning.ie,4,wikidata,Office of Emergency Planning,,302,none
erc.ie,4,wikidata,Educational Research Organisation,,301,10 erc-ie.mail.protection.outlook.com.
ervia.ie,4,wikidata,Ervia,,HttpConnectTimeoutException: HTTP connect timed out,10 ervia-ie.mail.protection.outlook.com.
ethiopianembassy.ie,4,wikidata,embassy of Ethiopia in Ireland,central,403,none
failteireland.ie,4,wikidata,Fáilte Ireland,central,HttpConnectTimeoutException: HTTP connect timed out,5 failteireland-ie.mail.protection.outlook.com.
fsai.ie,4,wikidata,Food Safety Authority of Ireland,,HttpConnectTimeoutException: HTTP connect timed out,1 fsai-ie.mail.protection.outlook.com.
fspo.ie,4,wikidata,Financial Services and Pensions Ombudsman,central,HttpConnectTimeoutException: HTTP connect timed out,10 de-smtp-inbound-1.mimecast.com.; 10 de-smtp-inbound-2.mimecast.com.
gaeilge.ie,4,wikidata,Foras na Gaeilge,,HttpConnectTimeoutException: HTTP connect timed out,10 mail.gaeilge.ie.
gael-linn.ie,4,wikidata,Bréagchúirt Uí Dhálaigh,,HttpConnectTimeoutException: HTTP connect timed out,10 gaellinn-ie01b.mail.protection.outlook.com.
gasnetworks.ie,4,wikidata,Gas Networks Ireland,,301,0 gasnetworks-ie.mail.protection.outlook.com.
grai.ie,4,wikidata,Gambling Regulatory Authority of Ireland,,HttpConnectTimeoutException: HTTP connect timed out,10 cwext.gn.gov.ie.; 10 gbext.gn.gov.ie.
groireland.ie,4,wikidata,General Register Office of Ireland,central,HttpConnectTimeoutException: HTTP connect timed out,0 .
gsi.ie,4,wikidata,Geological Survey of Ireland,,200,5 cwext2.vpn.gov.ie.; 20 gbext.gn.gov.ie.; 10 cwext.vpn.gov.ie.
gsinsp.ie,4,wikidata,Garda Síochána Inspectorate,,301,10 dojmxp02.jsec.ie.; 10 dojmxp01.jsec.ie.
hea.ie,4,wikidata,Higher Education Authority,,HttpConnectTimeoutException: HTTP connect timed out,0 hea-ie.mail.protection.outlook.com.
heritagecouncil.ie,4,wikidata,Heritage Council,,301,0 heritagecouncil-ie.mail.protection.outlook.com.
heritageireland.ie,4,wikidata,Heritage Ireland,,HttpConnectTimeoutException: HTTP connect timed out,20 mail1.opw.ie.; 20 mail2.opw.ie.
hia.ie,4,wikidata,Health Insurance Authority,,HttpConnectTimeoutException: HTTP connect timed out,0 hia-ie.mail.protection.outlook.com.
hiqa.ie,4,wikidata,Health Information and Quality Authority,,301,10 mx2.topsec.com.; 10 mx1.topsec.com.
hpra.ie,4,wikidata,Health Products Regulatory Authority,central,HttpConnectTimeoutException: HTTP connect timed out,100 mailbk.hpra.ie.; 10 esa2.hc1441-16.eu.iphmx.com.; 0 esa1.hc1441-16.eu.iphmx.com.; 50 mail.hpra.ie.
hri.ie,4,wikidata,Horse Racing Ireland,,301,10 mx1.hc1591-0.c3s2.iphmx.com.; 10 mx2.hc1591-0.c3s2.iphmx.com.
hsa.ie,4,wikidata,Health and Safety Authority,,HttpConnectTimeoutException: HTTP connect timed out,15 hsa-ie.mail.protection.outlook.com.
