hostname,score,sources,label,level
citizensinformationboard.ie,7,wikidata;wikidata,Citizens Information Board,
coru.ie,7,wikidata;wikidata,CORU | Health and Social Care Professionals Council (CORU),central
courts.ie,7,wikidata;wikidata,Courts Service | Special Criminal Court,central
epa.ie,7,wikidata;wikidata,Radiological Protection Institute of Ireland | Environmental Protection Agency,
garda.ie,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Garda National Economic Crime Bureau | Garda National Cyber Crime Bureau | Garda Crime and Security Branch | Special Detective Unit | Garda Síochána,central
german-irish.ie,7,wikidata;wikidata,German-Irish Chamber of Industry and Commerce,
ihrec.ie,7,wikidata;wikidata,Irish Human Rights Commission | Irish Human Rights and Equality Commission,
nationalarchives.ie,7,wikidata;wikidata,National Archives of Ireland,
ireland.representation.ec.europa.eu,6,wikidata;wikidata,European Commission Representation in Ireland,
supremecourt.ie,6,wikidata,Supreme Court of Ireland,central
aaiu.ie,4,wikidata,Air Accident Investigation Unit,
airnav.ie,4,wikidata,Irish Air Navigation Service,
artscouncil.ie,4,wikidata,Arts Council of Ireland,
cab.ie,4,wikidata,Criminal Assets Bureau,
ccpc.ie,4,wikidata,Competition and Consumer Protection Commission,
centralbank.ie,4,wikidata,Central Bank of Ireland,
cer.ie,4,wikidata,Commission for Regulation of Utilities,
chambers.ie,4,wikidata,The Chambers of Commerce of Ireland,
charitiesregulator.ie,4,wikidata,Charities Regulator,
childlawproject.ie,4,wikidata,Child Law Project,
cil.ie,4,wikidata,Commissioners of Irish Lights,
cnam.ie,4,wikidata,Coimisiún na Meán,
corkcityfirebrigade.ie,4,wikidata,Cork City Fire Brigade,
criminalcode.ie,4,wikidata,Criminal Law Codification Advisory Committee,
crr.ie,4,wikidata,Railway Safety Commission,
cso.ie,4,wikidata,Central Statistics Office,central
cultureireland.ie,4,wikidata,Culture Ireland,
daa.ie,4,wikidata,Airport Police,
dataprotection.ie,4,wikidata,Data Protection Commission,central
decisionsupportservice.ie,4,wikidata,Decision Support Service,central
dentalcouncil.ie,4,wikidata,Dental Council,central
dppireland.ie,4,wikidata,Director of Public Prosecutions,
dri.ie,4,wikidata,Digital Repository of Ireland,
dublin.mfa.gov.hu,4,wikidata,embassy of Hungary in Ireland,central
education.ie,4,wikidata,Irish National Commission for UNESCO,
electoralcommission.ie,4,wikidata,Electoral Commission,central
emergencyplanning.ie,4,wikidata,Office of Emergency Planning,
erc.ie,4,wikidata,Educational Research Organisation,
ervia.ie,4,wikidata,Ervia,
ethiopianembassy.ie,4,wikidata,embassy of Ethiopia in Ireland,central
failteireland.ie,4,wikidata,Fáilte Ireland,central
fsai.ie,4,wikidata,Food Safety Authority of Ireland,
fspo.ie,4,wikidata,Financial Services and Pensions Ombudsman,central
gaeilge.ie,4,wikidata,Foras na Gaeilge,
gael-linn.ie,4,wikidata,Bréagchúirt Uí Dhálaigh,
gasnetworks.ie,4,wikidata,Gas Networks Ireland,
grai.ie,4,wikidata,Gambling Regulatory Authority of Ireland,
groireland.ie,4,wikidata,General Register Office of Ireland,central
gsi.ie,4,wikidata,Geological Survey of Ireland,
gsinsp.ie,4,wikidata,Garda Síochána Inspectorate,
hea.ie,4,wikidata,Higher Education Authority,
heritagecouncil.ie,4,wikidata,Heritage Council,
heritageireland.ie,4,wikidata,Heritage Ireland,
hia.ie,4,wikidata,Health Insurance Authority,
hiqa.ie,4,wikidata,Health Information and Quality Authority,
hpra.ie,4,wikidata,Health Products Regulatory Authority,central
hri.ie,4,wikidata,Horse Racing Ireland,
hsa.ie,4,wikidata,Health and Safety Authority,
iaa.ie,4,wikidata,Irish Aviation Authority,
iaasa.ie,4,wikidata,Irish Auditing and Accounting Supervisory Authority,
iclvr.ie,4,wikidata,Independent Commission for the Location of Victims' Remains,
ie.usembassy.gov,4,wikidata,"Embassy of the United States, Dublin",central
ifco.ie,4,wikidata,Irish Film Classification Office,
igb.ie,4,wikidata,Bord na gCon,
indi.ie,4,wikidata,Irish Nutrition and Dietetic Institute,
irishimmigration.ie,4,wikidata,Irish Naturalisation and Immigration Service,
irishprisons.ie,4,wikidata,Irish Prison Service,
irishtakeoverpanel.ie,4,wikidata,Irish Takeover Panel,
isscop.ie,4,wikidata,Irish Statistical System,
iyjs.ie,4,wikidata,Irish Youth Justice Service,
labourcourt.ie,4,wikidata,Labour Court,central
lesothoembassy.ie,4,wikidata,Embassy of Lesotho in Ireland,central
lgma.ie,4,wikidata,Local Government Management Agency,
marine.ie,4,wikidata,Marine Institute,
mcib.ie,4,wikidata,Marine Casualty Investigation Board,
medicalcouncil.ie,4,wikidata,Irish Medical Council,central
met.ie,4,wikidata,Met Éireann,
mhcirl.ie,4,wikidata,Mental Health Commission,
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Dublin",central
nama.ie,4,wikidata,National Asset Management Agency,central
ndls.ie,4,wikidata,National Driver Licence Service,central
nli.ie,4,wikidata,National Library of Ireland,
nmbi.ie,4,wikidata,Nursing and Midwifery Board of Ireland,
npws.ie,4,wikidata,National Parks and Wildlife Service,
ntma.ie,4,wikidata,National Treasury Management Agency,
ntpf.ie,4,wikidata,National Treatment Purchase Fund,
opw.ie,4,wikidata,Office of Public Works,
palestinemission.ie,4,wikidata,Mission of the State of Palestine in Ireland,central
pcsaireland.ie,4,wikidata,Policing Authority,
pleanala.ie,4,wikidata,An Bord Pleanála,
probation.ie,4,wikidata,The Probation Service,
psa-gov.ie,4,wikidata,Private Security Authority,
psr.ie,4,wikidata,Property Services Regulatory Authority,central
qqi.ie,4,wikidata,Quality and Qualifications Ireland,
refcom.ie,4,wikidata,Referendum Commission,
research.ie,4,wikidata,Irish Research Council,
researchireland.ie,4,wikidata,Taighde Éireann - Research Ireland,
