subdomain,http_status,mx
epasts.mk.gov.lv,404,none
eportfelis.mk.gov.lv,Recv failure: Connexion ré-initialisée par le correspondant,none
exchange.mk.gov.lv,Connection timed out after 3002 milliseconds,none
inovacija.mk.gov.lv,301,
m-dauks.mk.gov.lv,Connection timed out after 3001 milliseconds,none
mk.gov.lv,HTTP/2 stream 1 was not closed cleanly: INTERNAL_ERROR (err 2),10 epasts.mk.gov.lv.; 5 vkanc.in.tmes.trendmicro.eu.
nevis.mk.gov.lv,200,none
ppdb.mk.gov.lv,200,none
tap.mk.gov.lv,Connection timed out after 3000 milliseconds,none
tapportals.mk.gov.lv,200,none
vdr.mk.gov.lv,Could not resolve host: vdr.mk.gov.lv,none
vktap.mk.gov.lv,302,none
www.inovacija.mk.gov.lv,301,
www.mk.gov.lv,Connection timed out after 3000 milliseconds,none
