subdomain,parent_domain,http_status,mx
adfs.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
applikationer.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
aruba-master.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
autodiscover.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
av.riksdagen.se,riksdagen.se,SSLHandshakeException > SocketException: Connection reset,
beta.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
betameta.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
bilder.front.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
bilder.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
certauth.adfs.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
christmascard.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
csp.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
da.riksdagen.se,riksdagen.se,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
das.riksdagen.se,riksdagen.se,ConnectException > ClosedChannelException,
das2.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
das3.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
das4.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
data.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
dialin.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
did.riksdagen.se,riksdagen.se,400,
edit.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
epost.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
eu-upplysningen.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
eu.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
evenemang.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
evpn.riksdagen.se,riksdagen.se,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
filetransfer.riksdagen.se,riksdagen.se,ConnectException > ClosedChannelException,
firademokratin.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
ftjoedge.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
fvpn.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
fvpnjo.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
gbwebint.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
government.se,government.se,403,none
gruppbokning.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
identityserver.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
intranatet.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
intranatetbeta.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
istap.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
istas.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
itv.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
joedge.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
joedgem.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
julkort.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
lemur.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
lemurv2.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
lrp.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
lyncdiscover.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
mailgw.riksdagen.se,riksdagen.se,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
mailgw2.riksdagen.se,riksdagen.se,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
mailgw3.riksdagen.se,riksdagen.se,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
mailgw4.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
mailgw5.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
mamstream.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
mas.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
mdm.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
mdm2.riksdagen.se,riksdagen.se,ConnectException > NoRouteToHostException: Host is unreachable,
media.riksdagen.se,riksdagen.se,400,
meet.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
meta.riksdagen.se,riksdagen.se,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
mhdownload.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
mhpublisher.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
mhstream.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
minsida.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
mobil.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
mobilapp.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
mobilapp2.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
mvpn.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
neuwstage.riksdagen.se,riksdagen.se,IOException > SocketException: Connection reset,
offwa.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
oos.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
paex01wf.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
paex02wf.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
paex03wf.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
paex04wf.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
pamamcore01lv.front.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
pamamcore02lv.front.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
pamamproxy01lv.front.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
pamamproxy02lv.front.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
parleu2023.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
pascram11lv.front.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
paskyed11wv.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
paskyed12wv.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
pasmtpmgmt01wv.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
rdn.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
rdnm.riksdagen.se,riksdagen.se,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
rdnmvpn.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
rdntest.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
rdnvpn.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
redigera-bilder.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
redigera-parleu2023.riksdagen.se,riksdagen.se,ConnectException > UnresolvedAddressException,
