subdomain,http_status
acjc.gov.af,"Could not resolve host: acjc.gov.af"
aaehc.gov.af,"Could not resolve host: aaehc.gov.af"
aic.gov.af,"Could not resolve host: aic.gov.af"
agcho.gov.af,"Could not resolve host: agcho.gov.af"
anti-corruption.gov.af,"Could not resolve host: anti-corruption.gov.af"
agfair.gov.af,"Could not resolve host: agfair.gov.af"
appf.gov.af,"Could not resolve host: appf.gov.af"
arazi.gov.af,"Could not resolve host: arazi.gov.af"
arazi.mudl.gov.af,"Could not resolve host: arazi.mudl.gov.af"
ago.gov.af,"Could not resolve host: ago.gov.af"
aglibrary.gov.af,"Could not resolve host: aglibrary.gov.af"
alpis.mudl.gov.af,"Could not resolve host: alpis.mudl.gov.af"
akbis.gov.af,"Could not resolve host: akbis.gov.af"
aredp-mrrd.gov.af,"Could not resolve host: aredp-mrrd.gov.af"
app.ogpa.gov.af,"Could not resolve host: app.ogpa.gov.af"
argarchive.gov.af,"Could not resolve host: argarchive.gov.af"
autodiscover.hrms.gov.af,"Could not resolve host: autodiscover.hrms.gov.af"
autodiscover.ard.gov.af,"Could not resolve host: autodiscover.ard.gov.af"
autodiscover.accra.gov.af,"Could not resolve host: autodiscover.accra.gov.af"
autodiscover.nsc.gov.af,"Could not resolve host: autodiscover.nsc.gov.af"
aria.gov.af,"SSL certificate problem: certificate has expired"
autodiscover.nrap.gov.af,"Could not resolve host: autodiscover.nrap.gov.af"
bamyan-dowa.gov.af,"Could not resolve host: bamyan-dowa.gov.af"
autodiscover.sdgs.gov.af,"Could not resolve host: autodiscover.sdgs.gov.af"
autodiscover.complaints-atra.gov.af,"Could not resolve host: autodiscover.complaints-atra.gov.af"
cat.aop.gov.af,"Could not resolve host: cat.aop.gov.af"
asan.gov.af,"Could not resolve host: asan.gov.af"
bcc.km.gov.af,"Could not resolve host: bcc.km.gov.af"
ceo.gov.af,"Could not resolve host: ceo.gov.af"
autodiscover.vpo.gov.af,"Could not resolve host: autodiscover.vpo.gov.af"
cp.km.gov.af,"Could not resolve host: cp.km.gov.af"
check.ago.gov.af,"Could not resolve host: check.ago.gov.af"
cms.gov.af,"Could not resolve host: cms.gov.af"
accra.gov.af,"Could not resolve host: accra.gov.af"
cpanel.arazi.gov.af,"Could not resolve host: cpanel.arazi.gov.af"
cms.npa.gov.af,"Could not resolve host: cms.npa.gov.af"
autodiscover.budgetmof.gov.af,"Could not resolve host: autodiscover.budgetmof.gov.af"
awda.gov.af,"Could not resolve host: awda.gov.af"
complaints-atra.gov.af,"Could not resolve host: complaints-atra.gov.af"
anis.dailies.gov.af,"200"
barakzi.com.arazi.gov.af,"Could not resolve host: barakzi.com.arazi.gov.af"
cpanel.argarchive.gov.af,"Could not resolve host: cpanel.argarchive.gov.af"
autodiscover.firstlady.gov.af,"Could not resolve host: autodiscover.firstlady.gov.af"
avkbl.mfa.gov.af,"Could not resolve host: avkbl.mfa.gov.af"
cpanel.aredp-mrrd.gov.af,"Could not resolve host: cpanel.aredp-mrrd.gov.af"
cpanel.ard.gov.af,"Could not resolve host: cpanel.ard.gov.af"
cpanel.awda.gov.af,"Could not resolve host: cpanel.awda.gov.af"
cpanel.complaints-atra.gov.af,"Could not resolve host: cpanel.complaints-atra.gov.af"
conf.fvp.gov.af,"Could not resolve host: conf.fvp.gov.af"
apis.afghanpost.gov.af,"Could not resolve host: apis.afghanpost.gov.af"
cpanel.ldmoe.gov.af,"Could not resolve host: cpanel.ldmoe.gov.af"
cpanel.hpd-moph.gov.af,"Could not resolve host: cpanel.hpd-moph.gov.af"
cpanel.mudl.gov.af,"Could not resolve host: cpanel.mudl.gov.af"
autodiscover.red-mew.gov.af,"Could not resolve host: autodiscover.red-mew.gov.af"
autodiscover.pcr.gov.af,"Could not resolve host: autodiscover.pcr.gov.af"
auwssc.gov.af,"SSL certificate problem: certificate has expired"
cpanel.nrap.gov.af,"Could not resolve host: cpanel.nrap.gov.af"
budgetmof.gov.af,"Could not resolve host: budgetmof.gov.af"
cpanel.budgetmof.gov.af,"Could not resolve host: cpanel.budgetmof.gov.af"
cpanel.ogpa.gov.af,"Could not resolve host: cpanel.ogpa.gov.af"
cpanel.lashkargahmun.gov.af,"Could not resolve host: cpanel.lashkargahmun.gov.af"
cpanel.mrh.gov.af,"Could not resolve host: cpanel.mrh.gov.af"
cpanel.president.gov.af,"Could not resolve host: cpanel.president.gov.af"
cpanel.rmncah-moph.gov.af,"Could not resolve host: cpanel.rmncah-moph.gov.af"
cpanel.sacs.gov.af,"Could not resolve host: cpanel.sacs.gov.af"
cpanel.pcr.gov.af,"Could not resolve host: cpanel.pcr.gov.af"
cpanel.dailies.gov.af,"200"
cpanel.disabilityadvisor.gov.af,"Could not resolve host: cpanel.disabilityadvisor.gov.af"
amd.budgetmof.gov.af,"Could not resolve host: amd.budgetmof.gov.af"
cpanel.vpo.gov.af,"Could not resolve host: cpanel.vpo.gov.af"
cpanel.sdgs.gov.af,"Could not resolve host: cpanel.sdgs.gov.af"
cpcalendars.sdgs.gov.af,"Could not resolve host: cpcalendars.sdgs.gov.af"
csc.gov.af,"Could not resolve host: csc.gov.af"
cpanel.cs.gov.af,"Could not resolve host: cpanel.cs.gov.af"
cpanel.gbcp.gov.af,"Could not resolve host: cpanel.gbcp.gov.af"
cpanel.thekabultimes.gov.af,"301"
ard.gov.af,"200"
cpanel.andc.gov.af,"Could not resolve host: cpanel.andc.gov.af"
cpcontacts.sdgs.gov.af,"Could not resolve host: cpcontacts.sdgs.gov.af"
cpanel.hce.gov.af,"Could not resolve host: cpanel.hce.gov.af"
acc.gov.af,"308"
cpanel.astras.gov.af,"Could not resolve host: cpanel.astras.gov.af"
avank.mfa.gov.af,"Could not resolve host: avank.mfa.gov.af"
autodiscover.disabilityadvisor.gov.af,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.disabilityadvisor.gov.af'"
cso.gov.af,"Could not resolve host: cso.gov.af"
cpanel.red-mew.gov.af,"Could not resolve host: cpanel.red-mew.gov.af"
dgsd.gov.af,"Could not resolve host: dgsd.gov.af"
demo.aps.gov.af,"Could not resolve host: demo.aps.gov.af"
arg-advisor.gov.af,"Could not resolve host: arg-advisor.gov.af"
aop.gov.af,"302"
dial.vpo.gov.af,"Could not resolve host: dial.vpo.gov.af"
cpanel.firstlady.gov.af,"Could not resolve host: cpanel.firstlady.gov.af"
dial.fvp.gov.af,"Could not resolve host: dial.fvp.gov.af"
