subdomain,mx
www.logicieldpl.gov.mr,none
www.maecme-ged.gov.mr,none
www.majessc.gov.mr,none
www.majlis.gov.mr,none
www.marches.gov.mr,none
www.marchespublics.gov.mr,none
www.masef.gov.mr,none
www.maslaha.gov.mr,none
www.mdcme.gov.mr,none
www.mdr.gov.mr,none
www.mesrs.gov.mr,none
www.mesrstic.gov.mr,none
www.mfpam.gov.mr,none
www.mmi.gov.mr,none
www.monecole.gov.mr,none
www.msgg.gov.mr,none
www.mtnima.gov.mr,none
www.mtnima2.gov.mr,none
www.nouakchott2023.gov.mr,none
www.observatoire.gov.mr,none
www.ondff.gov.mr,none
www.peches.gov.mr,none
www.petrole-mines-energie.gov.mr,none
www.petrole-mines-energies.gov.mr,none
www.petrole.gov.mr,none
www.portailpbf.gov.mr,none
www.ppp.gov.mr,none
www.primature-test.gov.mr,none
www.primature.gov.mr,none
www.procedures.gov.mr,none
www.propep.gov.mr,none
www.prs-mesrs.gov.mr,none
www.qce-training.gov.mr,none
www.qce.gov.mr,none
www.recrutements.gov.mr,none
www.registresuretesmobilieres.gov.mr,none
www.sante.gov.mr,none
www.scapp-odd.gov.mr,none
www.ssr.gov.mr,none
www.support.gov.mr,none
www.taazour.gov.mr,none
www.tax-pay.impots.gov.mr,none
www.techawour.gov.mr,none
www.tekavoul.gov.mr,none
www.tekwini.gov.mr,none
www.tele-services.gov.mr,none
www.temwin.csa.gov.mr,none
www.testlets.gov.mr,none
www.transports.gov.mr,none
www.vaccination.sante.gov.mr,none
www.verif-diplomes.gov.mr,none
www.ws.tekavoul.gov.mr,none
