subdomain,http_status
2012.jaarverslag.financien.belgium.be,"200"
2012.rapportannuel.finances.belgium.be,"200"
2013.jaarverslag.financien.belgium.be,"200"
2013.rapportannuel.finances.belgium.be,"200"
2014.jaarverslag.financien.belgium.be,"200"
2014.rapportannuel.finances.belgium.be,"200"
2015.jaarverslag.financien.belgium.be,"200"
2015.rapportannuel.finances.belgium.be,"200"
2016.jaarverslag.financien.belgium.be,"200"
2016.rapportannuel.finances.belgium.be,"200"
2017.jaarverslag.financien.belgium.be,"200"
2017.rapportannuel.finances.belgium.be,"200"
2018.jaarverslag.finances.belgium.be,"Could not resolve host: 2018.jaarverslag.finances.belgium.be"
2018.jaarverslag.financien.belgium.be,"200"
2018.rapportannuel.finances.belgium.be,"200"
acc.scope.belgium.be,"Connection timed out after 3002 milliseconds"
accbeconnected.belgium.be,"Could not resolve host: accbeconnected.belgium.be"
adviesraadouderen.belgium.be,"301"
afriquedusud.diplomatie.belgium.be,"302"
algeria.diplomatie.belgium.be,"Operation timed out after 3002 milliseconds with 0 bytes received"
algerie.diplomatie.belgium.be,"302"
algerije.diplomatie.belgium.be,"302"
allemagne.diplomatie.belgium.be,"302"
angola.diplomatie.belgium.be,"302"
api.infocenter.belgium.be,"404"
applics.eid.belgium.be,"Connection timed out after 3002 milliseconds"
applics.stage-eid.belgium.be,"Connection timed out after 3002 milliseconds"
apps.digital.belgium.be,"503"
arabiesaoudite.diplomatie.belgium.be,"302"
argentina.diplomatie.belgium.be,"302"
argentine.diplomatie.belgium.be,"302"
argentinie.diplomatie.belgium.be,"Could not resolve host: argentinie.diplomatie.belgium.be"
assets.socialsecurity.belgium.be,"200"
australia.diplomatie.belgium.be,"302"
australie.diplomatie.belgium.be,"302"
austria.diplomatie.belgium.be,"Could not resolve host: austria.diplomatie.belgium.be"
auth.gcloud.belgium.be,"404"
autodiscover.employment.belgium.be,"Could not resolve host: autodiscover.employment.belgium.be"
autodiscover.gcloud.belgium.be,"Could not resolve host: autodiscover.gcloud.belgium.be"
autriche.diplomatie.belgium.be,"Could not resolve host: autriche.diplomatie.belgium.be"
av.p-o.belgium.be,"Connection timed out after 3002 milliseconds"
azerbaidjan.diplomatie.belgium.be,"302"
azerbaijan.diplomatie.belgium.be,"Could not resolve host: azerbaijan.diplomatie.belgium.be"
azerbeidzjan.diplomatie.belgium.be,"302"
banners.belgium.be,"Could not resolve host: banners.belgium.be"
beconnected.belgium.be,"Could not resolve host: beconnected.belgium.be"
belgium.be,"301"
belrai.belgium.be,"Could not resolve host: belrai.belgium.be"
benin.diplomatie.belgium.be,"302"
bib.belgium.be,"Could not resolve host: bib.belgium.be"
bienarrondir.belgium.be,"Could not resolve host: bienarrondir.belgium.be"
biometrie.diplomatie.belgium.be,"Could not resolve host: biometrie.diplomatie.belgium.be"
boete.ta.belgium.be,"Connection timed out after 3002 milliseconds"
bosniaherzegovina.diplomatie.belgium.be,"Could not resolve host: bosniaherzegovina.diplomatie.belgium.be"
brasil.diplomatie.belgium.be,"302"
brazil.diplomatie.belgium.be,"Could not resolve host: brazil.diplomatie.belgium.be"
brazilie.diplomatie.belgium.be,"302"
bresil.diplomatie.belgium.be,"302"
bulgaria.diplomatie.belgium.be,"302"
bulgarie.diplomatie.belgium.be,"Could not resolve host: bulgarie.diplomatie.belgium.be"
bulgarije.diplomatie.belgium.be,"Could not resolve host: bulgarije.diplomatie.belgium.be"
burkinafaso.diplomatie.belgium.be,"302"
burundi.diplomatie.belgium.be,"Could not resolve host: burundi.diplomatie.belgium.be"
business.belgium.be,"302"
cameroon.diplomatie.belgium.be,"Could not resolve host: cameroon.diplomatie.belgium.be"
cameroun.diplomatie.belgium.be,"302"
canada.diplomatie.belgium.be,"Could not resolve host: canada.diplomatie.belgium.be"
capsule01.gcloud.belgium.be,"Could not resolve host: capsule01.gcloud.belgium.be"
cass.justice.belgium.be,"Could not resolve host: cass.justice.belgium.be"
cass.justitie.belgium.be,"Could not resolve host: cass.justitie.belgium.be"
ccb.belgium.be,"200"
certif.belgium.be,"Could not resolve host: certif.belgium.be"
certif.iamfas.belgium.be,"302"
certif.iamfas.int.belgium.be,"302"
certif.iamfas.qa.belgium.be,"302"
cgra.belgium.be,"301"
cgvs.belgium.be,"Could not resolve host: cgvs.belgium.be"
chile.diplomatie.belgium.be,"Could not resolve host: chile.diplomatie.belgium.be"
chili.diplomatie.belgium.be,"Could not resolve host: chili.diplomatie.belgium.be"
china.diplomatie.belgium.be,"302"
chine.diplomatie.belgium.be,"302"
chips.eid.belgium.be,"Could not resolve host: chips.eid.belgium.be"
chips.stage-eid.belgium.be,"Connection timed out after 3002 milliseconds"
cidd.belgium.be,"Could not resolve host: cidd.belgium.be"
ckr.belgium.be,"301"
