subdomain,http_status
1.gov.jo,Could not resolve host: 1.gov.jo
4thamfhud.gov.jo,Could not resolve host: 4thamfhud.gov.jo
5724155.naour.gov.jo,Could not resolve host: 5724155.naour.gov.jo
ab.gov.jo,302
abukraikbatteries.naour.gov.jo,Could not resolve host: abukraikbatteries.naour.gov.jo
acc.gov.jo,200
adapt2climate.gov.jo,Connection timed out after 3002 milliseconds
adfs.cbj.gov.jo,Resolving timed out after 3001 milliseconds
admin.cbj.gov.jo,Resolving timed out after 3000 milliseconds
admin.etax.istd.gov.jo,Could not resolve host: admin.etax.istd.gov.jo
admin.gid.gov.jo,Could not resolve host: admin.gid.gov.jo
admin.kahraba.gov.jo,Connection timed out after 3002 milliseconds
admin.mosd.gov.jo,Connection timed out after 3002 milliseconds
agribase.moa.gov.jo,Could not resolve host: agribase.moa.gov.jo
ai.gov.jo,Connection timed out after 3001 milliseconds
ajloun2013.culture.gov.jo,Connection timed out after 3002 milliseconds
al-mirad.gov.jo,Could not resolve host: al-mirad.gov.jo
aljeeza.gov.jo,301
alkutba.gov.jo,200
alpha-jo.naour.gov.jo,Could not resolve host: alpha-jo.naour.gov.jo
alphaplus.ofdc.gov.jo,200
amatpa.naour.gov.jo,Could not resolve host: amatpa.naour.gov.jo
amlu.gov.jo,302
ammancity.gov.jo,302
ammancitygis.gov.jo,Connection timed out after 3001 milliseconds
api-gateway.g2b.gsb.gov.jo,Connection timed out after 3001 milliseconds
api-gateway.g2b.stg.gsb.gov.jo,Could not resolve host: api-gateway.g2b.stg.gsb.gov.jo
api-gateway.g2g.gsb.gov.jo,Could not resolve host: api-gateway.g2g.gsb.gov.jo
api-gateway.stg.gsb.gov.jo,Connection timed out after 3001 milliseconds
api.dataquality.gov.jo,SSL: no alternative certificate subject name matches target hostname 'api.dataquality.gov.jo'
app-api.mfa.gov.jo,Connection timed out after 3002 milliseconds
app.bader.gov.jo,Could not resolve host: app.bader.gov.jo
app.moh.gov.jo,Connection timed out after 3002 milliseconds
app.sanad.gov.jo,404
app1.moh.gov.jo,Connection timed out after 3000 milliseconds
app2.moh.gov.jo,Connection timed out after 3000 milliseconds
apps.moe.gov.jo,Connection timed out after 3001 milliseconds
archive.csb.gov.jo,Could not resolve host: archive.csb.gov.jo
archive.nl.gov.jo,Connection timed out after 3000 milliseconds
ata.ssc.gov.jo,Could not resolve host: ata.ssc.gov.jo
attendance.modee.gov.jo,Connection timed out after 3001 milliseconds
au.gov.jo,Operation timed out after 3001 milliseconds with 0 bytes received
audit-bureau.gov.jo,302
autodescover.psd.gov.jo,Could not resolve host: autodescover.psd.gov.jo
autodiscover.4thamfhud.gov.jo,Could not resolve host: autodiscover.4thamfhud.gov.jo
autodiscover.aljeeza.gov.jo,Could not resolve host: autodiscover.aljeeza.gov.jo
autodiscover.dairabisaeed.gov.jo,Could not resolve host: autodiscover.dairabisaeed.gov.jo
autodiscover.gid.gov.jo,Connection timed out after 3001 milliseconds
autodiscover.goj.gov.jo,Could not resolve host: autodiscover.goj.gov.jo
autodiscover.gov.jo,302
autodiscover.irbid.gov.jo,Could not resolve host: autodiscover.irbid.gov.jo
autodiscover.jcsccshop.gov.jo,302
autodiscover.jrms.gov.jo,302
autodiscover.mwi.gov.jo,302
autodiscover.pdtra.gov.jo,Could not resolve host: autodiscover.pdtra.gov.jo
autodiscover.polm.gov.jo,Could not resolve host: autodiscover.polm.gov.jo
autodiscover.psd.gov.jo,Connection timed out after 3001 milliseconds
autodiscover.ssc.gov.jo,SSL certificate problem: unable to get local issuer certificate
awqaf.gov.jo,302
aysarlocation.naour.gov.jo,Could not resolve host: aysarlocation.naour.gov.jo
backend.raqeb.gov.jo,SSL: no alternative certificate subject name matches target hostname 'backend.raqeb.gov.jo'
backend.raqib.gov.jo,Could not resolve host: backend.raqib.gov.jo
bader.gov.jo,Could not resolve host: bader.gov.jo
bi.jdwh-internet.mot.gov.jo,Could not resolve host: bi.jdwh-internet.mot.gov.jo
bi.jdwh-sgn.mot.gov.jo,Could not resolve host: bi.jdwh-sgn.mot.gov.jo
bma.ssif.gov.jo,200
booking.mfa.gov.jo,Connection timed out after 3002 milliseconds
bookingadmin.mfa.gov.jo,Connection timed out after 3002 milliseconds
bpm.gov.jo,200
burma.gov.jo,200
cairo.mohe.gov.jo,200
carc.gov.jo,500
cbj.gov.jo,Resolving timed out after 3000 milliseconds
ccd.gov.jo,302
cfs.gov.jo,Could not resolve host: cfs.gov.jo
chatbot.moh.gov.jo,SSL: no alternative certificate subject name matches target hostname 'chatbot.moh.gov.jo'
checkdata.gov.jo,Could not resolve host: checkdata.gov.jo
citizensearch-cspd.gov.jo,Could not resolve host: citizensearch-cspd.gov.jo
classifications.mota.gov.jo,Could not resolve host: classifications.mota.gov.jo
climate-mrv.gov.jo,302
climate-regestry.gov.jo,Could not resolve host: climate-regestry.gov.jo
climate-registry.gov.jo,200
cmu.gov.jo,403
collab-edge.moict.gov.jo,Could not resolve host: collab-edge.moict.gov.jo
colrev.mfa.gov.jo,Could not resolve host: colrev.mfa.gov.jo
complaints.trc.gov.jo,Could not resolve host: complaints.trc.gov.jo
conference.jij.gov.jo,Could not resolve host: conference.jij.gov.jo
connect.moict.gov.jo,200
consserv.mfa.gov.jo,Connection timed out after 3001 milliseconds
control.mosd.gov.jo,Connection timed out after 3001 milliseconds
corner.ssc.gov.jo,Could not resolve host: corner.ssc.gov.jo
corona.moh.gov.jo,Connection timed out after 3001 milliseconds
covid19survey.moh.gov.jo,Could not resolve host: covid19survey.moh.gov.jo
covid19training.moh.gov.jo,Could not resolve host: covid19training.moh.gov.jo
cpanel.4thamfhud.gov.jo,Could not resolve host: cpanel.4thamfhud.gov.jo
cpanel.5724155.naour.gov.jo,Could not resolve host: cpanel.5724155.naour.gov.jo
cpanel.aljeeza.gov.jo,Could not resolve host: cpanel.aljeeza.gov.jo
cpanel.alkutba.gov.jo,Could not resolve host: cpanel.alkutba.gov.jo
cpanel.carc.gov.jo,Could not resolve host: cpanel.carc.gov.jo
cpanel.dairabisaeed.gov.jo,Could not resolve host: cpanel.dairabisaeed.gov.jo
cpanel.dolail.gov.jo,Could not resolve host: cpanel.dolail.gov.jo
cpanel.gid.gov.jo,Could not resolve host: cpanel.gid.gov.jo
cpanel.irbid.gov.jo,200
cpanel.irbid2022.gov.jo,Could not resolve host: cpanel.irbid2022.gov.jo
cpanel.jcsccshop.gov.jo,200
cpanel.jhr.gov.jo,Could not resolve host: cpanel.jhr.gov.jo
cpanel.jnmi.gov.jo,Could not resolve host: cpanel.jnmi.gov.jo
cpanel.pmy-city.gov.jo,Could not resolve host: cpanel.pmy-city.gov.jo
cpanel.polm.gov.jo,Could not resolve host: cpanel.polm.gov.jo
cpanel.tadreebak.gov.jo,Could not resolve host: cpanel.tadreebak.gov.jo
cpanel.zm.gov.jo,Could not resolve host: cpanel.zm.gov.jo
cpcalendars.4thamfhud.gov.jo,Could not resolve host: cpcalendars.4thamfhud.gov.jo
cpcalendars.5724155.naour.gov.jo,Could not resolve host: cpcalendars.5724155.naour.gov.jo
cpcalendars.aljeeza.gov.jo,Could not resolve host: cpcalendars.aljeeza.gov.jo
cpcalendars.alkutba.gov.jo,Could not resolve host: cpcalendars.alkutba.gov.jo
cpcalendars.carc.gov.jo,Could not resolve host: cpcalendars.carc.gov.jo
cpcalendars.dairabisaeed.gov.jo,Could not resolve host: cpcalendars.dairabisaeed.gov.jo
cpcalendars.dolail.gov.jo,Could not resolve host: cpcalendars.dolail.gov.jo
cpcalendars.gid.gov.jo,Could not resolve host: cpcalendars.gid.gov.jo
cpcalendars.irbid.gov.jo,401
cpcalendars.irbid2022.gov.jo,Could not resolve host: cpcalendars.irbid2022.gov.jo
cpcalendars.jcsccshop.gov.jo,401
cpcalendars.jhr.gov.jo,Could not resolve host: cpcalendars.jhr.gov.jo
cpcalendars.jnmi.gov.jo,Could not resolve host: cpcalendars.jnmi.gov.jo
cpcalendars.tadreebak.gov.jo,Could not resolve host: cpcalendars.tadreebak.gov.jo
cpcalendars.zm.gov.jo,Could not resolve host: cpcalendars.zm.gov.jo
cpcontacts.4thamfhud.gov.jo,Could not resolve host: cpcontacts.4thamfhud.gov.jo
cpcontacts.5724155.naour.gov.jo,Could not resolve host: cpcontacts.5724155.naour.gov.jo
cpcontacts.aljeeza.gov.jo,Could not resolve host: cpcontacts.aljeeza.gov.jo
cpcontacts.alkutba.gov.jo,Could not resolve host: cpcontacts.alkutba.gov.jo
cpcontacts.carc.gov.jo,Could not resolve host: cpcontacts.carc.gov.jo
cpcontacts.dairabisaeed.gov.jo,Could not resolve host: cpcontacts.dairabisaeed.gov.jo
cpcontacts.dolail.gov.jo,Could not resolve host: cpcontacts.dolail.gov.jo
cpcontacts.gid.gov.jo,Could not resolve host: cpcontacts.gid.gov.jo
cpcontacts.irbid.gov.jo,401
cpcontacts.irbid2022.gov.jo,Could not resolve host: cpcontacts.irbid2022.gov.jo
cpcontacts.jcsccshop.gov.jo,401
cpcontacts.jhr.gov.jo,Could not resolve host: cpcontacts.jhr.gov.jo
cpcontacts.jnmi.gov.jo,Could not resolve host: cpcontacts.jnmi.gov.jo
cpcontacts.tadreebak.gov.jo,Could not resolve host: cpcontacts.tadreebak.gov.jo
cpcontacts.zm.gov.jo,Could not resolve host: cpcontacts.zm.gov.jo
crm.awqaf.gov.jo,Could not resolve host: crm.awqaf.gov.jo
csb.gov.jo,Could not resolve host: csb.gov.jo
csb2.gov.jo,Could not resolve host: csb2.gov.jo
cspd-eservice.gov.jo,Could not resolve host: cspd-eservice.gov.jo
cspd.gov.jo,Could not resolve host: cspd.gov.jo
cspdgateway.cspd.gov.jo,Could not resolve host: cspdgateway.cspd.gov.jo
ctfu1.amlu.gov.jo,Could not resolve host: ctfu1.amlu.gov.jo
ctfu2.amlu.gov.jo,Could not resolve host: ctfu2.amlu.gov.jo
ctfu3.amlu.gov.jo,Could not resolve host: ctfu3.amlu.gov.jo
ctfu4.amlu.gov.jo,Could not resolve host: ctfu4.amlu.gov.jo
culture.gov.jo,302
cuma.gov.jo,Could not resolve host: cuma.gov.jo
customs.gov.jo,302
cvdb.gov.jo,Could not resolve host: cvdb.gov.jo
dairabisaeed.gov.jo,Could not resolve host: dairabisaeed.gov.jo
darsak.gov.jo,Could not resolve host: darsak.gov.jo
darsak2.darsak.gov.jo,Could not resolve host: darsak2.darsak.gov.jo
dashboard.gov.jo,Could not resolve host: dashboard.gov.jo
data.emis.moe.gov.jo,Could not resolve host: data.emis.moe.gov.jo
data.jordan.gov.jo,Could not resolve host: data.jordan.gov.jo
dataquality.gov.jo,SSL: no alternative certificate subject name matches target hostname 'dataquality.gov.jo'
datasets.jordan.gov.jo,SSL: no alternative certificate subject name matches target hostname 'datasets.jordan.gov.jo'
