subdomain,http_status,mx
auth-sitikas-demo.valitsus.ee,ConnectException > UnresolvedAddressException,
auth-sitikas-test.valitsus.ee,ConnectException > UnresolvedAddressException,
auth-sitikas-test2.valitsus.ee,ConnectException > UnresolvedAddressException,
auth-sitikas.valitsus.ee,ConnectException > UnresolvedAddressException,
auth-sitikas2.valitsus.ee,ConnectException > UnresolvedAddressException,
bamboo.sitikas-infra.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
bitbucket.sitikas-infra.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
e-eesti.koosolekud.valitsus.ee,ConnectException > UnresolvedAddressException,
eelnoud.valitsus.ee,302,
grafana.sitikas-infra.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
greetings.pm.valitsus.ee,ConnectException > UnresolvedAddressException,
id-sitikas-demo.valitsus.ee,ConnectException > ClosedChannelException,
id-sitikas-test.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
id-sitikas-test2.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
id-sitikas.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
id-sitikas2.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
jira.sitikas-infra.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
joulud.pm.valitsus.ee,ConnectException > UnresolvedAddressException,
kabinet.koosolekud.valitsus.ee,200,
keko.koosolekud.valitsus.ee,ConnectException > UnresolvedAddressException,
kibana.sitikas-infra.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
koosolekud.valitsus.ee,200,
koosolekud2.valitsus.ee,ConnectException > UnresolvedAddressException,
ldap.sitikas-infra.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
meedia.valitsus.ee,ConnectException > UnresolvedAddressException,
meediaveeb.valitsus.ee,ConnectException > UnresolvedAddressException,
prometheus.sitikas-infra.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
rahs.valitsus.ee,ConnectException > UnresolvedAddressException,
registry.sitikas-infra.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
rpjk.koosolekud.valitsus.ee,ConnectException > UnresolvedAddressException,
sentry.sitikas-infra.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
sitikas-demo.valitsus.ee,ConnectException > ClosedChannelException,
sitikas-risk-test.valitsus.ee,403,
sitikas-risk.valitsus.ee,403,
sitikas-test.valitsus.ee,403,
sitikas-test1.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
sitikas-test2.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
sitikas.valitsus.ee,403,
sitikas1.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
sitikas2.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
sonar.sitikas-infra.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
styleguide.sitikas-infra.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
swagger.sitikas-infra.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
tan.koosolekud.valitsus.ee,SSLHandshakeException > CertificateException: No subject alternative DNS name matching tan.koosolekud.valitsus.ee found.,
testeelnoud.valitsus.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
valitsus.ee,200,20 callisto.rk.ee.; 10 niobe.rk.ee.
viis.koosolekud.valitsus.ee,403,
vmk.koosolekud.valitsus.ee,ConnectException > UnresolvedAddressException,
vv.valitsus.ee,SSLHandshakeException: (certificate_required) Received fatal alert: certificate_required,
www.valitsus.ee,200,
