subdomain,http_status,mx
autodiscover.kul.ee,ConnectException > ClosedChannelException,
autodiscover.kular.kul.ee,ConnectException > UnresolvedAddressException,
digiveeb.kul.ee,ConnectException > UnresolvedAddressException,
dmz.kul.ee,ConnectException > UnresolvedAddressException,
dokreg.kul.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
eits.kul.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
git.kul.ee,ConnectException > UnresolvedAddressException,
intra.kul.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
ipam.dmz.kul.ee,ConnectException > UnresolvedAddressException,
kul.ee,200,10 mail3.rit.ee.; 10 mail1.rit.ee.
kular.kul.ee,ConnectException > ClosedChannelException,
kule.kul.ee,ConnectException > UnresolvedAddressException,
kultuuriseltsid.kul.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
kuu.kul.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
lync.kul.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
lyncdiscover.kul.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
m2.toetused.kul.ee,404,
mail.kul.ee,ConnectException > UnresolvedAddressException,
maile.kul.ee,ConnectException > UnresolvedAddressException,
muuseumiauhinnad.kul.ee,SSLHandshakeException: (handshake_failure) Received fatal alert: handshake_failure,
parand.kul.ee,ConnectException > UnresolvedAddressException,
redmine.kul.ee,ConnectException > UnresolvedAddressException,
rpis.kul.ee,404,
selectzero.kul.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
sip.kul.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
sise.kul.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
toetused-id.kul.ee,SSLHandshakeException > CertificateException: No subject alternative DNS name matching toetused-id.kul.ee found.,
toetused.kul.ee,IOException > EOFException: EOF reached while reading,
tpis.kul.ee,403,
vana.kul.ee,SSLHandshakeException > CertificateException: No subject alternative DNS name matching vana.kul.ee found.,
vp.kul.ee,SSLHandshakeException: (handshake_failure) Received fatal alert: handshake_failure,
wd.kul.ee,200,
web.kul.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.kul.ee,200,
www.kultuuriseltsid.kul.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.maile.kul.ee,ConnectException > UnresolvedAddressException,
www.toetused.kul.ee,ConnectException > UnresolvedAddressException,
www.wd.kul.ee,ConnectException > UnresolvedAddressException,
xn--prand-gra.kul.ee,ConnectException > UnresolvedAddressException,
