subdomain,http_status,mx
admin.buerokratt.hm.ee,404,
adr.hm.ee,SSLHandshakeException > CertificateException: No subject alternative DNS name matching adr.hm.ee found.,
aupsts.hm.ee,ConnectException > UnresolvedAddressException,
autodiscover.hm.ee,ConnectException > ClosedChannelException,
buerokratt.hm.ee,404,
byk.buerokratt.hm.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
devdhs-mtls.hm.ee,ConnectException > UnresolvedAddressException,
devdhs.hm.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
devdok.hm.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
devjaga.hm.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
dh-veeb.hm.ee,ConnectException > UnresolvedAddressException,
dialin.hm.ee,ConnectException > UnresolvedAddressException,
dok.hm.ee,405,
dop.hm.ee,ConnectException > UnresolvedAddressException,
edhs.hm.ee,ConnectException > NoRouteToHostException: Host is unreachable,
ehistugi.hm.ee,ConnectException > UnresolvedAddressException,
eks1.hm.ee,ConnectException > UnresolvedAddressException,
epost.hm.ee,ConnectException > UnresolvedAddressException,
fp-veeb.hm.ee,ConnectException > NoRouteToHostException: Host is unreachable,
hm.ee,200,10 mail1.rit.ee.; 10 mail3.rit.ee.
horisont.hm.ee,ConnectException > UnresolvedAddressException,
htmvideo.hm.ee,ConnectException > UnresolvedAddressException,
imap.hm.ee,ConnectException > UnresolvedAddressException,
infokiri.hm.ee,302,
infoleht.hm.ee,403,
jaga.hm.ee,200,
keeleinsp.hm.ee,ConnectException > UnresolvedAddressException,
keskus.hm.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
kis-test.hm.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
kis.hm.ee,ConnectException > UnresolvedAddressException,
kistest.hm.ee,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
klade.hm.ee,ConnectException > UnresolvedAddressException,
koolikaart.hm.ee,SSLHandshakeException > CertificateException: No subject alternative DNS name matching koolikaart.hm.ee found.,
