subdomain,parent_domain,http_status
callcenter.eco.gov.az,gov.az,Could not resolve host: callcenter.eco.gov.az
cashback.taxes.gov.az,gov.az,Could not resolve host: cashback.taxes.gov.az
cert.dxa.gov.az,gov.az,Could not resolve host: cert.dxa.gov.az
cert.gov.az,gov.az,200
certificate.its.gov.az,gov.az,Could not resolve host: certificate.its.gov.az
cg.gov.az,gov.az,Connection timed out after 3002 milliseconds
cg1.gov.az,gov.az,Connection timed out after 3002 milliseconds
cg2.gov.az,gov.az,Connection timed out after 3002 milliseconds
cidc.gov.az,gov.az,Could not resolve host: cidc.gov.az
cmdb.e-taxes.gov.az,gov.az,Connection timed out after 3002 milliseconds
cmdb.taxes.gov.az,gov.az,Could not resolve host: cmdb.taxes.gov.az
competition.gov.az,gov.az,Could not resolve host: competition.gov.az
connect.mdm.cert.gov.az,gov.az,Connection timed out after 3001 milliseconds
constcourt.gov.az,gov.az,SSL certificate problem: unable to get local issuer certificate
consul.e-kassa.gov.az,gov.az,Could not resolve host: consul.e-kassa.gov.az
copat.gov.az,gov.az,302
copyright.gov.az,gov.az,Could not resolve host: copyright.gov.az
copyright.gov.az.netdigital.az,gov.az,Could not resolve host: copyright.gov.az.netdigital.az
corporate.metro.gov.az,gov.az,Could not resolve host: corporate.metro.gov.az
courts.gov.az,gov.az,200
covid.economy.gov.az,gov.az,Could not resolve host: covid.economy.gov.az
cpanel.icazeler.gov.az,gov.az,Could not resolve host: cpanel.icazeler.gov.az
cpanel.sahibkar.economy.gov.az,gov.az,Could not resolve host: cpanel.sahibkar.economy.gov.az
cpcalendars.icazeler.gov.az,gov.az,Could not resolve host: cpcalendars.icazeler.gov.az
cpcalendars.sahibkar.economy.gov.az,gov.az,Could not resolve host: cpcalendars.sahibkar.economy.gov.az
cpcontacts.icazeler.gov.az,gov.az,Could not resolve host: cpcontacts.icazeler.gov.az
cpcontacts.sahibkar.economy.gov.az,gov.az,Could not resolve host: cpcontacts.sahibkar.economy.gov.az
crs.gov.az,gov.az,Could not resolve host: crs.gov.az
culture.gov.az,gov.az,200
customs.gov.az,gov.az,200
cv.dma.gov.az,gov.az,200
cvpn.e-taxes.gov.az,gov.az,404
cyberhygiene.gov.az,gov.az,SSL certificate problem: self-signed certificate
danx.gov.az,gov.az,Could not resolve host: danx.gov.az
dc1-vcenter.e-taxes.gov.az,gov.az,Could not resolve host: dc1-vcenter.e-taxes.gov.az
dc1-vcenter.taxes.gov.az,gov.az,Could not resolve host: dc1-vcenter.taxes.gov.az
dc1.taxes.gov.az,gov.az,Could not resolve host: dc1.taxes.gov.az
dc2-vcenter.e-taxes.gov.az,gov.az,Could not resolve host: dc2-vcenter.e-taxes.gov.az
dc2-vcenter.taxes.gov.az,gov.az,Could not resolve host: dc2-vcenter.taxes.gov.az
dc2.taxes.gov.az,gov.az,Could not resolve host: dc2.taxes.gov.az
ddla.gov.az,gov.az,200
dea.gov.az,gov.az,302
debugavis.taxes.gov.az,gov.az,Could not resolve host: debugavis.taxes.gov.az
decl.e-taxes.gov.az,gov.az,Connection timed out after 3002 milliseconds
dedkr.gov.az,gov.az,302
demx.gov.az,gov.az,302
deqkis1.e-emdk.gov.az,gov.az,Could not resolve host: deqkis1.e-emdk.gov.az
dfs.e-taxes.gov.az,gov.az,Could not resolve host: dfs.e-taxes.gov.az
diaspor.gov.az,gov.az,Operation timed out after 3000 milliseconds with 0 bytes received
digital.gov.az,gov.az,Could not resolve host: digital.gov.az
digitaltrade.gov.az,gov.az,SSL certificate problem: self-signed certificate
dim.gov.az,gov.az,302
dma.gov.az,gov.az,Operation timed out after 3001 milliseconds with 0 bytes received
dmx.gov.az,gov.az,403
dnis.gov.az,gov.az,Could not resolve host: dnis.gov.az
docker-priv.e-kassa.gov.az,gov.az,Could not resolve host: docker-priv.e-kassa.gov.az
docker.e-kassa.gov.az,gov.az,Could not resolve host: docker.e-kassa.gov.az
documents-ta9.taxes.gov.az,gov.az,Could not resolve host: documents-ta9.taxes.gov.az
dokcentra.mlspp.gov.az,gov.az,Could not resolve host: dokcentra.mlspp.gov.az
dost.gov.az,gov.az,Could not resolve host: dost.gov.az
dsx.gov.az,gov.az,200
dtf.gov.az,gov.az,Could not resolve host: dtf.gov.az
dth.e-taxes.gov.az,gov.az,Could not resolve host: dth.e-taxes.gov.az
dth.taxes.gov.az,gov.az,Could not resolve host: dth.taxes.gov.az
dthtest.taxes.gov.az,gov.az,Could not resolve host: dthtest.taxes.gov.az
dtsera.gov.az,gov.az,200
dtx.courts.gov.az,gov.az,Could not resolve host: dtx.courts.gov.az
dtx.gov.az,gov.az,SSL certificate problem: unable to get local issuer certificate
dxa.courts.gov.az,gov.az,Could not resolve host: dxa.courts.gov.az
dxa.gov.az,gov.az,SSL certificate problem: self-signed certificate
dyp.gov.az,gov.az,200
e-afsa.gov.az,gov.az,SSL certificate problem: unable to get local issuer certificate
e-anfes.gov.az,gov.az,Could not resolve host: e-anfes.gov.az
e-audit.gov.az,gov.az,SSL: no alternative certificate subject name matches target hostname 'e-audit.gov.az'
e-azadolma.maliyye.gov.az,gov.az,Connection timed out after 3000 milliseconds
e-belediyye.gov.az,gov.az,SSL certificate problem: self-signed certificate
e-edf.gov.az,gov.az,Could not resolve host: e-edf.gov.az
e-emdk.gov.az,gov.az,Could not resolve host: e-emdk.gov.az
e-emlak.gov.az,gov.az,Connection timed out after 3002 milliseconds
e-enq.danx.gov.az,gov.az,Could not resolve host: e-enq.danx.gov.az
e-fhn.gov.az,gov.az,200
e-fn.danx.gov.az,gov.az,Could not resolve host: e-fn.danx.gov.az
e-gov.economy.gov.az,gov.az,307
e-grant.sdf.gov.az,gov.az,Could not resolve host: e-grant.sdf.gov.az
e-health.gov.az,gov.az,Could not resolve host: e-health.gov.az
e-icra.gov.az,gov.az,Connection timed out after 3001 milliseconds
e-imza.gov.az,gov.az,200
e-kassa.gov.az,gov.az,200
e-kitabxana.taxes.gov.az,gov.az,Could not resolve host: e-kitabxana.taxes.gov.az
e-kob.gov.az,gov.az,Connection timed out after 3001 milliseconds
e-kredit.ictfund.gov.az,gov.az,Connection timed out after 3001 milliseconds
e-mdm.gov.az,gov.az,200
e-mehkeme.gov.az,gov.az,Connection timed out after 3002 milliseconds
e-mlspp.gov.az,gov.az,Could not resolve host: e-mlspp.gov.az
e-payment.mia.gov.az,gov.az,Could not resolve host: e-payment.mia.gov.az
e-reg.migration.gov.az,gov.az,Connection timed out after 3001 milliseconds
e-service.migration.gov.az,gov.az,403
e-services.ardda.gov.az,gov.az,Connection timed out after 3001 milliseconds
e-services.economy.gov.az,gov.az,200
e-services.mct.gov.az,gov.az,Could not resolve host: e-services.mct.gov.az
e-services.mdi.gov.az,gov.az,SSL certificate problem: certificate has expired
e-smb.gov.az,gov.az,Connection timed out after 3000 milliseconds
e-sspf.gov.az,gov.az,Could not resolve host: e-sspf.gov.az
e-sspf.mlspp.gov.az,gov.az,Could not resolve host: e-sspf.mlspp.gov.az
e-taxes.gov.az,gov.az,Could not resolve host: e-taxes.gov.az
e-tikinti.gov.az,gov.az,Could not resolve host: e-tikinti.gov.az
e-visa.gov.az,gov.az,301
e-viza.gov.az,gov.az,301
e-xidmet.agro.gov.az,gov.az,Could not resolve host: e-xidmet.agro.gov.az
e-xidmet.azstand.gov.az,gov.az,Could not resolve host: e-xidmet.azstand.gov.az
e-xidmet.eco.gov.az,gov.az,Could not resolve host: e-xidmet.eco.gov.az
e-xidmet.mia.gov.az,gov.az,Could not resolve host: e-xidmet.mia.gov.az
e-xidmet.minenergy.gov.az,gov.az,SSL certificate problem: self-signed certificate
e-xidmetler.economy.gov.az,gov.az,404
e.copag.gov.az,gov.az,302
eagro.gov.az,gov.az,Connection timed out after 3002 milliseconds
eco.gov.az,gov.az,200
economy.gov.az,gov.az,Could not resolve host: economy.gov.az
edf.gov.az,gov.az,Could not resolve host: edf.gov.az
edoc.e-health.gov.az,gov.az,Could not resolve host: edoc.e-health.gov.az
edu.gov.az,gov.az,200
edv.taxes.gov.az,gov.az,Could not resolve host: edv.taxes.gov.az
edvgerial.taxes.gov.az,gov.az,Could not resolve host: edvgerial.taxes.gov.az
edvgerial.test.taxes.gov.az,gov.az,Could not resolve host: edvgerial.test.taxes.gov.az
edvgerialtest.taxes.gov.az,gov.az,Could not resolve host: edvgerialtest.taxes.gov.az
edvtest.taxes.gov.az,gov.az,Could not resolve host: edvtest.taxes.gov.az
ehdis.e-taxes.gov.az,gov.az,Connection timed out after 3002 milliseconds
eherrac.gov.az,gov.az,Could not resolve host: eherrac.gov.az
ehp.e-taxes.gov.az,gov.az,Connection timed out after 3001 milliseconds
ehs.milliarxiv.gov.az,gov.az,302
eimzaservice.customs.gov.az,gov.az,Could not resolve host: eimzaservice.customs.gov.az
elastic.e-kassa.gov.az,gov.az,Could not resolve host: elastic.e-kassa.gov.az
elastic.taxes.gov.az,gov.az,Could not resolve host: elastic.taxes.gov.az
elasticsearch.taxes.gov.az,gov.az,Could not resolve host: elasticsearch.taxes.gov.az
emdk.gov.az,gov.az,Could not resolve host: emdk.gov.az
emlak.gov.az,gov.az,302
ems.gov.az,gov.az,SSL certificate problem: self-signed certificate
en.justice.gov.az,gov.az,Connection timed out after 3000 milliseconds
enterpriseazerbaijan.gov.az,gov.az,SSL certificate problem: unable to get local issuer certificate
eob.e-taxes.gov.az,gov.az,Could not resolve host: eob.e-taxes.gov.az
eooms.azerenerji.gov.az,gov.az,Could not resolve host: eooms.azerenerji.gov.az
epis.gov.az,gov.az,Connection timed out after 3002 milliseconds
eqaime.e-taxes.gov.az,gov.az,Connection timed out after 3001 milliseconds
ereforms.gov.az,gov.az,307
erize.genprosecutor.gov.az,gov.az,Could not resolve host: erize.genprosecutor.gov.az
erp.gov.az,gov.az,Could not resolve host: erp.gov.az
esabail.gov.az,gov.az,200
esdsui.milliarxiv.gov.az,gov.az,Could not resolve host: esdsui.milliarxiv.gov.az
eservice.e-health.gov.az,gov.az,Connection timed out after 3001 milliseconds
eservices.mlspp.gov.az,gov.az,Could not resolve host: eservices.mlspp.gov.az
esign.e-taxes.gov.az,gov.az,Could not resolve host: esign.e-taxes.gov.az
etcd.taxes.gov.az,gov.az,Could not resolve host: etcd.taxes.gov.az
etender.gov.az,gov.az,Connection timed out after 3001 milliseconds
evisa.gov.az,gov.az,403
eviza.gov.az,gov.az,301
ewc-cluster.conference.gov.az,gov.az,Could not resolve host: ewc-cluster.conference.gov.az
ewc.conference.gov.az,gov.az,Could not resolve host: ewc.conference.gov.az
ewc2.conference.gov.az,gov.az,Could not resolve host: ewc2.conference.gov.az
ex.mct.gov.az,gov.az,Connection timed out after 3002 milliseconds
exidmet.csc.gov.az,gov.az,Could not resolve host: exidmet.csc.gov.az
exidmet.justice.gov.az,gov.az,TLS connect error: error:0A000126:SSL routines::unexpected eof while reading
exidmet.seferberlik.gov.az,gov.az,404
expe.agro.gov.az,gov.az,Could not resolve host: expe.agro.gov.az
expe1.agro.gov.az,gov.az,Could not resolve host: expe1.agro.gov.az
expe2.agro.gov.az,gov.az,Could not resolve host: expe2.agro.gov.az
expert.gov.az,gov.az,200
expressway-c.azerenerji.gov.az,gov.az,Could not resolve host: expressway-c.azerenerji.gov.az
expressway-e.azerenerji.gov.az,gov.az,Could not resolve host: expressway-e.azerenerji.gov.az
faq.cert.gov.az,gov.az,Could not resolve host: faq.cert.gov.az
fatcareport.taxes.gov.az,gov.az,Could not resolve host: fatcareport.taxes.gov.az
fatcatest.taxes.gov.az,gov.az,Could not resolve host: fatcatest.taxes.gov.az
fhn.gov.az,gov.az,302
files.mlspp.gov.az,gov.az,Could not resolve host: files.mlspp.gov.az
files.taxes.gov.az,gov.az,Could not resolve host: files.taxes.gov.az
fiscalization.e-kassa.gov.az,gov.az,Connection timed out after 3002 milliseconds
fluentd.taxes.gov.az,gov.az,Could not resolve host: fluentd.taxes.gov.az
fn.danx.gov.az,gov.az,Could not resolve host: fn.danx.gov.az
forms.asan.gov.az,gov.az,Could not resolve host: forms.asan.gov.az
fw.maliyye.gov.az,gov.az,Could not resolve host: fw.maliyye.gov.az
gbportal.customs.gov.az,gov.az,Could not resolve host: gbportal.customs.gov.az
genprosecutor.asdfghjkl.gov.az,gov.az,Could not resolve host: genprosecutor.asdfghjkl.gov.az
genprosecutor.gov.az,gov.az,302
gitlab.e-taxes.gov.az,gov.az,Could not resolve host: gitlab.e-taxes.gov.az
gps.mst.gov.az,gov.az,Could not resolve host: gps.mst.gov.az
graf.e-kassa.gov.az,gov.az,Could not resolve host: graf.e-kassa.gov.az
grafana.taxes.gov.az,gov.az,Could not resolve host: grafana.taxes.gov.az
graylog-ta9.taxes.gov.az,gov.az,Could not resolve host: graylog-ta9.taxes.gov.az
health.gov.az,gov.az,Could not resolve host: health.gov.az
hesabat.dxa.gov.az,gov.az,Connection timed out after 3001 milliseconds
hesabat.taxes.gov.az,gov.az,Could not resolve host: hesabat.taxes.gov.az
hesk.taxes.gov.az,gov.az,Could not resolve host: hesk.taxes.gov.az
hiqs.afsa.gov.az,gov.az,200
hui.e-kassa.gov.az,gov.az,Could not resolve host: hui.e-kassa.gov.az
icaze.adra.gov.az,gov.az,Could not resolve host: icaze.adra.gov.az
icazeler.gov.az,gov.az,Could not resolve host: icazeler.gov.az
icherisheher.gov.az,gov.az,200
ictfund.gov.az,gov.az,SSL certificate problem: self-signed certificate
idp.gov.az,gov.az,200
iesd.gov.az,gov.az,SSL certificate problem: self-signed certificate
ikes.emlak.gov.az,gov.az,Connection timed out after 3001 milliseconds
ikese.emlak.gov.az,gov.az,Could not resolve host: ikese.emlak.gov.az
imap.mail.gov.az,gov.az,Could not resolve host: imap.mail.gov.az
imap.pa.gov.az,gov.az,Could not resolve host: imap.pa.gov.az
imtahan-ca.taxes.gov.az,gov.az,Could not resolve host: imtahan-ca.taxes.gov.az
imtahan.taxes.gov.az,gov.az,Could not resolve host: imtahan.taxes.gov.az
inclusivecenter.gov.az,gov.az,200
infocenter.gov.az,gov.az,Could not resolve host: infocenter.gov.az
ingress.e-taxes.gov.az,gov.az,Could not resolve host: ingress.e-taxes.gov.az
ingress.taxes.gov.az,gov.az,Could not resolve host: ingress.taxes.gov.az
inqbkt.dmx.gov.az,gov.az,SSL certificate problem: unable to get local issuer certificate
insanalveri.gov.az,gov.az,200
internal.e-kassa.gov.az,gov.az,Connection timed out after 3001 milliseconds
internalservices.mlspp.gov.az,gov.az,Could not resolve host: internalservices.mlspp.gov.az
intg.e-taxes.gov.az,gov.az,Connection timed out after 3002 milliseconds
intgtest.e-taxes.gov.az,gov.az,Could not resolve host: intgtest.e-taxes.gov.az
invest.smb.gov.az,gov.az,Connection timed out after 3001 milliseconds
ipam.e-taxes.gov.az,gov.az,Could not resolve host: ipam.e-taxes.gov.az
irs.gov.az,gov.az,Could not resolve host: irs.gov.az
it.azstand.gov.az,gov.az,Could not resolve host: it.azstand.gov.az
itkk.gov.az,gov.az,302
itmim.gov.az,gov.az,200
its.gov.az,gov.az,200
jenkins.e-kassa.gov.az,gov.az,Could not resolve host: jenkins.e-kassa.gov.az
join.konfrans.gov.az,gov.az,Could not resolve host: join.konfrans.gov.az
join.vks.gov.az,gov.az,Connection timed out after 3002 milliseconds
justice.gov.az,gov.az,302
kafka.taxes.gov.az,gov.az,Could not resolve host: kafka.taxes.gov.az
kassa-monitor.taxes.gov.az,gov.az,Could not resolve host: kassa-monitor.taxes.gov.az
kassa.e-kassa.gov.az,gov.az,Could not resolve host: kassa.e-kassa.gov.az
kibana.taxes.gov.az,gov.az,Could not resolve host: kibana.taxes.gov.az
kibergigiyena.gov.az,gov.az,Could not resolve host: kibergigiyena.gov.az
kivdf.gov.az,gov.az,SSL certificate problem: self-signed certificate
knowage.taxes.gov.az,gov.az,Could not resolve host: knowage.taxes.gov.az
kobdostu.gov.az,gov.az,Connection timed out after 3002 milliseconds
kobdostu.smb.gov.az,gov.az,Connection timed out after 3002 milliseconds
konfrans.gov.az,gov.az,Connection timed out after 3002 milliseconds
kubectl.e-taxes.gov.az,gov.az,Could not resolve host: kubectl.e-taxes.gov.az
kubernetes.e-taxes.gov.az,gov.az,Could not resolve host: kubernetes.e-taxes.gov.az
kubernetes.taxes.gov.az,gov.az,Could not resolve host: kubernetes.taxes.gov.az
labour.mlspp.gov.az,gov.az,Could not resolve host: labour.mlspp.gov.az
lisenziya.gov.az,gov.az,200
login.e-belediyye.gov.az,gov.az,Could not resolve host: login.e-belediyye.gov.az
login.e-taxes.gov.az,gov.az,Connection timed out after 3002 milliseconds
login.tmfi.gov.az,gov.az,Connection timed out after 3002 milliseconds
logs.e-kassa.gov.az,gov.az,Could not resolve host: logs.e-kassa.gov.az
mail.audit.gov.az,gov.az,Could not resolve host: mail.audit.gov.az
mail.azerenerji.gov.az,gov.az,Connection timed out after 3001 milliseconds
mail.azertag.gov.az,gov.az,Could not resolve host: mail.azertag.gov.az
mail.caa.gov.az,gov.az,302
mail.cec.gov.az,gov.az,Resolving timed out after 3000 milliseconds
mail.dmx.gov.az,gov.az,Could not resolve host: mail.dmx.gov.az
mail.dxa.gov.az,gov.az,Connection timed out after 3002 milliseconds
mail.economy.gov.az,gov.az,Connection timed out after 3002 milliseconds
mail.edu.gov.az,gov.az,Failed to connect to mail.edu.gov.az port 443 after 92 ms: Could not connect to server
mail.gov.az,gov.az,Connection timed out after 3001 milliseconds
mail.health.gov.az,gov.az,Resolving timed out after 3000 milliseconds
mail.icazeler.gov.az,gov.az,Could not resolve host: mail.icazeler.gov.az
mail.ictfund.gov.az,gov.az,Connection timed out after 3002 milliseconds
mail.mct.gov.az,gov.az,Could not resolve host: mail.mct.gov.az
mail.mincom.gov.az,gov.az,Connection timed out after 3002 milliseconds
mail.mlspp.gov.az,gov.az,Could not resolve host: mail.mlspp.gov.az
mail.mot.gov.az,gov.az,Resolving timed out after 3000 milliseconds
mail.pa.gov.az,gov.az,Could not resolve host: mail.pa.gov.az
mail.sahibkar.economy.gov.az,gov.az,Connection timed out after 3002 milliseconds
mail.ses.gov.az,gov.az,Could not resolve host: mail.ses.gov.az
mail.supremecourt.gov.az,gov.az,Resolving timed out after 3000 milliseconds
mail.taxes.gov.az,gov.az,Resolving timed out after 3000 milliseconds
mail.xritda.gov.az,gov.az,Could not resolve host: mail.xritda.gov.az
mailsrv.health.gov.az,gov.az,Connection timed out after 3002 milliseconds
maliyye.gov.az,gov.az,200
mas.mlspp.gov.az,gov.az,Could not resolve host: mas.mlspp.gov.az
matomo.asdfghjkl.gov.az,gov.az,Resolving timed out after 3000 milliseconds
mattermost.itmim.gov.az,gov.az,Connection timed out after 3002 milliseconds
maven.e-taxes.gov.az,gov.az,Could not resolve host: maven.e-taxes.gov.az
mcenter.asdfghjkl.gov.az,gov.az,Could not resolve host: mcenter.asdfghjkl.gov.az
mcenter.gov.az,gov.az,301
mdi.gov.az,gov.az,302
mdm.eav.cert.gov.az,gov.az,Could not resolve host: mdm.eav.cert.gov.az
mdm.gov.az,gov.az,SSL certificate problem: unable to get local issuer certificate
mdm.mod.gov.az,gov.az,Connection timed out after 3001 milliseconds
mdmconnector.mod.gov.az,gov.az,Resolving timed out after 3000 milliseconds
mdmdb.mod.gov.az,gov.az,Could not resolve host: mdmdb.mod.gov.az
mdmsentry.mod.gov.az,gov.az,Resolving timed out after 3000 milliseconds
meclis.gov.az,gov.az,200
media.gov.az,gov.az,200
meet.agro.gov.az,gov.az,Could not resolve host: meet.agro.gov.az
meet.e-mehkeme.gov.az,gov.az,Could not resolve host: meet.e-mehkeme.gov.az
merkez.gov.az,gov.az,Could not resolve host: merkez.gov.az
meta.taxes.gov.az,gov.az,Could not resolve host: meta.taxes.gov.az
metro.gov.az,gov.az,302
mfa.gov.az,gov.az,200
mia.gov.az,gov.az,200
mida.gov.az,gov.az,200
migration.gov.az,gov.az,200
mincom.gov.az,gov.az,200
minenergy.gov.az,gov.az,200
minio-console.taxes.gov.az,gov.az,Could not resolve host: minio-console.taxes.gov.az
minio.e-taxes.gov.az,gov.az,Could not resolve host: minio.e-taxes.gov.az
minio.taxes.gov.az,gov.az,Could not resolve host: minio.taxes.gov.az
misv2.mlspp.gov.az,gov.az,Could not resolve host: misv2.mlspp.gov.az
