subdomain,http_status,mx
adams.gov.am,200,none
admin.car.mia.gov.am,302,none
ai.gov.am,200,none
anti-corruption.gov.am,200,none
api-ac19.gov.am,Could not resolve host: api-ac19.gov.am,none
api-covid.gov.am,Connection timed out after 3001 milliseconds,none
api-stayhome.gov.am,Connection timed out after 3001 milliseconds,none
api.car.mia.gov.am,404,none
auction.mia.gov.am,302,none
autoconfig.ai.gov.am,200,
autodiscover.ai.gov.am,400,none
benefits.hightech.gov.am,200,none
bulletin.moj.gov.am,200,none
cadastre-zz.gov.am,Could not resolve host: cadastre-zz.gov.am,none
car.mia.gov.am,302,none
cert.gov.am,400,none
cms-ogp.gov.am,Connection timed out after 3001 milliseconds,none
consular.mfa.gov.am,502,none
covid19.gov.am,Could not resolve host: covid19.gov.am,none
cpanel.ai.gov.am,200,none
cpcalendars.ai.gov.am,401,none
cpcontacts.ai.gov.am,401,none
cso.gov.am,Connection timed out after 3001 milliseconds,10 mail-gateway.ekeng.am.
dataprotection.moj.gov.am,200,
drive-echr.gov.am,Connection timed out after 3001 milliseconds,none
drive.gov.am,Connection timed out after 3001 milliseconds,none
e-gov.am,200,10 mail.e-gov.am.
eid.e-gov.am,400,none
elearning.cso.gov.am,200,none
elearning.mta.gov.am,200,none
elections.mia.gov.am,200,none
en.gov.am,Could not resolve host: en.gov.am,none
env.gov.am,301,none
environment.gov.am,200,none
erepo.gov.am,Connection timed out after 3001 milliseconds,none
expertise.moj.gov.am,200,
gov-zz.gov.am,Connection timed out after 3001 milliseconds,none
gov.am,Could not resolve host: gov.am,10 mail-gw.gov.am.
hartak.cso.gov.am,Could not resolve host: hartak.cso.gov.am,10 mail-gateway.ekeng.am.
health.gov.am,200,
hightech.gov.am,400,none
legaleducation.moj.gov.am,200,
mail-gw.gov.am,Connection timed out after 3001 milliseconds,none
mail.ai.gov.am,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
mail.cso.gov.am,Connection timed out after 3001 milliseconds,none
mail.diaspora.gov.am,Could not resolve host: mail.diaspora.gov.am,none
mail.echr.gov.am,Connection timed out after 3000 milliseconds,none
mail.ecoinspect.gov.am,200,none
mail.eib.gov.am,Connection timed out after 3001 milliseconds,none
mail.gov.am,Connection timed out after 3000 milliseconds,none
mail.msib.gov.am,200,none
mail.mta.gov.am,200,none
mail.utfsib.gov.am,200,none
mail1.gov.am,Could not resolve host: mail1.gov.am,none
mia.gov.am,400,none
migration-zz.gov.am,Could not resolve host: migration-zz.gov.am,none
migration.mia.gov.am,200,none
minfin.gov.am,Could not resolve host: minfin.gov.am,none
minurban-zz.gov.am,Could not resolve host: minurban-zz.gov.am,none
mip-zz.gov.am,Could not resolve host: mip-zz.gov.am,none
moj.gov.am,200,none
mul-eec.gov.am,Could not resolve host: mul-eec.gov.am,none
mul-fsss.gov.am,SSL certificate problem: self-signed certificate,none
mul-mil.gov.am,Could not resolve host: mul-mil.gov.am,none
mul-scws.gov.am,Could not resolve host: mul-scws.gov.am,none
mul.agri.gov.am,Connection timed out after 3000 milliseconds,none
mul.aragatsotn.gov.am,Connection timed out after 3001 milliseconds,none
mul.ararat.gov.am,Connection timed out after 3001 milliseconds,none
mul.armavir.gov.am,Connection timed out after 3001 milliseconds,none
