subdomain,http_status,mx
100yilyy.gov.tr,Could not resolve host: 100yilyy.gov.tr,none
182.gov.tr,Connection timed out after 3002 milliseconds,none
19mayismuftulugu.gov.tr,Could not resolve host: 19mayismuftulugu.gov.tr,none
2.trbism.gov.tr,Could not resolve host: 2.trbism.gov.tr,none
29mayishastanesi.gov.tr,Resolving timed out after 3001 milliseconds,dig error
360kutahya.gov.tr,Could not resolve host: 360kutahya.gov.tr,none
8iletim.gov.tr,Could not resolve host: 8iletim.gov.tr,none
ab.gov.tr,404,5 mail2.ab.gov.tr.; 5 mail.ab.gov.tr.
abana-bld.gov.tr,Could not resolve host: abana-bld.gov.tr,none
abegp.gov.tr,Could not resolve host: abegp.gov.tr,10 mail.ua.gov.tr.
abmaliye.gov.tr,Resolving timed out after 3000 milliseconds,none
abt.gov.tr,Could not resolve host: abt.gov.tr,none
access.sislietfal.gov.tr,Could not resolve host: access.sislietfal.gov.tr,none
acil.saglik.gov.tr,200,none
adaklimuftulugu.gov.tr,Could not resolve host: adaklimuftulugu.gov.tr,none
adana-aski.gov.tr,302,10 mail.adana-aski.gov.tr.
adana-meb.gov.tr,Could not resolve host: adana-meb.gov.tr,none
adanadh.gov.tr,Could not resolve host: adanadh.gov.tr,none
adanasodes.gov.tr,Could not resolve host: adanasodes.gov.tr,none
adapazarimuftulugu.gov.tr,Could not resolve host: adapazarimuftulugu.gov.tr,none
adapazarisydv.gov.tr,Could not resolve host: adapazarisydv.gov.tr,none
adf.denizcilik.gov.tr,Could not resolve host: adf.denizcilik.gov.tr,none
adiyamanmuftulugu.gov.tr,Could not resolve host: adiyamanmuftulugu.gov.tr,none
adres.nvi.gov.tr,Connection timed out after 3002 milliseconds,none
aep.gov.tr,Connection timed out after 3002 milliseconds,none
afad.gov.tr,200,10 t1s1.afad.gov.tr.
afetacil.gov.tr,Resolving timed out after 3000 milliseconds,dig error
afyonafad.gov.tr,Could not resolve host: afyonafad.gov.tr,none
afyonatiksubirligi.gov.tr,SSL certificate problem: self-signed certificate,1000 mx-in01b.natrohost.com.; 1 mx-in01.natrohost.com.
afyonkarahisarkadastro.gov.tr,Could not resolve host: afyonkarahisarkadastro.gov.tr,none
afyonvagonbakim.gov.tr,Could not resolve host: afyonvagonbakim.gov.tr,none
agri.serka.gov.tr,200,none
agridefterdarligi.gov.tr,Could not resolve host: agridefterdarligi.gov.tr,none
agrihsm.gov.tr,Could not resolve host: agrihsm.gov.tr,none
agriihale.gov.tr,200,none
agritarim.gov.tr,Could not resolve host: agritarim.gov.tr,none
ahika.gov.tr,302,0 ahika-gov-tr.mail.protection.outlook.com.
aile.gov.tr,302,none
ailehekimligirandevu.gov.tr,Connection timed out after 3002 milliseconds,none
akademi.tarsim.gov.tr,302,none
akcakoca.gov.tr,Resolving timed out after 3000 milliseconds,10 posta.muhtar.gov.tr.
akincilarmuftulugu.gov.tr,Could not resolve host: akincilarmuftulugu.gov.tr,none
akpinarmuf.gov.tr,Could not resolve host: akpinarmuf.gov.tr,none
aksaraysodes.gov.tr,Could not resolve host: aksaraysodes.gov.tr,none
aksehir-muftulugu.gov.tr,Could not resolve host: aksehir-muftulugu.gov.tr,none
aksehirmuftulugu.gov.tr,Could not resolve host: aksehirmuftulugu.gov.tr,none
aksumuftulugu.gov.tr,Could not resolve host: aksumuftulugu.gov.tr,none
