hostname,score,sources,label,level,http_status,mx
antidiskriminierungsstelle.de,10,wikidata;wikidata;directory,German Federal Anti-Discrimination Agency,,303,10 mail.antidiskriminierungsstelle.de.
arbeitsagentur.de,10,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;linkgraph;directory,Bundesagentur für Arbeit | Arbeitsamt Reutlingen | Q111049587 | Agentur für Arbeit Celle | Familienkasse Bayern Süd | Q111049500 | Occupational Psychology Service of the Federal Employment Agency | Q108810777,central,301,10 mail2.arbeitsagentur.de.; 10 mail1.arbeitsagentur.de.
baden-wuerttemberg.de,10,wikidata;wikidata;wikidata;linkgraph,Representation of the State of Baden-Württemberg to the European Union | Government of Baden-Württemberg,central-1,302,10 mx8.kvnbw.de.; 10 mx9.kvnbw.de.; 10 mx6.kvnbw.de.; 10 mx7.kvnbw.de.
bafg.de,10,wikidata;linkgraph;directory,Federal Institute of Hydrology,central,HttpConnectTimeoutException: HTTP connect timed out,10 ofcsgbbm.gbbmvi-wan.de.; 100 zbcsgbbm.gbbmvi-wan.de.
bafin.de,10,wikidata;wikidata;wikidata;directory,Federal Financial Supervisory Authority,central,303,10 mx1.bund.de.; 10 mx2.bund.de.
bafza.de,10,wikidata;wikidata;directory,Federal Office of Family Affairs and Civil Society Functions,central,301,100 mxlb.ispgateway.de.
bam.de,10,wikidata;wikidata;wikidata;directory,Federal Institute for Materials Research and Testing,central,303,10 c1381.mx.srv.dfn.de.; 10 b1381.mx.srv.dfn.de.; 10 a1381.mx.srv.dfn.de.
bamf.de,10,wikidata;linkgraph;directory,Bundesamt für Migration und Flüchtlinge,central,303,none
bayern.de,10,wikidata;wikidata;wikidata;linkgraph,Bavarian State Chancellery | Representation of Bavaria to the European Union | Landesvertretung Bayern Berlin,central-1,302,10 mail.bayern.de.
berlin.de,10,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;linkgraph,"Q28841021 | Q28841025 | Steglitz-Zehlendorf District Office | Wasserschutzpolizei Berlin | Senate Department for Justice and Consumer Protection | Q28841020 | Forstamt Pankow | Senate Department for Finances | Senate Department for Economy, Energy and Enterprises | Q123515652 | Point of Single Contact Berlin | Rechnungshof von Berlin | Berliner Forsten | Senate Department for Integration, Labour and Social Affairs | Landgericht Berlin | Finanzamt Kreuzberg | Q63052542 | Q28841007 | Q100230953 | Q57985216 | Senate Department for Education, Youth, and Science | Local Court Charlottenburg | Landesamt für Flüchtlingsangelegenheiten | Q28841012 | Q124156589 | Senate Department for Culture and Europe | Q28841011 | Landesarbeitsgericht Berlin-Brandenburg | Senate Department for Enviroment, Transport and Climate Protection | Q28841017 | Sozialgericht Berlin | Q28841013 | Senate Department for Social Affairs and Health | Constitutional Court of the State of Berlin | Amtsgericht Tiergarten | Bezirksamt Tempelhof-Schöneberg von Berlin | Q28841027 | Senate Department for Higher Education and Research, Health and Long-Term Care | Verwaltungsgericht Berlin | Generalstaatsanwaltschaft Berlin | Q138140553 | Q28841024 | Forstamt Köpenick | Staatsanwaltschaft Berlin | Arbeitsgericht Berlin | Amtsgericht Lichtenberg | Representation of the State of Berlin to the Federal Government | Q28841023 | Q28841022 | district court Wedding | Q28841009 | Landesverwaltungsamt Berlin | Q124156590 | Q28841019 | Q28841016 | Landeskriminalamt Berlin | Senate Department for Urban Development, Building and Housing | Senatskanzlei Berlin | Amtsgericht Schöneberg | Q28841028 | Q20758202 | Amtsgericht Pankow | Q28841014 | Oberverwaltungsgericht Berlin-Brandenburg | State Office for Citizens' and Regulatory Affairs | Tax authority of Wedding | Bezirksamt Neukölln von Berlin | Landeszentrale für Politische Bildungsarbeit Berlin | Senate Department for the Interior and Sport | Berlin tax office for corporations I | Bezirksamt Spandau von Berlin | Amtsgericht Neukölln | Berlin Office for the Protection of the Constitution | Berlin Police | Q28841029 | Berlin Immigration Office | Finanzamt Berlin International | Tax authority of Reinickendorf",central-1,308,10 mailin.berlin.de.; 50 secondary.snafu.de.
bfarm.de,10,wikidata;wikidata;directory,Q1006437 | Federal Institute for Drugs and Medical Devices,central,303,10 mx-d1.bfarm.de.; 20 mx-d2.bfarm.de.
bfn.de,10,wikidata;linkgraph;directory,Federal Agency for Nature Conservation,central,301,10 mail.bfn.de.; 20 mail2.bfn.de.
bioeg.de,10,wikidata;linkgraph;directory,Federal Institute of Public Health,central,301,10 mx2.bund.de.; 10 mx1.bund.de.
bka.de,10,wikidata;linkgraph;directory,Federal Criminal Police Office,central,303,10 mail.publicsec.t-systems.net.
bmfsfj.de,10,wikidata;linkgraph;directory,Q124708848,central,301,10 rzs02.init.de.; 10 rzs01.init.de.
bpb.de,10,wikidata;linkgraph;directory,Federal Agency for Civic Education,central,301,10 mx1.bund.de.; 10 mx2.bund.de.
bsh.de,10,wikidata;linkgraph;directory,Federal Maritime and Hydrographic Agency of Germany,central,301,10 ofcsgbbm.gbbmvi-wan.de.; 20 zbcsgbbm.gbbmvi-wan.de.
bundesarchiv.de,10,wikidata;wikidata;directory,German Federal Archives,central,301,10 mx2.bund.de.; 10 mx1.bund.de.
bundesfinanzhof.de,10,wikidata;linkgraph;directory,Federal Fiscal Court,central,301,none
bundesgerichtshof.de,10,wikidata;wikidata;wikidata;wikidata;wikidata;directory,Q85848834 | Federal Court of Justice of Germany,central,303,none
bundesjustizamt.de,10,wikidata;linkgraph;directory,Federal Office of Justice,central,303,10 mail.bundesjustizamt.de.
bundesnetzagentur.de,10,wikidata;linkgraph;directory,Federal Network Agency,central,302,10 vmail1.bnetza.de.; 20 vmail2.bnetza.de.
bundespolizei.de,10,wikidata;wikidata;wikidata;wikidata;linkgraph;directory,Bundespolizeidirektion | Direktion Bundesbereitschaftspolizei | Federal Police of Germany | Bundespolizeidirektion 11,central,303,10 mail.bundespolizei.de.
bundesrat.de,10,wikidata;linkgraph;directory,Bundesrat,central,303,3 mx2.bund.de.; 3 mx1.bund.de.
bundesverfassungsgericht.de,10,wikidata;directory,Federal Constitutional Court,central,303,10 mx1.bund.de.; 20 mx2.bund.de.
bundeswehr.de,10,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;directory,"Bundesamt für Infrastruktur, Umweltschutz und Dienstleistungen der Bundeswehr | Q1436748 | Federal Office of Bundeswehr Equipment, Information Technology and In-Service Support | Q2517683 | Zentrum für Geoinformationswesen der Bundeswehr | Q26822330 | Evangelisches Kirchenamt für die Bundeswehr | Federal Office of Personnel Management of the Bundeswehr | Q15107647 | Military Counterintelligence Service | Luftfahrtamt der Bundeswehr | Bundeswehr Information Technology Center | Bundeswehr Research Institute for Protective Technologies and NBC Protection | Bundeswehr Research Institute for Materials, Fuels and Lubricants | Q1371675",central,301,0 .
bverwg.de,10,wikidata;wikidata;wikidata;directory,Federal Administrative Court,central,301,10 mailgate1.isp-cosimo.de.; 20 mailgate2.isp-cosimo.de.
bzst.de,10,wikidata;wikidata;linkgraph,Federal Central Tax Office,central,303,10 lxmxext1.bfinv.de.; 20 lxmxext2.bfinv.de.
destatis.de,10,wikidata;linkgraph;directory,Federal Statistical Office of Germany,central,302,0 mx2.bund.de.; 0 mx1.bund.de.
dnb.de,10,wikidata;wikidata;wikidata;wikidata;directory,German National Library Leipzig | ISSN National Centre for Germany | German National Library,,303,10 mail.dnb.de.
dwd.de,10,wikidata;linkgraph;directory,Deutscher Wetterdienst,,302,50 zbcsgdbm.dwd.de.; 150 zbcsgdop.dwd.de.; 20 ofcsgdbm.dwd.de.; 100 ofcsgdop.dwd.de.
