subdomain,http_status
admin.petrole.gouv.ne,Connection timed out after 3002 milliseconds
agriculture.gouv.ne,200
amenagementduterritoire.gouv.ne,403
audience.fonctionpublique.gouv.ne,Could not resolve host: audience.fonctionpublique.gouv.ne
commerce-industrie.gouv.ne,200
connexion.dela.education.gouv.ne,Failed to connect to connexion.dela.education.gouv.ne port 443 after 617 ms: Could not connect to server
data.rsu.gouv.ne,Connection timed out after 3001 milliseconds
dela.education.gouv.ne,Failed to connect to dela.education.gouv.ne port 443 after 619 ms: Could not connect to server
dgsv.gouv.ne,302
e-sisic.impots.gouv.ne,Connection timed out after 3000 milliseconds
ebulletin.impots.gouv.ne,SSL: no alternative certificate subject name matches target hostname 'ebulletin.impots.gouv.ne'
ee.collecte.rsu.gouv.ne,Connection timed out after 3000 milliseconds
ee.dgsv.gouv.ne,200
ee.ds.gouv.ne,200
email.gouv.ne,200
energie.gouv.ne,301
environnement.gouv.ne,301
facture.impots.gouv.ne,SSL certificate problem: certificate has expired
finances.gouv.ne,200
fonctionpublique.gouv.ne,Could not resolve host: fonctionpublique.gouv.ne
garde-nationale.interieur.gouv.ne,200
ged.agriculture.gouv.ne,Connection timed out after 3002 milliseconds
ged.cnap-niger.gouv.ne,Could not resolve host: ged.cnap-niger.gouv.ne
ged.commerce-industrie.gouv.ne,Connection timed out after 3001 milliseconds
ged.defense.gouv.ne,Connection timed out after 3001 milliseconds
ged.diplomatie.gouv.ne,Connection timed out after 3000 milliseconds
ged.douanes.gouv.ne,Could not resolve host: ged.douanes.gouv.ne
ged.education.gouv.ne,Connection timed out after 3002 milliseconds
ged.energie.gouv.ne,Could not resolve host: ged.energie.gouv.ne
ged.enseignementsup.gouv.ne,Connection timed out after 3002 milliseconds
ged.environnement.gouv.ne,Connection timed out after 3000 milliseconds
ged.equipement.gouv.ne,Connection timed out after 3002 milliseconds
ged.finances.gouv.ne,Connection timed out after 3000 milliseconds
ged.hcme.gouv.ne,Could not resolve host: ged.hcme.gouv.ne
ged.hydraulique.gouv.ne,Connection timed out after 3002 milliseconds
ged.impots.gouv.ne,Connection timed out after 3002 milliseconds
ged.interieur.gouv.ne,Connection timed out after 3002 milliseconds
ged.jeunesse.gouv.ne,Connection timed out after 3001 milliseconds
ged.justice.gouv.ne,Connection timed out after 3000 milliseconds
ged.magel.gouv.ne,Connection timed out after 3000 milliseconds
ged.mahgc.gouv.ne,SSL: no alternative certificate subject name matches target hostname 'ged.mahgc.gouv.ne'
ged.mcnti.gouv.ne,Connection timed out after 3001 milliseconds
ged.mfpte.gouv.ne,Connection timed out after 3001 milliseconds
ged.mines.gouv.ne,SSL: no alternative certificate subject name matches target hostname 'ged.mines.gouv.ne'
ged.petrole.gouv.ne,Connection timed out after 3000 milliseconds
ged.telecoms.gouv.ne,Connection timed out after 3001 milliseconds
ged.tourisme.gouv.ne,Connection timed out after 3000 milliseconds
ged.transports.gouv.ne,Could not resolve host: ged.transports.gouv.ne
ged.urbanisme.gouv.ne,Connection timed out after 3001 milliseconds
gouv.ne,Could not resolve host: gouv.ne
guce.gouv.ne,200
h5p.dela.education.gouv.ne,Failed to connect to h5p.dela.education.gouv.ne port 443 after 641 ms: Could not connect to server
hydraulique.gouv.ne,200
impots.gouv.ne,200
infosniger.commerce.gouv.ne,404
intranet.plan.gouv.ne,Connection timed out after 3000 milliseconds
kc.collecte.rsu.gouv.ne,Connection timed out after 3000 milliseconds
kc.dgsv.gouv.ne,404
kc.ds.gouv.ne,404
kf.collecte.rsu.gouv.ne,Connection timed out after 3000 milliseconds
kf.dgsv.gouv.ne,200
kf.ds.gouv.ne,200
labocel.gouv.ne,200
mail.gouv.ne,Could not resolve host: mail.gouv.ne
mail.mines.gouv.ne,Connection timed out after 3000 milliseconds
mcnti.gouv.ne,Operation timed out after 3000 milliseconds with 0 bytes received
messagerie.gouv.ne,Connection timed out after 3000 milliseconds
mfpte.gouv.ne,200
mines.gouv.ne,200
mplanmail.plan.gouv.ne,Connection timed out after 3000 milliseconds
police-nationale.interieur.gouv.ne,SSL: no alternative certificate subject name matches target hostname 'police-nationale.interieur.gouv.ne'
population.gouv.ne,301
ressources-admin.dela.education.gouv.ne,Could not resolve host: ressources-admin.dela.education.gouv.ne
ressources.dela.education.gouv.ne,Failed to connect to ressources.dela.education.gouv.ne port 443 after 649 ms: Could not connect to server
sante.gouv.ne,Could not resolve host: sante.gouv.ne
sase.commerce.gouv.ne,200
server.gouv.ne,Could not resolve host: server.gouv.ne
servideoconf.plan.gouv.ne,Connection timed out after 3000 milliseconds
sgpg.urbanisme.gouv.ne,Connection timed out after 3000 milliseconds
snise.plan.gouv.ne,Failed to connect to snise.plan.gouv.ne port 443 after 631 ms: Could not connect to server
srv-mail.email.gouv.ne,Could not resolve host: srv-mail.email.gouv.ne
stts-niger.gouv.ne,302
support.dela.education.gouv.ne,Failed to connect to support.dela.education.gouv.ne port 443 after 657 ms: Could not connect to server
sydonia.douanes.gouv.ne,200
transports.gouv.ne,200
uat.guce.gouv.ne,Connection timed out after 3001 milliseconds
uatsso.guce.gouv.ne,Connection timed out after 3000 milliseconds
urbanisme.gouv.ne,200
videoconf.finances.gouv.ne,200
wasika.impots.gouv.ne,SSL: no alternative certificate subject name matches target hostname 'wasika.impots.gouv.ne'
webmail.petrole.gouv.ne,Connection timed out after 3002 milliseconds
webmail.plan.gouv.ne,Connection timed out after 3001 milliseconds
www.agriculture.gouv.ne,SSL: no alternative certificate subject name matches target hostname 'www.agriculture.gouv.ne'
www.amenagementduterritoire.gouv.ne,403
www.commerce-industrie.gouv.ne,200
www.commerce.gouv.ne,200
www.data.rsu.gouv.ne,Could not resolve host: www.data.rsu.gouv.ne
www.defense.gouv.ne,200
www.ebulletin.impots.gouv.ne,Could not resolve host: www.ebulletin.impots.gouv.ne
www.energie.gouv.ne,200
www.environnement.gouv.ne,301
www.epetrole.gouv.ne,Operation timed out after 3001 milliseconds with 0 bytes received
www.fonctionpublique.gouv.ne,Could not resolve host: www.fonctionpublique.gouv.ne
www.garde-nationale.interieur.gouv.ne,SSL: no alternative certificate subject name matches target hostname 'www.garde-nationale.interieur.gouv.ne'
www.ged.mcnti.gouv.ne,Connection timed out after 3001 milliseconds
www.gouv.ne,Operation timed out after 3002 milliseconds with 0 bytes received
www.hanea.gouv.ne,Could not resolve host: www.hanea.gouv.ne
www.hydraulique.gouv.ne,301
www.impots.gouv.ne,Could not resolve host: www.impots.gouv.ne
www.infosniger.commerce.gouv.ne,404
www.mcnti.gouv.ne,Operation timed out after 3000 milliseconds with 0 bytes received
www.mfpte.gouv.ne,301
www.mines.gouv.ne,200
www.police-nationale.interieur.gouv.ne,SSL: no alternative certificate subject name matches target hostname 'www.police-nationale.interieur.gouv.ne'
www.population.gouv.ne,200
