hostname,score,sources,label,level
parlamento.tl,8,wikidata;wikidata,National Parliament,central
anpm.tl,4,wikidata,Q124094298,
bancocentral.tl,4,wikidata,Banco Central de Timor-Leste,
mineralstender.anpm.tl,4,wikidata,Q124094424,
pntl.tl,4,wikidata,National Police of East Timor,
tl.usembassy.gov,4,wikidata,"Embassy of the United States, Dili",central
eeas.europa.eu,3,wikidata,Delegation of the European Union to Timor-Leste,
holyrosaryprovince.org,1,wikidata;wikidata;wikidata;wikidata,Dominican Province of Our Lady of the Rosary,
