subdomain,parent_domain,http_status,mx
aactl.gov.tl,gov.tl,200,10 mailmx.aactl.gov.tl.
activities.apps.gov.tl,gov.tl,Connection timed out after 3002 milliseconds,none
admin.pcic.gov.tl,gov.tl,526,none
admin.tic.gov.tl,gov.tl,Connection timed out after 3003 milliseconds,none
agri-research.maf.gov.tl,gov.tl,Could not resolve host: agri-research.maf.gov.tl,none
agromet.maf.gov.tl,gov.tl,Could not resolve host: agromet.maf.gov.tl,none
aidtransparency.gov.tl,gov.tl,302,none
aileu.gov.tl,gov.tl,200,10 webmail.aileu.gov.tl.
aileu.municipio.gov.tl,gov.tl,Connection timed out after 3002 milliseconds,none
ainaro.municipio.gov.tl,gov.tl,Connection timed out after 3001 milliseconds,none
ajensia.sejd.gov.tl,gov.tl,Resolving timed out after 3001 milliseconds,dig error
alimentar.maf.gov.tl,gov.tl,Could not resolve host: alimentar.maf.gov.tl,none
ams.gpm.gov.tl,gov.tl,Could not resolve host: ams.gpm.gov.tl,none
anaaa.gov.tl,gov.tl,200,10 mailmx.anaaa.gov.tl.
analytics.apps.gov.tl,gov.tl,200,none
antibiotics.ms.gov.tl,gov.tl,Failed to connect to antibiotics.ms.gov.tl port 443 after 433 ms: Could not connect to server,none
api-gateway.apps06.tic.gov.tl,gov.tl,Could not resolve host: api-gateway.apps06.tic.gov.tl,none
api.jobs.tic.gov.tl,gov.tl,Could not resolve host: api.jobs.tic.gov.tl,none
apps-mattermost.apps06.tic.gov.tl,gov.tl,Could not resolve host: apps-mattermost.apps06.tic.gov.tl,none
apps.tic.gov.tl,gov.tl,200,none
apps04.tic.gov.tl,gov.tl,Connection timed out after 3002 milliseconds,none
asycudamobile.mof.gov.tl,gov.tl,SSL: no alternative certificate subject name matches target hostname 'asycudamobile.mof.gov.tl',none
attl.gov.tl,gov.tl,200,none
autodiscover.data.sejd.gov.tl,gov.tl,Resolving timed out after 3001 milliseconds,dig error
autodiscover.defesa.gov.tl,gov.tl,Could not resolve host: autodiscover.defesa.gov.tl,none
autodiscover.dnqb.gov.tl,gov.tl,Could not resolve host: autodiscover.dnqb.gov.tl,none
autodiscover.gpm.gov.tl,gov.tl,302,none
autodiscover.mnec.gov.tl,gov.tl,302,none
autodiscover.mof.gov.tl,gov.tl,SSL certificate problem: unable to get local issuer certificate,none
autodiscover.mop.gov.tl,gov.tl,SSL: no alternative certificate subject name matches target hostname 'autodiscover.mop.gov.tl',none
autodiscover.mprm.gov.tl,gov.tl,Could not resolve host: autodiscover.mprm.gov.tl,none
autodiscover.mrlap.gov.tl,gov.tl,Connection timed out after 3001 milliseconds,none
autodiscover.ms.gov.tl,gov.tl,302,none
autodiscover.municipio.gov.tl,gov.tl,302,none
autodiscover.sefope.gov.tl,gov.tl,Failed to connect to autodiscover.sefope.gov.tl port 443 after 495 ms: Could not connect to server,none
autodiscover.tic.gov.tl,gov.tl,404,none
baucau.municipio.gov.tl,gov.tl,Connection timed out after 3001 milliseconds,none
bms.ms.gov.tl,gov.tl,Failed to connect to bms.ms.gov.tl port 443 after 424 ms: Could not connect to server,none
bobonaro.municipio.gov.tl,gov.tl,Connection timed out after 3002 milliseconds,none
captain.apps06.tic.gov.tl,gov.tl,200,none
car.ms.gov.tl,gov.tl,302,none
cb-nrm.maf.gov.tl,gov.tl,Could not resolve host: cb-nrm.maf.gov.tl,none
centrochega.gpm.gov.tl,gov.tl,SSL certificate problem: self-signed certificate in certificate chain,none
cesta-api.apps06.tic.gov.tl,gov.tl,Could not resolve host: cesta-api.apps06.tic.gov.tl,none
cesta-wordpress.apps06.tic.gov.tl,gov.tl,Could not resolve host: cesta-wordpress.apps06.tic.gov.tl,none
cfp.gov.tl,gov.tl,Connection timed out after 3001 milliseconds,10 correio.cfp.gov.tl.
cigc.gov.tl,gov.tl,Connection timed out after 3001 milliseconds,10 mailmx.cigc.gov.tl.
cloud.apps06.tic.gov.tl,gov.tl,Could not resolve host: cloud.apps06.tic.gov.tl,none
cloud.gov.tl,gov.tl,302,none
cloud.sejd.gov.tl,gov.tl,Resolving timed out after 3000 milliseconds,dig error
cloud.tic.gov.tl,gov.tl,SSL certificate problem: self-signed certificate,none
cloud1.tic.gov.tl,gov.tl,Could not resolve host: cloud1.tic.gov.tl,none
correio.md.gov.tl,gov.tl,Resolving timed out after 3000 milliseconds,dig error
correio.sni.gov.tl,gov.tl,Connection timed out after 3005 milliseconds,none
correios.gov.tl,gov.tl,200,none
covalima.municipio.gov.tl,gov.tl,Connection timed out after 3006 milliseconds,none
covid-wordpress.apps06.tic.gov.tl,gov.tl,Could not resolve host: covid-wordpress.apps06.tic.gov.tl,none
covid19-wordpress.apps06.tic.gov.tl,gov.tl,Could not resolve host: covid19-wordpress.apps06.tic.gov.tl,none
covid19.gov.tl,gov.tl,Connection timed out after 3002 milliseconds,none
cpanel.anaaa.gov.tl,gov.tl,Could not resolve host: cpanel.anaaa.gov.tl,none
cpanel.cultura.gov.tl,gov.tl,Could not resolve host: cpanel.cultura.gov.tl,none
cpanel.data.sejd.gov.tl,gov.tl,Resolving timed out after 3000 milliseconds,dig error
cpanel.defesa.gov.tl,gov.tl,Could not resolve host: cpanel.defesa.gov.tl,none
cpanel.demo.mci.gov.tl,gov.tl,Could not resolve host: cpanel.demo.mci.gov.tl,none
cpanel.dnqb.gov.tl,gov.tl,Could not resolve host: cpanel.dnqb.gov.tl,none
cpanel.gpm.gov.tl,gov.tl,SSL certificate problem: self-signed certificate,none
cpanel.macln.gov.tl,gov.tl,Could not resolve host: cpanel.macln.gov.tl,none
cpanel.maf.gov.tl,gov.tl,Could not resolve host: cpanel.maf.gov.tl,none
cpanel.mcae.gov.tl,gov.tl,Could not resolve host: cpanel.mcae.gov.tl,none
cpanel.mci.gov.tl,gov.tl,Connection timed out after 3001 milliseconds,none
cpanel.mds.gov.tl,gov.tl,Could not resolve host: cpanel.mds.gov.tl,none
cpanel.mecae.gov.tl,gov.tl,Could not resolve host: cpanel.mecae.gov.tl,none
cpanel.migracao.gov.tl,gov.tl,200,none
cpanel.minterior.gov.tl,gov.tl,Resolving timed out after 3000 milliseconds,none
cpanel.mnec.gov.tl,gov.tl,Could not resolve host: cpanel.mnec.gov.tl,none
cpanel.mprm.gov.tl,gov.tl,Could not resolve host: cpanel.mprm.gov.tl,none
cpanel.ms.gov.tl,gov.tl,Could not resolve host: cpanel.ms.gov.tl,none
cpanel.mtci.gov.tl,gov.tl,Could not resolve host: cpanel.mtci.gov.tl,none
cpanel.nda.gov.tl,gov.tl,Could not resolve host: cpanel.nda.gov.tl,none
cpanel.pcm.gov.tl,gov.tl,Could not resolve host: cpanel.pcm.gov.tl,none
cpanel.seii.gov.tl,gov.tl,Could not resolve host: cpanel.seii.gov.tl,none
cpanel.sem.gov.tl,gov.tl,Resolving timed out after 3001 milliseconds,none
cpanel.tic.gov.tl,gov.tl,200,none
cpanel03.apps.gov.tl,gov.tl,200,none
cpcalendars.anaaa.gov.tl,gov.tl,Could not resolve host: cpcalendars.anaaa.gov.tl,none
cpcalendars.data.sejd.gov.tl,gov.tl,Resolving timed out after 3000 milliseconds,none
cpcalendars.defesa.gov.tl,gov.tl,Could not resolve host: cpcalendars.defesa.gov.tl,none
cpcalendars.macln.gov.tl,gov.tl,Could not resolve host: cpcalendars.macln.gov.tl,none
cpcalendars.maf.gov.tl,gov.tl,Could not resolve host: cpcalendars.maf.gov.tl,none
cpcalendars.mcae.gov.tl,gov.tl,Could not resolve host: cpcalendars.mcae.gov.tl,none
cpcalendars.migracao.gov.tl,gov.tl,401,none
cpcalendars.minterior.gov.tl,gov.tl,Resolving timed out after 3000 milliseconds,none
cpcalendars.mtci.gov.tl,gov.tl,Could not resolve host: cpcalendars.mtci.gov.tl,none
cpcalendars.nda.gov.tl,gov.tl,Could not resolve host: cpcalendars.nda.gov.tl,none
cpcalendars.seii.gov.tl,gov.tl,Could not resolve host: cpcalendars.seii.gov.tl,none
cpcontacts.anaaa.gov.tl,gov.tl,Could not resolve host: cpcontacts.anaaa.gov.tl,none
cpcontacts.data.sejd.gov.tl,gov.tl,Resolving timed out after 3000 milliseconds,dig error
cpcontacts.defesa.gov.tl,gov.tl,Could not resolve host: cpcontacts.defesa.gov.tl,none
cpcontacts.macln.gov.tl,gov.tl,Could not resolve host: cpcontacts.macln.gov.tl,none
cpcontacts.maf.gov.tl,gov.tl,Could not resolve host: cpcontacts.maf.gov.tl,none
cpcontacts.mcae.gov.tl,gov.tl,Could not resolve host: cpcontacts.mcae.gov.tl,none
cpcontacts.migracao.gov.tl,gov.tl,401,none
cpcontacts.minterior.gov.tl,gov.tl,Resolving timed out after 3000 milliseconds,none
cpcontacts.mtci.gov.tl,gov.tl,Could not resolve host: cpcontacts.mtci.gov.tl,none
cpcontacts.nda.gov.tl,gov.tl,Could not resolve host: cpcontacts.nda.gov.tl,none
cpcontacts.seii.gov.tl,gov.tl,Could not resolve host: cpcontacts.seii.gov.tl,none
crl.gov.tl,gov.tl,Resolving timed out after 3000 milliseconds,none
cultura.gov.tl,gov.tl,Could not resolve host: cultura.gov.tl,none
customs.gov.tl,gov.tl,200,none
dashboard-cesta.apps06.tic.gov.tl,gov.tl,Could not resolve host: dashboard-cesta.apps06.tic.gov.tl,none
dashboard-mongo.apps06.tic.gov.tl,gov.tl,SSL certificate problem: self-signed certificate,none
dashboard-mtci.apps06.tic.gov.tl,gov.tl,Could not resolve host: dashboard-mtci.apps06.tic.gov.tl,none
dashboard-wordpress.apps06.tic.gov.tl,gov.tl,Could not resolve host: dashboard-wordpress.apps06.tic.gov.tl,none
dashboard.apps06.tic.gov.tl,gov.tl,Could not resolve host: dashboard.apps06.tic.gov.tl,none
dashboard.ms.gov.tl,gov.tl,SSL: no alternative certificate subject name matches target hostname 'dashboard.ms.gov.tl',none
data.sejd.gov.tl,gov.tl,Resolving timed out after 3002 milliseconds,none
dbft.gpm.gov.tl,gov.tl,Could not resolve host: dbft.gpm.gov.tl,none
dbftl.gpm.gov.tl,gov.tl,Could not resolve host: dbftl.gpm.gov.tl,none
defesa.gov.tl,gov.tl,200,none
demo.mci.gov.tl,gov.tl,Could not resolve host: demo.mci.gov.tl,none
desporto.sejd.gov.tl,gov.tl,Resolving timed out after 3001 milliseconds,none
dev.covid19.gov.tl,gov.tl,SSL: no alternative certificate subject name matches target hostname 'dev.covid19.gov.tl',none
dev.dbft.gpm.gov.tl,gov.tl,Could not resolve host: dev.dbft.gpm.gov.tl,none
dili.gov.tl,gov.tl,Operation timed out after 3002 milliseconds with 0 bytes received,10 webmail.dili.gov.tl.
dili.municipio.gov.tl,gov.tl,Connection timed out after 3001 milliseconds,none
dndi.secoms.gov.tl,gov.tl,403,none
dnfm.ms.gov.tl,gov.tl,Failed to connect to dnfm.ms.gov.tl port 443 after 426 ms: Could not connect to server,none
dnic.gov.tl,gov.tl,Connection timed out after 3002 milliseconds,10 mail.dnic.gov.tl.
dnqb.gov.tl,gov.tl,Could not resolve host: dnqb.gov.tl,none
docs.gpm.gov.tl,gov.tl,Could not resolve host: docs.gpm.gov.tl,none
docs.sni.gov.tl,gov.tl,Connection timed out after 3002 milliseconds,none
e-learning.tic.gov.tl,gov.tl,200,none
e-library.tic.gov.tl,gov.tl,Connection timed out after 3002 milliseconds,none
ee.kbt.tic.gov.tl,gov.tl,Connection timed out after 3002 milliseconds,none
ee.kobo.apps.gov.tl,gov.tl,Could not resolve host: ee.kobo.apps.gov.tl,none
eiti.gov.tl,gov.tl,Could not resolve host: eiti.gov.tl,none
email.sejd.gov.tl,gov.tl,Resolving timed out after 3000 milliseconds,none
epi.ms.gov.tl,gov.tl,Failed to connect to epi.ms.gov.tl port 443 after 432 ms: Could not connect to server,none
ermera.municipio.gov.tl,gov.tl,Could not resolve host: ermera.municipio.gov.tl,none
estatal.gov.tl,gov.tl,200,10 smtp.estatal.gov.tl.
ficha-api.apps06.tic.gov.tl,gov.tl,Could not resolve host: ficha-api.apps06.tic.gov.tl,none
food.ms.gov.tl,gov.tl,Could not resolve host: food.ms.gov.tl,none
ggqs.ms.gov.tl,gov.tl,200,none
gitlab.tic.gov.tl,gov.tl,302,none
gov.tl,gov.tl,,none
gpm-wordpress.apps06.tic.gov.tl,gov.tl,Could not resolve host: gpm-wordpress.apps06.tic.gov.tl,none
gpm.gov.tl,gov.tl,SSL certificate problem: self-signed certificate in certificate chain,none
grp.mof.gov.tl,gov.tl,SSL certificate problem: unable to get local issuer certificate,none
helpdesk.tic.gov.tl,gov.tl,SSL certificate problem: self-signed certificate,none
hiv.ms.gov.tl,gov.tl,Could not resolve host: hiv.ms.gov.tl,none
hngv.ms.gov.tl,gov.tl,200,none
hrd.maf.gov.tl,gov.tl,Could not resolve host: hrd.maf.gov.tl,none
hrm.gpm.gov.tl,gov.tl,SSL certificate problem: self-signed certificate in certificate chain,none
hrm.tic.gov.tl,gov.tl,200,none
iade.gov.tl,gov.tl,Could not resolve host: iade.gov.tl,none
ict.gpm.gov.tl,gov.tl,SSL certificate problem: self-signed certificate in certificate chain,none
ida4.ms.gov.tl,gov.tl,Failed to connect to ida4.ms.gov.tl port 443 after 431 ms: Could not connect to server,none
idsr.ms.gov.tl,gov.tl,Failed to connect to idsr.ms.gov.tl port 443 after 432 ms: Could not connect to server,none
inct.gov.tl,gov.tl,200,none
indmo.gov.tl,gov.tl,302,none
infrastructure.tic.gov.tl,gov.tl,Connection timed out after 3000 milliseconds,none
