subdomain,http_status,mx
admin.d8.education.gov.lc,SSL certificate problem: certificate has expired,none
archive.stlucia.gov.lc,200,none
assets.education.gov.lc,Connection timed out after 3001 milliseconds,none
asycuda.customs.gov.lc,Connection timed out after 3001 milliseconds,15 INSCOLVOC6V66POIXUXXCTRXCIF3ZALCYQAC5O7CORWHDPK4NQRA.MX-VERIFICATION.GOOGLE.COM.; 1 smtp.GOOGLE.COM.
autodiscover.commerce.gov.lc,SSL: no alternative certificate subject name matches target hostname 'autodiscover.commerce.gov.lc',none
autodiscover.finance.gov.lc,400,none
aw.customs.gov.lc,Connection timed out after 3001 milliseconds,dig error
bigblue.education.gov.lc,200,none
bookbursary.education.gov.lc,200,none
calendar.education.gov.lc,SSL certificate problem: certificate has expired,none
camdu.education.gov.lc,SSL certificate problem: certificate has expired,none
cars.education.gov.lc,Connection timed out after 3002 milliseconds,none
cle.education.gov.lc,SSL certificate problem: certificate has expired,none
cloud.education.gov.lc,SSL certificate problem: certificate has expired,none
cmc.education.gov.lc,SSL certificate problem: certificate has expired,none
commerce.gov.lc,200,0 commerce.gov.lc.
cpanel.commerce.gov.lc,SSL: no alternative certificate subject name matches target hostname 'cpanel.commerce.gov.lc',none
cpanel.externalaffairs.gov.lc,200,none
cpanel.finance.gov.lc,500,none
cpcalendars.commerce.gov.lc,SSL: no alternative certificate subject name matches target hostname 'cpcalendars.commerce.gov.lc',none
cpcalendars.finance.gov.lc,500,none
cpcontacts.commerce.gov.lc,SSL: no alternative certificate subject name matches target hostname 'cpcontacts.commerce.gov.lc',none
cpcontacts.finance.gov.lc,500,none
crm.externalaffairs.gov.lc,SSL certificate problem: certificate has expired,none
customs.gov.lc,200,none
cxcreg.education.gov.lc,200,none
d2.education.gov.lc,SSL certificate problem: certificate has expired,none
d8.education.gov.lc,SSL certificate problem: certificate has expired,none
dashboard.education.gov.lc,Connection timed out after 3001 milliseconds,none
db.commerce.gov.lc,500,none
demo.education.gov.lc,SSL certificate problem: certificate has expired,none
demorest.education.gov.lc,SSL certificate problem: certificate has expired,none
demosis.education.gov.lc,Connection timed out after 3001 milliseconds,none
dev.msea.commerce.gov.lc,Could not resolve host: dev.msea.commerce.gov.lc,none
docs.externalaffairs.gov.lc,Could not resolve host: docs.externalaffairs.gov.lc,none
ecm.externalaffairs.gov.lc,Could not resolve host: ecm.externalaffairs.gov.lc,none
education.gov.lc,301,none
elections.gov.lc,Connection timed out after 3001 milliseconds,none
electoral.gov.lc,Connection timed out after 3002 milliseconds,none
emis.education.gov.lc,TLS connect error: error:0A0000C6:SSL routines::packet length too long,none
equip.education.gov.lc,404,none
exagram.education.gov.lc,200,none
exagramtest.education.gov.lc,Connection timed out after 3000 milliseconds,none
externalaffairs.gov.lc,200,none
fcs.education.gov.lc,SSL certificate problem: certificate has expired,none
finance.gov.lc,200,none
gcom.education.gov.lc,SSL certificate problem: certificate has expired,none
gender.education.gov.lc,Connection timed out after 3001 milliseconds,none
gov.lc,ConnectException,none
gw01.externalaffairs.gov.lc,Could not resolve host: gw01.externalaffairs.gov.lc,none
hodcal.education.gov.lc,SSL certificate problem: certificate has expired,none
home.externalaffairs.gov.lc,Connection timed out after 3000 milliseconds,none
intern.education.gov.lc,SSL certificate problem: certificate has expired,none
ird.gov.lc,SSL: no alternative certificate subject name matches target hostname 'ird.gov.lc',0 mail.gosl.gov.lc.; 10 mx.gosl.gov.lc.
irdstlucia.gov.lc,200,none
jvdemo.education.gov.lc,SSL certificate problem: certificate has expired,none
kregistration.education.gov.lc,200,none
learning.education.gov.lc,SSL certificate problem: certificate has expired,none
link.education.gov.lc,404,25 track.smtp2go.net.
mail.commerce.gov.lc,Could not resolve host: mail.commerce.gov.lc,0 commerce.gov.lc.
mail.education.gov.lc,SSL certificate problem: certificate has expired,5 mail.education.gov.lc.
mail.externalaffairs.gov.lc,200,none
mail.finance.gov.lc,301,none
mail.msea.commerce.gov.lc,Could not resolve host: mail.msea.commerce.gov.lc,none
meet.externalaffairs.gov.lc,Could not resolve host: meet.externalaffairs.gov.lc,none
met.gov.lc,200,none
moevpn.education.gov.lc,SSL certificate problem: unable to get local issuer certificate,none
msea.commerce.gov.lc,Could not resolve host: msea.commerce.gov.lc,none
mseadev.commerce.gov.lc,500,none
nemo.gov.lc,Could not resolve host: nemo.gov.lc,none
olpc.education.gov.lc,SSL certificate problem: certificate has expired,none
opensis.education.gov.lc,Could not resolve host: opensis.education.gov.lc,none
opentest.education.gov.lc,Could not resolve host: opentest.education.gov.lc,none
osis.education.gov.lc,SSL certificate problem: certificate has expired,none
physicalplanning.gov.lc,Could not resolve host: physicalplanning.gov.lc,none
salcc.exagram.education.gov.lc,SSL: no alternative certificate subject name matches target hostname 'salcc.exagram.education.gov.lc',none
sandbox.education.gov.lc,Could not resolve host: sandbox.education.gov.lc,none
scholarships.education.gov.lc,200,none
scholtest.education.gov.lc,SSL certificate problem: certificate has expired,none
schoolfeed.education.gov.lc,Could not resolve host: schoolfeed.education.gov.lc,none
server.msea.commerce.gov.lc,Could not resolve host: server.msea.commerce.gov.lc,none
seu.education.gov.lc,200,none
sites.education.gov.lc,SSL certificate problem: certificate has expired,none
sling.gosl.gov.lc,Connection timed out after 3002 milliseconds,none
slucms.education.gov.lc,302,none
slumet.gov.lc,301,none
staging.dims.nemo.gov.lc,TLS connect error: error:0A0000C6:SSL routines::packet length too long,none
stats.gov.lc,500,none
tangerine.education.gov.lc,SSL certificate problem: certificate has expired,none
test.scholarships.education.gov.lc,Operation timed out after 3001 milliseconds with 0 bytes received,none
testing.education.gov.lc,SSL certificate problem: certificate has expired,none
theatre.education.gov.lc,SSL certificate problem: certificate has expired,none
training.education.gov.lc,SSL certificate problem: certificate has expired,none
tunion.education.gov.lc,SSL certificate problem: certificate has expired,none
turnserver.education.gov.lc,Connection timed out after 3002 milliseconds,none
tvet.education.gov.lc,Operation timed out after 3001 milliseconds with 0 bytes received,none
unifi.externalaffairs.gov.lc,Could not resolve host: unifi.externalaffairs.gov.lc,none
vat.gov.lc,SSL certificate problem: certificate has expired,none
wdc.education.gov.lc,Operation timed out after 3002 milliseconds with 0 bytes received,none
webdisk.commerce.gov.lc,SSL: no alternative certificate subject name matches target hostname 'webdisk.commerce.gov.lc',none
webdisk.externalaffairs.gov.lc,Could not resolve host: webdisk.externalaffairs.gov.lc,none
webdisk.finance.gov.lc,500,none
webmail.commerce.gov.lc,SSL: no alternative certificate subject name matches target hostname 'webmail.commerce.gov.lc',none
webmail.d8.education.gov.lc,Could not resolve host: webmail.d8.education.gov.lc,none
webmail.finance.gov.lc,500,none
wics.customs.gov.lc,SSL certificate problem: unable to get local issuer certificate,none
wifi.externalaffairs.gov.lc,Could not resolve host: wifi.externalaffairs.gov.lc,none
www.assets.education.gov.lc,SSL certificate problem: certificate has expired,none
www.bookbursary.education.gov.lc,200,none
www.cars.education.gov.lc,Connection timed out after 3002 milliseconds,none
www.cloud.education.gov.lc,SSL certificate problem: certificate has expired,none
www.commerce.gov.lc,200,none
www.customs.gov.lc,200,none
www.cxcreg.education.gov.lc,Could not resolve host: www.cxcreg.education.gov.lc,none
www.d2.education.gov.lc,SSL certificate problem: certificate has expired,none
www.d8.education.gov.lc,Could not resolve host: www.d8.education.gov.lc,none
www.dashboard.education.gov.lc,Connection timed out after 3002 milliseconds,none
www.db.commerce.gov.lc,500,none
www.demo.education.gov.lc,Could not resolve host: www.demo.education.gov.lc,none
www.dev.msea.commerce.gov.lc,Could not resolve host: www.dev.msea.commerce.gov.lc,none
www.education.gov.lc,Could not resolve host: www.education.gov.lc,none
www.elections.gov.lc,Connection timed out after 3001 milliseconds,none
www.electoral.gov.lc,Connection timed out after 3002 milliseconds,none
www.emis.education.gov.lc,TLS connect error: error:0A0000C6:SSL routines::packet length too long,none
www.equip.education.gov.lc,404,none
www.exagram.education.gov.lc,Could not resolve host: www.exagram.education.gov.lc,none
www.exagramtest.education.gov.lc,Could not resolve host: www.exagramtest.education.gov.lc,none
www.externalaffairs.gov.lc,301,none
www.fcs.education.gov.lc,SSL certificate problem: certificate has expired,none
www.finance.gov.lc,200,none
www.gcom.education.gov.lc,SSL certificate problem: certificate has expired,none
www.gender.education.gov.lc,Could not resolve host: www.gender.education.gov.lc,none
www.ird.gov.lc,SSL: no alternative certificate subject name matches target hostname 'www.ird.gov.lc',none
www.irdstlucia.gov.lc,SSL: no alternative certificate subject name matches target hostname 'www.irdstlucia.gov.lc',none
www.kregistration.education.gov.lc,Could not resolve host: www.kregistration.education.gov.lc,none
www.learning.education.gov.lc,Could not resolve host: www.learning.education.gov.lc,none
www.mail.education.gov.lc,Connection timed out after 3001 milliseconds,none
www.mail.finance.gov.lc,Could not resolve host: www.mail.finance.gov.lc,none
www.met.gov.lc,301,none
www.msea.commerce.gov.lc,500,none
www.mseadev.commerce.gov.lc,500,none
www.nemo.gov.lc,SSL: no alternative certificate subject name matches target hostname 'www.nemo.gov.lc',none
www.olpc.education.gov.lc,Could not resolve host: www.olpc.education.gov.lc,none
www.opensis.education.gov.lc,SSL certificate problem: certificate has expired,none
www.opentest.education.gov.lc,SSL certificate problem: certificate has expired,none
www.scholarships.education.gov.lc,Could not resolve host: www.scholarships.education.gov.lc,none
www.scholtest.education.gov.lc,SSL certificate problem: certificate has expired,none
www.schoolfeed.education.gov.lc,Could not resolve host: www.schoolfeed.education.gov.lc,none
www.server.msea.commerce.gov.lc,Could not resolve host: www.server.msea.commerce.gov.lc,none
www.seu.education.gov.lc,Could not resolve host: www.seu.education.gov.lc,none
www.sites.education.gov.lc,SSL certificate problem: certificate has expired,none
www.slumet.gov.lc,Could not resolve host: www.slumet.gov.lc,none
www.stats.gov.lc,301,none
www.testing.education.gov.lc,SSL certificate problem: certificate has expired,none
www.theatre.education.gov.lc,SSL certificate problem: certificate has expired,none
www.training.education.gov.lc,Could not resolve host: www.training.education.gov.lc,none
www.vat.gov.lc,SSL certificate problem: certificate has expired,none
www.wdc.education.gov.lc,SSL: no alternative certificate subject name matches target hostname 'www.wdc.education.gov.lc',none
