subdomain,http_status
2159.go.jp,"Could not resolve host: 2159.go.jp"
27jsf.smrj.go.jp,"Could not resolve host: 27jsf.smrj.go.jp"
27jss.smrj.go.jp,"Could not resolve host: 27jss.smrj.go.jp"
50th-jocv.jica.go.jp,"Connection timed out after 3002 milliseconds"
9910.mlit.go.jp,"Could not resolve host: 9910.mlit.go.jp"
a-manage.kosen-k.go.jp,"Could not resolve host: a-manage.kosen-k.go.jp"
a.aist.go.jp,"Could not resolve host: a.aist.go.jp"
acc.ebid.mhlw.go.jp,"Could not resolve host: acc.ebid.mhlw.go.jp"
acc.maff-ebic.go.jp,"200"
acc.mod-eboc.go.jp,"Could not resolve host: acc.mod-eboc.go.jp"
acp.cals.epco.mod.go.jp,"Could not resolve host: acp.cals.epco.mod.go.jp"
acpt.cals.epco.mod.go.jp,"Could not resolve host: acpt.cals.epco.mod.go.jp"
active.go.jp,"Could not resolve host: active.go.jp"
aegiscom.tokai-sc.jaea.go.jp,"Could not resolve host: aegiscom.tokai-sc.jaea.go.jp"
ag.ide.go.jp,"Could not resolve host: ag.ide.go.jp"
agis-oap02.jaffic.go.jp,"Could not resolve host: agis-oap02.jaffic.go.jp"
agris.nn-net.go.jp,"Could not resolve host: agris.nn-net.go.jp"
aids.nih.go.jp,"Could not resolve host: aids.nih.go.jp"
aipn.ipdl.inpit.go.jp,"Could not resolve host: aipn.ipdl.inpit.go.jp"
airport.cab.mlit.go.jp,"401"
aisjapan.mlit.go.jp,"Could not resolve host: aisjapan.mlit.go.jp"
aist.go.jp,"Connection timed out after 3002 milliseconds"
alagin-wordlist.nict.go.jp,"Connection timed out after 3002 milliseconds"
alaginrc.nict.go.jp,"200"
alic.go.jp,"200"
alic.lin.go.jp,"Could not resolve host: alic.lin.go.jp"
amds2012.nims.go.jp,"Could not resolve host: amds2012.nims.go.jp"
an-kokai.jaea.go.jp,"Could not resolve host: an-kokai.jaea.go.jp"
animal.nibio.go.jp,"Could not resolve host: animal.nibio.go.jp"
ankeeto.thr.mlit.go.jp,"403"
anpi-ssl.soumu.go.jp,"Could not resolve host: anpi-ssl.soumu.go.jp"
antispam1.jaea.go.jp,"Could not resolve host: antispam1.jaea.go.jp"
antispam2.jaea.go.jp,"Could not resolve host: antispam2.jaea.go.jp"
ap.ncc.go.jp,"Could not resolve host: ap.ncc.go.jp"
apasd-niaes.dc.affrc.go.jp,"Could not resolve host: apasd-niaes.dc.affrc.go.jp"
api.hellowork.go.jp,"Could not resolve host: api.hellowork.go.jp"
api.jglobal.jst.go.jp,"404"
apis.intra-bs.aist.go.jp,"Could not resolve host: apis.intra-bs.aist.go.jp"
app.sys.affrc.go.jp,"403"
app3.infoc.nedo.go.jp,"Could not resolve host: app3.infoc.nedo.go.jp"
app5.infoc.nedo.go.jp,"Could not resolve host: app5.infoc.nedo.go.jp"
approval.sys.affrc.go.jp,"Could not resolve host: approval.sys.affrc.go.jp"
apwl.intra-bs.aist.go.jp,"Could not resolve host: apwl.intra-bs.aist.go.jp"
arubalogin.nies.go.jp,"Could not resolve host: arubalogin.nies.go.jp"
asa.tobunken.go.jp,"Could not resolve host: asa.tobunken.go.jp"
at-nied.bosai.go.jp,"Recv failure: Connexion ré-initialisée par le correspondant"
atomin.go.jp,"Could not resolve host: atomin.go.jp"
attached.jpkanbou.go.jp,"Could not resolve host: attached.jpkanbou.go.jp"
auth.atm.mlit.go.jp,"Could not resolve host: auth.atm.mlit.go.jp"
auth.jglobal.jst.go.jp,"Could not resolve host: auth.jglobal.jst.go.jp"
autodiscover.mlit.go.jp,"Failed to connect to autodiscover.mlit.go.jp port 443 after 217 ms: Could not connect to server"
av.extinfo.jst.go.jp,"Could not resolve host: av.extinfo.jst.go.jp"
azuma.nims.go.jp,"200"
azumino.go.jp,"Could not resolve host: azumino.go.jp"
barley.hokkaido-ies.go.jp,"Could not resolve host: barley.hokkaido-ies.go.jp"
bbq.hitachikaihin.go.jp,"Could not resolve host: bbq.hitachikaihin.go.jp"
bcp-exweb.jica.go.jp,"Connection timed out after 3002 milliseconds"
bigfile.affrc.go.jp,"Could not resolve host: bigfile.affrc.go.jp"
bird.cab.mlit.go.jp,"200"
bk.jd.jra.go.jp,"Operation timed out after 3001 milliseconds with 0 bytes received"
bk.nvinq.jra.go.jp,"302"
bk.sp.jra.go.jp,"Operation timed out after 3001 milliseconds with 0 bytes received"
bks.mod-eboc.go.jp,"Could not resolve host: bks.mod-eboc.go.jp"
blog.ur-net.go.jp,"301"
bo3.nexi.go.jp,"Connection timed out after 3002 milliseconds"
boekimap.maff.go.jp,"Connection timed out after 3002 milliseconds"
bookmark.japan.go.jp,"Could not resolve host: bookmark.japan.go.jp"
books.jetro.go.jp,"Could not resolve host: books.jetro.go.jp"
bop.go.jp,"Could not resolve host: bop.go.jp"
bosai.go.jp,"Could not resolve host: bosai.go.jp"
bosai.jmainfo.go.jp,"200"
brainprogram.mext.go.jp,"Could not resolve host: brainprogram.mext.go.jp"
bsis.fsa.go.jp,"Could not resolve host: bsis.fsa.go.jp"
bufferdb.jaea.go.jp,"Operation timed out after 3001 milliseconds with 0 bytes received"
business.ur-net.go.jp,"Could not resolve host: business.ur-net.go.jp"
businessnavi.ur-net.go.jp,"Could not resolve host: businessnavi.ur-net.go.jp"
cabns1.cab.mlit.go.jp,"Connection timed out after 3001 milliseconds"
cabns2.cab.mlit.go.jp,"Connection timed out after 3002 milliseconds"
caldb.nims.go.jp,"Could not resolve host: caldb.nims.go.jp"
cals.skr.mlit.go.jp,"Could not resolve host: cals.skr.mlit.go.jp"
cals.stk.ktr.mlit.go.jp,"Could not resolve host: cals.stk.ktr.mlit.go.jp"
cals.takayama-nh.go.jp,"Could not resolve host: cals.takayama-nh.go.jp"
capricornus.inpit.go.jp,"Could not resolve host: capricornus.inpit.go.jp"
carinf.mlit.go.jp,"Could not resolve host: carinf.mlit.go.jp"
cas.digital-pmo.go.jp,"SSL: no alternative certificate subject name matches target hostname 'cas.digital-pmo.go.jp'"
cb.takayama-nh.go.jp,"Could not resolve host: cb.takayama-nh.go.jp"
cbec.go.jp,"Could not resolve host: cbec.go.jp"
cbt-kankeisya-x.jitec.ipa.go.jp,"Could not resolve host: cbt-kankeisya-x.jitec.ipa.go.jp"
cbt-kankeisya.jitec.ipa.go.jp,"Connection timed out after 3001 milliseconds"
cbt-sslvpn-x.jitec.ipa.go.jp,"Could not resolve host: cbt-sslvpn-x.jitec.ipa.go.jp"
cbt-sslvpn.jitec.ipa.go.jp,"Could not resolve host: cbt-sslvpn.jitec.ipa.go.jp"
cc.jglobal.jst.go.jp,"Could not resolve host: cc.jglobal.jst.go.jp"
ccj.kokusen.go.jp,"Could not resolve host: ccj.kokusen.go.jp"
ccore-proc.jamstec.go.jp,"Could not resolve host: ccore-proc.jamstec.go.jp"
ccreg.ncvc.go.jp,"Could not resolve host: ccreg.ncvc.go.jp"
ccrs.ncchd.go.jp,"Could not resolve host: ccrs.ncchd.go.jp"
ccsslvpn.nilim.go.jp,"Could not resolve host: ccsslvpn.nilim.go.jp"
cellbank.nibio.go.jp,"Could not resolve host: cellbank.nibio.go.jp"
cerise.jaea.go.jp,"Could not resolve host: cerise.jaea.go.jp"
cert.e-rad.go.jp,"Could not resolve host: cert.e-rad.go.jp"
cgi.hrr.mlit.go.jp,"200"
cgi.ur-net.go.jp,"Could not resolve host: cgi.ur-net.go.jp"
cgr.mlit.go.jp,"Could not resolve host: cgr.mlit.go.jp"
ch.biodic.go.jp,"Could not resolve host: ch.biodic.go.jp"
challenge25.go.jp,"Could not resolve host: challenge25.go.jp"
chidori.nims.go.jp,"Could not resolve host: chidori.nims.go.jp"
chiiki.inpit.go.jp,"Could not resolve host: chiiki.inpit.go.jp"
chizai-jinzai-db.go.jp,"Could not resolve host: chizai-jinzai-db.go.jp"
chktst.suggestion.nta.go.jp,"Could not resolve host: chktst.suggestion.nta.go.jp"
chosa.ndl.go.jp,"Could not resolve host: chosa.ndl.go.jp"
chosa2-x.ndl.go.jp,"Could not resolve host: chosa2-x.ndl.go.jp"
chosa2.ndl.go.jp,"Could not resolve host: chosa2.ndl.go.jp"
chotatsu.kosen-k.go.jp,"Could not resolve host: chotatsu.kosen-k.go.jp"
choutatsu.jst.go.jp,"200"
chubu-chizai.go.jp,"Could not resolve host: chubu-chizai.go.jp"
cinet-labowiki.nict.go.jp,"Could not resolve host: cinet-labowiki.nict.go.jp"
cio.go.jp,"Could not resolve host: cio.go.jp"
cir.ncc.go.jp,"Could not resolve host: cir.ncc.go.jp"
city.river.go.jp,"302"
clb.go.jp,"301"
clhouse.thr.mlit.go.jp,"Could not resolve host: clhouse.thr.mlit.go.jp"
clientweb.e-tax.nta.go.jp,"403"
clintrials.ncc.go.jp,"200"
cloud.niph.go.jp,"Could not resolve host: cloud.niph.go.jp"
club.miraikan.jst.go.jp,"Could not resolve host: club.miraikan.jst.go.jp"
cmc.iwakuni-nh.go.jp,"Could not resolve host: cmc.iwakuni-nh.go.jp"
cms-eng.jnto.go.jp,"Could not resolve host: cms-eng.jnto.go.jp"
cms.chiikinogennki.soumu.go.jp,"Could not resolve host: cms.chiikinogennki.soumu.go.jp"
cms.pmda.go.jp,"Failed to connect to cms.pmda.go.jp port 443 after 354 ms: Could not connect to server"
coala.jst.go.jp,"Could not resolve host: coala.jst.go.jp"
