subdomain,parent_domain,http_status
antsunitrac.mod.gov.af,gov.af,"Connection timed out after 3000 milliseconds"
antsunitrac2.mod.gov.af,gov.af,"Connection timed out after 3001 milliseconds"
aop.gov.af,gov.af,"302"
apis.afghanpost.gov.af,gov.af,"Could not resolve host: apis.afghanpost.gov.af"
app.ogpa.gov.af,gov.af,"Could not resolve host: app.ogpa.gov.af"
appf.gov.af,gov.af,"Could not resolve host: appf.gov.af"
aps.gov.af,gov.af,"307"
ara.gov.af,gov.af,"SSL: no alternative certificate subject name matches target hostname 'ara.gov.af'"
arazi.gov.af,gov.af,"Could not resolve host: arazi.gov.af"
arazi.mudl.gov.af,gov.af,"Could not resolve host: arazi.mudl.gov.af"
ard.gov.af,gov.af,"200"
aredp-mrrd.gov.af,gov.af,"Could not resolve host: aredp-mrrd.gov.af"
arg-advisor.gov.af,gov.af,"Could not resolve host: arg-advisor.gov.af"
arg.gov.af,gov.af,"200"
argarchive.gov.af,gov.af,"Could not resolve host: argarchive.gov.af"
aria.gov.af,gov.af,"SSL certificate problem: certificate has expired"
aris.morr.gov.af,gov.af,"Connection timed out after 3000 milliseconds"
artists.moic.gov.af,gov.af,"Connection timed out after 3001 milliseconds"
asa.gov.af,gov.af,"200"
asan.gov.af,gov.af,"Could not resolve host: asan.gov.af"
asanwazifa.gov.af,gov.af,"Could not resolve host: asanwazifa.gov.af"
aserd-mrrd.gov.af,gov.af,"Could not resolve host: aserd-mrrd.gov.af"
aserd.gov.af,gov.af,"Could not resolve host: aserd.gov.af"
astras.gov.af,gov.af,"200"
ato-afghantour.gov.af,gov.af,"Resolving timed out after 3000 milliseconds"
auction.dab.gov.af,gov.af,"403"
autodiscover.accra.gov.af,gov.af,"Could not resolve host: autodiscover.accra.gov.af"
autodiscover.ansc.gov.af,gov.af,"Could not resolve host: autodiscover.ansc.gov.af"
autodiscover.ard.gov.af,gov.af,"Could not resolve host: autodiscover.ard.gov.af"
autodiscover.arg.gov.af,gov.af,"Could not resolve host: autodiscover.arg.gov.af"
autodiscover.budgetmof.gov.af,gov.af,"Could not resolve host: autodiscover.budgetmof.gov.af"
autodiscover.complaints-atra.gov.af,gov.af,"Could not resolve host: autodiscover.complaints-atra.gov.af"
autodiscover.disabilityadvisor.gov.af,gov.af,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.disabilityadvisor.gov.af'"
autodiscover.firstlady.gov.af,gov.af,"Could not resolve host: autodiscover.firstlady.gov.af"
autodiscover.gmic.gov.af,gov.af,"Could not resolve host: autodiscover.gmic.gov.af"
autodiscover.hrms.gov.af,gov.af,"Could not resolve host: autodiscover.hrms.gov.af"
autodiscover.mail.gov.af,gov.af,"Could not resolve host: autodiscover.mail.gov.af"
autodiscover.mcit.gov.af,gov.af,"Could not resolve host: autodiscover.mcit.gov.af"
autodiscover.mfpd.mof.gov.af,gov.af,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.mfpd.mof.gov.af'"
autodiscover.nrap.gov.af,gov.af,"Could not resolve host: autodiscover.nrap.gov.af"
autodiscover.nsc.gov.af,gov.af,"Could not resolve host: autodiscover.nsc.gov.af"
autodiscover.pcr.gov.af,gov.af,"Could not resolve host: autodiscover.pcr.gov.af"
autodiscover.red-mew.gov.af,gov.af,"Could not resolve host: autodiscover.red-mew.gov.af"
autodiscover.sdgs.gov.af,gov.af,"Could not resolve host: autodiscover.sdgs.gov.af"
autodiscover.tourism.gov.af,gov.af,"Could not resolve host: autodiscover.tourism.gov.af"
autodiscover.vpo.gov.af,gov.af,"Could not resolve host: autodiscover.vpo.gov.af"
autodiscover.weerdp-mrrd.gov.af,gov.af,"Could not resolve host: autodiscover.weerdp-mrrd.gov.af"
auwssc.gov.af,gov.af,"SSL certificate problem: certificate has expired"
avank.mfa.gov.af,gov.af,"Could not resolve host: avank.mfa.gov.af"
avkbl.mfa.gov.af,gov.af,"Could not resolve host: avkbl.mfa.gov.af"
awda.gov.af,gov.af,"Could not resolve host: awda.gov.af"
bamyan-dowa.gov.af,gov.af,"Could not resolve host: bamyan-dowa.gov.af"
barakzi.com.arazi.gov.af,gov.af,"Could not resolve host: barakzi.com.arazi.gov.af"
bcc.km.gov.af,gov.af,"Could not resolve host: bcc.km.gov.af"
box.mohe.gov.af,gov.af,"Could not resolve host: box.mohe.gov.af"
budgetmof.gov.af,gov.af,"Could not resolve host: budgetmof.gov.af"
cat.aop.gov.af,gov.af,"Could not resolve host: cat.aop.gov.af"
cbr.mof.gov.af,gov.af,"SSL: no alternative certificate subject name matches target hostname 'cbr.mof.gov.af'"
ceo.gov.af,gov.af,"Could not resolve host: ceo.gov.af"
check.ago.gov.af,gov.af,"Could not resolve host: check.ago.gov.af"
cms.gov.af,gov.af,"Could not resolve host: cms.gov.af"
cms.npa.gov.af,gov.af,"Could not resolve host: cms.npa.gov.af"
complaints-atra.gov.af,gov.af,"Could not resolve host: complaints-atra.gov.af"
conf.fvp.gov.af,gov.af,"Could not resolve host: conf.fvp.gov.af"
cp.andc.gov.af,gov.af,"Connection timed out after 3001 milliseconds"
cp.km.gov.af,gov.af,"Could not resolve host: cp.km.gov.af"
cpanel.amc.gov.af,gov.af,"200"
cpanel.andc.gov.af,gov.af,"Could not resolve host: cpanel.andc.gov.af"
cpanel.ansc.gov.af,gov.af,"Could not resolve host: cpanel.ansc.gov.af"
cpanel.arazi.gov.af,gov.af,"Could not resolve host: cpanel.arazi.gov.af"
cpanel.ard.gov.af,gov.af,"Could not resolve host: cpanel.ard.gov.af"
cpanel.aredp-mrrd.gov.af,gov.af,"Could not resolve host: cpanel.aredp-mrrd.gov.af"
cpanel.arg.gov.af,gov.af,"Could not resolve host: cpanel.arg.gov.af"
cpanel.argarchive.gov.af,gov.af,"Could not resolve host: cpanel.argarchive.gov.af"
cpanel.astras.gov.af,gov.af,"Could not resolve host: cpanel.astras.gov.af"
cpanel.awda.gov.af,gov.af,"Could not resolve host: cpanel.awda.gov.af"
cpanel.budgetmof.gov.af,gov.af,"Could not resolve host: cpanel.budgetmof.gov.af"
cpanel.complaints-atra.gov.af,gov.af,"Could not resolve host: cpanel.complaints-atra.gov.af"
cpanel.cs.gov.af,gov.af,"Could not resolve host: cpanel.cs.gov.af"
cpanel.customs.mof.gov.af,gov.af,"SSL: no alternative certificate subject name matches target hostname 'cpanel.customs.mof.gov.af'"
cpanel.dailies.gov.af,gov.af,"200"
cpanel.disabilityadvisor.gov.af,gov.af,"Could not resolve host: cpanel.disabilityadvisor.gov.af"
cpanel.firstlady.gov.af,gov.af,"Could not resolve host: cpanel.firstlady.gov.af"
cpanel.gbcp.gov.af,gov.af,"Could not resolve host: cpanel.gbcp.gov.af"
cpanel.gmic.gov.af,gov.af,"Could not resolve host: cpanel.gmic.gov.af"
cpanel.hce.gov.af,gov.af,"Could not resolve host: cpanel.hce.gov.af"
cpanel.hpd-moph.gov.af,gov.af,"Could not resolve host: cpanel.hpd-moph.gov.af"
cpanel.hrms.gov.af,gov.af,"Could not resolve host: cpanel.hrms.gov.af"
cpanel.km.gov.af,gov.af,"301"
cpanel.lashkargahmun.gov.af,gov.af,"Could not resolve host: cpanel.lashkargahmun.gov.af"
cpanel.ldmoe.gov.af,gov.af,"Could not resolve host: cpanel.ldmoe.gov.af"
cpanel.mfpd.mof.gov.af,gov.af,"Could not resolve host: cpanel.mfpd.mof.gov.af"
cpanel.mohe.gov.af,gov.af,"Connection timed out after 3001 milliseconds"
cpanel.mrh.gov.af,gov.af,"Could not resolve host: cpanel.mrh.gov.af"
cpanel.mudl.gov.af,gov.af,"Could not resolve host: cpanel.mudl.gov.af"
cpanel.nepa.gov.af,gov.af,"200"
cpanel.ngo.gov.af,gov.af,"Could not resolve host: cpanel.ngo.gov.af"
cpanel.nrap.gov.af,gov.af,"Could not resolve host: cpanel.nrap.gov.af"
cpanel.ocs.gov.af,gov.af,"Could not resolve host: cpanel.ocs.gov.af"
cpanel.ogpa.gov.af,gov.af,"Could not resolve host: cpanel.ogpa.gov.af"
cpanel.pcr.gov.af,gov.af,"Could not resolve host: cpanel.pcr.gov.af"
cpanel.pd.mof.gov.af,gov.af,"Resolving timed out after 3001 milliseconds"
cpanel.ppp.mof.gov.af,gov.af,"Could not resolve host: cpanel.ppp.mof.gov.af"
cpanel.president.gov.af,gov.af,"Could not resolve host: cpanel.president.gov.af"
cpanel.red-mew.gov.af,gov.af,"Could not resolve host: cpanel.red-mew.gov.af"
cpanel.rmncah-moph.gov.af,gov.af,"Could not resolve host: cpanel.rmncah-moph.gov.af"
cpanel.sacs.gov.af,gov.af,"Could not resolve host: cpanel.sacs.gov.af"
cpanel.sdgs.gov.af,gov.af,"Could not resolve host: cpanel.sdgs.gov.af"
cpanel.thekabultimes.gov.af,gov.af,"301"
cpanel.tourism.gov.af,gov.af,"Could not resolve host: cpanel.tourism.gov.af"
cpanel.vpo.gov.af,gov.af,"Could not resolve host: cpanel.vpo.gov.af"
cpanel.weerdp-mrrd.gov.af,gov.af,"Could not resolve host: cpanel.weerdp-mrrd.gov.af"
cpcalendars.sdgs.gov.af,gov.af,"Could not resolve host: cpcalendars.sdgs.gov.af"
cpcontacts.sdgs.gov.af,gov.af,"Could not resolve host: cpcontacts.sdgs.gov.af"
cpdmoi.gov.af,gov.af,"Resolving timed out after 3001 milliseconds"
crida.gov.af,gov.af,"Could not resolve host: crida.gov.af"
cs.gov.af,gov.af,"Could not resolve host: cs.gov.af"
csc.gov.af,gov.af,"Could not resolve host: csc.gov.af"
csjobs.gov.af,gov.af,"Could not resolve host: csjobs.gov.af"
cso.gov.af,gov.af,"Could not resolve host: cso.gov.af"
css.gov.af,gov.af,"200"
customs.mof.gov.af,gov.af,"200"
customs.mof.gov.af.cp-36.webhostbox.net,gov.af,"SSL: no alternative certificate subject name matches target hostname 'customs.mof.gov.af.cp-36.webhostbox.net'"
dab.gov.af,gov.af,"200"
dailies.gov.af,gov.af,"403"
db.dmc.moci.gov.af,gov.af,"Connection timed out after 3001 milliseconds"
db.nepa.gov.af,gov.af,"Could not resolve host: db.nepa.gov.af"
demo.aps.gov.af,gov.af,"Could not resolve host: demo.aps.gov.af"
dgsd.gov.af,gov.af,"Could not resolve host: dgsd.gov.af"
dial.fvp.gov.af,gov.af,"Could not resolve host: dial.fvp.gov.af"
dial.vpo.gov.af,gov.af,"Could not resolve host: dial.vpo.gov.af"
disabilityadvisor.gov.af,gov.af,"Could not resolve host: disabilityadvisor.gov.af"
discover.accra.gov.af,gov.af,"Could not resolve host: discover.accra.gov.af"
dm.pbgf.gov.af,gov.af,"Could not resolve host: dm.pbgf.gov.af"
dm.pcf.gov.af,gov.af,"Could not resolve host: dm.pcf.gov.af"
dm.pdf.gov.af,gov.af,"Could not resolve host: dm.pdf.gov.af"
dmac.gov.af,gov.af,"SSL certificate problem: certificate has expired"
dmc.moci.gov.af,gov.af,"Connection timed out after 3000 milliseconds"
dmc.moic.gov.af,gov.af,"Could not resolve host: dmc.moic.gov.af"
dmis.amc.gov.af,gov.af,"200"
dmm.gov.af,gov.af,"Could not resolve host: dmm.gov.af"
drupal.sacs.gov.af,gov.af,"Could not resolve host: drupal.sacs.gov.af"
dw.moph.gov.af,gov.af,"Connection timed out after 3001 milliseconds"
econsulate.gov.af,gov.af,"Could not resolve host: econsulate.gov.af"
edr.iecc.gov.af,gov.af,"Could not resolve host: edr.iecc.gov.af"
email.css.gov.af,gov.af,"Could not resolve host: email.css.gov.af"
enketo.aop.gov.af,gov.af,"Could not resolve host: enketo.aop.gov.af"
epi.gov.af,gov.af,"SSL: no alternative certificate subject name matches target hostname 'epi.gov.af'"
eslah.dailies.gov.af,gov.af,"200"
exch02.nsc.gov.af,gov.af,"Could not resolve host: exch02.nsc.gov.af"
exch03.budgetmof.gov.af,gov.af,"Could not resolve host: exch03.budgetmof.gov.af"
exchange.accra.gov.af,gov.af,"Could not resolve host: exchange.accra.gov.af"
exchange.mail.gov.af,gov.af,"Could not resolve host: exchange.mail.gov.af"
fctest.president.gov.af,gov.af,"Could not resolve host: fctest.president.gov.af"
fintraca.gov.af,gov.af,"TLS connect error: error:0A000438:SSL routines::tlsv1 alert internal error"
firstlady.gov.af,gov.af,"Could not resolve host: firstlady.gov.af"
flge.gov.af,gov.af,"Could not resolve host: flge.gov.af"
forms.aop.gov.af,gov.af,"Could not resolve host: forms.aop.gov.af"
gbcp.gov.af,gov.af,"Could not resolve host: gbcp.gov.af"
gcmu-moph.gov.af,gov.af,"Could not resolve host: gcmu-moph.gov.af"
gdlt.mot.gov.af,gov.af,"Connection timed out after 3001 milliseconds"
gdpes.gov.af,gov.af,"Could not resolve host: gdpes.gov.af"
geneva.mof.gov.af,gov.af,"Connection timed out after 3002 milliseconds"
ghazni.gov.af,gov.af,"Could not resolve host: ghazni.gov.af"
gmic.gov.af,gov.af,"302"
hce.gov.af,gov.af,"Could not resolve host: hce.gov.af"
hce.gov.af.cp-1.webhostbox.net,gov.af,"SSL: no alternative certificate subject name matches target hostname 'hce.gov.af.cp-1.webhostbox.net'"
hec.gov.af,gov.af,"Could not resolve host: hec.gov.af"
herat.gov.af,gov.af,"Could not resolve host: herat.gov.af"
hiwad.dailies.gov.af,gov.af,"200"
hoa.gov.af,gov.af,"Failed to connect to hoa.gov.af port 443 after 10 ms: Could not connect to server"
hosa.gov.af,gov.af,"Resolving timed out after 3000 milliseconds"
hpc.gov.af,gov.af,"Connection timed out after 3002 milliseconds"
hpd-moph.gov.af,gov.af,"Could not resolve host: hpd-moph.gov.af"
hr.ruralwash.gov.af,gov.af,"Could not resolve host: hr.ruralwash.gov.af"
hrapp.ruralwash.gov.af,gov.af,"Could not resolve host: hrapp.ruralwash.gov.af"
hrmis.iarcsc.gov.af,gov.af,"Could not resolve host: hrmis.iarcsc.gov.af"
hrms.gov.af,gov.af,"Could not resolve host: hrms.gov.af"
iarcsc.gov.af,gov.af,"Could not resolve host: iarcsc.gov.af"
ibtikaar.gov.af,gov.af,"Connection timed out after 3000 milliseconds"
ibtikaar.mcit.gov.af,gov.af,"Could not resolve host: ibtikaar.mcit.gov.af"
icoic.gov.af,gov.af,"Resolving timed out after 3000 milliseconds"
idlg.gov.af,gov.af,"Could not resolve host: idlg.gov.af"
iecc.gov.af,gov.af,"Could not resolve host: iecc.gov.af"
ifms.dmm.gov.af,gov.af,"Could not resolve host: ifms.dmm.gov.af"
igdk.gov.af,gov.af,"Could not resolve host: igdk.gov.af"
imail.aop.gov.af,gov.af,"Could not resolve host: imail.aop.gov.af"
intranet.fvp.gov.af,gov.af,"Could not resolve host: intranet.fvp.gov.af"
intranet.vpo.gov.af,gov.af,"Could not resolve host: intranet.vpo.gov.af"
jobs.mof.gov.af,gov.af,"Could not resolve host: jobs.mof.gov.af"
jobs.supremecourt.gov.af,gov.af,"SSL: no alternative certificate subject name matches target hostname 'jobs.supremecourt.gov.af'"
keuti.km.gov.af,gov.af,"Could not resolve host: keuti.km.gov.af"
km.gov.af,gov.af,"200"
kmapi.km.gov.af,gov.af,"Could not resolve host: kmapi.km.gov.af"
kmdp.km.gov.af,gov.af,"Could not resolve host: kmdp.km.gov.af"
lashkargahmun.gov.af,gov.af,"Could not resolve host: lashkargahmun.gov.af"
ldmoe.gov.af,gov.af,"Could not resolve host: ldmoe.gov.af"
leilaam.arazi.gov.af,gov.af,"Could not resolve host: leilaam.arazi.gov.af"
login.nid.nsia.gov.af,gov.af,"Could not resolve host: login.nid.nsia.gov.af"
login.npa.gov.af,gov.af,"Could not resolve host: login.npa.gov.af"
mail.accra.gov.af,gov.af,"Could not resolve host: mail.accra.gov.af"
mail.ads.arazi.gov.af,gov.af,"Could not resolve host: mail.ads.arazi.gov.af"
mail.agfair.gov.af,gov.af,"Could not resolve host: mail.agfair.gov.af"
mail.amc.gov.af,gov.af,"301"
mail.ansc.gov.af,gov.af,"Could not resolve host: mail.ansc.gov.af"
mail.app.ogpa.gov.af,gov.af,"Could not resolve host: mail.app.ogpa.gov.af"
mail.appf.gov.af,gov.af,"Could not resolve host: mail.appf.gov.af"
mail.aps.gov.af,gov.af,"307"
mail.arazi.gov.af,gov.af,"Could not resolve host: mail.arazi.gov.af"
mail.ard.gov.af,gov.af,"Could not resolve host: mail.ard.gov.af"
mail.aredp-mrrd.gov.af,gov.af,"Could not resolve host: mail.aredp-mrrd.gov.af"
mail.arg.gov.af,gov.af,"302"
mail.argarchive.gov.af,gov.af,"Could not resolve host: mail.argarchive.gov.af"
mail.aria.gov.af,gov.af,"Could not resolve host: mail.aria.gov.af"
mail.aserd-mrrd.gov.af,gov.af,"Could not resolve host: mail.aserd-mrrd.gov.af"
mail.aserd.gov.af,gov.af,"Could not resolve host: mail.aserd.gov.af"
mail.astras.gov.af,gov.af,"200"
mail.budgetmof.gov.af,gov.af,"Could not resolve host: mail.budgetmof.gov.af"
mail.complaints-atra.gov.af,gov.af,"Could not resolve host: mail.complaints-atra.gov.af"
mail.cs.gov.af,gov.af,"Could not resolve host: mail.cs.gov.af"
mail.csjobs.gov.af,gov.af,"Could not resolve host: mail.csjobs.gov.af"
mail.css.gov.af,gov.af,"Could not resolve host: mail.css.gov.af"
mail.customs.mof.gov.af,gov.af,"Could not resolve host: mail.customs.mof.gov.af"
mail.customs.mof.gov.af.cp-36.webhostbox.net,gov.af,"SSL: no alternative certificate subject name matches target hostname 'mail.customs.mof.gov.af.cp-36.webhostbox.net'"
mail.dailies.gov.af,gov.af,"403"
mail.disabilityadvisor.gov.af,gov.af,"SSL: no alternative certificate subject name matches target hostname 'mail.disabilityadvisor.gov.af'"
mail.dmac.gov.af,gov.af,"SSL certificate problem: certificate has expired"
mail.epi.gov.af,gov.af,"Could not resolve host: mail.epi.gov.af"
mail.firstlady.gov.af,gov.af,"Could not resolve host: mail.firstlady.gov.af"
mail.flge.gov.af,gov.af,"Could not resolve host: mail.flge.gov.af"
mail.fvp.gov.af,gov.af,"Could not resolve host: mail.fvp.gov.af"
mail.gbcp.gov.af,gov.af,"Could not resolve host: mail.gbcp.gov.af"
mail.gcmu-moph.gov.af,gov.af,"Could not resolve host: mail.gcmu-moph.gov.af"
mail.gmic.gov.af,gov.af,"Could not resolve host: mail.gmic.gov.af"
mail.gov.af,gov.af,"200"
mail.hce.gov.af,gov.af,"Could not resolve host: mail.hce.gov.af"
mail.hce.gov.af.cp-1.webhostbox.net,gov.af,"Could not resolve host: mail.hce.gov.af.cp-1.webhostbox.net"
mail.hpd-moph.gov.af,gov.af,"Could not resolve host: mail.hpd-moph.gov.af"
mail.hrmis.iarcsc.gov.af,gov.af,"Could not resolve host: mail.hrmis.iarcsc.gov.af"
mail.hrms.gov.af,gov.af,"Could not resolve host: mail.hrms.gov.af"
mail.iarcsc.gov.af,gov.af,"Could not resolve host: mail.iarcsc.gov.af"
mail.ibtikaar.gov.af,gov.af,"Connection timed out after 3001 milliseconds"
mail.km.gov.af,gov.af,"200"
mail.lashkargahmun.gov.af,gov.af,"Could not resolve host: mail.lashkargahmun.gov.af"
mail.ldmoe.gov.af,gov.af,"Could not resolve host: mail.ldmoe.gov.af"
mail.mail.gov.af,gov.af,"SSL certificate problem: self-signed certificate"
mail.mcit.gov.af,gov.af,"Could not resolve host: mail.mcit.gov.af"
mail.mfpd.mof.gov.af,gov.af,"Could not resolve host: mail.mfpd.mof.gov.af"
mail.mod.gov.af,gov.af,"Could not resolve host: mail.mod.gov.af"
mail.mof.gov.af,gov.af,"Connection timed out after 3000 milliseconds"
mail.mohe.gov.af,gov.af,"200"
mail.molsamd.gov.af,gov.af,"Could not resolve host: mail.molsamd.gov.af"
mail.mrh.gov.af,gov.af,"Could not resolve host: mail.mrh.gov.af"
mail.mudh.gov.af,gov.af,"200"
mail.mudl.gov.af,gov.af,"Could not resolve host: mail.mudl.gov.af"
mail.nepa.gov.af,gov.af,"301"
mail.ngo.gov.af,gov.af,"SSL: no alternative certificate subject name matches target hostname 'mail.ngo.gov.af'"
mail.nrap.gov.af,gov.af,"SSL certificate problem: certificate has expired"
mail.nsc.gov.af,gov.af,"Could not resolve host: mail.nsc.gov.af"
mail.nsia.gov.af,gov.af,"200"
mail.ocs.gov.af,gov.af,"Could not resolve host: mail.ocs.gov.af"
mail.ogpa.gov.af,gov.af,"Could not resolve host: mail.ogpa.gov.af"
mail.pbgf.gov.af,gov.af,"Could not resolve host: mail.pbgf.gov.af"
mail.pcf.gov.af,gov.af,"Could not resolve host: mail.pcf.gov.af"
mail.pcr.gov.af,gov.af,"Could not resolve host: mail.pcr.gov.af"
mail.pd.mof.gov.af,gov.af,"Resolving timed out after 3001 milliseconds"
mail.pd.mof.gov.af.cp-49.webhostbox.net,gov.af,"SSL: no alternative certificate subject name matches target hostname 'mail.pd.mof.gov.af.cp-49.webhostbox.net'"
mail.pdf.gov.af,gov.af,"Could not resolve host: mail.pdf.gov.af"
mail.ppp.mof.gov.af,gov.af,"Could not resolve host: mail.ppp.mof.gov.af"
mail.ppp.mof.gov.af.cp-27.webhostbox.net,gov.af,"SSL: no alternative certificate subject name matches target hostname 'mail.ppp.mof.gov.af.cp-27.webhostbox.net'"
mail.president.gov.af,gov.af,"Could not resolve host: mail.president.gov.af"
mail.red-mew.gov.af,gov.af,"Could not resolve host: mail.red-mew.gov.af"
mail.reforms.gov.af,gov.af,"Could not resolve host: mail.reforms.gov.af"
mail.rmncah-moph.gov.af,gov.af,"Could not resolve host: mail.rmncah-moph.gov.af"
mail.sacs.gov.af,gov.af,"Could not resolve host: mail.sacs.gov.af"
mail.sdgs.gov.af,gov.af,"Could not resolve host: mail.sdgs.gov.af"
mail.thekabultimes.gov.af,gov.af,"SSL: no alternative certificate subject name matches target hostname 'mail.thekabultimes.gov.af'"
mail.tourism.gov.af,gov.af,"Recv failure: Connexion ré-initialisée par le correspondant"
mail.vpo.gov.af,gov.af,"Could not resolve host: mail.vpo.gov.af"
mail.weerdp-mrrd.gov.af,gov.af,"Could not resolve host: mail.weerdp-mrrd.gov.af"
maiwand.afghanpost.gov.af,gov.af,"Could not resolve host: maiwand.afghanpost.gov.af"
mcit-ise-01.mcit.gov.af,gov.af,"Could not resolve host: mcit-ise-01.mcit.gov.af"
mcit.gov.af,gov.af,"200"
mcn-gpi.gov.af,gov.af,"Could not resolve host: mcn-gpi.gov.af"
mehterlam.gov.af,gov.af,"200"
mesaynak.gov.af,gov.af,"Could not resolve host: mesaynak.gov.af"
mew.gov.af,gov.af,"200"
mfa.gov.af,gov.af,"200"
mfpd.mof.gov.af,gov.af,"SSL certificate problem: certificate has expired"
mis.mcit.gov.af,gov.af,"Could not resolve host: mis.mcit.gov.af"
mis.mudh.gov.af,gov.af,"Could not resolve host: mis.mudh.gov.af"
mis.mudl.gov.af,gov.af,"Could not resolve host: mis.mudl.gov.af"
mmd.gov.af,gov.af,"200"
mobta.gov.af,gov.af,"200"
moci.gov.af,gov.af,"307"
mod.cms.gov.af,gov.af,"Could not resolve host: mod.cms.gov.af"
mod.gov.af,gov.af,"Could not resolve host: mod.gov.af"
moe.gov.af,gov.af,"Could not resolve host: moe.gov.af"
moec.gov.af,gov.af,"200"
mof.gov.af,gov.af,"200"
mof.mof.gov.af,gov.af,"Connection timed out after 3001 milliseconds"
mohe.gov.af,gov.af,"307"
mohia.gov.af,gov.af,"200"
moi.gov.af,gov.af,"Could not resolve host: moi.gov.af"
moic.gov.af,gov.af,"Could not resolve host: moic.gov.af"
moj.gov.af,gov.af,"200"
molsa.gov.af,gov.af,"Could not resolve host: molsa.gov.af"
molsamd.gov.af,gov.af,"Could not resolve host: molsamd.gov.af"
mom.gov.af,gov.af,"SSL certificate problem: certificate has expired"
momp.gov.af,gov.af,"200"
moph-dw.gov.af,gov.af,"302"
moph.gov.af,gov.af,"Could not resolve host: moph.gov.af"
mopw.gov.af,gov.af,"200"
morr.gov.af,gov.af,"200"
mot.gov.af,gov.af,"SSL: no alternative certificate subject name matches target hostname 'mot.gov.af'"
motca.gov.af,gov.af,"Resolving timed out after 3001 milliseconds"
mowa.gov.af,gov.af,"Could not resolve host: mowa.gov.af"
mrh.gov.af,gov.af,"Could not resolve host: mrh.gov.af"
mrrd.gov.af,gov.af,"Could not resolve host: mrrd.gov.af"
msst.mohe.gov.af,gov.af,"Could not resolve host: msst.mohe.gov.af"
mudh.gov.af,gov.af,"200"
mudl.arazi.gov.af,gov.af,"Could not resolve host: mudl.arazi.gov.af"
mudl.gov.af,gov.af,"Could not resolve host: mudl.gov.af"
ndmis.andma.gov.af,gov.af,"Failed to connect to ndmis.andma.gov.af port 443 after 662 ms: Could not connect to server"
neis.nepa.gov.af,gov.af,"Connection timed out after 3002 milliseconds"
nepa.gov.af,gov.af,"200"
nexa.gov.af,gov.af,"200"
ngo.gov.af,gov.af,"200"
nid.nsia.gov.af,gov.af,"Connection timed out after 3001 milliseconds"
nmhra.gov.af,gov.af,"Could not resolve host: nmhra.gov.af"
npa.gov.af,gov.af,"302"
nrap.gov.af,gov.af,"SSL certificate problem: certificate has expired"
nsa.gov.af,gov.af,"Could not resolve host: nsa.gov.af"
nsc.gov.af,gov.af,"Could not resolve host: nsc.gov.af"
nsia.gov.af,gov.af,"SSL certificate problem: unable to get local issuer certificate"
ocs.ceo.gov.af,gov.af,"Could not resolve host: ocs.ceo.gov.af"
ocs.gov.af,gov.af,"200"
ogpa.gov.af,gov.af,"Could not resolve host: ogpa.gov.af"
old.asa.gov.af,gov.af,"Could not resolve host: old.asa.gov.af"
old.firstlady.gov.af,gov.af,"Could not resolve host: old.firstlady.gov.af"
old.mfpd.mof.gov.af,gov.af,"SSL: no alternative certificate subject name matches target hostname 'old.mfpd.mof.gov.af'"
old.mohe.gov.af,gov.af,"200"
olms.budgetmof.gov.af,gov.af,"Could not resolve host: olms.budgetmof.gov.af"
online.dab.gov.af,gov.af,"403"
