subdomain,http_status
autodiscover.prs-mesrs.gov.mr,"Could not resolve host: autodiscover.prs-mesrs.gov.mr"
commerce.gov.mr,"Could not resolve host: commerce.gov.mr"
csa.gov.mr,"Could not resolve host: csa.gov.mr"
api-houwiyeti.anrpts.gov.mr,"500"
dashboard.staging.tax-pay.impots.gov.mr,"Could not resolve host: dashboard.staging.tax-pay.impots.gov.mr"
cpanel.tekwini.gov.mr,"Could not resolve host: cpanel.tekwini.gov.mr"
cpcontacts.tekwini.gov.mr,"Could not resolve host: cpcontacts.tekwini.gov.mr"
ddfa-sub-engrais.gov.mr,"Could not resolve host: ddfa-sub-engrais.gov.mr"
cpanel.prs-mesrs.gov.mr,"Could not resolve host: cpanel.prs-mesrs.gov.mr"
cpcontacts.monecole.gov.mr,"SSL: no alternative certificate subject name matches target hostname 'cpcontacts.monecole.gov.mr'"
cpcalendars.monecole.gov.mr,"Could not resolve host: cpcalendars.monecole.gov.mr"
awqaf.gov.mr,"SSL certificate problem: self-signed certificate in certificate chain"
cfed.gov.mr,"SSL certificate problem: self-signed certificate in certificate chain"
acedemie.diplomatie.gov.mr,"SSL certificate problem: self-signed certificate in certificate chain"
cpcalendars.tekwini.gov.mr,"Could not resolve host: cpcalendars.tekwini.gov.mr"
decentralisation.gov.mr,"Could not resolve host: decentralisation.gov.mr"
cpanel.monecole.gov.mr,"SSL: no alternative certificate subject name matches target hostname 'cpanel.monecole.gov.mr'"
autodiscover.elearning.gov.mr,"Could not resolve host: autodiscover.elearning.gov.mr"
archive.diplomatie.gov.mr,"SSL certificate problem: self-signed certificate"
avisrs.taazour.gov.mr,"200"
annuaire.mtnima.gov.mr,"Could not resolve host: annuaire.mtnima.gov.mr"
concours-sup.gov.mr,"SSL certificate problem: self-signed certificate"
assainissement.gov.mr,"SSL certificate problem: self-signed certificate in certificate chain"
cg.transports.gov.mr,"SSL certificate problem: self-signed certificate"
backend-temwin.csa.gov.mr,"SSL certificate problem: self-signed certificate in certificate chain"
autodiscover.tekwini.gov.mr,"Could not resolve host: autodiscover.tekwini.gov.mr"
cpcalendars.prs-mesrs.gov.mr,"Could not resolve host: cpcalendars.prs-mesrs.gov.mr"
cpcalendars.elearning.gov.mr,"Could not resolve host: cpcalendars.elearning.gov.mr"
anrpts.gov.mr,"500"
cpmpmidec.gov.mr,"Could not resolve host: cpmpmidec.gov.mr"
digital.gov.mr,"Could not resolve host: digital.gov.mr"
cpcontacts.elearning.gov.mr,"Could not resolve host: cpcontacts.elearning.gov.mr"
cpanel.elearning.gov.mr,"Could not resolve host: cpanel.elearning.gov.mr"
albarka.taazour.gov.mr,"200"
consulatrimcasa.diplomatie.gov.mr,"Could not resolve host: consulatrimcasa.diplomatie.gov.mr"
economie.gov.mr,"Could not resolve host: economie.gov.mr"
couverture.gov.mr,"SSL certificate problem: self-signed certificate in certificate chain"
externe.jcom.gov.mr,"Could not resolve host: externe.jcom.gov.mr"
admin.services.consulatrimcasa.diplomatie.gov.mr,"SSL certificate problem: unable to get local issuer certificate"
api.stt-uat.stt-dev.impots.gov.mr,"SSL certificate problem: self-signed certificate"
api.demo.e-tax.impots.gov.mr,"SSL certificate problem: self-signed certificate"
auth.services.consulatrimcasa.diplomatie.gov.mr,"SSL certificate problem: unable to get local issuer certificate"
environnement.gov.mr,"Could not resolve host: environnement.gov.mr"
api.stt-demo.e-tax.impots.gov.mr,"SSL certificate problem: self-signed certificate"
apache.stt-pp.e-tax.impots.gov.mr,"SSL certificate problem: self-signed certificate"
education.gov.mr,"Could not resolve host: education.gov.mr"
ciblage.taazour.gov.mr,"200"
cn-lct.gov.mr,"200"
ca.gov.mr,"200"
api.masef.gov.mr,"404"
cdn.gov.mr,"400"
