qid,label
Q1741,Vienna
Q37985,Carinthia
Q38981,Vorarlberg
Q41358,Styria
Q41967,Upper Austria
Q42497,Lower Austria
Q42880,Tyrol
Q43210,Burgenland
Q43325,Salzburg
