subdomain,mx
admin.naurujudiciary.gov.nr,none
autodiscover.nauru.gov.nr,none
autodiscover.nauruhealth.gov.nr,none
cpanel.nauruhealth.gov.nr,none
cpanel.naurujudiciary.gov.nr,none
cpcalendars.nauruhealth.gov.nr,none
cpcalendars.naurujudiciary.gov.nr,none
cpcontacts.nauruhealth.gov.nr,none
cpcontacts.naurujudiciary.gov.nr,none
ecrcp.gov.nr,none
finance.gov.nr,10 relay.nauru.gov.nr.
gov.nr,10 mail.gov.nr.
ict.gov.nr,10 relay.nauru.gov.nr.
justice.gov.nr,10 mail.gov.nr.
limiter.gov.nr,none
link.brisbane.gov.nr,25 track.smtp2go.net.
mail.gov.nr,10 mail.gov.nr.
mail.nauru.gov.nr,none
mail.nauruhealth.gov.nr,none
mail.naurujudiciary.gov.nr,none
mail.npf.gov.nr,none
nauru.gov.nr,10 mail.nauru.gov.nr.
nauruhealth.gov.nr,none
nauruhr.gov.nr,10 nauruhr.gov.nr.
naurujudiciary.gov.nr,10 mail.naurujudiciary.gov.nr.
nmc.gov.nr,0 nmc-gov-nr.mail.protection.outlook.com.
notification.naurujudiciary.gov.nr,none
npf.gov.nr,0 npf-gov-nr.mail.protection.outlook.com.
ronlaw.gov.nr,none
ronwanonline.gov.nr,none
stats.gov.nr,none
vpn.npf.gov.nr,none
vrid.gov.nr,10 vrid.gov.nr.
webdisk.nauruhealth.gov.nr,none
webdisk.naurujudiciary.gov.nr,none
webmail.nauruhealth.gov.nr,none
webmail.naurujudiciary.gov.nr,none
www.ecrcp.gov.nr,none
www.nauruhealth.gov.nr,none
www.naurujudiciary.gov.nr,none
www.nmc.gov.nr,none
www.vrid.gov.nr,none
