subdomain,parent_domain,http_status,mx
aalishanpakistan.gov.pk,gov.pk,Could not resolve host: aalishanpakistan.gov.pk,none
abbottabad.gov.pk,gov.pk,Could not resolve host: abbottabad.gov.pk,none
abbottabaddc.peshawarhighcourt.gov.pk,gov.pk,200,0 abbottabaddc.peshawarhighcourt.gov.pk.
acc.nadra.gov.pk,gov.pk,Could not resolve host: acc.nadra.gov.pk,none
access.nadra.gov.pk,gov.pk,Could not resolve host: access.nadra.gov.pk,none
admin.fbr.gov.pk,gov.pk,Connection timed out after 3002 milliseconds,none
admin.peshawarhighcourt.gov.pk,gov.pk,Could not resolve host: admin.peshawarhighcourt.gov.pk,none
admin.punjab.gov.pk,gov.pk,Could not resolve host: admin.punjab.gov.pk,none
advisory.kppolice.gov.pk,gov.pk,Could not resolve host: advisory.kppolice.gov.pk,none
afhpk.rtorawalpindi.gov.pk,gov.pk,Could not resolve host: afhpk.rtorawalpindi.gov.pk,none
afic.gov.pk,gov.pk,200,15 filter.comsats.net.pk.; 5 mailf.comsats.net.pk.; 10 isbfil.comsats.net.pk.
afip.gov.pk,gov.pk,Could not resolve host: afip.gov.pk,none
agb.gov.pk,gov.pk,200,none
agfp.gov.pk,gov.pk,Connection timed out after 3002 milliseconds,none
agkhyberpakhtunkhwa.gov.pk,gov.pk,200,none
agpunjab.gov.pk,gov.pk,SSL certificate problem: certificate has expired,none
agsindh.gov.pk,gov.pk,200,10 mx2-hosting.jellyfish.systems.; 5 mx1-hosting.jellyfish.systems.; 20 mx3-hosting.jellyfish.systems.
ajk.gov.pk,gov.pk,403,none
ajkird.gov.pk,gov.pk,Connection timed out after 3002 milliseconds,none
ajklgrd.gov.pk,gov.pk,Could not resolve host: ajklgrd.gov.pk,none
ajkmdrp.gov.pk,gov.pk,Could not resolve host: ajkmdrp.gov.pk,none
anf.gov.pk,gov.pk,Connection timed out after 3002 milliseconds,none
anfbalochistan.gov.pk,gov.pk,200,0 anfbalochistan.gov.pk.
anfkpk.gov.pk,gov.pk,Could not resolve host: anfkpk.gov.pk,none
antiquities.sindhculture.gov.pk,gov.pk,200,none
api.pakrail.gov.pk,gov.pk,Connection timed out after 3003 milliseconds,none
app.epw.gov.pk,gov.pk,Could not resolve host: app.epw.gov.pk,none
apply.kppsc.gov.pk,gov.pk,200,none
armystaffcollege.gov.pk,gov.pk,Could not resolve host: armystaffcollege.gov.pk,none
asc.kpimu.gov.pk,gov.pk,404,none
astp-lnedge.punjab.gov.pk,gov.pk,Could not resolve host: astp-lnedge.punjab.gov.pk,none
astp-lnfeweb.punjab.gov.pk,gov.pk,Could not resolve host: astp-lnfeweb.punjab.gov.pk,none
astplnaccess.punjab.gov.pk,gov.pk,Could not resolve host: astplnaccess.punjab.gov.pk,none
astplnweb.punjab.gov.pk,gov.pk,Could not resolve host: astplnweb.punjab.gov.pk,none
astplnwebcon.punjab.gov.pk,gov.pk,Could not resolve host: astplnwebcon.punjab.gov.pk,none
atir.gov.pk,gov.pk,200,10 mx.zoho.com.; 20 mx2.zoho.com.; 50 mx3.zoho.com.
autodiscover.agkhyberpakhtunkhwa.gov.pk,gov.pk,400,none
autodiscover.ajkird.gov.pk,gov.pk,Could not resolve host: autodiscover.ajkird.gov.pk,none
autodiscover.becs.gov.pk,gov.pk,Could not resolve host: autodiscover.becs.gov.pk,none
autodiscover.chk.gov.pk,gov.pk,400,none
autodiscover.civildefence.gov.pk,gov.pk,Could not resolve host: autodiscover.civildefence.gov.pk,none
autodiscover.cmbalochistan.gov.pk,gov.pk,Could not resolve host: autodiscover.cmbalochistan.gov.pk,none
autodiscover.dgaw.gov.pk,gov.pk,Resolving timed out after 3001 milliseconds,none
