hostname,score,sources,label,level
iub.edu.pk,7,wikidata;wikidata,Islamia University of Bahawalpur,university
uog.edu.pk,7,wikidata;wikidata,University of Gujrat,university
aiou.edu.pk,4,wikidata,Allama Iqbal Open University,university
ajku.edu.pk,4,wikidata,University of Azad Jammu and Kashmir,university
au.edu.pk,4,wikidata,Air University,university
aup.edu.pk,4,wikidata,"University of Agriculture, Peshawar",university
aust.edu.pk,4,wikidata,Abbottabad University of Science and Technology,university
awkum.edu.pk,4,wikidata,Abdul Wali Khan University Mardan,university
bbsul.edu.pk,4,wikidata,Benazir Bhutto Shaheed University,university
bkuc.edu.pk,4,wikidata,Bacha Khan University,university
buetk.edu.pk,4,wikidata,Balochistan University of Engineering and Technology,university
buitms.edu.pk,4,wikidata,"Balochistan University of Information Technology, Engineering and Management Sciences",university
bzu.edu.pk,4,wikidata,Bahauddin Zakariya University,university
comsats.edu.pk,4,wikidata,COMSATS University Islamabad,university
fjmu.edu.pk,4,wikidata,Fatima Jinnah Medical College,university
fjwu.edu.pk,4,wikidata,Fatima Jinnah Women University,university
gcu.edu.pk,4,wikidata,Government College University,university
gcuf.edu.pk,4,wikidata,"Government College University, Faisalabad",university
gcwuf.edu.pk,4,wikidata,Government College Women University (Faisalabad),university
gcwus.edu.pk,4,wikidata,Government College Women University (Sialkot),university
gscwu.edu.pk,4,wikidata,Government Sadiq College Women University,university
hu.edu.pk,4,wikidata,Hazara University,university
icp.edu.pk,4,wikidata,Islamia College University,university
iiu.edu.pk,4,wikidata,International Islamic University Islamabad,university
ist.edu.pk,4,wikidata,Institute of Space Technology,university
kemu.edu.pk,4,wikidata,King Edward Medical University,university
kinnaird.edu.pk,4,wikidata,Kinnaird College for Women,university
kiu.edu.pk,4,wikidata,Karakoram International University,university
kust.edu.pk,4,wikidata,Kohat University of Science and Technology,university
lcwu.edu.pk,4,wikidata,Lahore College for Women University,university
luawms.edu.pk,4,wikidata,"Lasbela University of Agriculture, Water and Marine Science",university
lumhs.edu.pk,4,wikidata,Liaquat University of Medical and Health Sciences,university
mnsuet.edu.pk,4,wikidata,"Muhammad Nawaz Sharif University of Engineering & Technology, Multan",university
muet.edu.pk,4,wikidata,Mehran University of Engineering and Technology,university
must.edu.pk,4,wikidata,Mirpur University of Science and Technology,university
ndu.edu.pk,4,wikidata,National Defence University,university
neduet.edu.pk,4,wikidata,NED University of Engineering and Technology,university
nsu.edu.pk,4,wikidata,National Skills University,university
ntu.edu.pk,4,wikidata,National Textile University,university
numl.edu.pk,4,wikidata,National University of Modern Languages,university
nust.edu.pk,4,wikidata,National University of Sciences and Technology,university
pieas.edu.pk,4,wikidata,Pakistan Institute of Engineering and Applied Sciences,university
pu.edu.pk,4,wikidata,University of the Punjab,university
pumhs.edu.pk,4,wikidata,People's University of Medical & Health Sciences for Women,university
qau.edu.pk,4,wikidata,Quaid-i-Azam University,university
salu.edu.pk,4,wikidata,Shah Abdul Latif University,university
sau.edu.pk,4,wikidata,Sindh Agriculture University,university
sbbusba.edu.pk,4,wikidata,Shaheed Benazir Bhutto University,university
sbbuvas.edu.pk,4,wikidata,Shaheed Benazir Bhutto University of Veterinary and Animal Sciences,university
sbkwu.edu.pk,4,wikidata,Sardar Bahadur Khan Women's University,university
szabul.edu.pk,4,wikidata,Shaheed Zulfiqar Ali Bhutto University of Law,university
uaar.edu.pk,4,wikidata,Arid Agriculture University,university
uaf.edu.pk,4,wikidata,University of Agriculture Faisalabad,university
uet.edu.pk,4,wikidata,University of Engineering and Technology,university
uetpeshawar.edu.pk,4,wikidata,"University of Engineering and Technology, Peshawar",university
uettaxila.edu.pk,4,wikidata,University of Engineering and Technology Taxila,university
uhe.edu.pk,4,wikidata,University of Home Economics,university
umsit.edu.pk,4,wikidata,University of Kotli,university
umw.edu.pk,4,wikidata,University of Mianwali,university
uob.edu.pk,4,wikidata,University of Balochistan,university
uoch.pk,4,wikidata,University of Chitral,university
uoh.edu.pk,4,wikidata,University of Haripur,university
uok.edu.pk,4,wikidata,University of Karachi,university
uokajk.edu.pk,4,wikidata,University of Kotli,university
uom.edu.pk,4,wikidata,University of Malakand,university
uon.edu.pk,4,wikidata,University of Narowal,university
uop.edu.pk,4,wikidata,University of Peshawar,university
uos.edu.pk,4,wikidata,University of Sargodha,university
uoswabi.edu.pk,4,wikidata,University of Swabi,university
uot.edu.pk,4,wikidata,University of Turbat,university
upr.edu.pk,4,wikidata,University of Poonch,university
usindh.edu.pk,4,wikidata,University of Sindh,university
uvas.edu.pk,4,wikidata,University of Veterinary and Animal Sciences,university
vu.edu.pk,4,wikidata,Virtual University of Pakistan,university
wum.edu.pk,4,wikidata,Women University Multan,university
wumardan.edu.pk,4,wikidata,Women University Mardan,university
gujranwala.gop.pk,7,wikidata;wikidata,Municipal Corporation Gujranwala,local
kmc.gos.pk,7,wikidata;wikidata,Karachi Metropolitan Corporation,local
lahore.gop.pk,7,wikidata;wikidata,Metropolitan Corporation Lahore,local
mcbahawalpur.gop.pk,7,wikidata;wikidata,Municipal Corporation of Bahawalpur,local
mcrawalpindi.org,6,wikidata;wikidata,Rawalpindi Municipal Corporation,local
mcgojra.lgpunjab.org.pk,4,wikidata,Municipal Council Gojra,local
