hostname,score,sources,label,level
parlamento.mz,8,wikidata;wikidata,Assembly of the Republic,central
cconstitucional.org.mz,6,wikidata,Constitutional Council (Mozambique),central
ahm.uem.mz,4,wikidata,Arquivo Histórico de Moçambique,
bancomoc.mz,4,wikidata,Bank of Mozambique,
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Maputo",central
mz.usembassy.gov,4,wikidata,"Embassy of the United States, Maputo",central
stae.org.mz,4,wikidata,Secreteriado Técnico de Administração Eleitoral,central
eeas.europa.eu,3,wikidata,Delegation of the European Union to Mozambique,
finlandabroad.fi,3,wikidata,"Embassy of Finland, Maputo",central
malawihcmz.com,3,wikidata,"High Commission of Malawi, Maputo",central
maputo.diplo.de,3,wikidata,"Embassy of Germany, Maputo",central
mozambik.mid.ru,3,wikidata,"Embassy of Russia, Maputo",central
mozambique.nlembassy.org,3,wikidata,"Embassy of the Netherlands, Maputo",central
mz.ambafrance.org,3,wikidata,"Embassy of France, Maputo",central
mz.chineseembassy.org,3,wikidata,"Embassy of the People's Republic of China, Maputo",central
swedenabroad.se,3,wikidata,"Embassy of Sweden, Maputo",central
