subdomain,parent_domain,http_status,mx
123.cgcmc.gov.mz,gov.mz,Could not resolve host: 123.cgcmc.gov.mz,none
academycus.africa.cgcmc.gov.mz,gov.mz,Could not resolve host: academycus.africa.cgcmc.gov.mz,none
academycus.cgcmc.gov.mz,gov.mz,Could not resolve host: academycus.cgcmc.gov.mz,none
access.gov.mz,gov.mz,Failed to connect to access.gov.mz port 443 after 1766 ms: Could not connect to server,none
agricultura.gov.mz,gov.mz,Failed to connect to agricultura.gov.mz port 443 after 824 ms: Could not connect to server,10 mail.agricultura.gov.mz.
agroente.cgcmc.gov.mz,gov.mz,Could not resolve host: agroente.cgcmc.gov.mz,none
aias.gov.mz,gov.mz,SSL certificate problem: certificate has expired,none
anac.gov.mz,gov.mz,301,10 mail.anac.gov.mz.
ane.inage.gov.mz,gov.mz,Could not resolve host: ane.inage.gov.mz,none
ara-centronorte.gov.mz,gov.mz,SSL certificate problem: certificate has expired,0 ara-centronorte.gov.mz.
ara-sul.gov.mz,gov.mz,Operation timed out after 3001 milliseconds with 0 bytes received,20 smtp02.correio.gov.mz.
arazambeze.gov.mz,gov.mz,Could not resolve host: arazambeze.gov.mz,none
at.gov.mz,gov.mz,302,dig error
autodiscover.anac.gov.mz,gov.mz,404,none
autodiscover.arazambeze.gov.mz,gov.mz,Could not resolve host: autodiscover.arazambeze.gov.mz,none
autodiscover.cedsif.gov.mz,gov.mz,302,dig error
autodiscover.cfjj.gov.mz,gov.mz,Could not resolve host: autodiscover.cfjj.gov.mz,none
autodiscover.ciob.gov.mz,gov.mz,Could not resolve host: autodiscover.ciob.gov.mz,none
autodiscover.cmchimoio.gov.mz,gov.mz,Could not resolve host: autodiscover.cmchimoio.gov.mz,none
autodiscover.embamoc-lisboa.gov.mz,gov.mz,Could not resolve host: autodiscover.embamoc-lisboa.gov.mz,none
autodiscover.ffh.gov.mz,gov.mz,Could not resolve host: autodiscover.ffh.gov.mz,none
autodiscover.gccc.gov.mz,gov.mz,Connection timed out after 3001 milliseconds,none
autodiscover.gov.mz,gov.mz,Could not resolve host: autodiscover.gov.mz,none
autodiscover.icm.gov.mz,gov.mz,Could not resolve host: autodiscover.icm.gov.mz,none
autodiscover.inac.gov.mz,gov.mz,Resolving timed out after 3001 milliseconds,none
autodiscover.incm.gov.mz,gov.mz,Failed to connect to autodiscover.incm.gov.mz port 443 after 264 ms: Could not connect to server,none
autodiscover.ined.gov.mz,gov.mz,400,none
autodiscover.inepmc.gov.mz,gov.mz,Could not resolve host: autodiscover.inepmc.gov.mz,none
autodiscover.inp.gov.mz,gov.mz,Could not resolve host: autodiscover.inp.gov.mz,none
autodiscover.investnacala.gov.mz,gov.mz,SSL: no alternative certificate subject name matches target hostname 'autodiscover.investnacala.gov.mz',none
autodiscover.limpopopn.gov.mz,gov.mz,Could not resolve host: autodiscover.limpopopn.gov.mz,none
autodiscover.mef.gov.mz,gov.mz,Failed to connect to autodiscover.mef.gov.mz port 443 after 586 ms: Could not connect to server,none
autodiscover.mf.gov.mz,gov.mz,Failed to connect to autodiscover.mf.gov.mz port 443 after 788 ms: Could not connect to server,none
autodiscover.mined.gov.mz,gov.mz,SSL certificate problem: unable to get local issuer certificate,none
autodiscover.municipiomanica.gov.mz,gov.mz,Could not resolve host: autodiscover.municipiomanica.gov.mz,none
autodiscover.pgr.gov.mz,gov.mz,302,none
autodiscover.prodel.gov.mz,gov.mz,Resolving timed out after 3000 milliseconds,dig error
autodiscover.sina.gov.mz,gov.mz,Could not resolve host: autodiscover.sina.gov.mz,none
autodiscover.ta.gov.mz,gov.mz,302,none
av.gov.mz,gov.mz,Failed to connect to av.gov.mz port 443 after 1769 ms: Could not connect to server,none
aviation.inam.gov.mz,gov.mz,SSL certificate problem: unable to get local issuer certificate,none
balcaovirtual.incm.gov.mz,gov.mz,200,10 feedback-smtp.eu-north-1.amazonses.com.
boane.gov.mz,gov.mz,SSL: no alternative certificate subject name matches target hostname 'boane.gov.mz',5 mail.cenfoss.co.mz.
books.ciob.gov.mz,gov.mz,Could not resolve host: books.ciob.gov.mz,none
bv.incm.gov.mz,gov.mz,200,none
ca.mined.gov.mz,gov.mz,SSL certificate problem: unable to get local issuer certificate,none
cadastro.ffh.gov.mz,gov.mz,Could not resolve host: cadastro.ffh.gov.mz,none
casarray1.mf.gov.mz,gov.mz,Could not resolve host: casarray1.mf.gov.mz,none
casarray2.mf.gov.mz,gov.mz,Could not resolve host: casarray2.mf.gov.mz,none
cat.collect.pde.gov.mz,gov.mz,Could not resolve host: cat.collect.pde.gov.mz,none
cedsif.gov.mz,gov.mz,Could not resolve host: cedsif.gov.mz,dig error
cfjj.gov.mz,gov.mz,Operation timed out after 3000 milliseconds with 0 bytes received,none
cgcmc.gov.mz,gov.mz,Could not resolve host: cgcmc.gov.mz,none
ciob.gov.mz,gov.mz,Could not resolve host: ciob.gov.mz,none
citt.gov.mz,gov.mz,Resolving timed out after 3000 milliseconds,10 smtp01.correio.gov.mz.; 40 smtp04.correio.gov.mz.; 80 smtp10.correio.gov.mz.; 20 smtp08.correio.gov.mz.; 10 smtp02.correio.gov.mz.
civil.registos.gov.mz,gov.mz,Could not resolve host: civil.registos.gov.mz,none
cmchimoio.gov.mz,gov.mz,Could not resolve host: cmchimoio.gov.mz,none
cmci.gov.mz,gov.mz,Resolving timed out after 3000 milliseconds,dig error
cmnacala.gov.mz,gov.mz,Could not resolve host: cmnacala.gov.mz,none
cmnampula.gov.mz,gov.mz,Connection timed out after 3000 milliseconds,20 smtp02.correio.gov.mz.
cncs.gov.mz,gov.mz,200,0 mail.cncs.gov.mz.
coe.misau.gov.mz,gov.mz,Could not resolve host: coe.misau.gov.mz,none
collect.pde.gov.mz,gov.mz,SSL: no alternative certificate subject name matches target hostname 'collect.pde.gov.mz',none
confam.gov.mz,gov.mz,Could not resolve host: confam.gov.mz,none
confinia.niassa.gov.mz,gov.mz,Failed to connect to confinia.niassa.gov.mz port 443 after 533 ms: Could not connect to server,none
