hostname,http_status,mx
autetouan.ma,HttpConnectTimeoutException: HTTP connect timed out,none
bkam.ma,ConnectException,5 bkam-ma.mail.protection.outlook.com.; 0 bkam.in.tmes.trendmicro.eu.
bnrm.ma,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 bnrm-ma.mail.protection.outlook.com.
bouregreg.com,301,0 bouregreg.com.
cadetaf.com,HttpConnectTimeoutException: HTTP connect timed out,none
cafrad.io,200,5 mx1-hosting.jellyfish.systems.; 10 mx2-hosting.jellyfish.systems.; 20 mx3-hosting.jellyfish.systems.
casainvest.ma,200,0 casainvest-ma.mail.protection.outlook.com.
casasettat.ma,HttpConnectTimeoutException: HTTP connect timed out,none
casatransport.ma,403,0 _dc-mx.eea262dd999f.casatransport.ma.
ccis-agadir.com,301,0 ccis-agadir.com.
ccis-oriental.ma,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,10 mx2-hosting.jellyfish.systems.; 5 mx1-hosting.jellyfish.systems.; 20 mx3-hosting.jellyfish.systems.
ccis-rsk.ma,200,0 ccis-rsk.ma.
cciscs.ma,HttpTimeoutException: request timed out,10 mx.stackmail.com.
ccisfm.ma,200,0 ccisfm.ma.
ccisgon.ma,ConnectException,none
ccislaayoune.ma,301,0 ccislaayoune.ma.
ccisrms.ma,200,1 ccisrms.ma.; 0 ccisrms.ma.
ccistta.ma,200,0 ccistta.ma.
ccm.ma,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ccm.ma found.,10 ccm-ma.mail.protection.outlook.com.
cdg.ma,403,20 cdgmail.cdg.ma.
cetemco.ma,ConnectException,0 cetemco-ma.mail.protection.outlook.com.
cfr.ma,ConnectException,0 mail.cfr.ma.
chambredesconseillers.ma,301,1 aspmx.l.google.com.
chambredesrepresentants.ma,403,0 _dc-mx.e22bf7de0f67.chambredesrepresentants.ma.
chu-fes.ma,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching chu-fes.ma found.,10 wv2.chu-fes.ma.; 10 smtp2.chu-fes.ma.; 40 smtp3.chu-fes.ma.; 20 smtp.chu-fes.ma.; 0 email.chu-fes.ma.
chuibnrochd.ma,200,10 mx1.menara.ma.; 30 mx3.menara.ma.; 20 mx2.menara.ma.
chumarrakech.ma,200,40 chumarrakech-ma.mail.protection.outlook.com.; 5 chumarrakech-ma-2.fortimailcloud.com.; 30 chumarrakech-ma.fortimailcloud.com.; 10 chumarrakech-ma-1.fortimailcloud.com.
chuoujda.ma,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching chuoujda.ma found.,10 mail.chuoujda.ma.
churabat.ma,301,none
chutanger.ma,200,10 mx2.hostinger.com.; 10 mx1.hostinger.com.
cnd.hcp.ma,200,none
cnesten.org.ma,HttpConnectTimeoutException: HTTP connect timed out,10 ftgate.cnesten.org.ma.
cnops.org.ma,HttpConnectTimeoutException: HTTP connect timed out,90 mail2.cnops.org.ma.; 20 smtp.cnops.org.ma.; 10 mail.cnops.org.ma.
cnr.ac.ma,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
cnra.ma,ConnectException,10 mail.cnra.ma.; 20 mail2.cnra.ma.
cnss.ma,HttpConnectTimeoutException: HTTP connect timed out,0 cnss.in.tmes.trendmicro.eu.
coeurdumaroc.ma,307,0 coeurdumaroc-ma.mail.protection.outlook.com.
conseil-concurrence.ma,200,10 alt4.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
conseilregionoriental.ma,ConnectException,none
corcas.com,HttpConnectTimeoutException: HTTP connect timed out,30 mx15.mail.magic.fr.; 30 mx14.mail.magic.fr.
cour-constitutionnelle.ma,405,0 mx.cour-constitutionnelle.ma.
courdescomptes.ma,301,5 mx1.courdescomptes.ma.
creditagricole.ma,308,10 smtp.creditagricole.ma.; 20 smtp2.creditagricole.ma.; 30 smtpbackup.creditagricole.ma.
cridraatafilalet.ma,HttpTimeoutException: request timed out,0 mail.cridraatafilalet.ma.
crimarrakech.ma,HttpConnectTimeoutException: HTTP connect timed out,10 crimarrakech-ma.mail.protection.outlook.com.
crtta.ma,200,1 crtta.ma.
dakhlainvest.com,301,0 dakhlainvest-com.mail.protection.outlook.com.
diplomatie.ma,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
eeas.europa.eu,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
egov.ma,HttpConnectTimeoutException: HTTP connect timed out,0 mail.egov.ma.
ehtp.ac.ma,ConnectException,0 ehtp-ac-ma.mail.protection.outlook.com.
enameknes.ac.ma,301,20 alt1.aspmx.l.google.com.; 30 aspmx2.googlemail.com.; 30 aspmx3.googlemail.com.; 10 aspmx.l.google.com.; 20 alt2.aspmx.l.google.com.
enim.ac.ma,301,1 ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ASPMX3.GOOGLEMAIL.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ASPMX2.GOOGLEMAIL.COM.
ens-marrakech.ac.ma,503,10 ALT3.ASPMX.L.GOOGLE.COM.; 20 mail.ens-marrakech.ac.ma.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.
ensa.org.ma,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 ensa-org-ma.mail.protection.outlook.com.
entraide.ma,403,10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
fec.ma,HttpConnectTimeoutException: HTTP connect timed out,20 mail.fec.ma.
fesmeknesinvest.ma,200,0 fesmeknesinvest-ma.mail.protection.outlook.com.
finlandabroad.fi,301,10 mail.valtori.fi.
ghanaembassy-morocco.com,ConnectException,none
groupebcp.com,302,10 mail.groupebcp.com.
groupeiscae.ma,302,5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
guelmiminvest.ma,200,10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.
iam.ma,301,10 servmx3.iam.ma.; 10 servmx4.iam.ma.; 10 servmx2.iam.ma.; 10 servmx1.iam.ma.
iav.ac.ma,200,10 ASPMX3.GOOGLEMAIL.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ASPMX2.GOOGLEMAIL.COM.; 1 ASPMX.L.GOOGLE.COM.
inra.org.ma,ConnectException,10 ns1.inra.org.ma.
inrh.ma,200,10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
investangier.com,200,10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.
ipsm.ma,200,0 mail.ipsm.ma.
ircam.ma,ConnectException,10 mail.ircam.ma.
ism.ma,200,10 server.ism.ma.
laayouneinvest.ma,200,0 laayouneinvest.ma.; 0 laayouneinvest-ma.mail.protection.outlook.com.
lamas.ma,200,10 mail.lamas.ma.
ma.ambafrance.org,301,none
ma.consulfrance.org,301,none
ma.mvep.hr,ConnectException,none
madrastna.ma,ConnectException,5 alt2.aspmx.l.google.com.; 15 j442pcnfkck5bezhekpholmw454sgjpib5z34dvacayudyttfvia.mx-verification.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 1 aspmx.l.google.com.
map.ma,403,10 aspmx2.googlemail.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 aspmx3.googlemail.com.; 1 aspmx.l.google.com.
marocco.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
marocmeteo.ma,503,0 marocmeteo-ma.mail.protection.outlook.com.
marocnatcom.ma,302,0 marocnatcom.ma.
marokko.ahk.de,302,10 marokko-ahk-de.mail.protection.outlook.com.
marokko.um.dk,301,none
marsamaroc.co.ma,ConnectException,10 mail.marsamaroc.co.ma.; 0 marsamaroc.in.tmes.trendmicro.eu.
masen.ma,200,0 masen.in.tmes.trendmicro.eu.; 20 mail.masen.ma.; 10 masen-ma.mail.protection.outlook.com.
mdjs.ma,200,0 mdjs-ma.mail.protection.outlook.com.; 10 mail.mdjs.ma.
mfa.bg,302,0 mfa-bg.mail.protection.outlook.com.
mfa.gr,403,10 mailhost.mfa.gr.
mofaic.gov.ae,IOException: HTTP/1.1 header parser received no bytes,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
moroccofoodex.org.ma,302,none
mzv.cz,302,50 mzvczemta05.mzv.cz.; 10 mzvczemta06.mzv.cz.
narsa.ma,ConnectException,none
nederlandwereldwijd.nl,301,0 .
norway.no,301,0 mx.domeneshop.no.
ocpgroup.ma,ConnectException,10 mail2.ocpgroup.ma.; 20 mail3.ocpgroup.ma.; 150 mail1.ocpgroup.ma.; 160 mail.ocpgroup.ma.; 8 mail4.ocpgroup.ma.
ofmsantiago.com,ConnectException,none
ofppt.ma,ConnectException,dig error
ompic.ma,ConnectException,20 mx2.ompic.ma.; 10 mx1.ompic.ma.
oncf.ma,HttpConnectTimeoutException: HTTP connect timed out,10 mailrelay1.oncf.ma.; 30 mailrelay2.oncf.ma.
onda.ma,403,10 owa2.onda.ma.; 90 mail4.onda.ma.; 90 mail2.onda.ma.; 10 owa.onda.ma.
onicl.org.ma,ConnectException,10 mail.onicl.org.ma.
onousc.ma,ConnectException,0 onousc-ma.mail.protection.outlook.com.
onp.ma,200,0 onp-ma.mail.protection.outlook.com.
oriental.ma,HttpConnectTimeoutException: HTTP connect timed out,0 oriental-ma.mail.protection.outlook.com.
ormvah.com,403,100 mxb.ovh.net.; 5 mx2.ovh.net.; 1 mx1.ovh.net.
ormvasm.ma,200,10 ms81887173.msv1.invalid.; 0 ormvasm-ma.mail.eo.outlook.com.
ormvatadla.ma,200,10 mx1.menara.ma.; 20 mx2.menara.ma.; 30 mx3.menara.ma.
ormvatafilalet.ma,301,0 mail.ormvatafilalet.ma.
parlement.ma,403,0 parlement.in.tmes.trendmicro.eu.
pasteur.ma,HttpConnectTimeoutException: HTTP connect timed out,5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.
poste.ma,HttpConnectTimeoutException: HTTP connect timed out,10 smtp1.poste.ma.; 20 smtp2.poste.ma.
rabat.diplo.de,200,10 mx1.bund.de.; 10 mx2.bund.de.
rabat.mae.ro,ConnectException,none
rabat.mfa.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
rabatinvest.ma,ConnectException,0 rabatinvest-ma.mail.protection.outlook.com.
radee-ta.ma,ConnectException,10 mail.radee-ta.ma.
radeec.ma,301,10 mail.radeec.ma.
radeef.ma,HttpConnectTimeoutException: HTTP connect timed out,0 radeef-ma.mail.protection.outlook.com.
radeej.ma,301,0 mail.radeej.ma.
radeel.ma,ConnectException,10 radeel2022.in.tmes.trendmicro.eu.; 0 radeel-ma.mail.protection.outlook.com.; 20 mail.radeel.ma.
radeema.ma,HttpConnectTimeoutException: HTTP connect timed out,0 radeema-ma.mail.protection.outlook.com.
radeeo.ma,ConnectException,10 relay1.radeeo.ma.; 100 relay2.radeeo.ma.
radees.ma,HttpConnectTimeoutException: HTTP connect timed out,none
radeet.ma,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,30 tensift.wanadoo.net.ma.; 10 mxmail-pro.inwi.ma.
radem.ma,ConnectException,5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
rak.ma,ConnectException,10 mail.rak.ma.
ramsa.ma,HttpConnectTimeoutException: HTTP connect timed out,dig error
region-fes-meknes.ma,ConnectException,10 mail.region-fes-meknes.ma.
regionmarrakech-safi.ma,301,10 mx2.hostinger.fr.; 5 mx1.hostinger.fr.
royalairmaroc.com,302,10 mx-mibc-fr-01.mailinblack.com.
snrt.ma,301,10 mxsrv.snrt.ma.; 15 mx2srv.snrt.ma.
sntl.ma,200,10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.
somed.ma,301,5 alt2.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.
sorec.ma,200,10 mail.sorec.ma.
soussmassa.ma,301,0 soussmassa.ma.
swedenabroad.se,301,none
tamwilcom.ma,200,0 tamwilcom-ma.mail.protection.outlook.com.
tnm5.ma,200,none
uae.ma,302,0 mail.uae.ma.
uaq.ma,200,5 alt2.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
uca.ma,301,0 uca-ma.mail.protection.outlook.com.
ucd.ac.ma,HttpConnectTimeoutException: HTTP connect timed out,5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.
uh1.ac.ma,ConnectException,10 webmail.uh1.ac.ma.
uit.ac.ma,301,2 ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ASPMX3.GOOGLEMAIL.COM.; 10 ASPMX2.GOOGLEMAIL.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.
uiz.ac.ma,ConnectException,5 ASPMX.L.GOOGLE.COM.; 20 ALT1.ASPMX.L.GOOGLE.COM.; 30 ASPMX2.GOOGLEMAIL.COM.; 30 ASPMX3.GOOGLEMAIL.COM.; 20 ALT2.ASPMX.L.GOOGLE.COM.
um5.ac.ma,ConnectException,0 um5-ac-ma.mail.protection.outlook.com.
umi.ac.ma,ConnectException,10 ALT3.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.
ump.ma,HttpConnectTimeoutException: HTTP connect timed out,10 ALT3.ASPMX.L.GOOGLE.com.; 0 ump-ma.mail.protection.outlook.com.; 5 ALT2.ASPMX.L.GOOGLE.com.; 5 ALT1.ASPMX.L.GOOGLE.com.; 1 ASPMX.L.GOOGLE.com.; 10 ALT4.ASPMX.L.GOOGLE.com.
univh2c.ma,302,32768 d327543.a.ess.de.barracudanetworks.com.; 32768 relais2.univh2c.ma.; 32768 d327543.b.ess.de.barracudanetworks.com.; 10 relais3.univh2c.ma.; 32768 relais1.univh2c.ma.
usmba.ac.ma,ConnectException,10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.
usms.ac.ma,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching usms.ac.ma found.,0 USMS-AC-MA.mail.protection.outlook.com.
vetement-pro.ma,HttpConnectTimeoutException: HTTP connect timed out,none
