subdomain,mx
academie.maec.gov.ma,none
acces-maroc.maec.gov.ma,none
ada.gov.ma,10 mx1.mtds.com.; 30 mx3.mtds.com.; 0 ada-gov-ma.mail.protection.outlook.com.; 20 mx2.mtds.com.; 40 mx4.mtds.com.
add.gov.ma,20 mx2.add.gov.ma.; 10 mx1.add.gov.ma.
admin1.marrakech.gov.ma,none
admin2.marrakech.gov.ma,none
ads.gov.ma,10 mx1.privateemail.com.; 10 mx2.privateemail.com.
ae.gov.ma,0 mail.ae.gov.ma.
affaires-generales.gov.ma,none
agadir-indh.gov.ma,none
agriculture.gov.ma,10 mail1.agriculture.gov.ma.; 32767 agriculture-gov-ma.mail.protection.outlook.com.; 10 mail.agriculture.gov.ma.
almaalem.artisanat.gov.ma,none
almtaalem.artisanat.gov.ma,none
alv.mtpnet.gov.ma,none
ambamaroc-gabon.gov.ma,none
ambamaroc-india.gov.ma,none
ambassade.maec.gov.ma,none
amdie.gov.ma,0 amdie-gov-ma.mail.protection.outlook.com.
ancfcc.gov.ma,20 mx2.ancfcc.gov.ma.; 30 Mx3.ancfcc.gov.ma.; 40 Mx4.ancfcc.gov.ma.; 10 mx.ancfcc.gov.ma.
anda.gov.ma,0 anda-gov-ma.mail.protection.outlook.com.
anniversaireccistanger.gov.ma,none
annonceslegales.gov.ma,20 mail1.annonceslegales.gov.ma.; 10 mail.annonceslegales.gov.ma.
anrur.gov.ma,0 anrur-gov-ma.mail.protection.outlook.com.
api.acces-maroc.maec.gov.ma,none
api.labo.environnement.gov.ma,none
api.protocole.maec.gov.ma,none
api.tgr.gov.ma,none
archive.smit.gov.ma,none
archivom.midelt-indh.gov.ma,none
artisanat.gov.ma,10 mx2.artisanat.gov.ma.; 0 mx1.artisanat.gov.ma.
assistance.tgr.gov.ma,none
auf.gov.ma,0 smtp.google.com.
aut.gov.ma,5 mx2.mail.ovh.net.; 100 mx3.mail.ovh.net.; 1 mx1.mail.ovh.net.
autodiscover.aut.gov.ma,none
autodiscover.carcs.gov.ma,none
autodiscover.cargon.gov.ma,none
autodiscover.communetantan.gov.ma,none
autodiscover.consulsenecasa.gov.ma,none
autodiscover.dracs.gov.ma,none
autodiscover.environnement.gov.ma,none
autodiscover.equipement.gov.ma,none
autodiscover.equipementransport.gov.ma,none
autodiscover.hcar.gov.ma,none
autodiscover.indh-ainsebaa.gov.ma,none
autodiscover.indhelhajeb.gov.ma,none
autodiscover.indhsidikacem.gov.ma,none
autodiscover.ithmar.gov.ma,none
autodiscover.khenifra-indh.gov.ma,none
autodiscover.marrakech.gov.ma,none
autodiscover.mem.gov.ma,none
autodiscover.midelt-indh.gov.ma,none
autodiscover.mmsp.gov.ma,none
autodiscover.mtpnet.gov.ma,none
autodiscover.onssa.gov.ma,none
autodiscover.sehati.gov.ma,none
autodiscover.tax.gov.ma,none
av.mem.gov.ma,none
b.ordre.alomrane.gov.ma,none
barometre-api.cg.gov.ma,none
barometre.cg.gov.ma,none
batha.artisanat.gov.ma,none
bea.aviationcivile.gov.ma,none
berkanecp.gov.ma,none
bigbluebutton.mpm.gov.ma,none
boulemane.gov.ma,none
candidature.marocpme.gov.ma,none
carcs.gov.ma,none
cargon.gov.ma,none
carte.artisanat.gov.ma,none
cartesgeoscientifiques.mem.gov.ma,none
casainvest.gov.ma,none
cb2.environnement.gov.ma,none
cc.gov.ma,none
ccistanger.gov.ma,none
cdc.gov.ma,none
cg.gov.ma,10 mail.cg.gov.ma.; 20 mx.cg.gov.ma.
chikayafm.men.gov.ma,none
ciesr.cnpac.gov.ma,none
cloud.didh.gov.ma,none
cmr.gov.ma,10 mail.cmr.gov.ma.
cnpac.gov.ma,none
communetantan.gov.ma,none
compact2.cg.gov.ma,none
concours.agriculture.gov.ma,none
concours.dgsn.gov.ma,none
concours.maec.gov.ma,none
concours.onssa.gov.ma,none
concours.tourisme.gov.ma,none
conf.environnement.gov.ma,none
consulsenecasa.gov.ma,none
controle.environnement.gov.ma,none
courrier.ada.gov.ma,none
courrier.anda.gov.ma,none
courrier.gov.ma,none
covid19.social.gov.ma,none
cpanel.ada.gov.ma,none
cpanel.agadir-indh.gov.ma,none
cpanel.ambamaroc-gabon.gov.ma,none
cpanel.ambamaroc-india.gov.ma,none
cpanel.amdie.gov.ma,none
cpanel.anda.gov.ma,none
cpanel.anniversaireccistanger.gov.ma,none
cpanel.anrur.gov.ma,none
cpanel.artisanat.gov.ma,none
cpanel.aut.gov.ma,none
cpanel.berkanecp.gov.ma,none
cpanel.candidature.marocpme.gov.ma,none
cpanel.carcs.gov.ma,none
cpanel.cargon.gov.ma,none
cpanel.cdc.gov.ma,none
cpanel.communetantan.gov.ma,none
cpanel.conf.environnement.gov.ma,none
cpanel.consulsenecasa.gov.ma,none
cpanel.didh.gov.ma,none
cpanel.dracs.gov.ma,none
cpanel.environnement.gov.ma,none
cpanel.gizc.environnement.gov.ma,none
cpanel.guercif-indh.gov.ma,none
cpanel.hcar.gov.ma,none
cpanel.indh-ainsebaa.gov.ma,none
cpanel.indhelhajeb.gov.ma,none
cpanel.indhsidikacem.gov.ma,none
cpanel.ithmar.gov.ma,none
cpanel.khenifra-indh.gov.ma,none
cpanel.labo.environnement.gov.ma,none
cpanel.marrakech.gov.ma,none
cpanel.midelt-indh.gov.ma,none
cpanel.mincom.gov.ma,none
cpanel.moodle.social.gov.ma,none
cpanel.nouveau.ada.gov.ma,none
cpanel.onca.gov.ma,none
cpanel.pdca-onca.gov.ma,none
cpanel.pndm.environnement.gov.ma,none
cpanel.preprod.environnement.gov.ma,none
cpanel.sehati.gov.ma,none
cpanel.si-onca.gov.ma,none
cpanel.tantan-indh.gov.ma,none
cpcalendars.ada.gov.ma,none
cpcalendars.agadir-indh.gov.ma,none
cpcalendars.amdie.gov.ma,none
cpcalendars.anda.gov.ma,none
cpcalendars.aut.gov.ma,none
cpcalendars.berkanecp.gov.ma,none
cpcalendars.candidature.marocpme.gov.ma,none
cpcalendars.carcs.gov.ma,none
cpcalendars.cargon.gov.ma,none
cpcalendars.cdc.gov.ma,none
cpcalendars.communetantan.gov.ma,none
cpcalendars.conf.environnement.gov.ma,none
cpcalendars.consulsenecasa.gov.ma,none
cpcalendars.didh.gov.ma,none
cpcalendars.dracs.gov.ma,none
cpcalendars.environnement.gov.ma,none
cpcalendars.gizc.environnement.gov.ma,none
cpcalendars.hcar.gov.ma,none
cpcalendars.indh-ainsebaa.gov.ma,none
cpcalendars.indhsidikacem.gov.ma,none
cpcalendars.khenifra-indh.gov.ma,none
cpcalendars.marrakech.gov.ma,none
cpcalendars.midelt-indh.gov.ma,none
cpcalendars.moodle.social.gov.ma,none
cpcalendars.onca.gov.ma,none
cpcalendars.pdca-onca.gov.ma,none
cpcalendars.pndm.environnement.gov.ma,none
cpcalendars.preprod.environnement.gov.ma,none
cpcalendars.sehati.gov.ma,none
cpcontacts.ada.gov.ma,none
cpcontacts.agadir-indh.gov.ma,none
cpcontacts.amdie.gov.ma,none
cpcontacts.anda.gov.ma,none
cpcontacts.aut.gov.ma,none
cpcontacts.berkanecp.gov.ma,none
cpcontacts.candidature.marocpme.gov.ma,none
cpcontacts.carcs.gov.ma,none
cpcontacts.cargon.gov.ma,none
cpcontacts.cdc.gov.ma,none
cpcontacts.communetantan.gov.ma,none
cpcontacts.conf.environnement.gov.ma,none
cpcontacts.consulsenecasa.gov.ma,none
cpcontacts.didh.gov.ma,none
cpcontacts.dracs.gov.ma,none
cpcontacts.environnement.gov.ma,none
cpcontacts.gizc.environnement.gov.ma,none
cpcontacts.hcar.gov.ma,none
cpcontacts.indh-ainsebaa.gov.ma,none
cpcontacts.indhsidikacem.gov.ma,none
cpcontacts.khenifra-indh.gov.ma,none
cpcontacts.marrakech.gov.ma,none
cpcontacts.midelt-indh.gov.ma,none
cpcontacts.moodle.social.gov.ma,none
cpcontacts.onca.gov.ma,none
cpcontacts.pdca-onca.gov.ma,none
cpcontacts.pndm.environnement.gov.ma,none
cpcontacts.preprod.environnement.gov.ma,none
cpcontacts.sehati.gov.ma,none
crts.gov.ma,dig error
depot.maec.gov.ma,none
deqca-adi.mtpnet.gov.ma,none
dev.environnement.gov.ma,none
dfp.gov.ma,none
dgapr.gov.ma,none
dgssi.gov.ma,none
dialin.mem.gov.ma,none
didh.gov.ma,none
digitallearning.mpm.gov.ma,none
diplomatie.maec.gov.ma,none
domaines.gov.ma,10 mail6.finances.gov.ma.; 10 mail3.finances.gov.ma.
dracs.gov.ma,none
e-bts.men.gov.ma,dig error
e-learning.men.gov.ma,none
e-learningap.men.gov.ma,dig error
e-takwine.men.gov.ma,none
eauxetforets.gov.ma,none
enssup.gov.ma,none
environnement.gov.ma,10 cust79818-2.in.mailcontrol.com.; 10 cust79818-1.in.mailcontrol.com.; 30 environnement-gov-ma.mail.protection.outlook.com.
exchange1.mmsp.gov.ma,none
exchange2.mmsp.gov.ma,none
extra.marrakech.gov.ma,none
extranet.aut.gov.ma,none
extranet.dgapr.gov.ma,none
finances.gov.ma,none
gecenv.environnement.gov.ma,none
geonedd.environnement.gov.ma,none
geoportail.marocurba.gov.ma,none
geoportail.mtpnet.gov.ma,none
gir.tgr.gov.ma,none
gisr.gov.ma,none
gizc.environnement.gov.ma,none
gov.ma,none
grhmaess.artisanat.gov.ma,none
guercif-indh.gov.ma,none
hcar.gov.ma,0 hcar.gov.ma.
ice.gov.ma,none
id.acces-maroc.maec.gov.ma,none
id.protocole.maec.gov.ma,none
idma.mtpnet.gov.ma,none
igfa.gov.ma,none
imanor.gov.ma,none
indh-ainsebaa.gov.ma,none
indh-chichaoua.gov.ma,none
indh-inezgane.gov.ma,none
indh-taourirt.gov.ma,none
indhelhajeb.gov.ma,none
indhkhouribga.gov.ma,none
indhnouaceur.gov.ma,none
indhprovincefiguig.gov.ma,none
indhsettat.gov.ma,none
indhsidikacem.gov.ma,none
inezgane-indh.gov.ma,none
intra.artisanat.gov.ma,none
intra.men.gov.ma,none
intranet.artisanat.gov.ma,none
intranet.environnement.gov.ma,none
ipv6.amdie.gov.ma,none
isads.ads.gov.ma,none
ithmar.gov.ma,none
justice.gov.ma,none
khadamat.narsa.gov.ma,none
khenifra-indh.gov.ma,none
khenifra.khenifra-indh.gov.ma,none
labo.environnement.gov.ma,none
ligne.csm.gov.ma,none
lyncdiscover.mem.gov.ma,none
macert.gov.ma,1 mail.macert.gov.ma.
mag.gov.ma,none
mail-bkp-dgi.tax.gov.ma,none
mail-dgi.tax.gov.ma,none
mail.ada.gov.ma,none
mail.ae.gov.ma,none
mail.agadir-indh.gov.ma,none
mail.ambamaroc-gabon.gov.ma,none
mail.ambamaroc-india.gov.ma,none
mail.amdie.gov.ma,none
mail.anda.gov.ma,none
mail.anniversaireccistanger.gov.ma,none
mail.anrur.gov.ma,0 anrur-gov-ma.mail.protection.outlook.com.
mail.artisanat.gov.ma,none
mail.auer.gov.ma,none
mail.aut.gov.ma,none
mail.berkanecp.gov.ma,none
mail.candidature.marocpme.gov.ma,none
mail.carcs.gov.ma,none
mail.cargon.gov.ma,none
mail.casainvest.gov.ma,none
mail.cc.gov.ma,none
mail.ccistanger.gov.ma,none
mail.cdc.gov.ma,none
mail.cg.gov.ma,none
mail.cnpac.gov.ma,none
mail.communetantan.gov.ma,none
mail.compact2.cg.gov.ma,none
mail.conf.environnement.gov.ma,none
mail.consulsenecasa.gov.ma,none
mail.dfp.gov.ma,none
mail.dgapr.gov.ma,none
mail.dh.gov.ma,none
mail.didh.gov.ma,none
mail.dracs.gov.ma,none
mail.enssup.gov.ma,none
mail.environnement.gov.ma,none
mail.gizc.environnement.gov.ma,none
mail.guercif-indh.gov.ma,none
mail.hcar.gov.ma,none
mail.imanor.gov.ma,none
mail.indh-ainsebaa.gov.ma,none
mail.indhelhajeb.gov.ma,none
mail.indhsettat.gov.ma,none
