subdomain,parent_domain,http_status,mx
a.tresor.gouv.ci,gouv.ci,Could not resolve host: a.tresor.gouv.ci,none
acces.egouv.ci,gouv.ci,Connection timed out after 3001 milliseconds,none
acces.gouv.ci,gouv.ci,Could not resolve host: acces.gouv.ci,none
access.gouv.ci,gouv.ci,Connection timed out after 3001 milliseconds,10 mail.access.gouv.ci.
adfs.gouv.ci,gouv.ci,Could not resolve host: adfs.gouv.ci,none
admin.sigomap.gouv.ci,gouv.ci,200,none
affairesmaritimes.gouv.ci,gouv.ci,SSL: no alternative certificate subject name matches target hostname 'affairesmaritimes.gouv.ci',10 mx1.affairesmaritimes.gouv.ci.
agents.tresor.gouv.ci,gouv.ci,302,none
agrement.ressourcesanimales.gouv.ci,gouv.ci,Connection timed out after 3002 milliseconds,none
agriculture.gouv.ci,gouv.ci,403,none
amatci.tresor.gouv.ci,gouv.ci,200,none
annuaire.tresor.gouv.ci,gouv.ci,200,none
apif.finances.gouv.ci,gouv.ci,200,10 smtpgateway.sndi.ci.
apif2022.finances.gouv.ci,gouv.ci,200,none
apps.gouv.ci,gouv.ci,Could not resolve host: apps.gouv.ci,none
archives.ccdo.gouv.ci,gouv.ci,Connection timed out after 3002 milliseconds,none
armees.gouv.ci,gouv.ci,302,none
associations.jeunesse.gouv.ci,gouv.ci,TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name,none
assurances.tresor.gouv.ci,gouv.ci,302,none
audiences-bo.justice.gouv.ci,gouv.ci,Could not resolve host: audiences-bo.justice.gouv.ci,none
audiences.justice.gouv.ci,gouv.ci,Could not resolve host: audiences.justice.gouv.ci,none
autodiscover.bourses.diplomatie.gouv.ci,gouv.ci,Could not resolve host: autodiscover.bourses.diplomatie.gouv.ci,none
autodiscover.deplacement-aerien.gouv.ci,gouv.ci,Could not resolve host: autodiscover.deplacement-aerien.gouv.ci,none
autodiscover.dgi.gouv.ci,gouv.ci,503,none
autodiscover.fonctionpublique.gouv.ci,gouv.ci,Could not resolve host: autodiscover.fonctionpublique.gouv.ci,none
