subdomain,parent_domain,http_status,mx
addis.gambiamission.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,10 mail.gov.gm.
admin-home.easybusiness.gov.gm,gov.gm,200,10 mail.gov.gm.
api.earlywarning.gov.gm,gov.gm,Could not resolve host: api.earlywarning.gov.gm,none
assembly.gov.gm,gov.gm,Could not resolve host: assembly.gov.gm,none
autodiscover.gov.gm,gov.gm,Could not resolve host: autodiscover.gov.gm,none
bcc.gov.gm,gov.gm,Could not resolve host: bcc.gov.gm,20 fallbackmx.spamexperts.eu.; 30 lastmx.spamexperts.net.; 10 mx.spamexperts.com.
bpa.easybusiness.gov.gm,gov.gm,200,10 mail.gov.gm.
data.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
dcd.gov.gm,gov.gm,Could not resolve host: dcd.gov.gm,none
digitaladdressing.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
dol.gov.gm,gov.gm,Could not resolve host: dol.gov.gm,none
doys.moys.gov.gm,gov.gm,SSL certificate problem: certificate has expired,none
doysmoys.gov.gm,gov.gm,307,none
dspd.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
earlywarning.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,10 mail.gov.gm.
easybusiness.gov.gm,gov.gm,200,none
ebaproject.meccnar.gov.gm,gov.gm,Could not resolve host: ebaproject.meccnar.gov.gm,none
ebaweb.gov.gm,gov.gm,Could not resolve host: ebaweb.gov.gm,none
factguard.gov.gm,gov.gm,200,none
fiu.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
gambia.gov.gm,gov.gm,403,none
gambiadaily.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
gamna.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
gbos.gov.gm,gov.gm,Could not resolve host: gbos.gov.gm,none
gdb.easybusiness.gov.gm,gov.gm,200,10 mail.gov.gm.
geneva.gambiamission.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
gfrs.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
gicta.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
gid.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,10 mail.gov.gm.
gipo.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,10 mail.gov.gm.
gnlsa.gov.gm,gov.gm,SSL certificate problem: self-signed certificate,none
gov.gm,gov.gm,Could not resolve host: gov.gm,none
govpay.gov.gm,gov.gm,302,none
gpa.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
gps.gov.gm,gov.gm,Operation timed out after 3000 milliseconds with 0 bytes received,20 fallbackmx.spamexperts.eu.; 30 mail2.gov.gm.; 10 mx.spamexperts.com.
graylog.easybusiness.gov.gm,gov.gm,200,10 mail.gov.gm.
hmis.gov.gm,gov.gm,Could not resolve host: hmis.gov.gm,none
icewarp.gov.gm,gov.gm,Could not resolve host: icewarp.gov.gm,none
judiciary.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
login.easybusiness.gov.gm,gov.gm,302,none
mail.gov.gm,gov.gm,302,none
mail2.gov.gm,gov.gm,Could not resolve host: mail2.gov.gm,none
meccnar.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
moa.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
mobse.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,10 mail.gov.gm.
mocde.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
mod.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
moe.gov.gm,gov.gm,Could not resolve host: moe.gov.gm,none
mofa.gov.gm,gov.gm,200,none
mofea.gov.gm,gov.gm,200,none
mofwr.gov.gm,gov.gm,Connection timed out after 3001 milliseconds,none
mogcsw.gov.gm,gov.gm,Operation timed out after 3000 milliseconds with 0 bytes received,none
moh.gov.gm,gov.gm,200,10 mail.gov.gm.
moherst.gov.gm,gov.gm,200,none
moi.gov.gm,gov.gm,Operation timed out after 3001 milliseconds with 0 bytes received,10 mail.gov.gm.
moici.gov.gm,gov.gm,Could not resolve host: moici.gov.gm,none
moin.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
moj.gov.gm,gov.gm,Could not resolve host: moj.gov.gm,none
molgl.gov.gm,gov.gm,Operation timed out after 3000 milliseconds with 0 bytes received,none
molrg.gov.gm,gov.gm,Operation timed out after 3001 milliseconds with 0 bytes received,none
mope.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,10 mail.gov.gm.
mopem.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,10 mail.gov.gm.
mops.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
motc.gov.gm,gov.gm,Operation timed out after 3001 milliseconds with 0 bytes received,none
motie.gov.gm,gov.gm,200,none
motwi.gov.gm,gov.gm,Operation timed out after 3001 milliseconds with 0 bytes received,none
mowcsw.gov.gm,gov.gm,Could not resolve host: mowcsw.gov.gm,none
moys.gov.gm,gov.gm,Operation timed out after 3000 milliseconds with 0 bytes received,10 mail.gov.gm.
naqaa.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,10 mail.gov.gm.
nccrm.gov.gm,gov.gm,SSL certificate problem: unable to get local issuer certificate,none
