hostname,score,sources,label,level
finances.gouv.cg,8,wikidata;wikidata,Q138766330,
hydrocarbures.gouv.cg,8,wikidata;wikidata,Q139836464,
postetelecom.gouv.cg,8,wikidata;wikidata,Q138711324,
presidence.cg,7,un_desa,UN/DESA national portal,
diplobrazza.net,6,wikidata;wikidata,"Ministry of Foreign Affairs, Francophonie and Congolese Abroad",
meppsa.org,6,wikidata;wikidata,Q138754653,
anaccongo.cg,4,wikidata,Agence nationale de l'aviation civile (Republic of the Congo),
assemblee-nationale.cg,4,wikidata,National Assembly,central
bea.cg,4,wikidata,Aircraft Accident Investigation Bureau,
ccj-congo.cg,4,wikidata,Youth Advisory Council,
cg.usembassy.gov,4,wikidata,embassy of the United States in the Republic of Congo,central
senat.cg,4,wikidata,Senate,central
brazzaville.diplo.de,3,wikidata,"Embassy of Germany, Brazzaville",central
cg.ambafrance.org,3,wikidata,"Embassy of France, Brazzaville",central
congo.ird.fr,3,wikidata,Institut de Recherche pour le Développement,
congo.mid.ru,3,wikidata,embassy of Russia in Republic of the Congo,central
eeas.europa.eu,3,wikidata,Delegation of the European Union to Congo,
pointe-noire.consulfrance.org,3,wikidata,Consulate General of France in Pointe-Noire,
