subdomain,http_status
adfs.edu.azores.gov.pt,"Could not resolve host: adfs.edu.azores.gov.pt"
access.dgal.gov.pt,"Could not resolve host: access.dgal.gov.pt"
autodiscover.bandeiradaetica.ipdj.gov.pt,"Could not resolve host: autodiscover.bandeiradaetica.ipdj.gov.pt"
autodiscover.e2k.edu.azores.gov.pt,"Could not resolve host: autodiscover.e2k.edu.azores.gov.pt"
autodiscover.ecce.gov.pt,"Failed to connect to autodiscover.ecce.gov.pt port 443 after 44 ms: Could not connect to server"
autenticacao.madeira.gov.pt,"Could not resolve host: autenticacao.madeira.gov.pt"
at.gov.pt,"Could not resolve host: at.gov.pt"
autodiscover.asae.gov.pt,"Failed to connect to autodiscover.asae.gov.pt port 443 after 88 ms: Could not connect to server"
acesso.gov.pt,"200"
atendimento.dgrm.mm.gov.pt,"Could not resolve host: atendimento.dgrm.mm.gov.pt"
autodiscover.act.gov.pt,"SSL certificate problem: unable to get local issuer certificate"
autodiscover.dgie.mai.gov.pt,"Could not resolve host: autodiscover.dgie.mai.gov.pt"
autodiscover.ceger.gov.pt,"Failed to connect to autodiscover.ceger.gov.pt port 443 after 122 ms: Could not connect to server"
aduaneiro.portaldasfinancas.gov.pt,"200"
aduaneiroqua.portaldasfinancas.gov.pt,"200"
apiserver.dgartes.gov.pt,"SSL certificate problem: unable to get local issuer certificate"
assinaturas.rnsi.mai.gov.pt,"Could not resolve host: assinaturas.rnsi.mai.gov.pt"
autodiscover.dglab.gov.pt,"Failed to connect to autodiscover.dglab.gov.pt port 443 after 128 ms: Could not connect to server"
api.passaportequalifica.gov.pt,"Could not resolve host: api.passaportequalifica.gov.pt"
adfs.sg.mai.gov.pt,"Could not resolve host: adfs.sg.mai.gov.pt"
autodiscover.gov.pt,"Could not resolve host: autodiscover.gov.pt"
autodiscover.gns.gov.pt,"Could not resolve host: autodiscover.gns.gov.pt"
app.gov.pt,"Could not resolve host: app.gov.pt"
autodiscover.igf.gov.pt,"Could not resolve host: autodiscover.igf.gov.pt"
autodiscover.dgrm.mm.gov.pt,"Failed to connect to autodiscover.dgrm.mm.gov.pt port 443 after 195 ms: Could not connect to server"
autodiscover.mafdr.gov.pt,"Could not resolve host: autodiscover.mafdr.gov.pt"
autodiscover.mdn.gov.pt,"Failed to connect to autodiscover.mdn.gov.pt port 443 after 56 ms: Could not connect to server"
autodiscover.fam.gov.pt,"Failed to connect to autodiscover.fam.gov.pt port 443 after 148 ms: Could not connect to server"
autodiscover.espap.gov.pt,"Failed to connect to autodiscover.espap.gov.pt port 443 after 161 ms: Could not connect to server"
autodiscover.mecon.gov.pt,"Could not resolve host: autodiscover.mecon.gov.pt"
autodiscover.madj.gov.pt,"Could not resolve host: autodiscover.madj.gov.pt"
autodiscover.mai.gov.pt,"Failed to connect to autodiscover.mai.gov.pt port 443 after 106 ms: Could not connect to server"
autodiscover.mctes.gov.pt,"Could not resolve host: autodiscover.mctes.gov.pt"
autodiscover.mne.gov.pt,"Failed to connect to autodiscover.mne.gov.pt port 443 after 60 ms: Could not connect to server"
acesso.edu.gov.pt,"302"
autodiscover.mf.gov.pt,"Failed to connect to autodiscover.mf.gov.pt port 443 after 72 ms: Could not connect to server"
autodiscover.mm.gov.pt,"Could not resolve host: autodiscover.mm.gov.pt"
autenticacao.gov.pt,"200"
autodiscover.mj.gov.pt,"Failed to connect to autodiscover.mj.gov.pt port 443 after 101 ms: Could not connect to server"
autodiscover.ringov.pt,"Could not resolve host: autodiscover.ringov.pt"
autodiscover.mtsss.gov.pt,"Failed to connect to autodiscover.mtsss.gov.pt port 443 after 83 ms: Could not connect to server"
autodiscover.medu.gov.pt,"Could not resolve host: autodiscover.medu.gov.pt"
autodiscover.pm.gov.pt,"Failed to connect to autodiscover.pm.gov.pt port 443 after 56 ms: Could not connect to server"
autodiscover.portugal.gov.pt,"Failed to connect to autodiscover.portugal.gov.pt port 443 after 45 ms: Could not connect to server"
autodiscover.pcm.gov.pt,"Failed to connect to autodiscover.pcm.gov.pt port 443 after 66 ms: Could not connect to server"
autenticacao.cartaodecidadao.gov.pt,"SSL: no alternative certificate subject name matches target hostname 'autenticacao.cartaodecidadao.gov.pt'"
autodiscover.academiaportuguesadahistoria.gov.pt,"400"
autodiscover.portugalin.gov.pt,"Could not resolve host: autodiscover.portugalin.gov.pt"
autodiscover.sgmf.gov.pt,"Failed to connect to autodiscover.sgmf.gov.pt port 443 after 71 ms: Could not connect to server"
autodiscover.otsh.mai.gov.pt,"Could not resolve host: autodiscover.otsh.mai.gov.pt"
autodiscover.seap.gov.pt,"Could not resolve host: autodiscover.seap.gov.pt"
autodiscover.sirp.gov.pt,"Failed to connect to autodiscover.sirp.gov.pt port 443 after 104 ms: Could not connect to server"
av.azores.gov.pt,"Could not resolve host: av.azores.gov.pt"
autodiscover.unileo.gov.pt,"Could not resolve host: autodiscover.unileo.gov.pt"
autodiscover.testcgr.gov.pt,"Could not resolve host: autodiscover.testcgr.gov.pt"
av.igf.gov.pt,"Could not resolve host: av.igf.gov.pt"
autodiscover.dgal.gov.pt,"302"
azores.gov.pt,"301"
backoffice.m6.ama.gov.pt,"Could not resolve host: backoffice.m6.ama.gov.pt"
b.rteste.mai.gov.pt,"Could not resolve host: b.rteste.mai.gov.pt"
autodiscover.igamaot.gov.pt,"302"
autodiscover.ssi.gov.pt,"302"
b2ap.gov.pt,"Could not resolve host: b2ap.gov.pt"
autodiscover.sg.mai.gov.pt,"302"
app.dgrdn.gov.pt,"200"
barracomum.gov.pt,"SSL certificate problem: certificate has expired"
at.madeira.gov.pt,"200"
balcao.dgrm.mm.gov.pt,"Could not resolve host: balcao.dgrm.mm.gov.pt"
beta.rpgn.juventude.gov.pt,"Could not resolve host: beta.rpgn.juventude.gov.pt"
beta.eja.juventude.gov.pt,"Could not resolve host: beta.eja.juventude.gov.pt"
beta.programas.juventude.gov.pt,"Could not resolve host: beta.programas.juventude.gov.pt"
base.gov.pt,"301"
biblioteca.mne.gov.pt,"Could not resolve host: biblioteca.mne.gov.pt"
biorc.dgo.gov.pt,"Could not resolve host: biorc.dgo.gov.pt"
biorcon.dgo.gov.pt,"SSL: no alternative certificate subject name matches target hostname 'biorcon.dgo.gov.pt'"
bep.azores.gov.pt,"405"
boaspraticasautarquicas.gov.pt,"Could not resolve host: boaspraticasautarquicas.gov.pt"
blogue.justicamaisproxima.justica.gov.pt,"301"
blog.justicamaisproxima.justica.gov.pt,"301"
autodiscover.sg.mamb.gov.pt,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.sg.mamb.gov.pt'"
autodiscover.sg.maote.gov.pt,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.sg.maote.gov.pt'"
bupi.gov.pt,"307"
adalor.domsgma.gov.pt,"Could not resolve host: adalor.domsgma.gov.pt"
acessoexterno.mne.gov.pt,"Could not resolve host: acessoexterno.mne.gov.pt"
access.dglab.gov.pt,"Could not resolve host: access.dglab.gov.pt"
act.gov.pt,"Could not resolve host: act.gov.pt"
api.passaportequalificaq.gov.pt,"Could not resolve host: api.passaportequalificaq.gov.pt"
autodiscover.cncs.gov.pt,"Could not resolve host: autodiscover.cncs.gov.pt"
admintributaria.gov.pt,"Could not resolve host: admintributaria.gov.pt"
ancp.gov.pt,"Could not resolve host: ancp.gov.pt"
auth.ecce.gov.pt,"Could not resolve host: auth.ecce.gov.pt"
ac.dgrdn.gov.pt,"200"
anqep.gov.pt,"302"
admin.portugal.gov.pt,"Could not resolve host: admin.portugal.gov.pt"
ahd.mne.gov.pt,"403"
agendamentosonline.mne.gov.pt,"403"
agregacao.compras.gov.pt,"Could not resolve host: agregacao.compras.gov.pt"
autarquicas2017.mai.gov.pt,"Could not resolve host: autarquicas2017.mai.gov.pt"
autodiscover.cccm.gov.pt,"Failed to connect to autodiscover.cccm.gov.pt port 443 after 1640 ms: Could not connect to server"
apps.dgo.gov.pt,"SSL: no alternative certificate subject name matches target hostname 'apps.dgo.gov.pt'"
c.rteste.mai.gov.pt,"Could not resolve host: c.rteste.mai.gov.pt"
castrosdonoroeste.gov.pt,"Could not resolve host: castrosdonoroeste.gov.pt"
agenda.portaldocidadao.gov.pt,"Could not resolve host: agenda.portaldocidadao.gov.pt"
autodiscover.emce.gov.pt,"Could not resolve host: autodiscover.emce.gov.pt"
ceger.gov.pt,"Could not resolve host: ceger.gov.pt"
catalogo.ancp.gov.pt,"Could not resolve host: catalogo.ancp.gov.pt"
apprv.mne.gov.pt,"Could not resolve host: apprv.mne.gov.pt"
access.rnsi.mai.gov.pt,"Could not resolve host: access.rnsi.mai.gov.pt"
aplic.igamaot.gov.pt,"Could not resolve host: aplic.igamaot.gov.pt"
certidaojudicial.justica.gov.pt,"Could not resolve host: certidaojudicial.justica.gov.pt"
autodiscover.anq.gov.pt,"Could not resolve host: autodiscover.anq.gov.pt"
app.simplex.gov.pt,"SSL certificate problem: certificate has expired"
cite.gov.pt,"Could not resolve host: cite.gov.pt"
central.portugal.gov.pt,"Could not resolve host: central.portugal.gov.pt"
caf.gov.pt,"Could not resolve host: caf.gov.pt"
cientificamente-provavel.gov.pt,"Could not resolve host: cientificamente-provavel.gov.pt"
asae.gov.pt,"404"
