subdomain,http_status
mail.gouvernement.cg,"301"
cpcalendars.gouvernement.cg,"401"
webmail.gouvernement.cg,"Resolving timed out after 3001 milliseconds"
www.archive.gouvernement.cg,"Resolving timed out after 3001 milliseconds"
webdisk.gouvernement.cg,"Resolving timed out after 3000 milliseconds"
baccarat-online.gouvernement.cg,"Resolving timed out after 3000 milliseconds"
test.gouvernement.cg,"Resolving timed out after 3000 milliseconds"
cpanel.gouvernement.cg,"Resolving timed out after 3000 milliseconds"
sitenconstruction.gouvernement.cg,"Resolving timed out after 3000 milliseconds"
www.gouvernement.cg,"Resolving timed out after 3000 milliseconds"
cpcontacts.gouvernement.cg,"Resolving timed out after 3000 milliseconds"
archive.gouvernement.cg,"Resolving timed out after 3000 milliseconds"
gouvernement.cg,"Resolving timed out after 3001 milliseconds"
test2.gouvernement.cg,"Resolving timed out after 3001 milliseconds"
www.sitenconstruction.gouvernement.cg,"Resolving timed out after 3000 milliseconds"
www.test.gouvernement.cg,"Resolving timed out after 3000 milliseconds"
www.mail.gouvernement.cg,"Resolving timed out after 3002 milliseconds"
www.baccarat-online.gouvernement.cg,"Resolving timed out after 3001 milliseconds"
www.webmail.gouvernement.cg,"Resolving timed out after 3000 milliseconds"
www.test2.gouvernement.cg,"Resolving timed out after 3000 milliseconds"
