subdomain,mx
5thqiyas.yesser.gov.sa,none
6thqiyas.yesser.gov.sa,none
900moi.gov.sa,none
a.chs.gov.sa,none
access.bog.gov.sa,none
access.gaca.gov.sa,none
access.gcs.gov.sa,none
access.holymakkah.gov.sa,none
access.mep.gov.sa,none
access.moh.gov.sa,none
access.mol.gov.sa,none
access.mot.gov.sa,none
access.tvtc.gov.sa,none
access02.mol.gov.sa,none
access03.mol.gov.sa,none
activesync.modon.gov.sa,none
ada.gov.sa,none
address.gov.sa,10 mail2.address.gov.sa.; 10 mail1.address.gov.sa.
adf.gov.sa,10 mail.adf.gov.sa.
adfs-sd.mlsd.gov.sa,none
adfssso.mol.gov.sa,none
adl.moj.gov.sa,dig error
adlphone.moj.gov.sa,none
adlreg.moj.gov.sa,none
admin.fg.gov.sa,none
admin.gc.momra.gov.sa,none
admin.jeddah.gov.sa,none
admin.modon.gov.sa,none
admin.moh.gov.sa,none
admin.mohe.gov.sa,none
admin.sct.gov.sa,none
admin.scta.gov.sa,none
admin.scth.gov.sa,none
admincomm.moj.gov.sa,none
aes.ars.gov.sa,none
afca.gov.sa,none
ahwal.gov.sa,none
alahsa-health.gov.sa,none
albaha.gov.sa,10 mx2.deem.sa.; 50 mx4.deem.sa.; 30 mx3.deem.sa.; 10 mx1.deem.sa.
albahaedu.gov.sa,none
albahainv.gov.sa,none
albirkgedu.gov.sa,none
albosor-m.gov.sa,none
alhasa.gov.sa,10 mx2.alhasa.gov.sa.; 5 mx1.alhasa.gov.sa.
aljouf.gov.sa,none
aljoufedu.gov.sa,none
alkhitah.gov.sa,none
allaithged.gov.sa,none
almuzahmiyyaedu.gov.sa,none
alqasabcc.gov.sa,none
alquran.gov.sa,none
alrassedu.gov.sa,none
alrassge.gov.sa,none
alriyadh.gov.sa,10 mx1.alriyadh.gov.sa.; 20 mx2.alriyadh.gov.sa.
amana-assir.gov.sa,none
amanah.moe.gov.sa,none
amnmd-hq-mail.amana-md.gov.sa,none
amnmd-hq-owa.amana-md.gov.sa,none
amnmdlynce1.amana-md.gov.sa,none
anas3.albirkgedu.gov.sa,none
anqexmails01.sct.gov.sa,none
ansbilling.gaca.gov.sa,none
apc.momra.gov.sa,none
api.address.gov.sa,none
api.gc.momra.gov.sa,none
api.iph-qa.adaa.gov.sa,none
api.iph-uat.adaa.gov.sa,none
app.mhaedu.gov.sa,none
app.mosa.gov.sa,none
app.nic.gov.sa,none
app.tvtc.gov.sa,none
apppnr-portal.moi.gov.sa,none
apps.alriyadh.gov.sa,none
apps.mot.gov.sa,none
aqargroup.msi.gov.sa,none
arar-mu.gov.sa,30 mx3.deem.sa.; 10 mx2.deem.sa.; 10 mx1.deem.sa.; 50 mx4.deem.sa.
arc.mofa.gov.sa,none
arriyadhenv.gov.sa,none
ars.gov.sa,none
art.gov.sa,none
as.cwa.scta.gov.sa,none
aseer.gov.sa,30 mx3.deem.sa.; 10 mx1.deem.sa.; 50 mx4.deem.sa.; 10 mx2.deem.sa.
aseerhealth.gov.sa,none
assentry.gaca.gov.sa,none
assir-mail01.amana-assir.gov.sa,none
assir-mail01.ars.gov.sa,none
ata-hail.gov.sa,none
atsentry.gaca.gov.sa,none
auth.crm.scth.gov.sa,none
autodisccover.chs.gov.sa,none
autodiscover.900moi.gov.sa,none
autodiscover.albaha.gov.sa,none
autodiscover.alhasa.gov.sa,none
autodiscover.allaithged.gov.sa,none
autodiscover.alrassedu.gov.sa,none
autodiscover.alriyadh.gov.sa,none
autodiscover.amana-assir.gov.sa,none
autodiscover.amana-md.gov.sa,none
autodiscover.amanataljouf.gov.sa,none
autodiscover.ars.gov.sa,none
autodiscover.art.gov.sa,none
autodiscover.awqaf.gov.sa,none
autodiscover.bahaeslah.gov.sa,none
autodiscover.baladialula.gov.sa,none
autodiscover.bip.gov.sa,none
autodiscover.boe.gov.sa,none
autodiscover.bog.gov.sa,none
autodiscover.cchi.gov.sa,none
autodiscover.cds.gov.sa,none
autodiscover.chs.gov.sa,none
autodiscover.cib.gov.sa,none
autodiscover.citc.gov.sa,none
autodiscover.cloud.moi.gov.sa,none
autodiscover.cppa.gov.sa,none
autodiscover.dammam.gov.sa,none
autodiscover.dmmr.gov.sa,none
autodiscover.dt1.mawthouq.gov.sa,none
autodiscover.dt2.mawthouq.gov.sa,none
autodiscover.dt3.mawthouq.gov.sa,none
