hostname,score,sources,label,level
nspo.com.eg,7,wikidata;wikidata,National Service Products Organization,
custodia.org,6,wikidata;wikidata,Custodian of the Holy Land,
egypt.gov.org,6,un_desa,UN/DESA national portal,
egyptconsulates.org,6,wikidata;wikidata,Ministry of Foreign Affairs of Egypt,central
egyptera.org,6,wikidata;wikidata,Egyptian Electric Utility and Consumer Protection Regulatory Agency,
kairo.diplo.de,6,wikidata;wikidata,"Embassy of Germany, Cairo",central
sca-egypt.org,6,wikidata;wikidata,Ministry of State for Antiquities,central
swedenabroad.se,6,wikidata;wikidata,"Embassy of Sweden, Cairo",central
aoi.org.eg,4,wikidata,Arab Organization for Industrialization,
britishcouncil.org.eg,4,wikidata,British Council Egypt,
cbe.org.eg,4,wikidata,Central Bank of Egypt,
cmrdi.sci.eg,4,wikidata,Central Metallurgical Research and Development Institute,
drugcontrol.org.eg,4,wikidata,Q95947970,
eaea.org.eg,4,wikidata,Egyptian Atomic Energy Authority,
eca.org.eg,4,wikidata,Q12206326,
eg.usembassy.gov,4,wikidata,"Embassy of the United States, Cairo",central
egnatcom.org.eg,4,wikidata,Egyptian National Commission for UNESCO,
ehc.eg,4,wikidata,Egyptian Health Council,
elections.eg,4,wikidata,National Elections Commission,central
epri.sci.eg,4,wikidata,Egyptian Petroleum Research Institute,
hbrc.edu.eg,4,wikidata,Housing and Building National Research Center,
kairo.mfa.gov.hu,4,wikidata,"embassy of Hungary, Cairo",central
maspero.eg,4,wikidata,Egyptian Radio and Television Union,
miaso.org.eg,4,wikidata,Marine Industries and Services Organization,
naqaae.eg,4,wikidata,Q61052298,
narss.sci.eg,4,wikidata,National Authority for Remote Sensing and Space Sciences,
ncscr.org.eg,4,wikidata,Q56376697,
sczone.eg,4,wikidata,The Suez Canal Economic Zone,
senate.eg,4,wikidata,Senate of Egypt,central
sp.mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Cairo",central
afghanembassy-egypt.com,3,wikidata,"Embassy of Afghanistan, Cairo",central
alamiria.com,3,wikidata,Amiri Press,
alexapta.org,3,wikidata,Alexandria Public Transportation Authority,
alexcham.org,3,wikidata,Alexandria Chamber of Commerce,
algerianembassyincairo.org,3,wikidata,"Embassy of Algeria, Cairo",central
bibalex.org,3,wikidata,Bibliotheca Alexandrina,
burundi-embassyinegypt.info,3,wikidata,embassy of Burundi in Egypt,central
cairo.mae.ro,3,wikidata,embassy of Romania in Egypt,central
cairo.mfa.ee,3,wikidata,embassy of Estonia in Cairo,central
cairo.mofa.go.ug,3,wikidata,embassy of Uganda in Egypt,central
cccpa-eg.org,3,wikidata,CCCPA,
ealip.weebly.com,3,wikidata,Q129987333,
eeas.europa.eu,3,wikidata,Delegation of the European Union to Egypt,
eg.mfa.lt,3,wikidata,embassy of Lithuania in Egypt,central
eg.mvep.hr,3,wikidata,embassy of Croatia in Egypt,central
egypt.mid.ru,3,wikidata,"Embassy of Russia, Egypt",central
egyptcotton-catgo.org,3,wikidata,Q121027899,
egypten.um.dk,3,wikidata,embassy of Denmark in Egypt,central
epassociation.net,3,wikidata,Q12185728,
finlandabroad.fi,3,wikidata,embassy of Finland in Egypt,central
gopp.gggid.com,3,wikidata,Q122241246,
icch-eg.com,3,wikidata,The General Authority for Construction and Housing Cooperatives,
imc-egypt.org,3,wikidata,Q112303626,
islamic-council.net,3,wikidata,Supreme Council for Islamic Affairs (Egypt),
kairo.veleposlanistvo.si,3,wikidata,"Embassy of Slovenia, Cairo",central
lfrpda.org,3,wikidata,Egyptian Lakes and Fish Resources Protection and Development Agency,
mfa.bg,3,wikidata,embassy of Bulgaria in Egypt,central
mzv.cz,3,wikidata,embassy of the Czech republic in Egypt,central
mzv.sk,3,wikidata,embassy of Slovakia in Egypt,central
nederlandwereldwijd.nl,3,wikidata,"Embassy of the Netherlands, Cairo",central
netherlandsandyou.nl,3,wikidata,"Embassy of the Netherlands, Cairo",central
nffcd.org,3,wikidata,Q60914533,
norway.no,3,wikidata,"Embassy of Norway, Cairo",central
palembeg.ps,3,wikidata,"Embassy of Palestine, Cairo",central
socialtakafol.com,3,wikidata,Q60914549,
unesco.org,3,wikidata,UNESCO office Egypt,
who.int,3,wikidata,World Health Organization – Egypt,
eg.ambafrance.org,1,wikidata;wikidata;wikidata,"Consulate-General of France in Alexandria | Embassy of France, Giza",central
erembassy.com,1,wikidata;wikidata;wikidata,embassy of Eritrea in Egypt,central
mfa.gr,1,wikidata;wikidata;wikidata,Greek Consulate General in Alexandria | embassy of Greece in Egypt,central
