subdomain,http_status,mx
access.lsb.gov.la,Could not resolve host: access.lsb.gov.la,none
accounting.nssf.gov.la,Resolving timed out after 3000 milliseconds,none
amlio.gov.la,200,0 amlio.gov.la.
apps.lsc.gov.la,Connection timed out after 3002 milliseconds,none
asean2016.gov.la,Resolving timed out after 3000 milliseconds,none
at.psc.gov.la,Resolving timed out after 3000 milliseconds,none
attapeu.gov.la,Could not resolve host: attapeu.gov.la,none
autodiscover.edsr.gov.la,Could not resolve host: autodiscover.edsr.gov.la,none
autodiscover.investlaos.gov.la,SSL: no alternative certificate subject name matches target hostname 'autodiscover.investlaos.gov.la',none
autodiscover.jed.gov.la,Could not resolve host: autodiscover.jed.gov.la,none
autodiscover.laos-lsmp.gov.la,Could not resolve host: autodiscover.laos-lsmp.gov.la,none
autodiscover.moh-usi.gov.la,Resolving timed out after 3001 milliseconds,none
autodiscover.moic.gov.la,Resolving timed out after 3000 milliseconds,none
autodiscover.peoplesupremecourt.gov.la,Could not resolve host: autodiscover.peoplesupremecourt.gov.la,none
autodiscover.sdms.gov.la,Could not resolve host: autodiscover.sdms.gov.la,none
autodiscover.ssolao.gov.la,Resolving timed out after 3000 milliseconds,none
bfdi.gov.la,Resolving timed out after 3000 milliseconds,none
bl.psc.gov.la,Could not resolve host: bl.psc.gov.la,none
bokeo.gov.la,Could not resolve host: bokeo.gov.la,none
bol.gov.la,Resolving timed out after 3000 milliseconds,10 mail.bol.gov.la.
ch.psc.gov.la,Resolving timed out after 3000 milliseconds,none
champasack.gov.la,Could not resolve host: champasack.gov.la,none
champasakdict.gov.la,Resolving timed out after 3000 milliseconds,none
champasakradio.gov.la,Could not resolve host: champasakradio.gov.la,none
chanthabouly.gov.la,Could not resolve host: chanthabouly.gov.la,none
cmrlao.gov.la,Could not resolve host: cmrlao.gov.la,none
court1odx.gov.la,Could not resolve host: court1odx.gov.la,none
court1odx.gov.la.court1odx.gov.la,Resolving timed out after 3001 milliseconds,none
cpanel.dip.gov.la,200,none
cpanel.dpc.gov.la,Resolving timed out after 3000 milliseconds,none
cpanel.edsr.gov.la,Could not resolve host: cpanel.edsr.gov.la,none
cpanel.investlaos.gov.la,Could not resolve host: cpanel.investlaos.gov.la,none
cpanel.jed.gov.la,Resolving timed out after 3000 milliseconds,none
cpanel.laos-lsmp.gov.la,Resolving timed out after 3000 milliseconds,none
cpanel.laotradeportal.gov.la,Resolving timed out after 3000 milliseconds,none
cpanel.moh-usi.gov.la,Could not resolve host: cpanel.moh-usi.gov.la,none
cpanel.moic.gov.la,Could not resolve host: cpanel.moic.gov.la,none
cpanel.ncbd.gov.la,Resolving timed out after 3000 milliseconds,none
cpanel.nier.gov.la,Could not resolve host: cpanel.nier.gov.la,none
cpanel.nioph.gov.la,Resolving timed out after 3000 milliseconds,none
cpanel.nt2wmpa.gov.la,Resolving timed out after 3000 milliseconds,none
cpanel.peoplesupremecourt.gov.la,Could not resolve host: cpanel.peoplesupremecourt.gov.la,none
cpanel.phcsaya-lpb.gov.la,Resolving timed out after 3000 milliseconds,none
cpanel.sdms.gov.la,Resolving timed out after 3001 milliseconds,none
cpanel.ssolao.gov.la,Resolving timed out after 3003 milliseconds,none
cpanel.uxolao.gov.la,SSL: no alternative certificate subject name matches target hostname 'cpanel.uxolao.gov.la',none
cpanel.vccci.gov.la,Could not resolve host: cpanel.vccci.gov.la,none
cpes.gov.la,Could not resolve host: cpes.gov.la,none
dcal.gov.la,Resolving timed out after 3000 milliseconds,none
deb.gov.la,Resolving timed out after 3000 milliseconds,0 ny205.whpservers.com.
dem-odx.gov.la,Could not resolve host: dem-odx.gov.la,none
dept-bol.gov.la,Connection timed out after 3000 milliseconds,none
dhis2lao.gov.la,Resolving timed out after 3001 milliseconds,none
dialin.lsb.gov.la,Could not resolve host: dialin.lsb.gov.la,none
dic.mafdopfdata.gov.la,Resolving timed out after 3003 milliseconds,none
dicvt.gov.la,Resolving timed out after 3001 milliseconds,none
dimex.moic.gov.la,200,none
