subdomain,http_status
4d.geo.admin.ch,"Could not resolve host: 4d.geo.admin.ch"
2d.geo.admin.ch,"Could not resolve host: 2d.geo.admin.ch"
a01vortex.bit.admin.ch,"Could not resolve host: a01vortex.bit.admin.ch"
acc2.admin.ch,"Could not resolve host: acc2.admin.ch"
acc.admin.ch,"Could not resolve host: acc.admin.ch"
a02vortex.bit.admin.ch,"Could not resolve host: a02vortex.bit.admin.ch"
a01vortex.admin.ch,"Could not resolve host: a01vortex.admin.ch"
acc4.admin.ch,"Could not resolve host: acc4.admin.ch"
aaa-a.ssltest.admin.ch,"Could not resolve host: aaa-a.ssltest.admin.ch"
aaa2-a.ssltest.admin.ch,"Could not resolve host: aaa2-a.ssltest.admin.ch"
acc.caz.admin.ch,"Could not resolve host: acc.caz.admin.ch"
aerialimages3.geo.admin.ch,"Could not resolve host: aerialimages3.geo.admin.ch"
aaa-t.ssltest.admin.ch,"Could not resolve host: aaa-t.ssltest.admin.ch"
adminsrv6.admin.ch,"Could not resolve host: adminsrv6.admin.ch"
acc5-preprod-vs8.caz.admin.ch,"Could not resolve host: acc5-preprod-vs8.caz.admin.ch"
aerialimages4.geo.admin.ch,"Could not resolve host: aerialimages4.geo.admin.ch"
aerialimages1.geo.admin.ch,"Could not resolve host: aerialimages1.geo.admin.ch"
acc4.caz.admin.ch,"Could not resolve host: acc4.caz.admin.ch"
acc4test.caz.admin.ch,"Could not resolve host: acc4test.caz.admin.ch"
a-vortex.ssz.admin.ch,"Could not resolve host: a-vortex.ssz.admin.ch"
aerialimages.geo.admin.ch,"Could not resolve host: aerialimages.geo.admin.ch"
aerialimages2.geo.admin.ch,"Could not resolve host: aerialimages2.geo.admin.ch"
aerialimages0.geo.admin.ch,"Could not resolve host: aerialimages0.geo.admin.ch"
acc.ssz.admin.ch,"Could not resolve host: acc.ssz.admin.ch"
api4.geo.admin.ch,"Could not resolve host: api4.geo.admin.ch"
3d.geo.admin.ch,"403"
accv.caz.admin.ch,"Could not resolve host: accv.caz.admin.ch"
adfs.eda.admin.ch,"Could not resolve host: adfs.eda.admin.ch"
acc5-preprod-vs9.caz.admin.ch,"Could not resolve host: acc5-preprod-vs9.caz.admin.ch"
acctestsso.caz.admin.ch,"Could not resolve host: acctestsso.caz.admin.ch"
accb.ssz.admin.ch,"Could not resolve host: accb.ssz.admin.ch"
ags-ctrx.ras.admin.ch,"Could not resolve host: ags-ctrx.ras.admin.ch"
ags-ctrx.rastest.admin.ch,"Could not resolve host: ags-ctrx.rastest.admin.ch"
adfs-poc.rastest.admin.ch,"Could not resolve host: adfs-poc.rastest.admin.ch"
adfsint.eda.admin.ch,"Could not resolve host: adfsint.eda.admin.ch"
api.geo.admin.ch,"404"
ads-v.vegate.admin.ch,"Could not resolve host: ads-v.vegate.admin.ch"
api3.geo.admin.ch,"404"
arc98-smartcard.ssltest.admin.ch,"Could not resolve host: arc98-smartcard.ssltest.admin.ch"
aev14online-2fa.ssltest.admin.ch,"Could not resolve host: aev14online-2fa.ssltest.admin.ch"
aev14online.ssl.admin.ch,"Could not resolve host: aev14online.ssl.admin.ch"
ags-rasts.ras.admin.ch,"Could not resolve host: ags-rasts.ras.admin.ch"
arc98-smartcard.ssl.admin.ch,"Could not resolve host: arc98-smartcard.ssl.admin.ch"
app01-abna.bazl.admin.ch,"Could not resolve host: app01-abna.bazl.admin.ch"
arcgis-js-api.baustellen.pta.emrot.vdv.admin.ch,"Could not resolve host: arcgis-js-api.baustellen.pta.emrot.vdv.admin.ch"
apis.sem.admin.ch,"Could not resolve host: apis.sem.admin.ch"
apis-int.sem.admin.ch,"Could not resolve host: apis-int.sem.admin.ch"
admin.ch,"301"
apis.bfm.admin.ch,"Could not resolve host: apis.bfm.admin.ch"
appl.avam.bfi.admin.ch,"Could not resolve host: appl.avam.bfi.admin.ch"
arcgis-js-api.vm-ch.vdv.admin.ch,"Could not resolve host: arcgis-js-api.vm-ch.vdv.admin.ch"
account.idm.eda.admin.ch,"307"
angebot.intranet.bit.admin.ch,"Could not resolve host: angebot.intranet.bit.admin.ch"
appgsw.admin.ch,"Could not resolve host: appgsw.admin.ch"
alsvaportal.ezv.admin.ch,"503"
arc98-sec-pw.ssl.admin.ch,"Could not resolve host: arc98-sec-pw.ssl.admin.ch"
ags-rasts.rastest.admin.ch,"Could not resolve host: ags-rasts.rastest.admin.ch"
arc98-sec-pw.ssltest.admin.ch,"Could not resolve host: arc98-sec-pw.ssltest.admin.ch"
adfs.idm.eda.admin.ch,"404"
aps.rastest.admin.ch,"Could not resolve host: aps.rastest.admin.ch"
arc98-sec.ssl.admin.ch,"Could not resolve host: arc98-sec.ssl.admin.ch"
avconf.admin.ch,"Recv failure: Connexion ré-initialisée par le correspondant"
airstat.bazl.admin.ch,"302"
am-a.eiam.admin.ch,"302"
bazl-eap.rastest.admin.ch,"Could not resolve host: bazl-eap.rastest.admin.ch"
arcgis-js-api.in.vm-ch.vmz.admin.ch,"Could not resolve host: arcgis-js-api.in.vm-ch.vmz.admin.ch"
app02.bazl.admin.ch,"200"
author-internet.vbs.admin.ch,"SSL certificate problem: self-signed certificate"
am-r.eiam.admin.ch,"302"
bger-intranet-2fa.ssltest.admin.ch,"Could not resolve host: bger-intranet-2fa.ssltest.admin.ch"
arcgis-js-api.vm-ch.pta.emrot.vdv.admin.ch,"Could not resolve host: arcgis-js-api.vm-ch.pta.emrot.vdv.admin.ch"
access-r.eiam.admin.ch,"200"
avdi-storefront-url-a.admin.ch,"Could not resolve host: avdi-storefront-url-a.admin.ch"
am.eiam.admin.ch,"302"
avconf.parl.admin.ch,"Could not resolve host: avconf.parl.admin.ch"
baustellen.astra.admin.ch,"Failed to connect to baustellen.astra.admin.ch port 443 after 86 ms: Could not connect to server"
access-a.eiam.admin.ch,"200"
beschaffungsstellen.admin.ch,"301"
app01.bazl.admin.ch,"301"
access.eiam.admin.ch,"200"
bit.geo.admin.ch,"Could not resolve host: bit.geo.admin.ch"
autodiscover.parl.admin.ch,"302"
bger-thinlinc.rastest.admin.ch,"Could not resolve host: bger-thinlinc.rastest.admin.ch"
axtares.admin.ch,"200"
arcgis-js-api.baustellen.astra.admin.ch,"404"
bger-si-gt.rastest.admin.ch,"Could not resolve host: bger-si-gt.rastest.admin.ch"
arcgis-js-api.tesi.astra.admin.ch,"SSL: no alternative certificate subject name matches target hostname 'arcgis-js-api.tesi.astra.admin.ch'"
burweb2-r.admin.ch,"Could not resolve host: burweb2-r.admin.ch"
bger-tlmail.rastest.admin.ch,"Could not resolve host: bger-tlmail.rastest.admin.ch"
bundesreisezentrale.admin.ch,"Could not resolve host: bundesreisezentrale.admin.ch"
ca-sbpi.seco.admin.ch,"Could not resolve host: ca-sbpi.seco.admin.ch"
atlas.bfs.admin.ch,"200"
arcgis-js-api.vm-ch.astra.admin.ch,"404"
arcgis-js-api.in.baustellen.astra.admin.ch,"404"
bundespublikationen.admin.ch,"301"
arcgis-js-api.sh.baustellen.astra.admin.ch,"404"
bger-webmail-2fa.ssltest.admin.ch,"Could not resolve host: bger-webmail-2fa.ssltest.admin.ch"
carta.geo.admin.ch,"308"
arcgis-js-api.sh.vm-ch.astra.admin.ch,"404"
bger-activesync.ras.admin.ch,"OpenSSL SSL_read: OpenSSL/3.5.3: error:0A00045C:SSL routines::tlsv13 alert certificate required, errno 0"
carte.geo.admin.ch,"308"
chat.geo.admin.ch,"Could not resolve host: chat.geo.admin.ch"
ci.geo.admin.ch,"Could not resolve host: ci.geo.admin.ch"
arcgis-js-api.vp.baustellen.astra.admin.ch,"404"
certipro-2fa.ssltest.admin.ch,"Could not resolve host: certipro-2fa.ssltest.admin.ch"
arcgis-js-api.vp.vm-ch.astra.admin.ch,"404"
arcgis-js-api.in.vm-ch.astra.admin.ch,"404"
bger-tlmail.ras.admin.ch,"200"
bewilligungen.admin.ch,"SSL certificate problem: self-signed certificate"
certlogin.isceco.admin.ch,"Could not resolve host: certlogin.isceco.admin.ch"
certificate-renewal.a-pki.admin.ch,"SSL certificate problem: unable to get local issuer certificate"
ba.ssltest.admin.ch,"Could not resolve host: ba.ssltest.admin.ch"
bab.ssltest.admin.ch,"Could not resolve host: bab.ssltest.admin.ch"
bab.ssl.admin.ch,"Could not resolve host: bab.ssl.admin.ch"
ba.ssl.admin.ch,"Could not resolve host: ba.ssl.admin.ch"
bger-webmail.ras.admin.ch,"500"
charta.geo.admin.ch,"308"
certlogin.suissetax.estv.admin.ch,"Could not resolve host: certlogin.suissetax.estv.admin.ch"
certificate-renewal.pki.admin.ch,"404"
cms-bag4.ssl.admin.ch,"Could not resolve host: cms-bag4.ssl.admin.ch"
bger-thinlinc.ras.admin.ch,"200"
bger-si-gt.ras.admin.ch,"200"
certlogin.ezivi.admin.ch,"Could not resolve host: certlogin.ezivi.admin.ch"
certipro.ssl.admin.ch,"500"
cminit.a-pki.admin.ch,"Could not resolve host: cminit.a-pki.admin.ch"
cms.atlas.bfs.admin.ch,"Could not resolve host: cms.atlas.bfs.admin.ch"
cms-efvintra.ssl.admin.ch,"Could not resolve host: cms-efvintra.ssl.admin.ch"
cmc.pki.admin.ch,"404"
cmc.a-pki.admin.ch,"404"
cms-suisseid.ssl.admin.ch,"Could not resolve host: cms-suisseid.ssl.admin.ch"
csr.a-pki.admin.ch,"SSL certificate problem: unable to get local issuer certificate"
d-nsbs-a.admin.ch,"Could not resolve host: d-nsbs-a.admin.ch"
