hostname,score,sources,label,level
custodia.org,6,wikidata;wikidata,Custodian of the Holy Land,
conseilconstitutionnelliban.com,5,wikidata,Constitutional Council (Lebanon),central
bejrut.mfa.gov.hu,4,wikidata,"Embassy of Hungary, Beirut",
cnrs.edu.lb,4,wikidata,National Council for Scientific Research,
lb.usembassy.gov,4,wikidata,Embassy of the United States in Beirut,central
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Beirut",central
alarabiahcouncil.org,3,wikidata,Arabic Language International Council,
ambafrance-lb.org,3,wikidata,"French Embassy, Beirut",central
bangladeshembassybeirut.org,3,wikidata,"Embassy of Bangladesh, Beirut",central
beirut.diplo.de,3,wikidata,"Embassy of Germany, Beirut",central
beirut.mae.ro,3,wikidata,"Embassy of Romania, Beirut",central
eeas.europa.eu,3,wikidata,Delegation of the European Union to Lebanon,
emro.who.int,3,wikidata,World Health Organization - Lebanon,
finlandabroad.fi,3,wikidata,embassy of Finland in Lebanon,central
lb.ambafrance.org,3,wikidata,consulat général de France à Beyrouth,
lebanon.mid.ru,3,wikidata,"Embassy of Russia, Beirut",central
libanon.um.dk,3,wikidata,embassy of Denmark in Lebanon,central
lncu.org,3,wikidata,Lebanese National Commission for UNESCO,
mfa.bg,3,wikidata,embassy of Bulgaria in Lebanon,central
mfa.gr,3,wikidata,embassy of Greece in Lebanon,central
mzv.cz,3,wikidata,embassy of the Czech republic in Lebanon,central
mzv.sk,3,wikidata,embassy of Slovakia in Lebanon,central
norway.no,3,wikidata,"Embassy of Norway, Beirut",central
palembassylb.com,3,wikidata,"Embassy of Palestine, Beirut",central
swedenabroad.se,3,wikidata,"Embassy of Sweden, Beirut",central
