hostname,score,sources,label,level,http_status,mx
haestirettur.is,9,wikidata;wikidata,Supreme Court of Iceland,central,301,0 haestirettur-is.mail.protection.outlook.com.
landlaeknir.is,7,wikidata;wikidata,Directorate of Health,,301,0 landlaeknir-is.mail.protection.outlook.com.
skogur.is,7,wikidata;wikidata,Icelandic Forest Service,,301,0 skogur-is.mail.protection.outlook.com.
ust.is,7,wikidata;wikidata,Environment Agency of Iceland,,200,10 ust-is.mail.protection.outlook.com.
island.is,6,wikidata;wikidata;wikidata;linkgraph,Land and Forest Iceland | Icelandic Naming Committee,central,200,0 island-is.mail.protection.outlook.com.
cb.is,4,wikidata,Central Bank of Iceland,,200,10 mxb-0083a101.gslb.pphosted.com.; 10 mxa-0083a101.gslb.pphosted.com.
customs.is,4,wikidata,Directorate of Customs,central,301,0 customs-is.mail.protection.outlook.com.
en.vedur.is,4,wikidata,Icelandic Meteorological Office,,200,10 vedur-is.mail.protection.outlook.com.
fangelsi.is,4,wikidata,Icelandic Prison Service,,301,0 fangelsi-is.mail.protection.outlook.com.
ferdamalastofa.is,4,wikidata,Icelandic Tourist Board,,302,0 ferdamalastofa-is.mail.protection.outlook.com.
fiskistofa.is,4,wikidata,Directorate of Fisheries,,302,10 publicadministrationis.mail.protection.outlook.com.
fme.is,4,wikidata,Financial Supervisory Authority,,302,10 mxb-0083a101.gslb.pphosted.com.; 10 mxa-0083a101.gslb.pphosted.com.
forseti.is,4,wikidata,Office of the President of Iceland,,307,0 forseti-is.mail.protection.outlook.com.
geothermal.is,4,wikidata,Iceland Geosurvey,,200,0 geothermal-is.mail.protection.outlook.com.
hagstofa.is,4,wikidata,Statistics Iceland,central,200,10 hagstofa-is.mail.protection.outlook.com.
icetra.is,4,wikidata,Q1151075,,302,10 icetra-is.mail.protection.outlook.com.
landsbokasafn.is,4,wikidata,National and University Library of Iceland,,200,0 landsbokasafn-is.mail.protection.outlook.com.
lmi.is,4,wikidata,National Land Survey of Iceland,,301,10 lmi-is.mail.protection.outlook.com.
logreglan.is,4,wikidata,Icelandic Police,,301,10 mx1.tmd.is.; 20 mx2.tmd.is.
minjastofnun.is,4,wikidata,Cultural Heritage Agency of Iceland,,302,0 minjastofnun-is.mail.protection.outlook.com.
mms.is,4,wikidata,Directorate of Education,central,301,0 mms-is.mail.protection.outlook.com.
nattsud.is,4,wikidata,Nátturustofa Suðurlands,,200,0 nattsud-is.mail.protection.outlook.com.
nea.is,4,wikidata,National Energy Authority of Iceland,,403,none
os.is,4,wikidata,National Energy Authority of Iceland,,301,10 os-is.mail.protection.outlook.com.
pfs.is,4,wikidata,Post and Telecom Administration,,301,0 pfs-is.mail.protection.outlook.com.
samgongustofa.is,4,wikidata,Q1151075,,302,10 samgongustofa-is.mail.protection.outlook.com.
sedlabanki.is,4,wikidata,Central Bank of Iceland,,200,10 mxb-0083a101.gslb.pphosted.com.; 10 mxa-0083a101.gslb.pphosted.com.
skjalasafn.is,4,wikidata,National Archive of Iceland,,301,0 skjalasafn-is.mail.protection.outlook.com.
skra.is,4,wikidata,Registers Iceland,,301,0 skra-is.mail.protection.outlook.com.
statice.is,4,wikidata,Statistics Iceland,central,200,10 statice-is.mail.protection.outlook.com.
uar.is,4,wikidata,Q108060956,,301,10 funi.stjr.is.; 20 neisti.stjr.is.
umbodsmaduralthingis.is,4,wikidata,Iceland Ombudsman,,301,10 skyhqamx00.skyggnir.is.
unesco.is,4,wikidata,Icelandic National Commission for UNESCO,,200,0 mx.hysingar.is.
vedur.is,4,wikidata,Icelandic Meteorological Office,,200,10 vedur-is.mail.protection.outlook.com.
vegagerdin.is,4,wikidata,Vegagerðin,,302,0 vegagerdin-is.mail.protection.outlook.com.
vinnueftirlit.is,4,wikidata,Administration of Occupational Safety and Health,,301,none
vinnumalastofnun.is,4,wikidata,Directorate of Labour,,301,20 mx01.hysing.is.; 10 mx00.hysing.is.; 20 mx02.hysing.is.
eeas.europa.eu,3,wikidata,Delegation of the European Union to Iceland,,200,10 mxb-00338601.gslb.pphosted.com.; 10 mxa-00338601.gslb.pphosted.com.
finlandabroad.fi,3,wikidata,Embassy of Finland in Reykjavík,central,301,10 mail.valtori.fi.
iceland.mid.ru,3,wikidata,embassy of Russia in Iceland,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
is.ambafrance.org,3,wikidata,"Embassy of France, Reykjavík",central,301,none
is.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Reykjavík",central,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching is.china-embassy.org found.,none
island.um.dk,3,wikidata,embassy of Denmark in Iceland,central,301,none
norway.no,3,wikidata,"Embassy of Norway, Reykjavik",central,301,0 mx.domeneshop.no.
reykjavik.diplo.de,3,wikidata,"Embassy of Germany, Reykjavík",central,200,10 mx1.bund.de.; 10 mx2.bund.de.
swedenabroad.se,3,wikidata,"Embassy of Sweden, Reykjavik",central,301,none
heradsdomstolar.is,2,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Vesturlands District Court (Iceland) | Reykjaness District Court (Iceland) | Suðurlands District Court (Iceland) | Norðurlands eystra District Court (Iceland) | Norðurlands vestra District Court (Iceland) | Vestfjarða District Court (Iceland) | Reykjavík District Court (Iceland) | Austurlands District Court (Iceland),central,301,10 mx01.skra.is.
