hostname,score,sources,label,level
haestirettur.is,9,wikidata;wikidata,Supreme Court of Iceland,central
landlaeknir.is,7,wikidata;wikidata,Directorate of Health,
skogur.is,7,wikidata;wikidata,Icelandic Forest Service,
ust.is,7,wikidata;wikidata,Environment Agency of Iceland,
island.is,6,wikidata;wikidata;wikidata;linkgraph,Land and Forest Iceland | Icelandic Naming Committee,central
cb.is,4,wikidata,Central Bank of Iceland,
customs.is,4,wikidata,Directorate of Customs,central
en.vedur.is,4,wikidata,Icelandic Meteorological Office,
fangelsi.is,4,wikidata,Icelandic Prison Service,
ferdamalastofa.is,4,wikidata,Icelandic Tourist Board,
fiskistofa.is,4,wikidata,Directorate of Fisheries,
fme.is,4,wikidata,Financial Supervisory Authority,
forseti.is,4,wikidata,Office of the President of Iceland,
geothermal.is,4,wikidata,Iceland Geosurvey,
hagstofa.is,4,wikidata,Statistics Iceland,central
icetra.is,4,wikidata,Q1151075,
is.usembassy.gov,4,wikidata,embassy of the United States in Iceland,central
landsbokasafn.is,4,wikidata,National and University Library of Iceland,
lmi.is,4,wikidata,National Land Survey of Iceland,
logreglan.is,4,wikidata,Icelandic Police,
minjastofnun.is,4,wikidata,Cultural Heritage Agency of Iceland,
mms.is,4,wikidata,Directorate of Education,central
nattsud.is,4,wikidata,Nátturustofa Suðurlands,
nea.is,4,wikidata,National Energy Authority of Iceland,
os.is,4,wikidata,National Energy Authority of Iceland,
pfs.is,4,wikidata,Post and Telecom Administration,
samgongustofa.is,4,wikidata,Q1151075,
sedlabanki.is,4,wikidata,Central Bank of Iceland,
skjalasafn.is,4,wikidata,National Archive of Iceland,
skra.is,4,wikidata,Registers Iceland,
statice.is,4,wikidata,Statistics Iceland,central
uar.is,4,wikidata,Q108060956,
umbodsmaduralthingis.is,4,wikidata,Iceland Ombudsman,
unesco.is,4,wikidata,Icelandic National Commission for UNESCO,
vedur.is,4,wikidata,Icelandic Meteorological Office,
vegagerdin.is,4,wikidata,Vegagerðin,
vinnueftirlit.is,4,wikidata,Administration of Occupational Safety and Health,
vinnumalastofnun.is,4,wikidata,Directorate of Labour,
eeas.europa.eu,3,wikidata,Delegation of the European Union to Iceland,
finlandabroad.fi,3,wikidata,Embassy of Finland in Reykjavík,central
iceland.mid.ru,3,wikidata,embassy of Russia in Iceland,central
is.ambafrance.org,3,wikidata,"Embassy of France, Reykjavík",central
is.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Reykjavík",central
island.um.dk,3,wikidata,embassy of Denmark in Iceland,central
norway.no,3,wikidata,"Embassy of Norway, Reykjavik",central
reykjavik.diplo.de,3,wikidata,"Embassy of Germany, Reykjavík",central
swedenabroad.se,3,wikidata,"Embassy of Sweden, Reykjavik",central
heradsdomstolar.is,2,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Vesturlands District Court (Iceland) | Reykjaness District Court (Iceland) | Suðurlands District Court (Iceland) | Norðurlands eystra District Court (Iceland) | Norðurlands vestra District Court (Iceland) | Vestfjarða District Court (Iceland) | Reykjavík District Court (Iceland) | Austurlands District Court (Iceland),central
