subdomain,mx
admin.petrole.gouv.ne,none
agriculture.gouv.ne,10 email.gouv.ne.
amenagementduterritoire.gouv.ne,10 email.gouv.ne.
audience.fonctionpublique.gouv.ne,none
commerce-industrie.gouv.ne,none
connexion.dela.education.gouv.ne,none
data.rsu.gouv.ne,none
dela.education.gouv.ne,10 srv01-education.education.gouv.ne.
dgsv.gouv.ne,none
e-sisic.impots.gouv.ne,none
ebulletin.impots.gouv.ne,none
ee.collecte.rsu.gouv.ne,none
ee.dgsv.gouv.ne,none
ee.ds.gouv.ne,none
email.gouv.ne,10 email.gouv.ne.
energie.gouv.ne,none
environnement.gouv.ne,10 email.gouv.ne.
facture.impots.gouv.ne,none
finances.gouv.ne,none
fonctionpublique.gouv.ne,none
garde-nationale.interieur.gouv.ne,none
ged.agriculture.gouv.ne,none
ged.cnap-niger.gouv.ne,none
ged.commerce-industrie.gouv.ne,none
ged.defense.gouv.ne,none
ged.diplomatie.gouv.ne,none
ged.douanes.gouv.ne,none
ged.education.gouv.ne,none
ged.energie.gouv.ne,none
ged.enseignementsup.gouv.ne,none
ged.environnement.gouv.ne,none
ged.equipement.gouv.ne,none
ged.finances.gouv.ne,none
ged.hcme.gouv.ne,none
ged.hydraulique.gouv.ne,none
ged.impots.gouv.ne,none
ged.interieur.gouv.ne,none
ged.jeunesse.gouv.ne,none
ged.justice.gouv.ne,none
ged.magel.gouv.ne,none
ged.mahgc.gouv.ne,none
ged.mcnti.gouv.ne,none
ged.mfpte.gouv.ne,none
ged.mines.gouv.ne,none
ged.petrole.gouv.ne,none
ged.telecoms.gouv.ne,none
ged.tourisme.gouv.ne,none
ged.transports.gouv.ne,none
ged.urbanisme.gouv.ne,none
gouv.ne,none
guce.gouv.ne,none
h5p.dela.education.gouv.ne,none
hydraulique.gouv.ne,none
impots.gouv.ne,none
infosniger.commerce.gouv.ne,none
intranet.plan.gouv.ne,none
kc.collecte.rsu.gouv.ne,none
kc.dgsv.gouv.ne,none
kc.ds.gouv.ne,none
kf.collecte.rsu.gouv.ne,none
kf.dgsv.gouv.ne,none
kf.ds.gouv.ne,none
labocel.gouv.ne,none
mail.gouv.ne,none
mail.mines.gouv.ne,none
mcnti.gouv.ne,10 email.gouv.ne.
messagerie.gouv.ne,none
mfpte.gouv.ne,10 email.gouv.ne.
mines.gouv.ne,none
mplanmail.plan.gouv.ne,none
police-nationale.interieur.gouv.ne,none
population.gouv.ne,10 email.gouv.ne.
ressources-admin.dela.education.gouv.ne,none
ressources.dela.education.gouv.ne,none
sante.gouv.ne,none
sase.commerce.gouv.ne,none
server.gouv.ne,none
servideoconf.plan.gouv.ne,none
sgpg.urbanisme.gouv.ne,none
snise.plan.gouv.ne,none
srv-mail.email.gouv.ne,none
stts-niger.gouv.ne,none
support.dela.education.gouv.ne,none
sydonia.douanes.gouv.ne,none
transports.gouv.ne,none
uat.guce.gouv.ne,none
uatsso.guce.gouv.ne,none
urbanisme.gouv.ne,none
videoconf.finances.gouv.ne,none
wasika.impots.gouv.ne,none
webmail.petrole.gouv.ne,none
webmail.plan.gouv.ne,none
www.agriculture.gouv.ne,none
www.amenagementduterritoire.gouv.ne,none
www.commerce-industrie.gouv.ne,none
www.commerce.gouv.ne,none
www.data.rsu.gouv.ne,none
www.defense.gouv.ne,none
www.ebulletin.impots.gouv.ne,none
www.energie.gouv.ne,none
www.environnement.gouv.ne,none
www.epetrole.gouv.ne,none
www.fonctionpublique.gouv.ne,none
www.garde-nationale.interieur.gouv.ne,none
www.ged.mcnti.gouv.ne,none
www.gouv.ne,none
www.hanea.gouv.ne,none
www.hydraulique.gouv.ne,none
www.impots.gouv.ne,none
www.infosniger.commerce.gouv.ne,none
www.mcnti.gouv.ne,none
www.mfpte.gouv.ne,none
www.mines.gouv.ne,none
www.police-nationale.interieur.gouv.ne,none
www.population.gouv.ne,none
www.provani.environnement.gouv.ne,none
www.sante.gouv.ne,none
www.sase.commerce.gouv.ne,none
www.stat.education.gouv.ne,none
www.transports.gouv.ne,none
www.urbanisme.gouv.ne,none
