subdomain,parent_domain,http_status
access.fahcsia.gov.au,gov.au,"Could not resolve host: access.fahcsia.gov.au"
access.futurefund.gov.au,gov.au,"Could not resolve host: access.futurefund.gov.au"
access.geelongcity.vic.gov.au,gov.au,"Could not resolve host: access.geelongcity.vic.gov.au"
access.gsahs.health.nsw.gov.au,gov.au,"Could not resolve host: access.gsahs.health.nsw.gov.au"
access.health.gov.au,gov.au,"Failed to connect to access.health.gov.au port 443 after 578 ms: Could not connect to server"
access.health.qld.gov.au,gov.au,"Connection timed out after 3001 milliseconds"
access.humanservices.nsw.gov.au,gov.au,"Could not resolve host: access.humanservices.nsw.gov.au"
access.infrastructure.gov.au,gov.au,"302"
access.innovation.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
access.nerwa.vic.gov.au,gov.au,"Could not resolve host: access.nerwa.vic.gov.au"
access.nhmrc.gov.au,gov.au,"Could not resolve host: access.nhmrc.gov.au"
access.police.wa.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
access.premcab.sa.gov.au,gov.au,"Could not resolve host: access.premcab.sa.gov.au"
access.pta.wa.gov.au,gov.au,"SSL: no alternative certificate subject name matches target hostname 'access.pta.wa.gov.au'"
access.sca.nsw.gov.au,gov.au,"Could not resolve host: access.sca.nsw.gov.au"
access.sharedservices.sa.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
access.ssat.gov.au,gov.au,"Could not resolve host: access.ssat.gov.au"
access.sta.nsw.gov.au,gov.au,"Could not resolve host: access.sta.nsw.gov.au"
access.tmro.gov.au,gov.au,"Could not resolve host: access.tmro.gov.au"
access.wollongong.nsw.gov.au,gov.au,"Could not resolve host: access.wollongong.nsw.gov.au"
access01.health.sa.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
access1.infrastructure.gov.au,gov.au,"Could not resolve host: access1.infrastructure.gov.au"
access2.ag.gov.au,gov.au,"Connection timed out after 3001 milliseconds"
access2.customs.gov.au,gov.au,"Could not resolve host: access2.customs.gov.au"
access2.infrastructure.gov.au,gov.au,"Could not resolve host: access2.infrastructure.gov.au"
access2.nsccahs.health.nsw.gov.au,gov.au,"Could not resolve host: access2.nsccahs.health.nsw.gov.au"
access4.customs.gov.au,gov.au,"Could not resolve host: access4.customs.gov.au"
accessonline.deewr.gov.au,gov.au,"Could not resolve host: accessonline.deewr.gov.au"
accesspp.innovation.gov.au,gov.au,"Connection timed out after 3000 milliseconds"
accesstraining.deewr.gov.au,gov.au,"Could not resolve host: accesstraining.deewr.gov.au"
accex01.adelaide.sa.gov.au,gov.au,"Could not resolve host: accex01.adelaide.sa.gov.au"
account.business.gov.au,gov.au,"Could not resolve host: account.business.gov.au"
account.sit.business.gov.au,gov.au,"Could not resolve host: account.sit.business.gov.au"
account.tpt.business.gov.au,gov.au,"Could not resolve host: account.tpt.business.gov.au"
account.uat.business.gov.au,gov.au,"Could not resolve host: account.uat.business.gov.au"
ace.albany.wa.gov.au,gov.au,"Could not resolve host: ace.albany.wa.gov.au"
acellion.businesslink.nsw.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
aceonline.ausport.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
acma.gov.au,gov.au,"301"
acres.ga.gov.au,gov.au,"Could not resolve host: acres.ga.gov.au"
acsis.ausport.gov.au,gov.au,"301"
act.gov.au,gov.au,"403"
actgs.act.gov.au,gov.au,"403"
action.act.gov.au,gov.au,"Could not resolve host: action.act.gov.au"
activesync.audit.tas.gov.au,gov.au,"Could not resolve host: activesync.audit.tas.gov.au"
activesync.salisbury.sa.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
activesync.vmia.vic.gov.au,gov.au,"Could not resolve host: activesync.vmia.vic.gov.au"
activfire.gov.au,gov.au,"Could not resolve host: activfire.gov.au"
adfs.environment.nsw.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
adfs.ses.nsw.gov.au,gov.au,"Could not resolve host: adfs.ses.nsw.gov.au"
adfsadmin.fahcsia.gov.au,gov.au,"Could not resolve host: adfsadmin.fahcsia.gov.au"
adl-rdg01.ilcorp.gov.au,gov.au,"Could not resolve host: adl-rdg01.ilcorp.gov.au"
adl-rds01.ilcorp.gov.au,gov.au,"Could not resolve host: adl-rds01.ilcorp.gov.au"
adl-sps01.ilc.gov.au,gov.au,"Could not resolve host: adl-sps01.ilc.gov.au"
adl-xcas01.ilcorp.gov.au,gov.au,"Could not resolve host: adl-xcas01.ilcorp.gov.au"
admin.account.business.gov.au,gov.au,"Could not resolve host: admin.account.business.gov.au"
admin.account.sit.business.gov.au,gov.au,"Could not resolve host: admin.account.sit.business.gov.au"
admin.account.tpt.business.gov.au,gov.au,"Could not resolve host: admin.account.tpt.business.gov.au"
admin.account.uat.business.gov.au,gov.au,"Could not resolve host: admin.account.uat.business.gov.au"
admin.dlgrd.wa.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
admin.heims.deewr.gov.au,gov.au,"Could not resolve host: admin.heims.deewr.gov.au"
adra.ausaid.gov.au,gov.au,"Could not resolve host: adra.ausaid.gov.au"
aecemployment.aec.gov.au,gov.au,"301"
aei.gov.au,gov.au,"Could not resolve host: aei.gov.au"
affashop.gov.au,gov.au,"Could not resolve host: affashop.gov.au"
ag.hnehealth.nsw.gov.au,gov.au,"Could not resolve host: ag.hnehealth.nsw.gov.au"
ag.pmc.gov.au,gov.au,"Could not resolve host: ag.pmc.gov.au"
agd.applyonline.sa.gov.au,gov.au,"Could not resolve host: agd.applyonline.sa.gov.au"
agedcareaustralia.gov.au,gov.au,"Could not resolve host: agedcareaustralia.gov.au"
agencies.cdpp.gov.au,gov.au,"HTTP/2 stream 1 was not closed cleanly: INTERNAL_ERROR (err 2)"
agency.abr.gov.au,gov.au,"Could not resolve host: agency.abr.gov.au"
agents.regionalchannels.vic.gov.au,gov.au,"Could not resolve host: agents.regionalchannels.vic.gov.au"
agsd.sa.gov.au,gov.au,"Could not resolve host: agsd.sa.gov.au"
agspsrv94.agric.wa.gov.au,gov.au,"Could not resolve host: agspsrv94.agric.wa.gov.au"
ahc.sa.gov.au,gov.au,"301"
ahpra.gov.au,gov.au,"Could not resolve host: ahpra.gov.au"
aic.gov.au,gov.au,"301"
aidworks.ausaid.gov.au,gov.au,"Could not resolve host: aidworks.ausaid.gov.au"
aihw.gov.au,gov.au,"403"
aipmmail.aipm.gov.au,gov.au,"Could not resolve host: aipmmail.aipm.gov.au"
airpac.sutherlandshire.nsw.gov.au,gov.au,"Could not resolve host: airpac.sutherlandshire.nsw.gov.au"
airwatch.health.wa.gov.au,gov.au,"Could not resolve host: airwatch.health.wa.gov.au"
airwatch.wsc.nsw.gov.au,gov.au,"Could not resolve host: airwatch.wsc.nsw.gov.au"
airwatchds.abs.gov.au,gov.au,"Could not resolve host: airwatchds.abs.gov.au"
airwatchds.health.wa.gov.au,gov.au,"Could not resolve host: airwatchds.health.wa.gov.au"
airwatchds.test.abs.gov.au,gov.au,"Could not resolve host: airwatchds.test.abs.gov.au"
albany.wa.gov.au,gov.au,"301"
alchemy.environment.gov.au,gov.au,"Connection timed out after 3001 milliseconds"
aldermen.devonport.tas.gov.au,gov.au,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
alexandrina.sa.gov.au,gov.au,"Could not resolve host: alexandrina.sa.gov.au"
alts1.basix.nsw.gov.au,gov.au,"Could not resolve host: alts1.basix.nsw.gov.au"
alumninetwork.deewr.gov.au,gov.au,"Could not resolve host: alumninetwork.deewr.gov.au"
alumninetworkservice.deewr.gov.au,gov.au,"Could not resolve host: alumninetworkservice.deewr.gov.au"
am.ato.gov.au,gov.au,"405"
ambrozexf01.ambulance.nsw.gov.au,gov.au,"Could not resolve host: ambrozexf01.ambulance.nsw.gov.au"
ambulance.nsw.gov.au,gov.au,"403"
ambulance.qld.gov.au,gov.au,"403"
ambulancetraining.emergency.qld.gov.au,gov.au,"Could not resolve host: ambulancetraining.emergency.qld.gov.au"
ammail1.austmus.gov.au,gov.au,"Could not resolve host: ammail1.austmus.gov.au"
ammail2.austmus.gov.au,gov.au,"Could not resolve host: ammail2.austmus.gov.au"
ammailcas.austmus.gov.au,gov.au,"Could not resolve host: ammailcas.austmus.gov.au"
amrdgw.austmus.gov.au,gov.au,"Could not resolve host: amrdgw.austmus.gov.au"
amun.osr.qld.gov.au,gov.au,"Could not resolve host: amun.osr.qld.gov.au"
amun2.osr.qld.gov.au,gov.au,"Could not resolve host: amun2.osr.qld.gov.au"
amun3.osr.qld.gov.au,gov.au,"200"
amun4.osr.qld.gov.au,gov.au,"200"
animalkeepers.environment.nsw.gov.au,gov.au,"SSL: no alternative certificate subject name matches target hostname 'animalkeepers.environment.nsw.gov.au'"
anmm.gov.au,gov.au,"301"
anrdr.arpansa.gov.au,gov.au,"SSL certificate problem: unable to get local issuer certificate"
ansto.gov.au,gov.au,"Could not resolve host: ansto.gov.au"
anywhere.cooma.nsw.gov.au,gov.au,"Could not resolve host: anywhere.cooma.nsw.gov.au"
anywhere.monaro.nsw.gov.au,gov.au,"Could not resolve host: anywhere.monaro.nsw.gov.au"
apcc-2.apcc.gov.au,gov.au,"Could not resolve host: apcc-2.apcc.gov.au"
apm.npsp.sa.gov.au,gov.au,"Could not resolve host: apm.npsp.sa.gov.au"
apms.infrastructure.gov.au,gov.au,"Could not resolve host: apms.infrastructure.gov.au"
app.heims.deewr.gov.au,gov.au,"Could not resolve host: app.heims.deewr.gov.au"
app.swapit.gov.au,gov.au,"Could not resolve host: app.swapit.gov.au"
app03.dhw.wa.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
appcas.whitehorse.vic.gov.au,gov.au,"Could not resolve host: appcas.whitehorse.vic.gov.au"
appforms.fahcsia.gov.au,gov.au,"Could not resolve host: appforms.fahcsia.gov.au"
applicant.tr.super.ato.gov.au,gov.au,"Could not resolve host: applicant.tr.super.ato.gov.au"
applications.doi.vic.gov.au,gov.au,"Could not resolve host: applications.doi.vic.gov.au"
applications.vic.gov.au,gov.au,"Could not resolve host: applications.vic.gov.au"
applications.water.nsw.gov.au,gov.au,"Could not resolve host: applications.water.nsw.gov.au"
appln.transport.nsw.gov.au,gov.au,"Could not resolve host: appln.transport.nsw.gov.au"
apply.arts.nsw.gov.au,gov.au,"301"
applyonline.sa.gov.au,gov.au,"Could not resolve host: applyonline.sa.gov.au"
appprod.epa.vic.gov.au,gov.au,"Could not resolve host: appprod.epa.vic.gov.au"
appregistration.fahcsia.gov.au,gov.au,"Could not resolve host: appregistration.fahcsia.gov.au"
approvalstracking.wa.gov.au,gov.au,"Could not resolve host: approvalstracking.wa.gov.au"
apps.amsa.gov.au,gov.au,"403"
apps.arts.qld.gov.au,gov.au,"Could not resolve host: apps.arts.qld.gov.au"
apps.caa.qld.gov.au,gov.au,"Could not resolve host: apps.caa.qld.gov.au"
apps.eso.sa.gov.au,gov.au,"Could not resolve host: apps.eso.sa.gov.au"
apps.indigenous.gov.au,gov.au,"Could not resolve host: apps.indigenous.gov.au"
apps.kiama.nsw.gov.au,gov.au,"Could not resolve host: apps.kiama.nsw.gov.au"
apps.ngv.vic.gov.au,gov.au,"Could not resolve host: apps.ngv.vic.gov.au"
apps.property.nsw.gov.au,gov.au,"Could not resolve host: apps.property.nsw.gov.au"
apps.pta.wa.gov.au,gov.au,"Could not resolve host: apps.pta.wa.gov.au"
apps.ses.vic.gov.au,gov.au,"Could not resolve host: apps.ses.vic.gov.au"
apps.stadiums.qld.gov.au,gov.au,"Could not resolve host: apps.stadiums.qld.gov.au"
apps.townsville.qld.gov.au,gov.au,"Could not resolve host: apps.townsville.qld.gov.au"
apps.treasury.qld.gov.au,gov.au,"Could not resolve host: apps.treasury.qld.gov.au"
apps.vcgr.vic.gov.au,gov.au,"Could not resolve host: apps.vcgr.vic.gov.au"
apps.wellington.vic.gov.au,gov.au,"Could not resolve host: apps.wellington.vic.gov.au"
apps3.caa.qld.gov.au,gov.au,"Could not resolve host: apps3.caa.qld.gov.au"
apps5a.ris.environment.gov.au,gov.au,"Connection timed out after 3000 milliseconds"
arawn.audit.sa.gov.au,gov.au,"Could not resolve host: arawn.audit.sa.gov.au"
arc.gov.au,gov.au,"301"
arcadia.rdl.wa.gov.au,gov.au,"Could not resolve host: arcadia.rdl.wa.gov.au"
archive.iris.ag.gov.au,gov.au,"Could not resolve host: archive.iris.ag.gov.au"
archivemanager.isaac.qld.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
archivemanager.moretonbay.qld.gov.au,gov.au,"Could not resolve host: archivemanager.moretonbay.qld.gov.au"
arena.venueswest.wa.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
argus.epa.vic.gov.au,gov.au,"Could not resolve host: argus.epa.vic.gov.au"
aribabuyer.dtf.vic.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
aribabuyeruat.dtf.vic.gov.au,gov.au,"Could not resolve host: aribabuyeruat.dtf.vic.gov.au"
ariel.facsia.gov.au,gov.au,"Could not resolve host: ariel.facsia.gov.au"
ariel.fahcsia.gov.au,gov.au,"Could not resolve host: ariel.fahcsia.gov.au"
artgallery.nsw.gov.au,gov.au,"Could not resolve host: artgallery.nsw.gov.au"
arts.gov.au,gov.au,"301"
arts.tas.gov.au,gov.au,"301"
as.aic.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
as.cwa.housing.wa.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
as.im.nt.gov.au,gov.au,"Could not resolve host: as.im.nt.gov.au"
as.kogarah.nsw.gov.au,gov.au,"Could not resolve host: as.kogarah.nsw.gov.au"
as.ocscwa.sa.gov.au,gov.au,"Could not resolve host: as.ocscwa.sa.gov.au"
as.ocsweb.banyule.vic.gov.au,gov.au,"Could not resolve host: as.ocsweb.banyule.vic.gov.au"
as.rockingham.wa.gov.au,gov.au,"Could not resolve host: as.rockingham.wa.gov.au"
asada.gov.au,gov.au,"301"
asicconnect.asic.gov.au,gov.au,"302"
asio.gov.au,gov.au,"301"
asnap.accc.gov.au,gov.au,"Connection timed out after 3001 milliseconds"
assist.ag.gov.au,gov.au,"Could not resolve host: assist.ag.gov.au"
atlas.legalaid.vic.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
atovirtual.ato.gov.au,gov.au,"Could not resolve host: atovirtual.ato.gov.au"
aubcivicex2.auburn.nsw.gov.au,gov.au,"Could not resolve host: aubcivicex2.auburn.nsw.gov.au"
aubexchcas.auburn.nsw.gov.au,gov.au,"Could not resolve host: aubexchcas.auburn.nsw.gov.au"
audit-lodgement.foodauthority.nsw.gov.au,gov.au,"Could not resolve host: audit-lodgement.foodauthority.nsw.gov.au"
audit.nsw.gov.au,gov.au,"Could not resolve host: audit.nsw.gov.au"
aurioness.pmc.gov.au,gov.au,"Could not resolve host: aurioness.pmc.gov.au"
ausaid.gov.au,gov.au,"Could not resolve host: ausaid.gov.au"
ausaidvolunteers.gov.au,gov.au,"Could not resolve host: ausaidvolunteers.gov.au"
auskey.abr.gov.au,gov.au,"Could not resolve host: auskey.abr.gov.au"
austmus.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
australia-unsc.gov.au,gov.au,"Could not resolve host: australia-unsc.gov.au"
australia.gov.au,gov.au,"302"
australiacouncil.gov.au,gov.au,"302"
australiahelps.gov.au,gov.au,"Could not resolve host: australiahelps.gov.au"
auth.itss.vic.gov.au,gov.au,"302"
authentication.business.gov.au,gov.au,"302"
authoring.communities.wa.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
autodiscover.aad.gov.au,gov.au,"302"
autodiscover.aciar.gov.au,gov.au,"Failed to connect to autodiscover.aciar.gov.au port 443 after 293 ms: Could not connect to server"
autodiscover.act.gov.au,gov.au,"404"
autodiscover.aims.gov.au,gov.au,"Could not resolve host: autodiscover.aims.gov.au"
autodiscover.alrc.gov.au,gov.au,"Failed to connect to autodiscover.alrc.gov.au port 443 after 59 ms: Could not connect to server"
autodiscover.ambulance.nsw.gov.au,gov.au,"Could not resolve host: autodiscover.ambulance.nsw.gov.au"
autodiscover.amsa.gov.au,gov.au,"Connection timed out after 3001 milliseconds"
autodiscover.apcc.gov.au,gov.au,"Failed to connect to autodiscover.apcc.gov.au port 443 after 48 ms: Could not connect to server"
autodiscover.armadale.wa.gov.au,gov.au,"Failed to connect to autodiscover.armadale.wa.gov.au port 443 after 50 ms: Could not connect to server"
autodiscover.auburn.nsw.gov.au,gov.au,"Failed to connect to autodiscover.auburn.nsw.gov.au port 443 after 603 ms: Could not connect to server"
autodiscover.audit.sa.gov.au,gov.au,"Failed to connect to autodiscover.audit.sa.gov.au port 443 after 55 ms: Could not connect to server"
autodiscover.audit.wa.gov.au,gov.au,"Could not resolve host: autodiscover.audit.wa.gov.au"
autodiscover.austmus.gov.au,gov.au,"Failed to connect to autodiscover.austmus.gov.au port 443 after 34 ms: Could not connect to server"
autodiscover.australiacouncil.gov.au,gov.au,"Failed to connect to autodiscover.australiacouncil.gov.au port 443 after 1064 ms: Could not connect to server"
autodiscover.awm.gov.au,gov.au,"Failed to connect to autodiscover.awm.gov.au port 443 after 303 ms: Could not connect to server"
autodiscover.banyule.vic.gov.au,gov.au,"Failed to connect to autodiscover.banyule.vic.gov.au port 443 after 32 ms: Could not connect to server"
autodiscover.barossa.sa.gov.au,gov.au,"Failed to connect to autodiscover.barossa.sa.gov.au port 443 after 31 ms: Could not connect to server"
autodiscover.bawbawshire.vic.gov.au,gov.au,"Failed to connect to autodiscover.bawbawshire.vic.gov.au port 443 after 34 ms: Could not connect to server"
autodiscover.bc.wa.gov.au,gov.au,"Could not resolve host: autodiscover.bc.wa.gov.au"
autodiscover.brisbane.qld.gov.au,gov.au,"Failed to connect to autodiscover.brisbane.qld.gov.au port 443 after 83 ms: Could not connect to server"
autodiscover.bsa.qld.gov.au,gov.au,"Could not resolve host: autodiscover.bsa.qld.gov.au"
autodiscover.canceraustralia.gov.au,gov.au,"Failed to connect to autodiscover.canceraustralia.gov.au port 443 after 97 ms: Could not connect to server"
autodiscover.cardinia.vic.gov.au,gov.au,"Failed to connect to autodiscover.cardinia.vic.gov.au port 443 after 33 ms: Could not connect to server"
autodiscover.casd.nsw.gov.au,gov.au,"Failed to connect to autodiscover.casd.nsw.gov.au port 443 after 76 ms: Could not connect to server"
autodiscover.clarence.nsw.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
autodiscover.cooma.nsw.gov.au,gov.au,"Could not resolve host: autodiscover.cooma.nsw.gov.au"
autodiscover.correctiveservices.nsw.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
autodiscover.croydon.qld.gov.au,gov.au,"Failed to connect to autodiscover.croydon.qld.gov.au port 443 after 58 ms: Could not connect to server"
autodiscover.custodialinspector.wa.gov.au,gov.au,"Could not resolve host: autodiscover.custodialinspector.wa.gov.au"
autodiscover.dairysafe.vic.gov.au,gov.au,"Failed to connect to autodiscover.dairysafe.vic.gov.au port 443 after 47 ms: Could not connect to server"
autodiscover.dcgrant.sa.gov.au,gov.au,"Failed to connect to autodiscover.dcgrant.sa.gov.au port 443 after 50 ms: Could not connect to server"
autodiscover.ddb.nsw.gov.au,gov.au,"Failed to connect to autodiscover.ddb.nsw.gov.au port 443 after 38 ms: Could not connect to server"
autodiscover.devonport.tas.gov.au,gov.au,"Failed to connect to autodiscover.devonport.tas.gov.au port 443 after 1070 ms: Could not connect to server"
autodiscover.dfes.wa.gov.au,gov.au,"Failed to connect to autodiscover.dfes.wa.gov.au port 443 after 61 ms: Could not connect to server"
autodiscover.doh.health.nsw.gov.au,gov.au,"Could not resolve host: autodiscover.doh.health.nsw.gov.au"
autodiscover.dpem.tas.gov.au,gov.au,"Could not resolve host: autodiscover.dpem.tas.gov.au"
autodiscover.dsc.wa.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
autodiscover.dsr.wa.gov.au,gov.au,"Failed to connect to autodiscover.dsr.wa.gov.au port 443 after 41 ms: Could not connect to server"
autodiscover.dtf.wa.gov.au,gov.au,"Failed to connect to autodiscover.dtf.wa.gov.au port 443 after 58 ms: Could not connect to server"
autodiscover.dtwd.wa.gov.au,gov.au,"Failed to connect to autodiscover.dtwd.wa.gov.au port 443 after 32 ms: Could not connect to server"
autodiscover.ecorecycle.vic.gov.au,gov.au,"Could not resolve host: autodiscover.ecorecycle.vic.gov.au"
autodiscover.edumail.vic.gov.au,gov.au,"302"
autodiscover.efic.gov.au,gov.au,"Failed to connect to autodiscover.efic.gov.au port 443 after 50 ms: Could not connect to server"
autodiscover.environment.nsw.gov.au,gov.au,"Connection timed out after 3001 milliseconds"
autodiscover.esc.nsw.gov.au,gov.au,"403"
autodiscover.esta.vic.gov.au,gov.au,"Failed to connect to autodiscover.esta.vic.gov.au port 443 after 85 ms: Could not connect to server"
autodiscover.eurocoast.nsw.gov.au,gov.au,"Connection timed out after 3001 milliseconds"
autodiscover.fedcourt.gov.au,gov.au,"Failed to connect to autodiscover.fedcourt.gov.au port 443 after 262 ms: Could not connect to server"
autodiscover.fesa.wa.gov.au,gov.au,"Could not resolve host: autodiscover.fesa.wa.gov.au"
autodiscover.fire.tas.gov.au,gov.au,"Failed to connect to autodiscover.fire.tas.gov.au port 443 after 386 ms: Could not connect to server"
autodiscover.fish.wa.gov.au,gov.au,"Failed to connect to autodiscover.fish.wa.gov.au port 443 after 51 ms: Could not connect to server"
autodiscover.foodauthority.nsw.gov.au,gov.au,"Could not resolve host: autodiscover.foodauthority.nsw.gov.au"
autodiscover.forensicare.vic.gov.au,gov.au,"Failed to connect to autodiscover.forensicare.vic.gov.au port 443 after 129 ms: Could not connect to server"
autodiscover.fwa.gov.au,gov.au,"Could not resolve host: autodiscover.fwa.gov.au"
autodiscover.gawler.sa.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
autodiscover.glenelg.vic.gov.au,gov.au,"404"
autodiscover.gosford.nsw.gov.au,gov.au,"Could not resolve host: autodiscover.gosford.nsw.gov.au"
autodiscover.gsahs.health.nsw.gov.au,gov.au,"Could not resolve host: autodiscover.gsahs.health.nsw.gov.au"
autodiscover.gundagai.nsw.gov.au,gov.au,"Failed to connect to autodiscover.gundagai.nsw.gov.au port 443 after 604 ms: Could not connect to server"
autodiscover.gvwater.vic.gov.au,gov.au,"Failed to connect to autodiscover.gvwater.vic.gov.au port 443 after 37 ms: Could not connect to server"
autodiscover.hccc.nsw.gov.au,gov.au,"Failed to connect to autodiscover.hccc.nsw.gov.au port 443 after 311 ms: Could not connect to server"
autodiscover.history.sa.gov.au,gov.au,"Connection timed out after 3002 milliseconds"
autodiscover.holdfast.sa.gov.au,gov.au,"Failed to connect to autodiscover.holdfast.sa.gov.au port 443 after 79 ms: Could not connect to server"
autodiscover.hpca.nsw.gov.au,gov.au,"Could not resolve host: autodiscover.hpca.nsw.gov.au"
autodiscover.hrcc.vic.gov.au,gov.au,"302"
autodiscover.humanrights.gov.au,gov.au,"Failed to connect to autodiscover.humanrights.gov.au port 443 after 33 ms: Could not connect to server"
autodiscover.huntershill.nsw.gov.au,gov.au,"Failed to connect to autodiscover.huntershill.nsw.gov.au port 443 after 64 ms: Could not connect to server"
autodiscover.ilc.gov.au,gov.au,"Failed to connect to autodiscover.ilc.gov.au port 443 after 327 ms: Could not connect to server"
autodiscover.ilcorp.gov.au,gov.au,"Could not resolve host: autodiscover.ilcorp.gov.au"
autodiscover.joondalup.wa.gov.au,gov.au,"Failed to connect to autodiscover.joondalup.wa.gov.au port 443 after 57 ms: Could not connect to server"
autodiscover.kalbould.wa.gov.au,gov.au,"Failed to connect to autodiscover.kalbould.wa.gov.au port 443 after 331 ms: Could not connect to server"
autodiscover.kscdomain.kyogle.nsw.gov.au,gov.au,"Could not resolve host: autodiscover.kscdomain.kyogle.nsw.gov.au"
autodiscover.legalaid.nsw.gov.au,gov.au,"Failed to connect to autodiscover.legalaid.nsw.gov.au port 443 after 410 ms: Could not connect to server"
autodiscover.lifetimecare.nsw.gov.au,gov.au,"Failed to connect to autodiscover.lifetimecare.nsw.gov.au port 443 after 47 ms: Could not connect to server"
autodiscover.lismore.nsw.gov.au,gov.au,"Failed to connect to autodiscover.lismore.nsw.gov.au port 443 after 42 ms: Could not connect to server"
autodiscover.lithgow.nsw.gov.au,gov.au,"302"
autodiscover.logan.qld.gov.au,gov.au,"Failed to connect to autodiscover.logan.qld.gov.au port 443 after 46 ms: Could not connect to server"
autodiscover.longservice.nsw.gov.au,gov.au,"Failed to connect to autodiscover.longservice.nsw.gov.au port 443 after 53 ms: Could not connect to server"
autodiscover.maa.nsw.gov.au,gov.au,"Failed to connect to autodiscover.maa.nsw.gov.au port 443 after 44 ms: Could not connect to server"
autodiscover.mackay.qld.gov.au,gov.au,"302"
autodiscover.manly.nsw.gov.au,gov.au,"Resolving timed out after 3001 milliseconds"
autodiscover.maranoa.qld.gov.au,gov.au,"Failed to connect to autodiscover.maranoa.qld.gov.au port 443 after 318 ms: Could not connect to server"
