hostname,score,sources,label,level
region.grodno.by,7,wikidata;wikidata;wikidata,Hrodna Regional Executive Committee | Hrodna Regional Council of Deputies,central-1
gomel-region.by,4,wikidata,Homel Regional Council of Deputies,central-1
berestovitsa.grodno-region.by,7,wikidata;wikidata,Bierastavica District Executive Committee,local
loev.gomel-region.by,7,wikidata;wikidata,Lojeŭ District Executive Committee,local
rechitsa.by,7,wikidata;wikidata,Rečyca District Executive Committee,local
smorgon.grodno-region.by,7,wikidata;wikidata,Smarhoń District Executive Committee,local
svisloch.grodno-region.by,7,wikidata;wikidata,Svislač District Executive Committee,local
vetka.gomel-region.by,7,wikidata;wikidata,Vietka District Executive Committee,local
volkovysk.grodno-region.by,7,wikidata;wikidata,Vaŭkavysk District Executive Committee,local
yelsk.gomel-region.by,7,wikidata;wikidata,Jeĺsk District Executive Committee,local
kgb.by,4,wikidata,State Security Committee of the Republic of Belarus,local
