subdomain,http_status
8253ec7b2a4bf6acf65732954f18a607.nais.gov.ua,"Could not resolve host: 8253ec7b2a4bf6acf65732954f18a607.nais.gov.ua"
admin.medical.kievcity.gov.ua,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
1551.kyivcity.gov.ua,"403"
andrrada.gov.ua,"Could not resolve host: andrrada.gov.ua"
admin.gis.kievcity.gov.ua,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
anticorruption.dpsu.gov.ua,"Could not resolve host: anticorruption.dpsu.gov.ua"
api.contacts.300.cert.gov.ua,"Could not resolve host: api.contacts.300.cert.gov.ua"
aku.gov.ua,"Could not resolve host: aku.gov.ua"
accounts.kyivcity.gov.ua,"403"
archive.ukc.gov.ua,"Could not resolve host: archive.ukc.gov.ua"
asteiska-rada.gov.ua,"Could not resolve host: asteiska-rada.gov.ua"
api.gromada.dmsu.gov.ua,"Could not resolve host: api.gromada.dmsu.gov.ua"
alt.sergiivka-rada.gov.ua,"Could not resolve host: alt.sergiivka-rada.gov.ua"
admin.re.kievcity.gov.ua,"Could not resolve host: admin.re.kievcity.gov.ua"
1.imzo.gov.ua,"SSL: no alternative certificate subject name matches target hostname '1.imzo.gov.ua'"
ba47de784f43bf7fb4e451fa5c8e0f49.nais.gov.ua,"Could not resolve host: ba47de784f43bf7fb4e451fa5c8e0f49.nais.gov.ua"
2.imzo.gov.ua,"SSL: no alternative certificate subject name matches target hostname '2.imzo.gov.ua'"
bc-mvs.gov.ua,"Could not resolve host: bc-mvs.gov.ua"
ark.molod-kredit.gov.ua,"Could not resolve host: ark.molod-kredit.gov.ua"
askaniya.chapl.gov.ua,"Could not resolve host: askaniya.chapl.gov.ua"
baryshivska-rada.gov.ua,"Could not resolve host: baryshivska-rada.gov.ua"
backend.contacts.300.cert.gov.ua,"Could not resolve host: backend.contacts.300.cert.gov.ua"
admin.nazk.gov.ua,"Could not resolve host: admin.nazk.gov.ua"
best.lebrada.gov.ua,"Could not resolve host: best.lebrada.gov.ua"
bhrr.gov.ua,"Could not resolve host: bhrr.gov.ua"
2016.bc-rada.gov.ua,"SSL: no alternative certificate subject name matches target hostname '2016.bc-rada.gov.ua'"
bcrada.gov.ua,"403"
agro-id.gov.ua,"Could not resolve host: agro-id.gov.ua"
300.cert.gov.ua,"Could not resolve host: 300.cert.gov.ua"
bind.bmr.gov.ua,"Could not resolve host: bind.bmr.gov.ua"
agro.gov.ua,"SSL certificate problem: certificate has expired"
