subdomain,http_status
access.mpi.govt.nz,"Could not resolve host: access.mpi.govt.nz"
ac.waikatoregion.govt.nz,"Could not resolve host: ac.waikatoregion.govt.nz"
admin.police.govt.nz,"Could not resolve host: admin.police.govt.nz"
adfs.maritimenz.govt.nz,"Could not resolve host: adfs.maritimenz.govt.nz"
activesync.lb.hcc.govt.nz,"Could not resolve host: activesync.lb.hcc.govt.nz"
ad.dol.govt.nz,"Could not resolve host: ad.dol.govt.nz"
af.greydc.govt.nz,"Could not resolve host: af.greydc.govt.nz"
admin.waikato.health.govt.nz,"Could not resolve host: admin.waikato.health.govt.nz"
aid.govt.nz,"Could not resolve host: aid.govt.nz"
agency.fleetsafety.govt.nz,"Could not resolve host: agency.fleetsafety.govt.nz"
agent.nzta.govt.nz,"Could not resolve host: agent.nzta.govt.nz"
auth.studylink.govt.nz,"Could not resolve host: auth.studylink.govt.nz"
admin.jobs.minedu.govt.nz,"Could not resolve host: admin.jobs.minedu.govt.nz"
aklcitrix.nzte.govt.nz,"Could not resolve host: aklcitrix.nzte.govt.nz"
assessors.dbh.govt.nz,"Could not resolve host: assessors.dbh.govt.nz"
asdonlinetest.oag.govt.nz,"Could not resolve host: asdonlinetest.oag.govt.nz"
aklexch10a.cfh.govt.nz,"Could not resolve host: aklexch10a.cfh.govt.nz"
authx.education.govt.nz,"Could not resolve host: authx.education.govt.nz"
attendance.minedu.govt.nz,"Could not resolve host: attendance.minedu.govt.nz"
autodiscover.ad.dol.govt.nz,"Could not resolve host: autodiscover.ad.dol.govt.nz"
auth.huttcity.govt.nz,"Could not resolve host: auth.huttcity.govt.nz"
asdonline.oag.govt.nz,"Could not resolve host: asdonline.oag.govt.nz"
auth.identity.education.govt.nz,"Could not resolve host: auth.identity.education.govt.nz"
autodiscover.aucklandcouncil.govt.nz,"Could not resolve host: autodiscover.aucklandcouncil.govt.nz"
api.business.govt.nz,"301"
applications.huttcity.govt.nz,"403"
autodiscover.boprc.govt.nz,"Could not resolve host: autodiscover.boprc.govt.nz"
app.eur.govt.nz,"Could not resolve host: app.eur.govt.nz"
autodiscover.cfh.govt.nz,"Failed to connect to autodiscover.cfh.govt.nz port 443 after 43 ms: Could not connect to server"
access.aucklandtransport.govt.nz,"Could not resolve host: access.aucklandtransport.govt.nz"
access.nmhs.govt.nz,"Could not resolve host: access.nmhs.govt.nz"
akldrcas01.dia.govt.nz,"Could not resolve host: akldrcas01.dia.govt.nz"
