subdomain,http_status
?.capmas.gov.eg,URL rejected: No host part in the URL
aae.tamkeen.gov.eg,Could not resolve host: aae.tamkeen.gov.eg
aca.gov.eg,Operation timed out after 3000 milliseconds with 0 bytes received
access.ad.gov.eg,Connection timed out after 3000 milliseconds
access.lync.op.gov.eg,Could not resolve host: access.lync.op.gov.eg
ad.gov.eg,Connection timed out after 3000 milliseconds
admin.familycard.gov.eg,Connection timed out after 3001 milliseconds
admin.ipi.gov.eg,Could not resolve host: admin.ipi.gov.eg
admin.suezcanal.gov.eg,Connection timed out after 3002 milliseconds
administrator.familycard.gov.eg,Could not resolve host: administrator.familycard.gov.eg
adrms.op.gov.eg,Could not resolve host: adrms.op.gov.eg
algharbiaedu.gov.eg,Could not resolve host: algharbiaedu.gov.eg
alknah.housing-portsaid.gov.eg,Could not resolve host: alknah.housing-portsaid.gov.eg
ap.gov.eg,200
apps.iti.gov.eg,200
asa.gov.eg,200
autodiscover.awkaf.gov.eg,400
autodiscover.benisuef-invest.gov.eg,Could not resolve host: autodiscover.benisuef-invest.gov.eg
autodiscover.cabinet.gov.eg,Resolving timed out after 3000 milliseconds
autodiscover.capmas.gov.eg,Connection timed out after 3000 milliseconds
autodiscover.casp.gov.eg,Could not resolve host: autodiscover.casp.gov.eg
autodiscover.ccd.gov.eg,200
autodiscover.drc.gov.eg,SSL: no alternative certificate subject name matches target hostname 'autodiscover.drc.gov.eg'
autodiscover.dri.gov.eg,Could not resolve host: autodiscover.dri.gov.eg
autodiscover.eao.gov.eg,SSL certificate problem: unable to get local issuer certificate
autodiscover.ecri.gov.eg,406
autodiscover.ecs.gov.eg,Could not resolve host: autodiscover.ecs.gov.eg
autodiscover.edrc.gov.eg,SSL: no alternative certificate subject name matches target hostname 'autodiscover.edrc.gov.eg'
autodiscover.eei.gov.eg,Could not resolve host: autodiscover.eei.gov.eg
autodiscover.efsa.gov.eg,Resolving timed out after 3000 milliseconds
autodiscover.egymicrofinance.gov.eg,Could not resolve host: autodiscover.egymicrofinance.gov.eg
autodiscover.escc.gov.eg,Could not resolve host: autodiscover.escc.gov.eg
autodiscover.etenders.gov.eg,Could not resolve host: autodiscover.etenders.gov.eg
autodiscover.fra.gov.eg,200
autodiscover.fsi.gov.eg,400
autodiscover.govca.gov.eg,Could not resolve host: autodiscover.govca.gov.eg
autodiscover.iinvest.gov.eg,SSL: no alternative certificate subject name matches target hostname 'autodiscover.iinvest.gov.eg'
autodiscover.itida.gov.eg,Connection timed out after 3000 milliseconds
autodiscover.kfsedu.gov.eg,Could not resolve host: autodiscover.kfsedu.gov.eg
autodiscover.mcit.gov.eg,Connection timed out after 3000 milliseconds
autodiscover.mfa.gov.eg,Could not resolve host: autodiscover.mfa.gov.eg
autodiscover.mift.gov.eg,Could not resolve host: autodiscover.mift.gov.eg
autodiscover.mld.gov.eg,Could not resolve host: autodiscover.mld.gov.eg
autodiscover.moe.gov.eg,Failed to connect to autodiscover.moe.gov.eg port 443 after 81 ms: Could not connect to server
autodiscover.mohealth.gov.eg,Resolving timed out after 3001 milliseconds
autodiscover.mohp.gov.eg,Connection timed out after 3000 milliseconds
autodiscover.moi.gov.eg,200
autodiscover.mti.gov.eg,Could not resolve host: autodiscover.mti.gov.eg
autodiscover.mwri.gov.eg,Could not resolve host: autodiscover.mwri.gov.eg
autodiscover.nap.gov.eg,Could not resolve host: autodiscover.nap.gov.eg
autodiscover.nib.gov.eg,Resolving timed out after 3000 milliseconds
autodiscover.niosh.gov.eg,Could not resolve host: autodiscover.niosh.gov.eg
autodiscover.op.gov.eg,TLS connect error: error:0A00018A:SSL routines::dh key too small
autodiscover.petroleum.gov.eg,Resolving timed out after 3000 milliseconds
autodiscover.sccs.gov.eg,Could not resolve host: autodiscover.sccs.gov.eg
autodiscover.tims.gov.eg,403
autodiscover.tra.gov.eg,Connection timed out after 3001 milliseconds
av.ccd.gov.eg,Connection timed out after 3001 milliseconds
av.ipi.gov.eg,Connection timed out after 3001 milliseconds
av.moi.gov.eg,Connection timed out after 3001 milliseconds
avconf.ad.gov.eg,Resolving timed out after 3000 milliseconds
avconf.mti.gov.eg,Resolving timed out after 3000 milliseconds
award.mpmar.gov.eg,Connection timed out after 3002 milliseconds
awkaf.gov.eg,301
azhar.gov.eg,302
bedc.gov.eg,200
benisuef-invest.gov.eg,Could not resolve host: benisuef-invest.gov.eg
board.itac.gov.eg,Could not resolve host: board.itac.gov.eg
board.itida.gov.eg,Connection timed out after 3007 milliseconds
brandingegypt.gov.eg,Could not resolve host: brandingegypt.gov.eg
cabinet.gov.eg,Could not resolve host: cabinet.gov.eg
cairobiennale.gov.eg,Could not resolve host: cairobiennale.gov.eg
cairodc.gov.eg,Connection timed out after 3000 milliseconds
capmas.gov.eg,301
careers.lmdc.gov.eg,Could not resolve host: careers.lmdc.gov.eg
casp.gov.eg,Could not resolve host: casp.gov.eg
catr.gov.eg,302
cc.gov.eg,200
ccba.gov.eg,200
cced.gov.eg,Connection timed out after 3000 milliseconds
ccn.gov.eg,Connection timed out after 3001 milliseconds
cehm.gov.eg,Could not resolve host: cehm.gov.eg
cemta.gov.eg,Could not resolve host: cemta.gov.eg
cifcet.gov.eg,Could not resolve host: cifcet.gov.eg
cleqm.nwrc.gov.eg,406
cloud.idsc.gov.eg,Could not resolve host: cloud.idsc.gov.eg
cmri.nwrc.gov.eg,406
coc.gov.eg,Connection timed out after 3001 milliseconds
comp.mti.gov.eg,Could not resolve host: comp.mti.gov.eg
conference.drc.gov.eg,Could not resolve host: conference.drc.gov.eg
conference.edrc.gov.eg,SSL: no alternative certificate subject name matches target hostname 'conference.edrc.gov.eg'
core.moi.gov.eg,Could not resolve host: core.moi.gov.eg
cori.nwrc.gov.eg,Could not resolve host: cori.nwrc.gov.eg
cpa.gov.eg,Could not resolve host: cpa.gov.eg
cpanel.ap.gov.eg,Could not resolve host: cpanel.ap.gov.eg
cpanel.awkaf.gov.eg,200
cpanel.bedc.gov.eg,Could not resolve host: cpanel.bedc.gov.eg
cpanel.benisuef-invest.gov.eg,Could not resolve host: cpanel.benisuef-invest.gov.eg
cpanel.bsic.gov.eg,200
cpanel.casp.gov.eg,Could not resolve host: cpanel.casp.gov.eg
cpanel.catr.gov.eg,200
cpanel.cced.gov.eg,Could not resolve host: cpanel.cced.gov.eg
cpanel.cehm.gov.eg,Could not resolve host: cpanel.cehm.gov.eg
cpanel.cifcet.gov.eg,Could not resolve host: cpanel.cifcet.gov.eg
cpanel.cleqm.nwrc.gov.eg,Could not resolve host: cpanel.cleqm.nwrc.gov.eg
cpanel.cmri.nwrc.gov.eg,Resolving timed out after 3000 milliseconds
